"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.189633360E-1,-5.952426791E-1,-1.703814268E-1,-1.416511536E-1
7.356292730E-1,-4.545077682E-1,1.313331127E-1,6.649103165E-1
7.522952110E-1,-4.285709858E-1,4.775813818E-1,7.118730545E-1
7.689611480E-1,-5.396641493E-1,1.234550714E0,6.120882034E-1
7.856270860E-1,-3.360127807E-1,4.277392626E-1,1.086397171E-1
8.022930230E-1,1.774259806E-1,-6.971217394E-1,-2.986555099E-1
8.189589610E-1,7.834085822E-1,9.727394581E-2,-8.613519669E-1
8.356248980E-1,4.859616458E-1,2.088136673E0,-6.486539841E-1
8.522908360E-1,4.717463851E-1,1.468358874E0,-1.514406204E-1
8.689567730E-1,3.454343081E-1,7.025769949E-1,4.099540710E-1
8.856227110E-1,7.931687236E-1,-1.022370577E0,3.944015503E-1
9.022886480E-1,4.671338797E-1,-2.898044348E0,-1.064335823E0
9.189545860E-1,-8.331102133E-2,-1.519993186E0,-8.424882889E-1
9.356205230E-1,7.587634921E-1,-1.013276577E-1,2.313795090E-1
9.522864610E-1,8.138448000E-1,1.365971565E-2,4.496831894E-1
9.689523980E-1,4.710581601E-1,6.887960434E-2,1.013920784E0
9.856183360E-1,5.376275778E-1,-1.524095535E-1,8.752040863E-1
1.002284273E0,6.158776879E-1,-1.107004523E0,-4.273490906E-1
1.018950211E0,1.052139759E0,-5.124187469E-1,-2.386150837E0
1.035616148E0,-1.317335963E-1,-5.033203363E-1,-2.645884991E0
1.052282086E0,-2.259828448E-1,-1.400096416E-1,-5.334653854E-1
1.068948023E0,-2.942991257E-2,1.708364487E-2,7.712211609E-1
1.085613961E0,6.981956959E-1,-5.613785982E-1,1.128824234E0
1.102279898E0,5.999817252E-1,-7.330818176E-1,2.798480988E-1
1.118945836E0,-1.203067183E0,-1.350975037E-2,2.387599945E-1
1.135611773E0,-3.446752727E-1,4.294676781E-1,4.099454880E-1
1.152277711E0,4.694106281E-1,-2.908415794E-1,1.696834564E-1
1.168943648E0,1.375810862E0,-4.389855862E-1,-8.680152893E-2
1.185609586E0,9.930251241E-1,-6.242752075E-2,-1.923933029E-1
1.202275523E0,-2.145636678E-1,-2.595548630E-1,-1.231822968E-1
1.218941461E0,-1.217119336E0,7.293677330E-1,3.370361328E-1
1.235607398E0,-1.667497873E0,1.163192272E0,2.466936111E-1
1.252273336E0,-1.314269423E0,8.873479366E-1,-1.406927109E-1
1.268939273E0,-7.464239001E-1,5.175988674E-1,-8.670120239E-1
1.285605211E0,-3.817421794E-1,-5.077648163E-2,-1.372362614E0
1.302271148E0,-2.008754760E-1,-4.700732231E-2,-1.225731850E0
1.318937086E0,4.830858111E-1,-7.672190666E-2,-1.691042423E0
1.335603023E0,3.889132142E-1,4.932639599E-1,-2.821822643E0
1.352268961E0,4.847945869E-1,1.740162849E0,-1.135212898E0
1.368934898E0,1.254245639E0,7.612154484E-1,-1.869614601E0
1.385600836E0,1.999069095E0,-4.803419113E-3,-1.952758312E0
1.402266773E0,1.950698018E0,2.856838703E-1,-6.431531906E-1
1.418932711E0,4.172107577E-2,1.221388817E0,-9.701251984E-2
1.435598648E0,1.718341708E-1,1.684970140E0,-2.180643082E-1
1.452264586E0,2.036178112E-1,3.161799908E-1,3.349981308E-1
1.468930523E0,1.153786540E0,5.039792061E-1,-1.014328957E0
1.485596461E0,5.328526497E-1,2.228565216E-1,-1.469692230E0
1.502262398E0,-1.248556733E0,2.939162254E-1,-1.475608349E0
1.518928336E0,-9.412732124E-1,6.398916245E-3,7.992410660E-1
1.535594273E0,3.219540119E-1,-1.647791862E-1,2.843706131E0
1.552260211E0,1.150327921E0,2.125389576E-1,1.329072952E0
1.568926148E0,2.161097527E-1,7.361674309E-2,6.701002121E-1
1.585592086E0,-5.549876690E-1,4.508223534E-1,4.671316147E-1
1.602258023E0,-8.987236023E-1,3.572905064E-1,3.140678406E-1
1.618923961E0,-1.076480985E0,6.587824821E-1,3.561763763E-1
1.635589898E0,-4.909741879E-1,6.329426765E-1,5.636205673E-1
1.652255836E0,1.571567059E-1,5.327961445E-1,3.030500412E-1
1.668921773E0,1.980335712E-1,5.845401287E-1,2.153863907E-1
1.685587711E0,-1.875321865E-1,6.406264305E-1,7.270441055E-1
1.702253648E0,-5.720949173E-1,6.255662441E-1,9.340562820E-1
1.718919586E0,-7.673325539E-1,6.428599358E-1,8.056879044E-1
1.735585523E0,-6.292479038E-1,4.982299805E-1,8.921136856E-1
1.752251461E0,-3.391423225E-1,4.638736248E-1,1.245550156E0
1.768917398E0,1.903631687E-1,5.735144615E-1,1.222536087E0
1.785583336E0,2.621459961E-1,6.981685162E-1,6.008014679E-1
1.802249273E0,-9.290480614E-2,5.909087658E-1,-1.208162308E-1
1.818915211E0,-5.280652046E-1,4.768626690E-1,-1.485414505E-1
1.835581148E0,-5.988905430E-1,2.823915482E-1,3.261365891E-1
1.852247086E0,-4.549565315E-1,2.458462715E-1,4.730472565E-1
1.868913023E0,-3.232769966E-1,2.196700573E-1,4.337892532E-1
1.885578961E0,-1.502420902E-1,2.809305191E-1,3.207006454E-1
1.902244898E0,7.210946083E-2,1.527318954E-1,-1.602077484E-2
1.918910836E0,1.173210144E-1,1.004345417E-1,-2.414894104E-2
1.935576773E0,7.988190651E-2,-2.165770531E-2,2.437295914E-1
1.952242711E0,7.877993584E-2,-8.819079399E-2,5.733156204E-1
1.968908648E0,1.185193062E-1,-1.141362190E-1,8.147001266E-1
1.985574586E0,1.834022999E-1,-1.788601875E-1,9.998207092E-1
2.002240523E0,2.540972233E-1,-3.005588055E-1,7.319879532E-1
2.018906461E0,3.842329979E-2,-3.674349785E-1,5.316839218E-1
2.035572398E0,-1.276781559E-1,-3.184618950E-1,3.703203201E-1
2.052238336E0,9.737730026E-2,-4.472353458E-1,1.817970276E-1
2.068904273E0,1.755003929E-1,-3.923947811E-1,3.243637085E-2
2.085570211E0,7.996129990E-2,-4.028298855E-1,2.047824860E-1
2.102236148E0,3.948497772E-2,-4.849362373E-1,5.656471252E-1
2.118902086E0,-7.154321671E-2,-4.940698147E-1,5.911197662E-1
2.135568023E0,-7.443094254E-2,-5.092937946E-1,4.869804382E-1
2.152233961E0,3.382921219E-2,-4.838888645E-1,2.743425369E-1
2.168899898E0,1.978540421E-1,-4.836368561E-1,1.789665222E-2
2.185565836E0,2.122368813E-1,-4.369962215E-1,-1.383571625E-1
2.202231773E0,1.611123085E-1,-4.612693787E-1,9.198188782E-3
2.218897711E0,1.371903419E-1,-4.086873531E-1,-1.996612549E-2
2.235563648E0,1.729893684E-1,-4.200568199E-1,-2.136077881E-1
2.252229586E0,1.480603218E-1,-4.538142681E-1,-9.520816803E-2
2.268895523E0,6.224393845E-2,-4.347498417E-1,3.722124100E-1
2.285561461E0,3.516674042E-2,-3.386945724E-1,5.788049698E-1
2.302227398E0,1.517443657E-1,-3.054549694E-1,5.535755157E-1
2.318893336E0,1.377892494E-1,-1.679503918E-1,3.494539261E-1
2.335559273E0,2.387714386E-2,-1.515748501E-1,1.322164536E-1
2.352225211E0,-1.686794758E-1,-1.268818378E-1,1.505889893E-1
2.368891148E0,-2.205629349E-1,-9.426569939E-2,2.684259415E-1
2.385557086E0,-7.230186462E-2,-2.052187920E-2,2.549896240E-1
2.402223023E0,-8.603811264E-3,2.940392494E-2,2.415752411E-2
2.418888961E0,-2.166869640E-1,6.592082977E-2,-8.509254456E-2
2.435554898E0,-3.192408085E-1,9.888029099E-2,-2.333240509E-1
2.452220836E0,-2.835476398E-1,6.726264954E-3,-2.257804871E-1
2.468886773E0,-2.648739815E-1,-1.444315910E-2,-1.361045837E-1
2.485552711E0,-1.801838875E-1,5.885124207E-2,-1.398248672E-1
2.502218648E0,5.517959595E-2,5.797791481E-2,-1.528806686E-1
2.518884586E0,1.624100208E-1,5.962014198E-2,-3.535461426E-2
2.535550523E0,3.899121284E-2,2.292203903E-2,-8.238410950E-2
2.552216461E0,-1.276049614E-1,2.356219292E-2,-5.614471436E-2
2.568882398E0,-1.185340881E-1,-1.050186157E-2,5.473899841E-2
2.585548336E0,-5.235075951E-2,-5.348896980E-2,1.076517105E-1
2.602214273E0,5.396509171E-2,-3.290891647E-2,-5.614280701E-2
2.618880211E0,1.447045803E-1,-4.219603539E-2,-2.198696136E-1
2.635546148E0,1.360526085E-1,-3.397965431E-2,-1.532821655E-1
2.652212086E0,1.486439705E-1,-3.735303879E-2,-1.366825104E-1
2.668878023E0,2.419135571E-1,7.753372192E-3,5.691528320E-3
2.685543961E0,3.718392849E-1,-2.034282684E-2,2.532958984E-2
2.702209898E0,2.998003960E-1,2.237510681E-2,2.975082397E-2
2.718875836E0,1.445775032E-1,4.374384880E-2,-3.778743744E-2
2.735541773E0,6.344962120E-2,8.188295364E-2,-6.090641022E-2
2.752207711E0,2.603554726E-2,1.065139771E-1,-6.019973755E-2
2.768873648E0,-8.759021759E-3,1.604950428E-1,-1.538591385E-1
2.785539586E0,8.317232132E-3,2.047319412E-1,-2.260723114E-1
2.802205523E0,4.668426514E-2,2.514555454E-1,-2.248754501E-1
2.818871461E0,4.630327225E-3,2.611572742E-1,-2.413892746E-1
2.835537398E0,-8.215308189E-2,2.683303356E-1,-2.777013779E-1
2.852203336E0,-9.096169472E-2,2.679743767E-1,-2.025451660E-1
2.868869273E0,-2.798223495E-2,2.877473831E-1,-7.624149323E-2
2.885535211E0,2.340865135E-2,2.850420475E-1,-2.402114868E-2
2.902201148E0,3.715157509E-2,2.854149342E-1,-1.228351593E-1
2.918867086E0,-4.133272171E-2,2.741906643E-1,-1.814794540E-1
2.935533023E0,-1.372971535E-1,1.885747910E-1,-6.655693054E-2
2.952198961E0,-2.258830070E-1,1.560816765E-1,6.707477570E-2
2.968864898E0,-2.208070755E-1,1.686718464E-1,2.532720566E-1
2.985530836E0,-2.030992508E-1,1.792037487E-1,2.373905182E-1
3.002196773E0,-1.786782742E-1,1.800608635E-1,5.255603790E-2
3.018862711E0,-1.508932114E-1,1.599636078E-1,-1.174783707E-1
3.035528648E0,-1.330831051E-1,1.489000320E-1,-1.226015091E-1
3.052194586E0,-1.156311035E-1,1.086256504E-1,-1.167602539E-1
3.068860523E0,-8.792209625E-2,1.235508919E-1,-1.437778473E-1
3.085526461E0,-8.834624290E-2,1.136572361E-1,-9.633445740E-2
3.102192398E0,-6.627535820E-2,1.161961555E-1,-7.914924622E-2
3.118858336E0,-3.142213821E-2,7.220649719E-2,3.023147583E-3
3.135524273E0,-5.469059944E-2,7.970356941E-2,8.271217346E-3
3.152190211E0,-5.230283737E-2,9.330272675E-2,-1.197509766E-1
3.168856148E0,-2.894663811E-2,7.618117332E-2,-2.071075439E-1
3.185522086E0,-7.427382469E-2,5.136370659E-2,-9.266090393E-2
3.202188023E0,-9.267091751E-2,8.065700531E-2,-2.318286896E-2
3.218853961E0,-9.412837029E-2,-6.258249283E-3,-1.802539825E-2
3.235519898E0,-1.438837051E-1,3.061485291E-2,-5.369091034E-2
3.252185836E0,-1.634192467E-2,-1.405739784E-2,-1.428489685E-1
3.268851773E0,-7.045269012E-3,2.802562714E-2,-1.025762558E-1
3.285517711E0,-8.360409737E-2,-3.826141357E-3,3.134155273E-2
3.302183648E0,-3.733801842E-2,-1.675677299E-2,1.008968353E-1
3.318849586E0,4.873228073E-2,-2.558803558E-2,9.995365143E-2
3.335515523E0,5.580306053E-2,-1.387429237E-2,1.908111572E-2
3.352181461E0,6.736874580E-2,-1.365566254E-2,-4.057407379E-2
3.368847398E0,4.863142967E-2,-4.093527794E-2,4.960536957E-2
3.385513336E0,2.923965454E-3,-6.525874138E-2,2.204456329E-1
3.402179273E0,-2.714300156E-2,-8.305859566E-2,2.046909332E-1
3.418845211E0,-3.890967369E-2,-5.269050598E-2,3.535556793E-2
3.435511148E0,-9.495019913E-3,-7.491326332E-2,-3.130245209E-2
3.452177086E0,-8.232474327E-2,-4.613423347E-2,-3.589344025E-2
3.468843023E0,-5.943179131E-2,-2.859687805E-2,7.517814636E-3
3.485508961E0,3.224825859E-2,-3.330540657E-2,-1.080799103E-2
3.502174898E0,2.724099159E-2,2.064132690E-2,-1.918125153E-2
3.518840836E0,8.582091331E-2,2.923917770E-2,8.316230774E-2
3.535506773E0,1.526815891E-1,1.463913918E-2,2.548542023E-1
3.552172711E0,1.038370132E-1,-8.797883987E-3,3.043069839E-1
3.568838648E0,7.038974762E-2,-1.732039452E-2,1.895246506E-1
3.585504586E0,9.463119507E-2,-4.684448242E-3,8.220767975E-2
3.602170523E0,1.423671246E-1,-1.253271103E-2,-3.068923950E-2
3.618836461E0,1.296882629E-1,6.859064102E-3,-5.598068237E-3
3.635502398E0,4.100298882E-2,-1.441168785E-2,2.839088440E-2
3.652168336E0,-6.911754608E-3,-3.113508224E-2,4.533767700E-3
3.668834273E0,-6.553077698E-2,-7.967782021E-2,-6.793785095E-2
3.685500211E0,-7.908058167E-2,-7.924056053E-2,-1.392841339E-1
3.702166148E0,-7.711029053E-2,-8.481717110E-2,-1.821641922E-1
3.718832086E0,-7.912302017E-2,-5.796241760E-2,-1.791000366E-1
3.735498023E0,-9.179949760E-2,-3.827404976E-2,-1.999664307E-2
3.752163961E0,-9.199428558E-2,-5.773735046E-2,7.800674438E-2
3.768829898E0,-1.005070210E-1,-4.522824287E-2,1.011743546E-1
3.785495836E0,-3.945112228E-2,1.236295700E-2,1.128654480E-1
3.802161773E0,-1.746487617E-2,-1.122832298E-2,6.727695465E-2
3.818827711E0,-6.274652481E-2,3.157281876E-2,3.202342987E-2
3.835493648E0,3.258228302E-3,6.437301636E-4,3.529453278E-2
3.852159586E0,-1.703858376E-2,-3.560066223E-3,1.077690125E-1
3.868825523E0,-6.797599792E-2,2.896785736E-2,1.044616699E-1
3.885491461E0,-6.398367882E-2,2.542972565E-2,5.432128906E-2
3.902157398E0,-8.441567421E-2,2.672171593E-2,-8.987426758E-2
3.918823336E0,-1.632809639E-1,5.199432373E-2,-1.647071838E-1
3.935489273E0,-1.802012920E-1,1.634645462E-2,-1.342744827E-1
3.952155211E0,-1.555664539E-1,3.875112534E-2,-1.272668839E-1
3.968821148E0,-8.661532402E-2,7.741498947E-2,-1.554555893E-1
3.985487086E0,-6.699013710E-2,8.602261543E-2,-1.611976624E-1
4.002153023E0,-1.526014805E-1,9.632539749E-2,-9.025669098E-2
4.018818961E0,-2.108197212E-1,1.072385311E-1,-1.935577393E-2
4.035484898E0,-2.106025219E-1,1.167964935E-1,-2.533245087E-2
4.052150836E0,-1.508600712E-1,1.218748093E-1,-1.533365250E-1
4.068816773E0,-7.972240448E-2,1.655547619E-1,-2.809677124E-1
4.085482711E0,-7.806754112E-2,1.876280308E-1,-1.856069565E-1
4.102148648E0,-1.793005466E-1,2.183690071E-1,-4.817008972E-2
4.118814586E0,-2.848846912E-1,2.019517422E-1,-7.410049438E-4
4.135480523E0,-3.585631847E-1,2.394108772E-1,-4.728794098E-2
4.152146461E0,-2.500617504E-1,2.923178673E-1,-1.807498932E-1
4.168812398E0,-8.138895035E-2,3.335101604E-1,-1.604442596E-1
4.185478336E0,2.233886719E-2,4.115030766E-1,1.678180695E-1
4.202144273E0,6.912040710E-2,4.396550655E-1,3.837766647E-1
4.218810211E0,4.754018784E-2,4.953761101E-1,4.307250977E-1
4.235476148E0,-4.136943817E-2,5.270729065E-1,2.755231857E-1
4.252142086E0,-1.443705559E-1,4.962840080E-1,1.485319138E-1
4.268808023E0,-2.226257324E-1,5.291476250E-1,1.393737793E-1
4.285473961E0,-2.085597515E-1,5.371761322E-1,7.535648346E-2
4.302139898E0,-2.133622169E-1,5.800828934E-1,-1.773834229E-2
4.318805836E0,-7.030630112E-2,4.936830997E-1,-8.338928223E-2
4.335471773E0,2.561426163E-2,4.918570518E-1,-4.122924805E-2
4.352137711E0,5.655002594E-2,4.714348316E-1,-1.244382858E-1
4.368803648E0,3.846549988E-2,3.935956955E-1,-3.083944321E-1
4.385469586E0,-4.275989532E-2,3.842995167E-1,-4.368996620E-1
4.402135523E0,5.703067780E-2,2.961490154E-1,-7.472343445E-1
4.418801461E0,3.317551613E-1,2.418422699E-1,-9.455256462E-1
4.435467398E0,6.152129173E-1,2.152526379E-1,-9.267373085E-1
4.452133336E0,8.741745949E-1,5.535078049E-2,-7.976980209E-1
4.468799273E0,9.083094597E-1,-1.191389561E-1,-6.534414291E-1
4.485465211E0,8.534507751E-1,-1.727912426E-1,-3.316807747E-1
4.502131148E0,9.709849358E-1,-3.862366676E-1,-1.172704697E-1
4.518797086E0,1.201212406E0,-7.264914513E-1,-2.826962471E-1
4.535463023E0,1.394166946E0,-7.232434750E-1,-1.122701168E0
4.552128961E0,1.727771282E0,-8.254711628E-1,-2.484817982E0
4.568794898E0,1.903618336E0,-1.192704439E0,-3.608117104E0
4.585460836E0,1.150107861E0,-1.488541961E0,-4.222839355E0
4.602126773E0,2.802681923E-1,-1.964906335E0,-4.619654655E0
4.618792711E0,-1.168746948E-1,-2.804168701E0,-5.075886726E0
4.635458648E0,-3.011302948E-1,-3.798964024E0,-5.951942921E0
4.652124586E0,-1.028763771E0,-4.783296108E0,-6.973921776E0
4.668790523E0,-1.859755993E0,-5.579873085E0,-7.872714043E0
4.685456461E0,-2.428389549E0,-5.894498348E0,-8.375909805E0
4.702122398E0,-2.569041729E0,-5.918794155E0,-9.455095291E0
4.718788336E0,-2.231925011E0,-6.218358040E0,-1.022038364E1
4.735454273E0,-1.731616020E0,-6.275553703E0,-9.547977448E0
4.752120211E0,-8.684000969E-1,-6.013462543E0,-7.538022041E0
4.768786148E0,8.895492554E-2,-5.386139870E0,-4.543868065E0
4.785452086E0,1.137032509E0,-3.875331402E0,-1.211939931E0
4.802118023E0,2.810540199E0,-2.379313707E0,1.648266315E0
4.818783961E0,4.998561859E0,-3.579688072E-1,3.637167692E0
4.835449898E0,7.653554916E0,3.051061869E0,5.711635113E0
4.852115836E0,1.069810486E1,7.019126415E0,8.065775871E0
4.868781773E0,1.272349167E1,1.100336838E1,9.251438141E0
4.885447711E0,1.359997272E1,1.462256813E1,7.990713120E0
4.902113648E0,1.210454655E1,1.742879868E1,6.715900421E0
4.918779586E0,8.312627792E0,1.977629471E1,1.104537201E1
4.935445523E0,2.736810684E0,2.190341568E1,2.044146156E1
4.952111461E0,-1.333542824E0,2.467210770E1,2.555404282E1
4.968777398E0,-1.743496418E0,2.889695358E1,2.389222527E1
4.985443336E0,2.688564301E0,3.266302490E1,2.012233543E1
5.002109273E0,8.696504593E0,3.550186539E1,1.592419720E1
5.018775211E0,1.324939442E1,3.574639893E1,1.357870674E1
5.035441148E0,1.576106834E1,3.406365967E1,1.607149887E1
5.052107086E0,2.198648834E1,3.285014725E1,2.206522179E1
5.068773023E0,3.535655212E1,3.058330154E1,2.760595512E1
5.085438961E0,5.028881073E1,2.392891312E1,2.965448380E1
5.102104898E0,5.637780762E1,1.124111748E1,2.798294258E1
5.118770836E0,4.804734802E1,-3.459456205E0,2.131348991E1
5.135436773E0,3.700395584E1,-1.560225868E1,1.426866341E1
5.152102711E0,2.941632652E1,-2.327319527E1,1.023111820E1
5.168768648E0,2.296064186E1,-2.795664978E1,6.534784317E0
5.185434586E0,1.616360474E1,-3.185847473E1,6.219641685E0
5.202100523E0,8.190245628E0,-3.351581573E1,1.128001308E1
5.218766461E0,3.029577255E0,-3.554740143E1,1.431752491E1
5.235432398E0,-1.513861895E0,-3.665100098E1,1.344558620E1
5.252098336E0,-4.692954063E0,-3.530283737E1,1.379672050E1
5.268764273E0,-5.377616405E0,-3.466899109E1,1.427995491E1
5.285430211E0,-5.623587608E0,-3.286891937E1,1.260903835E1
5.302096148E0,-3.494326115E0,-3.203292847E1,1.014317894E1
5.318762086E0,-1.196862698E0,-3.190294266E1,8.434946060E0
5.335428023E0,4.762582779E-1,-3.010663033E1,8.939932823E0
5.352093961E0,4.585093021E0,-2.803590584E1,9.855016708E0
5.368759898E0,1.042665386E1,-2.598568916E1,9.621432304E0
5.385425836E0,1.464284134E1,-2.407102013E1,8.652947426E0
5.402091773E0,1.911942291E1,-2.144992638E1,8.415275574E0
5.418757711E0,2.815927887E1,-1.684982872E1,7.021182537E0
5.435423648E0,4.059439087E1,-7.620601654E0,7.270542145E0
5.452089586E0,4.824398041E1,5.749177933E0,9.943762779E0
5.468755523E0,4.942158127E1,1.520884132E1,1.410702991E1
5.485421461E0,3.923152161E1,2.128683090E1,1.803953171E1
5.502087398E0,3.140280914E1,2.524239540E1,1.882176018E1
5.518753336E0,2.550389099E1,2.915608406E1,1.444754410E1
5.535419273E0,1.356313038E1,3.221840668E1,8.709228516E0
5.552085211E0,-8.515834808E-2,3.327890396E1,1.342536736E1
5.568751148E0,-1.270875549E1,3.487566376E1,2.369831085E1
5.585417086E0,-1.740962982E1,3.594542313E1,2.306323242E1
5.602083023E0,-1.563103485E1,3.606190872E1,1.039970684E1
5.618748961E0,-1.416537762E1,3.203063583E1,-4.331107140E0
5.635414898E0,-1.685309029E1,2.418095589E1,-9.260390282E0
5.652080836E0,-1.978848839E1,1.906522369E1,-3.314711094E0
5.668746773E0,-1.705921555E1,1.943791199E1,5.008699894E0
5.685412711E0,-9.681149483E0,2.460888481E1,8.912468910E0
5.702078648E0,2.044229507E0,3.258441544E1,9.478731155E0
5.718744586E0,1.822710800E1,4.425683212E1,1.075118637E1
5.735410523E0,3.927536011E1,5.219063568E1,2.443289948E1
5.752076461E0,6.033895874E1,4.080519485E1,4.101908112E1
5.768742398E0,6.646808624E1,1.765838814E1,3.571619797E1
5.785408336E0,6.309591675E1,-4.255483150E0,1.877023697E1
5.802074273E0,5.323950958E1,-1.803730583E1,1.029939938E1
5.818740211E0,4.387114716E1,-2.561178589E1,1.579700184E1
5.835406148E0,3.112393761E1,-3.515126419E1,2.033061028E1
5.852072086E0,1.471458244E1,-3.879354858E1,2.401856041E1
5.868738023E0,3.585247993E0,-4.210736084E1,2.330385590E1
5.885403961E0,-5.476870537E0,-4.338574600E1,1.351263046E1
5.902069898E0,-9.057053566E0,-4.071780396E1,4.468381405E0
5.918735836E0,-7.860517502E0,-3.730753708E1,2.793035746E0
5.935401773E0,-7.351107597E0,-3.446817017E1,6.901158333E0
5.952067711E0,-5.237488747E0,-3.255686188E1,9.026466370E0
5.968733648E0,-9.307084084E-1,-3.091429138E1,8.105806351E0
5.985399586E0,3.139028072E0,-2.778130531E1,8.568314552E0
6.002065523E0,6.964322090E0,-2.527904892E1,1.012961388E1
6.018731461E0,1.038546181E1,-2.379358673E1,1.033843613E1
6.035397398E0,1.485974503E1,-2.217119217E1,9.973446846E0
6.052063336E0,2.087626266E1,-2.048794174E1,9.045516968E0
6.068729273E0,2.768423462E1,-1.417869949E1,8.923855782E0
6.085395211E0,3.986892700E1,-5.448462963E-1,1.304910755E1
6.102061148E0,5.160130310E1,1.517581367E1,1.717561913E1
6.118727086E0,4.477261734E1,2.380422974E1,1.331331921E1
6.135393023E0,2.830543900E1,2.653805542E1,1.160522175E1
6.152058961E0,1.639912605E1,2.767082787E1,1.362269783E1
6.168724898E0,8.709403038E0,2.857950211E1,1.393380642E1
6.185390836E0,8.990564346E-1,2.761432648E1,1.273072624E1
6.202056773E0,-7.524059772E0,2.895943642E1,1.104564571E1
6.218722711E0,-1.106389999E1,2.936853790E1,6.617603302E0
6.235388648E0,-1.249976349E1,2.762551689E1,2.834769487E0
6.252054586E0,-1.494244385E1,2.317589951E1,1.986103773E0
6.268720523E0,-1.954409981E1,1.747737503E1,1.839365244E0
6.285386461E0,-2.423558617E1,1.546935749E1,-8.167594671E-3
6.302052398E0,-2.334599304E1,1.686973190E1,-2.078956127E0
6.318718336E0,-1.766075516E1,2.183735657E1,-2.469889164E0
6.335384273E0,-7.424602985E0,3.317898560E1,1.925965309E0
6.352050211E0,1.137442112E1,4.776374817E1,8.200135231E0
6.368716148E0,3.307892609E1,5.837926483E1,1.643105507E1
6.385382086E0,5.913468933E1,5.602317810E1,3.125885773E1
6.402048023E0,7.152730560E1,3.593261337E1,3.524110031E1
6.418713961E0,7.176583862E1,1.195943069E1,1.999217224E1
6.435379898E0,6.260097885E1,-3.121534348E0,5.886570454E0
6.452045836E0,5.466810226E1,-1.428665161E1,8.034661293E0
6.468711773E0,3.644936371E1,-2.966020966E1,2.044077682E1
6.485377711E0,1.296491528E1,-3.669688416E1,3.423247910E1
6.502043648E0,6.683795929E0,-4.030394745E1,3.500103760E1
6.518709586E0,6.712038994E0,-4.238163757E1,2.484919167E1
6.535375523E0,5.837032795E0,-4.064207077E1,1.564239502E1
