"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.241904200E-1,1.375873089E-1,1.419242978E0,8.773283958E0
8.408563570E-1,2.386840582E-1,1.738983870E0,8.591729164E0
8.575222950E-1,1.926222295E-1,1.936989903E0,8.499305725E0
8.741882320E-1,1.408774406E-1,2.026720762E0,8.799605370E0
8.908541700E-1,1.803590059E-1,2.154138565E0,9.030213356E0
9.075201070E-1,1.492523104E-1,2.176870346E0,8.942576408E0
9.241860450E-1,8.763712645E-2,2.110170364E0,9.055337906E0
9.408519820E-1,1.486541033E-1,2.132304192E0,8.931509972E0
9.575179200E-1,2.024926096E-1,2.149652004E0,8.979664803E0
9.741838570E-1,3.059822023E-1,2.107478619E0,9.277272224E0
9.908497950E-1,4.307080805E-1,2.070688963E0,9.471689224E0
1.007515732E0,4.450650215E-1,2.109273195E0,9.698409081E0
1.024181670E0,2.856431901E-1,2.107777596E0,9.966405869E0
1.040847607E0,2.383849621E-1,2.196312189E0,9.836296082E0
1.057513545E0,3.239283562E-1,2.349153519E0,9.761220932E0
1.074179482E0,4.103690982E-1,2.334796667E0,9.797113419E0
1.090845420E0,4.770690203E-1,2.389532566E0,9.511171341E0
1.107511357E0,4.740779996E-1,2.537289381E0,9.292527199E0
1.124177295E0,5.273182988E-1,2.514258385E0,9.546165466E0
1.140843232E0,6.442674994E-1,2.476571321E0,9.683155060E0
1.157509170E0,6.780661345E-1,2.454736948E0,9.908977509E0
1.174175107E0,5.626124144E-1,2.397608280E0,1.038873863E1
1.190841045E0,6.616154313E-1,2.235494614E0,1.069053364E1
1.207506982E0,9.110672474E-1,2.231606245E0,1.049940681E1
1.224172920E0,9.508479238E-1,2.324926376E0,1.017846966E1
1.240838857E0,8.584251404E-1,2.459522486E0,9.919445992E0
1.257504795E0,7.615157962E-1,2.613560438E0,9.781859398E0
1.274170732E0,8.312067389E-1,2.671287298E0,9.748658180E0
1.290836670E0,8.904291391E-1,2.691028118E0,9.711869240E0
1.307502607E0,9.080761671E-1,2.762513638E0,9.690632820E0
1.324168545E0,8.620143533E-1,2.775375128E0,9.661320686E0
1.340834482E0,7.785646915E-1,2.817847729E0,9.599705696E0
1.357500420E0,7.818548083E-1,2.886342287E0,9.452845573E0
1.374166357E0,8.105686903E-1,2.930310488E0,9.352047920E0
1.390832295E0,6.562315822E-1,2.908475876E0,9.359825134E0
1.407498232E0,5.757729411E-1,2.936292410E0,9.282656670E0
1.424164170E0,5.724828243E-1,3.029911757E0,9.271589279E0
1.440830107E0,5.333003402E-1,3.082553864E0,9.150752068E0
1.457496045E0,4.767699242E-1,3.136990547E0,9.396315575E0
1.474161982E0,5.712863803E-1,3.009871721E0,9.665806770E0
1.490827920E0,4.160520434E-1,2.747259617E0,1.002532864E1
1.507493857E0,3.299104273E-1,2.752344131E0,9.869794846E0
1.524159795E0,3.556332588E-1,2.943171740E0,9.540781975E0
1.540825732E0,5.380859971E-1,3.026322365E0,9.437591553E0
1.557491670E0,6.625127792E-1,2.993720293E0,9.396614075E0
1.574157607E0,8.087740541E-1,2.877967358E0,9.522237778E0
1.590823545E0,7.208378315E-1,2.818445921E0,9.176176071E0
1.607489482E0,3.233301640E-1,3.241078377E0,9.256035805E0
1.624155420E0,4.067798555E-1,3.158525944E0,9.448657990E0
1.640821357E0,5.838487148E-1,3.054737091E0,9.348459244E0
1.657487295E0,4.758726060E-1,3.205784082E0,9.188439369E0
1.674153232E0,4.130610228E-1,3.317947626E0,8.918947220E0
1.690819170E0,4.013960063E-1,3.332902908E0,8.775078773E0
1.707485107E0,2.662015259E-1,3.346661568E0,8.609375954E0
1.724151045E0,1.058823988E-1,3.378366470E0,8.685049057E0
1.740816982E0,4.636093974E-2,3.388535976E0,8.940483093E0
1.757482920E0,5.593222752E-2,3.314059258E0,9.260223389E0
1.774148857E0,1.555334777E-1,3.191726208E0,9.379565239E0
1.790814795E0,2.620140910E-1,3.178864956E0,9.254839897E0
1.807480732E0,2.045863420E-1,3.184248686E0,9.099605560E0
1.824146670E0,2.919243574E-1,3.152842999E0,9.156734467E0
1.840812607E0,1.001994461E-1,3.104986429E0,9.282357216E0
1.857478545E0,-2.030908167E-1,3.148057222E0,9.495617867E0
1.874144482E0,-1.896311939E-1,3.131307602E0,9.805189133E0
1.890810420E0,-9.571290761E-2,3.031108141E0,9.802198410E0
1.907476357E0,-2.431706041E-1,3.104687452E0,9.616155624E0
1.924142295E0,-1.926222295E-1,3.204587698E0,9.612865448E0
1.940808232E0,-3.888336709E-3,3.284149170E0,9.582357407E0
1.957474170E0,8.105687052E-2,3.311367512E0,9.495916367E0
1.974140107E0,9.212367237E-2,3.404687405E0,9.536594391E0
1.990806045E0,2.327020019E-1,3.430111170E0,9.657731056E0
2.007471982E0,3.308077157E-1,3.392723322E0,9.693922997E0
2.024137920E0,2.431706041E-1,3.355036497E0,9.473484039E0
2.040803857E0,6.071787328E-2,3.343969584E0,9.238986969E0
2.057469795E0,-3.918246925E-2,3.379263878E0,9.068798065E0
2.074135732E0,2.841476910E-2,3.424428225E0,8.941379547E0
2.090801670E0,2.042872310E-1,3.536591768E0,8.787342072E0
2.107467607E0,3.128615618E-1,3.671786308E0,8.782257080E0
2.124133545E0,2.787638307E-1,3.687937975E0,9.052945137E0
2.140799482E0,9.960123897E-2,3.661317825E0,9.307781219E0
2.157465420E0,-3.409772366E-2,3.688536167E0,9.341579437E0
2.174131357E0,-9.421738982E-2,3.773780346E0,9.247661591E0
2.190797295E0,-6.879365444E-2,3.823730469E0,9.193523407E0
2.207463232E0,1.028913707E-1,3.826721668E0,9.274879456E0
2.224129170E0,1.495514214E-1,3.749552965E0,9.443274498E0
2.240795107E0,4.815555736E-2,3.704089403E0,9.514760017E0
2.257461045E0,-5.264209956E-2,3.739383698E0,9.577571869E0
2.274126982E0,-1.698904037E-1,3.706781387E0,9.556933403E0
2.290792920E0,-2.261217386E-1,3.726222992E0,9.555438042E0
2.307458857E0,-9.720841795E-2,3.698107481E0,9.627820969E0
2.324124795E0,-1.764706708E-2,3.690330744E0,9.588040352E0
2.340790732E0,-2.542374097E-2,3.677768469E0,9.447761536E0
2.357456670E0,-3.649054468E-2,3.689732552E0,9.467501640E0
2.374122607E0,-8.943174779E-2,3.655634880E0,9.468997002E0
2.390788545E0,-6.370890141E-2,3.706183195E0,9.422337532E0
2.407454482E0,2.991028363E-3,3.725624800E0,9.356235504E0
2.424120420E0,-6.580262445E-3,3.735794306E0,9.276076317E0
2.440786357E0,-2.691925503E-2,3.727419376E0,9.169894218E0
2.457452295E0,-4.905286431E-2,3.724428415E0,9.136395454E0
2.474118232E0,-3.678964823E-2,3.724727631E0,9.122337341E0
2.490784170E0,-6.909275055E-2,3.739981890E0,9.122636795E0
2.507450107E0,-2.961117961E-2,3.751347780E0,9.156135559E0
2.524116045E0,-4.546362907E-2,3.757927895E0,9.169296265E0
2.540781982E0,2.512463741E-2,3.749253988E0,9.132506371E0
2.557447920E0,-7.357929647E-2,3.764209032E0,9.098110199E0
2.574113857E0,-1.112662554E-1,3.789034605E0,9.136693954E0
2.590779795E0,-6.729813665E-2,3.823730469E0,9.092127800E0
2.607445732E0,-8.913264424E-2,3.888635874E0,9.010173798E0
2.624111670E0,-2.691925503E-2,3.845565081E0,8.994022369E0
2.640777607E0,-3.409772366E-2,3.812364578E0,9.073583603E0
2.657443545E0,-1.037886813E-1,3.786342621E0,9.045766830E0
2.674109482E0,-2.000997961E-1,3.754637718E0,9.022735596E0
2.690775420E0,-2.300100774E-1,3.718745470E0,8.960522652E0
2.707441357E0,-2.473580390E-1,3.684348583E0,8.826524734E0
2.724107295E0,-2.850449979E-1,3.675674677E0,8.837890625E0
2.740773232E0,-2.850449979E-1,3.610769272E0,8.964710236E0
2.757439170E0,-3.711866140E-1,3.560220957E0,9.015258789E0
2.774105107E0,-4.489533603E-1,3.537788391E0,9.004789352E0
2.790771045E0,-4.510470629E-1,3.563810110E0,8.916853905E0
2.807436982E0,-5.030909777E-1,3.631108284E0,8.821439743E0
2.824102920E0,-4.986044168E-1,3.647858143E0,8.749654770E0
2.840768857E0,-4.007977843E-1,3.619742393E0,8.682954788E0
2.857434795E0,-4.468596280E-1,3.624827147E0,8.801998138E0
2.874100732E0,-5.066801906E-1,3.529114246E0,9.071788788E0
2.890766670E0,-5.524429083E-1,3.444169044E0,9.248558998E0
2.907432607E0,-5.228317380E-1,3.380161047E0,9.311369896E0
2.924098545E0,-3.726821244E-1,3.472882986E0,9.304789543E0
2.940764482E0,-4.435695112E-1,3.539881945E0,9.147162437E0
2.957430420E0,-4.375874400E-1,3.499802113E0,9.172286987E0
2.974096357E0,-5.132604837E-1,3.424428225E0,9.494720459E0
2.990762295E0,-5.575276613E-1,3.289233923E0,9.750452995E0
3.007428232E0,-5.431707501E-1,3.337987661E0,9.704689980E0
3.024094170E0,-2.895315289E-1,3.385545015E0,9.331708908E0
3.040760107E0,-9.601201117E-2,3.534498215E0,8.945268631E0
3.057426045E0,-8.404789865E-2,3.631407499E0,8.778668404E0
3.074091982E0,-6.340979785E-2,3.472284794E0,8.696115494E0
3.090757920E0,9.870393202E-3,3.447160006E0,8.794819832E0
3.107423857E0,-1.265204996E-1,3.288635731E0,9.021240234E0
3.124089795E0,-2.530409992E-1,3.193521023E0,9.341878891E0
3.140755732E0,-5.324030295E-2,3.170190811E0,9.401101112E0
3.157421670E0,2.063809484E-1,3.295814037E0,9.171390533E0
3.174087607E0,2.958126962E-1,3.481257915E0,8.750552177E0
3.190753545E0,1.704886109E-1,3.673880100E0,8.430512428E0
3.207419482E0,1.453639716E-1,3.785744429E0,8.424829483E0
3.224085420E0,1.785643846E-1,3.776472330E0,8.818449020E0
3.240751357E0,1.322034448E-1,3.802494287E0,9.102895737E0
3.257417295E0,-1.256231871E-2,3.862913132E0,9.229715347E0
3.274083232E0,-1.196411345E-2,3.954139471E0,8.999405861E0
3.290749170E0,4.456632212E-2,4.045365810E0,8.819046974E0
3.307415107E0,6.071787328E-2,4.126422882E0,8.725129128E0
3.324081045E0,-2.063809521E-2,4.138685703E0,8.903393745E0
3.340746982E0,-1.178465188E-1,4.089931965E0,9.192625999E0
3.357412920E0,-2.572284266E-2,4.051048756E0,9.243474007E0
3.374078857E0,1.782652885E-1,4.043570995E0,9.210572243E0
3.390744795E0,2.641077936E-1,4.182354927E0,9.362217903E0
3.407410732E0,3.669991791E-1,4.136891365E0,9.768099785E0
3.424076670E0,3.475574851E-1,4.072584152E0,1.011565781E1
3.440742607E0,2.871387303E-1,4.058526516E0,9.936494827E0
3.457408545E0,2.294118702E-1,4.130012035E0,9.576076508E0
3.474074482E0,2.706880569E-1,4.257728577E0,9.193822861E0
3.490740420E0,3.409772217E-1,4.386941433E0,9.150452614E0
3.507406357E0,5.392823815E-1,4.255934238E0,9.267103195E0
3.524072295E0,7.561319470E-1,4.024129391E0,9.483952522E0
3.540738232E0,8.075776696E-1,3.901497364E0,9.637093544E0
3.557404170E0,7.265207767E-1,3.870390654E0,9.467801094E0
3.574070107E0,6.547361016E-1,3.922733545E0,9.236295700E0
3.590736045E0,8.006982803E-1,3.924229145E0,9.173483849E0
3.607401982E0,9.538389444E-1,3.924229145E0,9.194420815E0
3.624067920E0,1.074676514E0,3.828815222E0,9.238986969E0
3.640733857E0,9.436694384E-1,3.648157120E0,9.283254623E0
3.657399795E0,8.087740541E-1,3.478266716E0,9.459425926E0
3.674065732E0,7.112665176E-1,3.396013498E0,9.578767776E0
3.690731670E0,5.715855360E-1,3.388834953E0,9.394221306E0
3.707397607E0,3.912265003E-1,3.492324591E0,9.233603477E0
3.724063545E0,3.421736360E-1,3.489931822E0,9.201300621E0
3.740729482E0,1.935195327E-1,3.483052492E0,9.097810745E0
3.757395420E0,5.922235921E-2,3.543471336E0,8.951848984E0
3.774061357E0,1.034895778E-1,3.641277790E0,8.966803551E0
3.790727295E0,1.208375469E-1,3.667897940E0,8.894720078E0
3.807393232E0,8.763712645E-2,3.709174156E0,8.879764557E0
3.824059170E0,2.931207791E-2,3.732803345E0,9.046664238E0
3.840725107E0,8.793623000E-2,3.763012648E0,9.161520004E0
3.857391045E0,2.276172489E-1,3.837788343E0,9.154042244E0
3.874056982E0,3.840480447E-1,3.902992725E0,9.122337341E0
3.890722920E0,4.049852192E-1,3.902095556E0,9.141180992E0
3.907388857E0,3.221337497E-1,3.855136395E0,9.130413055E0
3.924054795E0,2.297109663E-1,3.894019842E0,9.183952332E0
3.940720732E0,4.061816335E-1,3.944867134E0,9.119346619E0
3.957386670E0,5.572285652E-1,3.995714664E0,8.999106407E0
3.974052607E0,6.086742878E-1,4.033102512E0,8.891429901E0
3.990718545E0,6.451647878E-1,4.150351048E0,8.862715721E0
4.007384482E0,7.429714203E-1,4.161716938E0,8.931808472E0
4.024050420E0,8.126623631E-1,4.175774574E0,8.962915421E0
4.040716357E0,7.369893789E-1,4.189832687E0,8.930013657E0
4.057382295E0,6.442674994E-1,4.215854168E0,8.890831947E0
4.074048232E0,6.649056077E-1,4.268496513E0,8.764909744E0
4.090714170E0,7.465606928E-1,4.281357765E0,8.731708527E0
4.107380107E0,8.676972985E-1,4.348057747E0,8.592327118E0
4.124046045E0,8.306085467E-1,4.310669899E0,8.625527382E0
4.140711982E0,7.339983582E-1,4.258028030E0,8.757730484E0
4.157377920E0,7.899305820E-1,4.190430641E0,8.992527008E0
4.174043857E0,7.878368497E-1,4.139583111E0,9.168398857E0
4.190709795E0,8.240283132E-1,4.057330132E0,9.328120232E0
4.207375732E0,8.877372146E-1,3.950550079E0,9.491728783E0
4.224041670E0,9.738788009E-1,3.924229145E0,9.727721214E0
4.240707607E0,1.080957651E0,3.823132277E0,9.730113983E0
4.257373545E0,1.075573802E0,3.867399693E0,9.478269577E0
4.274039482E0,9.936196208E-1,3.855435371E0,9.177371979E0
4.290705420E0,9.687940478E-1,3.867399693E0,9.040083885E0
4.307371357E0,8.949156404E-1,3.882354736E0,9.029017448E0
4.324037295E0,9.849455953E-1,3.881158352E0,9.180961609E0
4.340703232E0,1.242473125E0,3.860221148E0,9.304191589E0
4.357369170E0,1.242772222E0,3.834498405E0,9.243174553E0
4.374035107E0,1.153340459E0,3.801596880E0,9.192327499E0
4.390701045E0,1.195813060E0,3.810271025E0,9.246464729E0
4.407366982E0,1.320838094E0,3.840480328E0,9.318249702E0
4.424032920E0,1.380957723E0,3.793222189E0,9.214759827E0
4.440698857E0,1.347458243E0,3.791128397E0,9.264410973E0
4.457364795E0,1.307378531E0,3.678665638E0,9.610772133E0
4.474030732E0,1.063011408E0,3.560819149E0,9.635298729E0
4.490696670E0,8.273184299E-1,3.682853222E0,9.290732384E0
4.507362607E0,8.401798606E-1,3.816851139E0,9.018249512E0
4.524028545E0,7.322037220E-1,3.961018801E0,8.961120605E0
4.540694482E0,8.742775917E-1,3.893720627E0,9.069695473E0
4.557360420E0,1.130608678E0,3.796811342E0,9.297910690E0
4.574026357E0,1.338784218E0,3.795016766E0,9.436993599E0
4.590692295E0,1.415952802E0,3.717848301E0,9.197113037E0
4.607358232E0,1.301695466E0,3.766901016E0,8.701200485E0
4.624024170E0,1.355534077E0,3.765704632E0,8.427820206E0
4.640690107E0,1.335195065E0,3.821636915E0,8.241778374E0
4.657356045E0,1.402493119E0,3.795913935E0,8.330014229E0
4.674021982E0,1.379462242E0,3.693620920E0,8.411668777E0
4.690687920E0,1.299003601E0,3.677768469E0,8.318348885E0
4.707353857E0,1.220040441E0,3.750450373E0,8.059624672E0
4.724019795E0,1.121934772E0,3.802793503E0,7.775477409E0
4.740685732E0,1.077966571E0,3.857529163E0,7.726723194E0
4.757351670E0,1.077667475E0,3.800699711E0,7.823034763E0
4.774017607E0,1.019641519E0,3.795614958E0,7.913064480E0
4.790683545E0,1.159920812E0,3.736093521E0,8.024629593E0
4.807349482E0,1.389631748E0,3.680460215E0,8.035995483E0
4.824015420E0,1.512562990E0,3.681955814E0,7.903493404E0
4.840681357E0,1.636391640E0,3.616153240E0,7.793124199E0
4.857347295E0,1.688136339E0,3.506980658E0,7.696813107E0
4.874013232E0,1.816750646E0,3.348755360E0,7.541877747E0
4.890679170E0,1.901396751E0,3.329014540E0,7.358827114E0
4.907345107E0,1.980359793E0,3.273381472E0,7.013662338E0
4.924011045E0,1.913959026E0,3.306581736E0,6.610770702E0
4.940676982E0,1.801795483E0,3.398705482E0,6.269793510E0
4.957342920E0,1.678864241E0,3.478864908E0,6.014060497E0
4.974008857E0,1.625324726E0,3.652942896E0,5.887240887E0
4.990674795E0,1.517049551E0,3.907479286E0,5.880660534E0
5.007340732E0,1.589731574E0,4.107280254E0,6.281458378E0
5.024006670E0,1.879861236E0,4.173680782E0,6.918547630E0
5.040672607E0,2.105983019E0,4.246662140E0,7.614859104E0
5.057338545E0,2.286940336E0,4.448855400E0,8.163712502E0
5.074004482E0,2.564806700E0,4.856532574E0,8.700003624E0
5.090670420E0,2.832803011E0,5.258526802E0,9.258428574E0
5.107336357E0,2.938386202E0,5.696413517E0,9.560821533E0
5.124002295E0,2.918645382E0,6.233901024E0,9.123533249E0
5.140668232E0,2.576471806E0,6.745367050E0,8.640482903E0
5.157334170E0,1.866700768E0,7.158727169E0,8.317750931E0
5.174000107E0,6.077769399E-1,7.541578770E0,8.492426872E0
5.190666045E0,-4.232304990E-1,7.960322857E0,9.646365166E0
5.207331982E0,-1.022632599E0,8.124529839E0,1.118764210E1
5.223997920E0,-1.486840129E0,8.086244583E0,1.239781189E1
5.240663857E0,-1.766202211E0,8.669196129E0,1.258834076E1
5.257329795E0,-2.334497690E0,1.069681454E1,1.242802143E1
5.273995732E0,-1.829312921E0,1.286231899E1,1.330469227E1
5.290661670E0,-2.321037948E-1,1.412692547E1,1.459352589E1
5.307327607E0,1.431805253E0,1.461745453E1,1.665344810E1
5.323993545E0,2.540280342E0,1.474487209E1,1.866102600E1
5.340659482E0,1.547258973E0,1.422802258E1,2.155305099E1
5.357325420E0,1.016949639E-1,1.370549011E1,2.815365219E1
5.373991357E0,1.540977836E0,9.820742607E0,3.332514191E1
5.390657295E0,3.681656837E0,4.574478626E0,3.058087158E1
5.407323232E0,5.004887581E0,1.239781260E0,2.242074776E1
5.423989170E0,5.104488850E0,2.542374097E-2,1.386132240E1
5.440655107E0,5.111368179E0,-1.794617064E-2,6.638886452E0
5.457321045E0,4.201497555E0,1.725823283E-1,1.271486163E0
5.473986982E0,2.205883265E0,-1.148554832E-1,-8.676972985E-1
5.490652920E0,1.617548108E0,-1.360020518E0,-6.254240274E-1
5.507318857E0,1.520040631E0,-3.258725405E0,9.334999323E-1
5.523984795E0,1.732702732E0,-4.945366383E0,2.503789902E0
5.540650732E0,2.566003084E0,-6.102295876E0,2.359323025E0
5.557316670E0,3.272184849E0,-6.136393547E0,1.238584876E0
5.573982607E0,4.367499352E0,-5.463711262E0,-4.322035909E-1
5.590648545E0,5.036891460E0,-4.382454872E0,-1.799701691E0
5.607314482E0,5.773581982E0,-3.121437073E0,-1.591227055E0
5.623980420E0,6.741777897E0,-2.583351135E0,1.381855011E-1
5.640646357E0,8.429017067E0,-1.583749533E0,4.295714855E0
5.657312295E0,1.007438183E1,-6.367899179E-1,9.861121178E0
5.673978232E0,1.084786129E1,3.200400248E-2,1.473111343E1
5.690644170E0,1.103569794E1,1.490130305E0,1.708475304E1
5.707310107E0,9.789336205E0,5.132903576E0,1.696541214E1
5.723976045E0,7.607082367E0,9.782157898E0,1.889671898E1
5.740641982E0,8.167900085E0,1.039292622E1,2.516202545E1
5.757307920E0,8.286046028E0,9.997511864E0,2.717528725E1
5.773973857E0,7.316354275E0,9.946664810E0,2.156471634E1
5.790639795E0,5.374877930E0,1.046949673E1,1.394985676E1
5.807305732E0,3.783650875E0,1.014975548E1,8.834898949E0
5.823971670E0,3.068794966E0,8.636893272E0,6.178566933E0
5.840637607E0,2.278565407E0,6.482754707E0,4.336392879E0
5.857303545E0,1.423430324E0,4.741377831E0,2.152044773E0
5.873969482E0,-2.802593410E-1,4.232006073E0,1.090828061E0
5.890635420E0,-2.228017092E0,4.097409725E0,1.227218866E0
5.907301357E0,-3.934398651E0,4.313960075E0,1.813161373E0
5.923967295E0,-5.589633465E0,4.839483738E0,1.286740422E0
5.940633232E0,-7.200302601E0,5.987141132E0,5.045864582E-1
5.957299170E0,-7.399205685E0,7.101897717E0,2.341975123E-1
5.973965107E0,-6.042475224E0,8.308178902E0,1.491326690E0
5.990631045E0,-3.829712629E0,9.623633385E0,4.908277512E0
6.007296982E0,-7.109674215E-1,1.055085278E1,1.003609657E1
6.023962920E0,1.189232826E0,1.049013424E1,1.504636765E1
6.040628857E0,7.642077208E-1,9.897911072E0,1.952304077E1
6.057294795E0,1.098604679E0,1.005703354E1,1.979073715E1
6.073960732E0,2.429313183E0,1.067707348E1,1.973929214E1
6.090626670E0,4.711168766E0,9.745667458E0,2.078824425E1
6.107292607E0,6.724729061E0,7.029514790E0,2.164876366E1
6.123958545E0,7.165606499E0,4.048057556E0,1.960618973E1
6.140624482E0,5.927021503E0,1.604985833E0,1.447627831E1
6.157290420E0,3.626023531E0,-5.563312769E-2,9.847063065E0
6.173956357E0,2.328814745E0,-9.002995491E-1,6.701697826E0
6.190622295E0,2.254338026E0,-1.584646821E0,4.577768803E0
6.207288232E0,2.720639229E0,-2.673680305E0,2.752942562E0
6.223954170E0,3.120539904E0,-3.725325823E0,1.701596022E0
6.240620107E0,3.358625650E0,-4.112364769E0,1.623530149E0
6.257286045E0,4.195515633E0,-3.904189348E0,9.373882413E-1
6.273951982E0,5.303691387E0,-3.530011654E0,-1.158724308E0
6.290617920E0,5.553143024E0,-2.843271494E0,-3.096013308E0
6.307283857E0,5.037489891E0,-2.097309113E0,-3.308077335E0
6.323949795E0,5.253142834E0,-2.023729801E0,-1.355833173E0
6.340615732E0,7.035496712E0,-1.979163408E0,1.411765337E0
6.357281670E0,8.601598740E0,-1.071685433E0,5.957231045E0
6.373947607E0,1.054965591E1,1.555334777E-1,1.017936707E1
6.390613545E0,1.238614750E1,8.497511148E-1,1.298614788E1
6.407279482E0,1.277737427E1,2.139482498E0,1.396989727E1
6.423945420E0,1.218036461E1,4.659423828E0,1.369681549E1
6.440611357E0,1.035523891E1,8.308478355E0,1.387209034E1
6.457277295E0,8.079963684E0,1.127049351E1,1.876750565E1
6.473943232E0,8.110472679E0,1.041715336E1,2.440888405E1
6.490609170E0,7.205686092E0,9.838389397E0,2.484886551E1
6.507275107E0,6.023931026E0,1.034058285E1,1.983679962E1
6.523941045E0,4.242175579E0,1.182503033E1,1.312881947E1
6.540606982E0,2.467000246E0,1.161326599E1,6.992724895E0
6.557272920E0,1.347757339E0,9.833603859E0,2.934797049E0
6.573938857E0,5.946164131E-1,7.272087097E0,1.713560104E0
6.590604795E0,-6.134598851E-1,5.107779026E0,2.062014818E0
6.607270732E0,-2.730808735E0,3.789932013E0,3.897010803E0
6.623936670E0,-4.658825874E0,3.384946823E0,5.173880577E0
6.640602607E0,-5.985346794E0,3.827020645E0,4.385744572E0
6.657268545E0,-6.855137825E0,4.533800602E0,2.055135489E0
6.673934482E0,-6.900601387E0,5.399703503E0,6.619145870E-1
6.690600420E0,-6.459125519E0,6.344569206E0,1.475175142E0
6.707266357E0,-5.218447208E0,7.364210606E0,4.611866474E0
6.723932295E0,-3.765704632E0,8.263612747E0,9.521340370E0
6.740598232E0,-2.630011082E0,8.539385796E0,1.436052513E1
6.757264170E0,-2.426621199E0,8.878867149E0,1.716311836E1
6.773930107E0,-2.650051117E0,9.933803558E0,1.618953896E1
6.790596045E0,-2.529213428E0,1.105543900E1,1.429950809E1
6.807261982E0,1.313061416E-1,1.051466084E1,1.449871063E1
6.823927920E0,3.081955671E0,8.078468323E0,1.651735497E1
6.840593857E0,4.503591537E0,4.683351994E0,1.660379601E1
6.857259795E0,4.361218452E0,1.661516190E0,1.402253914E1
6.873925732E0,3.366402388E0,4.573282301E-1,1.054845905E1
6.890591670E0,3.233600616E0,2.015953064E-1,7.415058136E0
6.907257607E0,3.678067446E0,5.982056726E-3,4.851148605E0
6.923923545E0,3.751048565E0,-4.480560422E-1,3.096013308E0
6.940589482E0,4.152444363E0,-1.599003673E0,2.797209740E0
6.957255420E0,4.284348965E0,-2.359921217E0,3.754039526E0
