"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.925941180E-1,2.273779631E0,4.129114628E0,9.898209572E0
5.092600560E-1,2.285444736E0,4.162913322E0,1.049282646E1
5.259259930E-1,2.224726915E0,4.194019794E0,1.071655560E1
5.425919310E-1,2.121536493E0,4.275974274E0,1.070967579E1
5.592578680E-1,1.999203324E0,4.391427994E0,1.078953648E1
5.759238060E-1,2.027019978E0,4.464707851E0,1.095912743E1
5.925897430E-1,2.139781713E0,4.552345276E0,1.112931728E1
6.092556810E-1,2.370389938E0,4.546063900E0,1.113769245E1
6.259216180E-1,2.509771824E0,4.491926193E0,1.100788116E1
6.425875560E-1,2.394916296E0,4.444368839E0,1.083829021E1
6.592534930E-1,2.096710920E0,4.293920040E0,1.079342461E1
6.759194310E-1,1.800599098E0,4.098606110E0,1.095882893E1
6.925853680E-1,1.559522152E0,3.981956005E0,1.081615639E1
7.092513060E-1,1.625623941E0,4.051646709E0,1.025743294E1
7.259172430E-1,1.863111496E0,4.141676903E0,9.699605942E0
7.425831810E-1,1.937289000E0,4.194318771E0,9.296115875E0
7.592491180E-1,1.880459547E0,4.060320854E0,9.145667076E0
7.759150560E-1,1.506580949E0,3.878765583E0,9.402297020E0
7.925809930E-1,1.005882859E0,3.757628918E0,9.690931320E0
8.092469310E-1,7.567301393E-1,3.850051641E0,9.672985077E0
8.259128680E-1,7.857431173E-1,4.142574310E0,9.420542717E0
8.425788060E-1,7.926225066E-1,4.551148891E0,8.926424980E0
8.592447430E-1,8.539385796E-1,5.011168957E0,8.441878319E0
8.759106810E-1,1.181157112E0,5.225027561E0,8.263014793E0
8.925766180E-1,1.377368569E0,5.369493961E0,8.269595146E0
9.092425560E-1,1.490429401E0,5.410171986E0,8.500502586E0
9.259084930E-1,1.715653777E0,5.197809219E0,8.668897629E0
9.425744310E-1,1.851446509E0,4.816452980E0,8.833703041E0
9.592403680E-1,1.751546144E0,4.566701889E0,8.896215439E0
9.759063060E-1,1.671386600E0,4.500001907E0,8.871390343E0
9.925722430E-1,1.806282043E0,4.491627216E0,8.614460945E0
1.009238181E0,2.090728760E0,4.516153812E0,8.123034477E0
1.025904118E0,2.446362019E0,4.502095699E0,7.581060410E0
1.042570056E0,2.486142635E0,4.576572418E0,7.011269569E0
1.059235993E0,2.165504456E0,4.581956387E0,6.710072994E0
1.075901931E0,1.939980984E0,4.614558697E0,6.526423931E0
1.092567868E0,1.887937069E0,4.723432064E0,6.338288307E0
1.109233806E0,2.196910381E0,4.908875465E0,6.291029930E0
1.125899743E0,2.665604353E0,5.199304581E0,6.129215240E0
1.142565681E0,2.925524712E0,5.467001438E0,5.865705490E0
1.159231618E0,2.830410004E0,5.641079426E0,5.707180977E0
1.175897556E0,2.628515720E0,5.752046585E0,5.642873764E0
1.192563493E0,2.669791937E0,5.893821239E0,5.485845089E0
1.209229431E0,2.994019270E0,6.042176247E0,5.414060116E0
1.225895368E0,3.247658491E0,6.140581131E0,5.314758301E0
1.242561306E0,3.245863914E0,6.222236156E0,5.651547909E0
1.259227243E0,3.203690529E0,6.259922981E0,5.961717606E0
1.275893181E0,3.184547901E0,6.268896103E0,6.091827393E0
1.292559118E0,3.096312523E0,6.133402824E0,6.157629967E0
1.309225056E0,2.909074068E0,5.851348877E0,6.000002861E0
1.325890993E0,2.601596355E0,5.951847076E0,5.504987717E0
1.342556931E0,2.427219391E0,6.555436611E0,4.223930359E0
1.359222868E0,2.901297569E0,7.089335442E0,3.391526937E0
1.375888806E0,3.458226919E0,7.450352192E0,3.502195120E0
1.392554743E0,3.830610037E0,7.414759159E0,4.612763882E0
1.409220681E0,4.033401489E0,7.230811119E0,5.929713726E0
1.425886618E0,4.000500202E0,7.145267487E0,6.700501442E0
1.442552556E0,3.917050600E0,7.546065331E0,6.871588230E0
1.459218493E0,4.182055950E0,7.890631676E0,6.390631199E0
1.475884431E0,4.554438591E0,8.243872643E0,5.713163376E0
1.492550368E0,4.518546581E0,8.459226608E0,5.498706341E0
1.509216306E0,4.159922123E0,8.321339607E0,5.714060307E0
1.525882243E0,3.768097401E0,8.158029556E0,6.268597126E0
1.542548181E0,3.559024572E0,7.993822098E0,6.821339130E0
1.559214118E0,3.594617844E0,7.742276669E0,6.985247612E0
1.575880056E0,3.860221148E0,7.469794273E0,6.996613503E0
1.592545993E0,4.121636868E0,7.281658173E0,6.702894211E0
1.609211931E0,4.159324169E0,7.064509869E0,6.535995007E0
1.625877868E0,4.054637909E0,6.767799854E0,6.537191391E0
1.642543806E0,3.874877214E0,6.335596085E0,6.669992924E0
1.659209743E0,3.648456335E0,6.022435665E0,6.921239376E0
1.675875681E0,3.510270834E0,5.893223286E0,6.926024914E0
1.692541618E0,3.530609846E0,5.892923832E0,6.728617191E0
1.709207556E0,3.404687405E0,6.239583969E0,6.289235115E0
1.725873493E0,3.419343472E0,6.455237389E0,5.413163185E0
1.742539431E0,3.636492252E0,6.428617001E0,5.057529926E0
1.759205368E0,3.795016766E0,6.265306950E0,4.820939541E0
1.775871306E0,3.803092480E0,6.088238239E0,5.066802025E0
1.792537243E0,3.712165117E0,6.267699718E0,5.455934525E0
1.809203181E0,4.201497555E0,6.669693947E0,5.736194134E0
1.825869118E0,5.153841019E0,7.067800045E0,5.573183060E0
1.842535056E0,5.761318684E0,7.254140854E0,5.225924492E0
1.859200993E0,5.587240696E0,7.376174927E0,4.860720158E0
1.875866931E0,5.015655518E0,7.377969742E0,4.744369030E0
1.892532868E0,4.381856441E0,7.401598454E0,4.586741924E0
1.909198806E0,4.020540237E0,7.419544697E0,4.549653053E0
1.925864743E0,3.923331738E0,7.400402069E0,4.665705204E0
1.942530681E0,3.718745470E0,7.591229916E0,5.025525570E0
1.959196618E0,3.722633839E0,7.537989616E0,5.365904808E0
1.975862556E0,3.790829182E0,7.489235878E0,5.407779217E0
1.992528493E0,3.937090635E0,7.478467941E0,5.309374332E0
2.009194431E0,4.095614910E0,7.562515736E0,5.243272781E0
2.025860368E0,4.317250252E0,7.705187798E0,5.234598637E0
2.042526306E0,4.419244289E0,7.815855980E0,5.446961880E0
2.059192243E0,4.318147659E0,7.760222912E0,5.750251770E0
2.075858181E0,3.835993767E0,7.674679756E0,6.195316792E0
2.092524118E0,3.267100334E0,7.540980339E0,6.567101955E0
2.109190056E0,2.886641502E0,7.453343391E0,6.597311020E0
2.125855993E0,2.870789051E0,7.514659405E0,6.204888344E0
2.142521931E0,3.010769129E0,7.670193195E0,5.588138103E0
2.159187868E0,3.001496792E0,7.909176350E0,5.316552639E0
2.175853806E0,3.066103220E0,7.904988766E0,5.546862125E0
2.192519743E0,3.186641455E0,7.706384659E0,6.019145489E0
2.209185681E0,3.228815079E0,7.379764080E0,6.343372822E0
2.225851618E0,3.139981508E0,7.096812725E0,6.535097599E0
2.242517556E0,2.810370207E0,6.943971157E0,6.591329098E0
2.259183493E0,2.408974171E0,6.922435760E0,6.350850582E0
2.275849431E0,2.154437780E0,6.968497753E0,6.198307991E0
2.292515368E0,2.142473459E0,7.057032108E0,6.037390709E0
2.309181306E0,2.375175476E0,7.086344242E0,5.867201328E0
2.325847243E0,2.681456804E0,7.106683254E0,5.884250164E0
2.342513181E0,2.959024191E0,7.110870838E0,5.986244202E0
2.359179118E0,3.280858994E0,7.255636692E0,6.081059456E0
2.375845056E0,3.642773390E0,7.277471066E0,5.874080658E0
2.392510993E0,4.123730659E0,6.905686378E0,5.679364681E0
2.409176931E0,4.909772873E0,6.231209278E0,5.536094189E0
2.425842868E0,5.189733028E0,5.706583023E0,5.714658737E0
2.442508806E0,4.395914078E0,5.892624855E0,6.324828625E0
2.459174743E0,3.532703638E0,6.342475414E0,6.512365818E0
2.475840681E0,3.187838078E0,6.790830612E0,6.088238239E0
2.492506618E0,2.884547710E0,7.248756886E0,5.270491123E0
2.509172556E0,2.625524759E0,7.679764271E0,4.537090778E0
2.525838493E0,2.500798702E0,7.962715626E0,3.999304056E0
2.542504431E0,2.403590441E0,7.925327778E0,3.963112593E0
2.559170368E0,2.333899498E0,7.702496052E0,4.588536739E0
2.575836306E0,2.294716835E0,7.576274872E0,5.310271740E0
2.592502243E0,2.439482689E0,7.684549809E0,5.961717606E0
2.609168181E0,2.644068956E0,7.971987724E0,6.235396862E0
2.625834118E0,2.662314177E0,8.153244019E0,6.352345943E0
2.642500056E0,2.609373093E0,8.085348129E0,6.250650883E0
2.659165993E0,2.464906454E0,7.900801182E0,6.077470303E0
2.675831931E0,2.346461773E0,7.815258026E0,5.964110374E0
2.692497868E0,2.294118643E0,7.731209755E0,5.988636971E0
2.709163806E0,2.020738840E0,7.845467091E0,6.235994816E0
2.725829743E0,1.781755567E0,7.794919014E0,6.566503525E0
2.742495681E0,1.470090389E0,7.654041290E0,6.834499836E0
2.759161618E0,1.286441326E0,7.450651646E0,6.999305248E0
2.775827556E0,1.189232826E0,7.277770042E0,7.026224613E0
2.792493493E0,1.226620674E0,7.079165936E0,7.016055107E0
2.809159431E0,1.245165110E0,6.887141705E0,7.007380962E0
2.825825368E0,1.274178028E0,6.737291336E0,7.166204929E0
2.842491306E0,1.374975681E0,6.669394970E0,7.199405193E0
2.859157243E0,1.736291885E0,6.772884369E0,6.959225655E0
2.875823181E0,2.224427700E0,6.773482800E0,6.674180508E0
2.892489118E0,2.775674343E0,6.707081795E0,6.485147476E0
2.909155056E0,3.191427231E0,6.705586433E0,6.427719593E0
2.925820993E0,3.446861029E0,6.727420807E0,6.411269188E0
2.942486931E0,3.690629721E0,6.509674072E0,6.306283951E0
2.959152868E0,3.843172312E0,6.176473618E0,6.123831272E0
2.975818806E0,3.934996843E0,5.936294079E0,5.858826160E0
2.992484743E0,3.827618837E0,5.883352757E0,5.528915882E0
3.009150681E0,3.557229996E0,6.015855312E0,5.216652393E0
3.025816618E0,3.106182814E0,6.212665081E0,5.062315464E0
3.042482556E0,2.759821892E0,6.401398659E0,4.872983456E0
3.059148493E0,2.607578516E0,6.656533718E0,4.502095699E0
3.075814431E0,2.743670225E0,6.757331371E0,3.988237143E0
3.092480368E0,2.716751099E0,6.675077915E0,3.652344704E0
3.109146306E0,2.669193745E0,6.209374905E0,3.736990690E0
3.125812243E0,2.472683191E0,5.735296726E0,3.911068678E0
3.142478181E0,2.124228239E0,5.270191669E0,4.373481750E0
3.159144118E0,1.673181176E0,4.866104126E0,5.065605640E0
3.175810056E0,1.229312658E0,4.638187408E0,4.768297195E0
3.192475993E0,7.199404836E-1,4.689034939E0,4.691727161E0
3.209141931E0,4.788636267E-1,4.784149647E0,5.317151070E0
3.225807868E0,4.259224236E-1,4.817050934E0,5.974279881E0
3.242473806E0,1.977069676E-1,5.044967651E0,6.683452606E0
3.259139743E0,5.294119939E-2,5.490331650E0,7.116852760E0
3.275805681E0,3.119642437E-1,5.747859001E0,7.700402260E0
3.292471618E0,9.385846853E-1,5.768496990E0,8.588737488E0
3.309137556E0,1.314856052E0,5.830112457E0,8.989236832E0
3.325803493E0,1.275374413E0,5.899205208E0,8.966205597E0
3.342469431E0,1.033699393E0,5.851348877E0,9.178269386E0
3.359135368E0,8.673982024E-1,5.723332882E0,9.912567139E0
3.375801306E0,9.206385016E-1,5.511867046E0,1.065015411E1
3.392467243E0,1.256531000E0,5.266901970E0,1.142154026E1
3.409133181E0,1.542473316E0,5.309374332E0,1.157019520E1
3.425799118E0,1.675274968E0,5.445167065E0,1.117149067E1
3.442465056E0,1.821237087E0,5.642873764E0,1.083350468E1
3.459130993E0,2.112862349E0,5.751747608E0,1.080688477E1
3.475796931E0,1.982752681E0,5.673382282E0,1.050479031E1
3.492462868E0,1.724925995E0,5.586941719E0,1.116550827E1
3.509128806E0,1.514058471E0,5.432305813E0,1.118076324E1
3.525794743E0,1.604387641E0,5.341677666E0,1.093161011E1
3.542460681E0,1.669891119E0,5.320441246E0,1.062024403E1
3.559126618E0,1.791027784E0,5.272285461E0,1.023739243E1
3.575792556E0,1.955534339E0,5.244169712E0,9.837491989E0
3.592458493E0,1.994716763E0,5.180161953E0,9.489037514E0
3.609124431E0,1.821835399E0,5.116453171E0,9.346066475E0
3.625790368E0,1.745863199E0,4.966004372E0,9.282357216E0
3.642456306E0,1.724327803E0,4.768895626E0,9.414261818E0
3.659122243E0,1.624128342E0,4.582554340E0,9.635896683E0
3.675788181E0,1.395613790E0,4.445864677E0,9.464810371E0
3.692454118E0,1.308275819E0,4.285545349E0,9.318249702E0
3.709120056E0,1.323829174E0,4.200899124E0,9.275477409E0
3.725785993E0,1.298405409E0,4.076472282E0,9.148359299E0
3.742451931E0,1.288235903E0,4.022634029E0,9.046066284E0
3.759117868E0,1.480259895E0,4.007678986E0,8.903393745E0
3.775783806E0,1.788036704E0,4.041477680E0,8.800502777E0
3.792449743E0,1.968395710E0,4.055535316E0,8.781359673E0
3.809115681E0,2.132004976E0,4.067798615E0,8.791828156E0
3.825781618E0,2.146661043E0,4.135694981E0,8.684151649E0
3.842447556E0,2.196611166E0,4.148257256E0,8.442775726E0
3.859113493E0,2.280060768E0,4.126422882E0,8.343173981E0
3.875779431E0,2.354836702E0,4.083052635E0,8.381758690E0
3.892445368E0,2.370389938E0,4.060919285E0,8.492426872E0
3.909111306E0,2.383251429E0,3.990629911E0,8.622835159E0
3.925777243E0,2.331805706E0,3.949652910E0,8.587242126E0
3.942443181E0,2.202892303E0,3.940979004E0,8.495417595E0
3.959109118E0,2.120938063E0,3.954737663E0,8.427521706E0
3.975775056E0,2.093719721E0,3.945465326E0,8.466404915E0
3.992440993E0,2.098804474E0,3.913461447E0,8.572287560E0
4.009106931E0,2.196012974E0,3.876971006E0,8.780163765E0
4.025772868E0,2.330908298E0,3.867997885E0,8.918349266E0
4.042438806E0,2.415853500E0,3.874577999E0,9.128618240E0
4.059104743E0,2.453241348E0,3.886243105E0,9.343074799E0
4.075770681E0,2.510071039E0,3.915555239E0,9.419047356E0
4.092436618E0,2.638685226E0,3.973282099E0,9.320941925E0
4.109102556E0,2.920439959E0,4.012763500E0,9.129815102E0
4.125768493E0,3.087339401E0,4.070789337E0,8.909674644E0
4.142434431E0,3.151646614E0,4.112065792E0,8.703892708E0
4.159100368E0,3.142374277E0,4.115056515E0,8.580063820E0
4.175766306E0,3.059522867E0,4.099204063E0,8.440382957E0
4.192432243E0,2.989233732E0,4.017848492E0,8.552247047E0
4.209098181E0,2.910868645E0,3.964607954E0,8.625826836E0
4.225764118E0,2.774477959E0,3.924528122E0,8.590232849E0
4.242430056E0,2.707179785E0,3.934099436E0,8.469695091E0
4.259095993E0,2.687139750E0,3.898506403E0,8.352147102E0
4.275761931E0,2.705983400E0,3.860221148E0,8.350951195E0
4.292427868E0,2.618944407E0,3.813860178E0,8.501997948E0
4.309093806E0,2.614757061E0,3.709772348E0,8.725727081E0
4.325759743E0,2.583650351E0,3.634398460E0,8.852546692E0
4.342425681E0,2.525026083E0,3.586542130E0,8.810073853E0
4.359091618E0,2.566900492E0,3.594916821E0,8.691629410E0
4.375757556E0,2.544766903E0,3.573381424E0,8.647063255E0
4.392423493E0,2.503191471E0,3.539881945E0,8.658129692E0
4.409089431E0,2.353341103E0,3.525225878E0,8.655437469E0
4.425755368E0,2.159821510E0,3.516551971E0,8.821439743E0
4.442421306E0,2.261815548E0,3.451945782E0,9.022437096E0
4.459087243E0,2.435295343E0,3.412464142E0,9.091529846E0
4.475753181E0,2.501097918E0,3.434597731E0,9.073583603E0
4.492419118E0,2.458326101E0,3.446262836E0,9.026025772E0
4.509085056E0,2.368296146E0,3.444767237E0,8.967103004E0
4.525750993E0,2.351845503E0,3.492623806E0,8.905786514E0
4.542416931E0,2.469093800E0,3.514159203E0,8.894720078E0
4.559082868E0,2.654537678E0,3.480061531E0,8.927322388E0
4.575748806E0,2.718246460E0,3.454338551E0,9.023633003E0
4.592414743E0,2.583351135E0,3.433700562E0,8.992825508E0
4.609080681E0,2.474776745E0,3.451945782E0,8.876474380E0
4.625746618E0,2.408974171E0,3.489632607E0,8.745766640E0
4.642412556E0,2.375773668E0,3.487539053E0,8.662615776E0
4.659078493E0,2.379961252E0,3.399602890E0,8.618648529E0
4.675744431E0,2.320140600E0,3.326621771E0,8.620442390E0
4.692410368E0,2.326421738E0,3.364607811E0,8.630014420E0
4.709076306E0,2.453540564E0,3.418446302E0,8.679066658E0
4.725742243E0,2.606681108E0,3.470789194E0,8.818747520E0
4.742408181E0,2.705684185E0,3.537189960E0,8.916254997E0
4.759074118E0,2.758027315E0,3.580260992E0,8.949156761E0
4.775740056E0,2.740679264E0,3.608675718E0,9.023633003E0
4.792405993E0,2.717050076E0,3.580859184E0,9.091230392E0
4.809071931E0,2.685943365E0,3.570091486E0,9.068498611E0
4.825737868E0,2.638386011E0,3.594318628E0,8.948857307E0
4.842403806E0,2.638386011E0,3.582653761E0,8.864809990E0
4.859069743E0,2.684448004E0,3.611068487E0,8.890532494E0
4.875735681E0,2.719742060E0,3.656831264E0,8.837890625E0
4.892401618E0,2.669193745E0,3.679862022E0,8.838488579E0
4.909067556E0,2.578565598E0,3.685844183E0,8.810373306E0
4.925733493E0,2.384746790E0,3.743571043E0,8.858528137E0
4.942399431E0,2.309372902E0,3.720839262E0,8.896514893E0
4.959065368E0,2.362613201E0,3.681656837E0,8.981459618E0
4.975731306E0,2.358724833E0,3.627519131E0,9.137291908E0
4.992397243E0,2.205883265E0,3.643072367E0,9.164211273E0
5.009063181E0,2.064407825E0,3.773182154E0,9.012866020E0
5.025729118E0,2.212762833E0,3.897608995E0,8.893822670E0
5.042395056E0,2.391925335E0,3.929014683E0,8.892327309E0
5.059060993E0,2.429013968E0,3.892225027E0,9.104989052E0
5.075726931E0,2.441277266E0,3.834199190E0,9.352646828E0
5.092392868E0,2.459522486E0,3.747459412E0,9.452845573E0
5.109058806E0,2.561516523E0,3.698705673E0,9.417252541E0
5.125724743E0,2.738884687E0,3.713062525E0,9.346364975E0
5.142390681E0,2.955435038E0,3.753142357E0,9.342476845E0
5.159056618E0,2.994916677E0,3.810570002E0,9.339784622E0
5.175722556E0,2.920439959E0,3.848257065E0,9.364610672E0
5.192388493E0,2.892324448E0,3.850350618E0,9.296415329E0
5.209054431E0,2.864208698E0,3.861716747E0,9.035896301E0
5.225720368E0,2.833999395E0,3.907180309E0,8.669196129E0
5.242386306E0,2.753241539E0,3.978965044E0,8.342576027E0
5.259052243E0,2.670689106E0,3.987339735E0,8.152646065E0
5.275718181E0,2.664108992E0,3.916452408E0,8.166105270E0
5.292384118E0,2.711068153E0,3.821935892E0,8.303094864E0
5.309050056E0,2.630310297E0,3.743271828E0,8.458329201E0
5.325715993E0,2.471785784E0,3.718446493E0,8.545966148E0
5.342381931E0,2.440080881E0,3.725624800E0,8.419146538E0
5.359047868E0,2.502294302E0,3.770490170E0,8.233403206E0
5.375713806E0,2.586043119E0,3.735495329E0,8.100900650E0
5.392379743E0,2.602493763E0,3.678067446E0,8.149654388E0
5.409045681E0,2.564208508E0,3.571586847E0,8.409873962E0
5.425711618E0,2.455035925E0,3.444169044E0,8.667402267E0
5.442377556E0,2.397608280E0,3.279064417E0,8.832506180E0
5.459043493E0,2.571387053E0,3.034099102E0,8.811270714E0
5.475709431E0,3.014657497E0,2.783151865E0,8.673383713E0
5.492375368E0,3.331706524E0,2.587538481E0,8.513064384E0
5.509041306E0,3.415455103E0,2.376970291E0,8.444869041E0
5.525707243E0,3.357130051E0,2.037488461E0,8.325527191E0
5.542373181E0,3.234498024E0,1.788036704E0,8.159524918E0
5.559039118E0,3.519842148E0,1.483250976E0,8.081758499E0
5.575705056E0,4.101297855E0,7.624131441E-1,8.003094673E0
5.592370993E0,4.362115860E0,1.292124242E-1,7.884350777E0
5.609036931E0,4.399802685E0,-1.465603858E-1,7.584051132E0
5.625702868E0,4.634299278E0,-3.559323549E-1,7.087241650E0
5.642368806E0,5.023132801E0,-3.846462369E-1,6.959823608E0
5.659034743E0,5.397310734E0,-4.088735580E-1,6.986742973E0
5.675700681E0,5.797211170E0,-4.935196638E-1,6.969993114E0
5.692366618E0,6.290431499E0,-4.947160780E-1,7.134200573E0
5.709032556E0,6.967600346E0,-5.829514265E-1,7.260721207E0
5.725698493E0,7.485646725E0,-5.665007830E-1,7.332505703E0
5.742364431E0,7.600502014E0,-4.612165689E-1,7.299903870E0
5.759030368E0,7.484450340E0,-3.011965454E-1,7.278069019E0
5.775696306E0,7.354639530E0,-1.528415531E-1,7.153642178E0
5.792362243E0,7.456035137E0,6.490531564E-2,7.330711365E0
5.809028181E0,7.869694710E0,6.281159073E-2,7.217949390E0
5.825694118E0,8.247461319E0,2.258226424E-1,7.208079338E0
5.842360056E0,8.567800522E0,4.247260094E-1,7.138388157E0
5.859025993E0,8.866005898E0,5.066801906E-1,7.448258877E0
5.875691931E0,8.964410782E0,4.112663865E-1,8.040183067E0
5.892357868E0,8.837591171E0,3.104687333E-1,8.655437469E0
5.909023806E0,8.556734085E0,2.333002090E-1,9.147461891E0
5.925689743E0,8.429914474E0,1.872383654E-1,9.237193108E0
5.942355681E0,8.321339607E0,2.730808854E-1,8.961120605E0
5.959021618E0,8.002795219E0,4.301098585E-1,8.678768158E0
5.975687556E0,7.539783955E0,6.125625968E-1,8.700901031E0
5.992353493E0,7.284948349E0,7.112665176E-1,9.057432175E0
6.009019431E0,7.142874718E0,7.651050687E-1,9.627820969E0
6.025685368E0,6.890431881E0,9.251250625E-1,1.015424156E1
6.042351306E0,6.372983932E0,1.127617717E0,1.050568771E1
6.059017243E0,5.687440395E0,1.556830287E0,1.067049313E1
6.075683181E0,5.184947491E0,2.031506538E0,1.048714352E1
6.092349118E0,4.775176525E0,2.497508526E0,1.014496994E1
6.109015056E0,4.541278362E0,2.813660383E0,9.789037704E0
6.125680993E0,4.113561153E0,3.066402197E0,9.538688660E0
6.142346931E0,3.364607811E0,3.335594654E0,9.252745628E0
6.159012868E0,2.769991398E0,3.608675718E0,8.765208244E0
6.175678806E0,2.604587555E0,3.778865099E0,7.870592117E0
6.192344743E0,2.448754787E0,3.943969965E0,7.248756886E0
6.209010681E0,2.295315027E0,3.927220106E0,7.413861752E0
6.225676618E0,2.061117649E0,3.888635874E0,8.231907845E0
6.242342556E0,2.177169561E0,3.934996843E0,9.177371979E0
6.259008493E0,3.177369356E0,4.182653904E0,1.035404301E1
6.275674431E0,5.467599869E0,4.587639332E0,1.250548935E1
6.292340368E0,8.561519623E0,4.773980141E0,1.513490200E1
6.309006306E0,1.200598717E1,4.251148701E0,1.714517212E1
6.325672243E0,1.421815205E1,3.711566925E0,1.819113541E1
6.342338181E0,1.504756451E1,3.003590584E0,1.849621964E1
6.359004118E0,1.545912933E1,1.581057549E0,1.785883141E1
6.375670056E0,1.516840172E1,3.080759048E-1,1.599990749E1
6.392335993E0,1.423370552E1,-6.520441771E-1,1.345633698E1
6.409001931E0,1.256830120E1,-1.554437399E0,1.107697392E1
6.425667868E0,1.017996502E1,-2.310868502E0,9.190532684E0
6.442333806E0,7.858627796E0,-3.058924675E0,7.257730007E0
6.458999743E0,6.100800514E0,-3.500699520E0,5.154139996E0
6.475665681E0,5.106582642E0,-3.731307745E0,3.076571703E0
6.492331618E0,4.333102703E0,-4.462913513E0,5.243272781E-1
6.508997556E0,3.351148129E0,-4.787140846E0,-1.229910851E0
6.525663493E0,2.445763826E0,-4.787738800E0,-2.737389088E0
6.542329431E0,1.834995866E0,-4.561916351E0,-3.669692516E0
6.558995368E0,1.237986565E0,-4.247559071E0,-3.783351660E0
6.575661306E0,1.011565804E0,-4.022634029E0,-3.506083488E0
6.592327243E0,2.359024048E0,-3.750749588E0,-3.878167391E0
6.608993181E0,4.732405186E0,-3.243770123E0,-4.904688358E0
6.625659118E0,6.285048008E0,-2.669791937E0,-4.447659016E0
6.642325056E0,7.592725277E0,-2.298007011E0,-1.816451430E0
6.658990993E0,9.433403969E0,-1.093519926E0,1.731207132E0
6.675656931E0,1.391845131E1,1.470090389E0,8.032406807E0
6.692322868E0,2.082832527E1,3.227020502E0,1.507567978E1
6.708988806E0,2.392613220E1,2.332104683E0,2.148365974E1
6.725654743E0,2.087887383E1,2.876172781E0,2.755574608E1
6.742320681E0,1.648355675E1,4.676173687E0,2.681756020E1
6.758986618E0,1.354756355E1,5.431707382E0,2.215155602E1
6.775652556E0,9.727721214E0,5.983851433E0,1.674946022E1
6.792318493E0,5.692824364E0,6.489634037E0,1.161476135E1
6.808984431E0,2.890529871E0,7.251150131E0,6.674778938E0
6.825650368E0,1.576870084E0,7.739883900E0,3.382254839E0
6.842316306E0,1.026820064E0,7.775776386E0,2.229811668E0
6.858982243E0,3.200400174E-1,7.538887024E0,2.274677038E0
6.875648181E0,1.103689447E-1,7.287640572E0,2.818745136E0
6.892314118E0,1.144068360E0,7.317251682E0,3.464807272E0
6.908980056E0,1.913959026E0,7.973782539E0,3.499503136E0
6.925645993E0,7.190431952E-1,8.693722725E0,3.267698526E0
6.942311931E0,-1.468295813E0,8.522336960E0,3.538685560E0
6.958977868E0,-2.774178743E0,7.557730198E0,4.222135544E0
6.975643806E0,-1.982154489E0,6.412465572E0,5.315954685E0
6.992309743E0,2.721835673E-1,5.816054344E0,6.783951283E0
7.008975681E0,2.686840773E0,6.279963017E0,7.795815945E0
7.025641618E0,5.554638863E0,8.245068550E0,7.417750359E0
7.042307556E0,7.354340553E0,1.215105247E1,7.008278370E0
7.058973493E0,1.003400230E1,1.650718689E1,9.335597992E0
7.075639431E0,1.735065651E1,1.847917175E1,1.534098434E1
7.092305368E0,2.524308205E1,1.584796333E1,1.832902145E1
7.108971306E0,2.766162872E1,1.156032467E1,1.804666901E1
7.125637243E0,2.359891510E1,6.717251301E0,1.727857208E1
7.142303181E0,1.653739548E1,2.016252279E0,1.608904076E1
