"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.370322430E-1,6.811142564E-1,-5.971203446E-1,-3.983601928E-1
6.536981810E-1,6.970730424E-1,-5.599339008E-1,-4.173733592E-1
6.703641180E-1,7.383064628E-1,-5.794052482E-1,-4.134027362E-1
6.870300560E-1,8.864411712E-1,-6.815723777E-1,-3.975966275E-1
7.036959930E-1,1.056414247E0,-8.062651753E-1,-3.633118272E-1
7.203619310E-1,1.107345104E0,-8.503237963E-1,-3.570504785E-1
7.370278680E-1,1.022740364E0,-7.990111113E-1,-3.994292021E-1
7.536938060E-1,8.654426932E-1,-6.788998246E-1,-4.691441655E-1
7.703597430E-1,7.147881389E-1,-5.481747985E-1,-5.324450135E-1
7.870256810E-1,6.979893446E-1,-4.848739207E-1,-5.028180480E-1
8.036916180E-1,8.014546037E-1,-5.168679357E-1,-3.730092943E-1
8.203575560E-1,9.425643682E-1,-5.871174335E-1,-2.131918073E-1
8.370234930E-1,1.044960618E0,-6.159043908E-1,-9.949459881E-2
8.536894310E-1,1.025031090E0,-6.050615907E-1,-2.099847607E-2
8.703553680E-1,8.943060637E-1,-5.759691000E-1,2.695440874E-2
8.870213060E-1,7.568614483E-1,-5.161044002E-1,1.351538301E-2
9.036872430E-1,6.452259421E-1,-4.347830117E-1,-3.772090003E-2
9.203531810E-1,5.853611827E-1,-3.490328491E-1,-9.758564830E-2
9.370191180E-1,5.569559336E-1,-2.669478953E-1,-1.755472720E-1
9.536850560E-1,5.629118681E-1,-2.335030586E-1,-2.252563834E-1
9.703509930E-1,6.185769439E-1,-1.954003721E-1,-2.009745091E-1
9.870169310E-1,7.197514176E-1,-1.326340139E-1,-1.175914705E-1
1.003682868E0,8.186351657E-1,-4.077522457E-2,-3.565923125E-2
1.020348806E0,8.755983114E-1,9.544762224E-2,-1.030834299E-2
1.037014743E0,8.772782087E-1,2.609156072E-1,-3.726275265E-2
1.053680681E0,8.286380768E-1,4.056142271E-1,-2.367101051E-2
1.070346618E0,7.702241540E-1,4.631882310E-1,7.887791097E-2
1.087012556E0,7.096721530E-1,4.670061171E-1,2.369391769E-1
1.103678493E0,6.499601007E-1,4.864010811E-1,4.232529402E-1
1.120344431E0,6.272054315E-1,5.290852785E-1,5.343539715E-1
1.137010368E0,6.021599770E-1,5.648971796E-1,5.141954422E-1
1.153676306E0,5.635227561E-1,6.036871076E-1,4.502837062E-1
1.170342243E0,5.360338688E-1,6.048324704E-1,4.294379354E-1
1.187008181E0,5.149590373E-1,5.254200697E-1,4.735729098E-1
1.203674118E0,4.485274553E-1,3.904953003E-1,5.495492220E-1
1.220340056E0,3.385718167E-1,2.877936661E-1,5.988765359E-1
1.237005993E0,2.217439115E-1,2.751182318E-1,6.029235125E-1
1.253671931E0,2.067013681E-1,2.282343507E-1,5.843685269E-1
1.270337868E0,3.004691005E-1,1.288161129E-1,5.293906927E-1
1.287003806E0,4.862483740E-1,-2.519817278E-2,4.461603761E-1
1.303669743E0,7.309760451E-1,-2.735910714E-1,3.857611120E-1
1.320335681E0,9.509637356E-1,-5.966621637E-1,3.656025827E-1
1.337001618E0,1.002429128E0,-8.025999665E-1,4.284452796E-1
1.353667556E0,7.267763615E-1,-6.186532974E-1,5.949059129E-1
1.370333493E0,2.477056682E-1,-2.179260105E-1,7.410553098E-1
1.386999431E0,-1.966984570E-1,1.415679157E-1,8.077923059E-1
1.403665368E0,-3.587303460E-1,2.062432170E-1,7.776308656E-1
1.420331306E0,-2.366337478E-1,-3.680460155E-2,6.882155538E-1
1.436997243E0,3.886627033E-2,-3.809505403E-1,5.881100893E-1
1.453663181E0,2.997055352E-1,-5.780308247E-1,5.500074029E-1
1.470329118E0,3.606393039E-1,-5.367210507E-1,4.978547990E-1
1.486995056E0,2.434296161E-1,-2.890917659E-1,3.653734922E-1
1.503660993E0,3.779725730E-2,-3.214675933E-2,2.216675580E-1
1.520326931E0,-1.225547493E-1,1.179732606E-1,1.232419685E-1
1.536992868E0,-1.403461844E-1,1.366046369E-1,5.054906011E-2
1.553658806E0,-3.856083751E-2,7.024945319E-2,-3.130682046E-3
1.570324743E0,6.841685623E-2,-1.221729559E-3,-5.497783050E-2
1.586990681E0,1.455385387E-1,1.069013379E-3,-1.153007299E-1
1.603656618E0,1.243109852E-1,1.179732606E-1,-1.643226296E-1
1.620322556E0,7.345648855E-2,2.784016132E-1,-1.840993762E-1
1.636988493E0,4.314232618E-2,3.721693754E-1,-1.924224049E-1
1.653654431E0,7.841976732E-2,3.632354736E-1,-1.834121495E-1
1.670320368E0,2.097556889E-1,2.652680278E-1,-1.450040340E-1
1.686986306E0,3.910298049E-1,1.454621702E-1,-1.276707351E-1
1.703652243E0,5.730675459E-1,8.552107029E-3,-1.442404389E-1
1.720318181E0,6.478984356E-1,-8.781181276E-2,-1.376736462E-1
1.736984118E0,5.253437161E-1,-7.108938694E-2,-8.872810751E-2
1.753650056E0,3.181078434E-1,1.679878100E-3,-3.672824427E-2
1.770315993E0,8.223766834E-2,1.127809063E-1,4.344775900E-2
1.786981931E0,-4.062250629E-2,1.843284518E-1,1.780670881E-1
1.803647868E0,-4.046979360E-3,1.671478748E-1,3.323104382E-1
1.820313806E0,1.240055487E-1,9.476039559E-2,3.804160357E-1
1.836979743E0,2.236528695E-1,8.643736690E-2,2.505309284E-1
1.853645681E0,2.354883701E-1,1.016326249E-1,2.275471389E-2
1.870311618E0,1.756999791E-1,8.972076327E-2,-1.340084672E-1
1.886977556E0,8.429934084E-2,1.191186346E-2,-1.718057245E-1
1.903643493E0,-2.787070535E-2,-5.184714869E-2,-1.389717311E-1
1.920309431E0,-1.450803876E-1,-4.642572254E-2,-8.758273721E-2
1.936975368E0,-2.351829410E-1,-5.650499370E-3,-7.696896046E-2
1.953641306E0,-2.308305353E-1,-3.298669681E-2,-1.177441850E-1
1.970307243E0,-1.472184062E-1,-1.304196268E-1,-1.629481763E-1
1.986973181E0,-7.796161622E-2,-2.448040545E-1,-1.907425225E-1
2.003639118E0,-6.566796452E-2,-3.459785283E-1,-1.797469556E-1
2.020305056E0,-1.319467872E-1,-3.714057803E-1,-1.410334110E-1
2.036970993E0,-2.369391769E-1,-2.729802132E-1,-1.434005052E-1
2.053636931E0,-3.177260458E-1,-1.316413581E-1,-1.937968582E-1
2.070302868E0,-3.470475674E-1,-3.833176568E-2,-2.696204484E-1
2.086968806E0,-2.619846463E-1,-6.452259421E-2,-3.300196826E-1
2.103634743E0,-6.918043643E-2,-1.752418280E-1,-3.257436454E-1
2.120300681E0,1.343902498E-1,-3.043633699E-1,-2.751182318E-1
2.136966618E0,2.228129357E-1,-3.543015718E-1,-2.377791107E-1
2.153632556E0,1.298087686E-1,-2.729038298E-1,-2.241873741E-1
2.170298493E0,-6.276635826E-2,-1.603520066E-1,-2.196822464E-1
2.186964431E0,-2.049451321E-1,-7.406735420E-2,-2.549596727E-1
2.203630368E0,-2.499200553E-1,-1.259908639E-2,-3.260490894E-1
2.220296306E0,-2.289979309E-1,4.130972922E-2,-3.855320215E-1
2.236962243E0,-1.563050300E-1,1.049160287E-1,-4.236347377E-1
2.253628181E0,-7.032580674E-2,1.666133702E-1,-4.069886506E-1
2.270294118E0,-3.130681813E-2,2.212857604E-1,-3.310887218E-1
2.286960056E0,-1.320995111E-2,2.581667304E-1,-2.364810258E-1
2.303625993E0,-1.023198478E-2,2.951240540E-1,-1.531743407E-1
2.320291931E0,-3.329212964E-2,3.180314898E-1,-1.081230640E-1
2.336957868E0,-4.543306679E-2,3.017672002E-1,-1.114828214E-1
2.353623806E0,-1.488982886E-2,2.768744528E-1,-1.317177117E-1
2.370289743E0,3.229947388E-2,2.890917659E-1,-1.561523080E-1
2.386955681E0,2.626718581E-2,3.059668839E-1,-1.749363989E-1
2.403621618E0,-5.314523727E-2,2.600756884E-1,-2.028071135E-1
2.420287556E0,-1.980729103E-1,1.782961637E-1,-2.917642891E-1
2.436953493E0,-2.777144015E-1,1.560759544E-1,-3.696495593E-1
2.453619431E0,-1.650862098E-1,1.790597439E-1,-3.090975881E-1
2.470285368E0,5.184714869E-2,2.043342739E-1,-1.857028902E-1
2.486951306E0,2.470948100E-1,1.999054998E-1,-1.141553521E-1
2.503617243E0,2.986365259E-1,1.243873388E-1,-1.200349256E-1
2.520283181E0,2.109774202E-1,-8.704823442E-3,-1.775325835E-1
2.536949118E0,-5.039634649E-3,-1.256090701E-1,-2.424369603E-1
2.553615056E0,-2.485456020E-1,-1.925751269E-1,-2.586248815E-1
2.570280993E0,-3.791179657E-1,-2.060141414E-1,-2.162461281E-1
2.586946931E0,-3.956113160E-1,-1.996000707E-1,-1.004872546E-1
2.603612868E0,-3.100902438E-1,-1.824194938E-1,-1.603520103E-2
2.620278806E0,-1.905898154E-1,-1.442404389E-1,-2.275471389E-2
2.636944743E0,-7.750347257E-2,-1.915061027E-1,-1.001818255E-1
2.653610681E0,-1.656970754E-2,-3.161988854E-1,-1.886808574E-1
2.670276618E0,-2.703076601E-2,-3.995819092E-1,-2.138026655E-1
2.686942556E0,-9.918916970E-2,-3.568977416E-1,-1.767689884E-1
2.703608493E0,-1.871536970E-1,-1.985310465E-1,-1.366809905E-1
2.720274431E0,-2.453385741E-1,-5.108356848E-2,-1.393535286E-1
2.736940368E0,-2.439641207E-1,4.466948658E-2,-1.776852906E-1
2.753606306E0,-1.987601221E-1,5.238165334E-2,-2.323576957E-1
2.770272243E0,-1.437059343E-1,3.764454275E-2,-2.643517256E-1
2.786938181E0,-1.181259751E-1,6.268999726E-2,-2.567159235E-1
2.803604118E0,-1.219438836E-1,1.460730433E-1,-2.161697745E-1
2.820270056E0,-1.275943816E-1,2.696968019E-1,-1.487455666E-1
2.836935993E0,-7.399099320E-2,3.850739002E-1,-5.306887627E-2
2.853601931E0,8.017600514E-3,4.670824707E-1,4.360047355E-2
2.870267868E0,4.955640435E-2,4.954876900E-1,9.407317638E-2
2.886933806E0,4.153880477E-2,4.640281498E-1,1.062141135E-1
2.903599743E0,1.458439697E-2,4.114174247E-1,8.185587823E-2
2.920265681E0,-7.024944760E-3,3.714057803E-1,3.115410358E-2
2.936931618E0,-1.389717404E-2,3.408625424E-1,-1.863137633E-2
2.953597556E0,-6.185005885E-3,3.035234511E-1,-5.551233515E-2
2.970263493E0,-1.756236190E-3,2.596175373E-1,-5.711585656E-2
2.986929431E0,-1.794415340E-2,2.204458266E-1,-3.260490671E-2
3.003595368E0,-5.719221383E-2,1.855501831E-1,-1.603520103E-2
3.020261306E0,-9.674570709E-2,1.365282834E-1,-1.565340906E-2
3.036927243E0,-8.849903196E-2,6.475166976E-2,8.704823442E-3
3.053593181E0,-3.649916872E-2,8.933897130E-3,6.062832847E-2
3.070259118E0,-1.878409274E-2,-9.773836471E-3,6.788235158E-2
3.086925056E0,-8.452841640E-2,-8.704823442E-3,-1.466075517E-2
3.103590993E0,-2.158643454E-1,-5.383246019E-2,-1.488219351E-1
3.120256931E0,-3.154352903E-1,-1.679114550E-1,-2.839757502E-1
3.136922868E0,-3.636936247E-1,-3.242928386E-1,-4.172206521E-1
3.153588806E0,-3.365101218E-1,-4.314996004E-1,-4.877755344E-1
3.170254743E0,-3.037525117E-1,-3.938550651E-1,-4.960221946E-1
3.186920681E0,-5.484038591E-1,-1.573740393E-1,-4.872410297E-1
3.203586618E0,-9.266818762E-1,1.075885594E-1,-4.345539212E-1
3.220252556E0,-1.231350660E0,2.218202800E-1,-3.878991306E-1
3.236918493E0,-1.405447125E0,2.707658112E-1,-3.840812445E-1
3.253584431E0,-1.458592415E0,2.340375632E-1,-3.491855860E-1
3.270250368E0,-1.480583549E0,1.480583549E-1,-3.121519089E-1
3.286916306E0,-1.450192928E0,2.275471389E-2,-3.279580176E-1
3.303582243E0,-1.338022947E0,-2.087630332E-1,-4.244746566E-1
3.320248181E0,-1.311526656E0,-4.854084253E-1,-5.527562499E-1
3.336914118E0,-1.460883141E0,-6.549997330E-1,-6.340776682E-1
3.353580056E0,-1.653992772E0,-6.708822250E-1,-6.569086909E-1
3.370245993E0,-1.700418472E0,-4.849502742E-1,-5.684860349E-1
3.386911931E0,-1.584354162E0,-2.643517256E-1,-4.151589870E-1
3.403577868E0,-1.319009781E0,-2.232710719E-1,-3.055087626E-1
3.420243806E0,-1.104214430E0,-3.423133492E-1,-2.700022459E-1
3.436909743E0,-1.040913582E0,-3.992001414E-1,-2.283870727E-1
3.453575681E0,-1.047480345E0,-3.315468729E-1,-1.944840699E-1
3.470241618E0,-1.046793103E0,-1.030834317E-1,-1.766162813E-1
3.486907556E0,-9.953277707E-1,2.000582218E-1,-1.478292793E-1
3.503573493E0,-7.709876895E-1,2.037997693E-1,-9.697478265E-2
3.520239431E0,-5.131264329E-1,5.497782957E-3,-4.802924395E-2
3.536905368E0,-3.006981909E-1,-2.772562504E-1,-4.085158184E-2
3.553571306E0,-1.425605714E-1,-5.414552689E-1,-4.696023092E-2
3.570237243E0,-5.765036494E-2,-6.595812440E-1,-4.726566374E-2
3.586903181E0,-3.688096255E-2,-5.687150955E-1,-4.069886729E-2
3.603569118E0,-5.253437161E-2,-3.301724195E-1,-1.901316643E-2
3.620235056E0,-8.933897316E-2,-1.200349256E-1,4.146244749E-2
3.636900993E0,-1.025489271E-1,-3.016144782E-2,8.315397054E-2
3.653566931E0,-4.894553870E-2,-8.735366166E-2,8.880446851E-2
3.670232868E0,4.932733253E-2,-2.565632164E-1,8.491020650E-2
3.686898806E0,1.337793916E-1,-3.297906220E-1,9.262236953E-2
3.703564743E0,1.634063274E-1,-3.200167716E-1,1.240055487E-1
3.720230681E0,1.913533956E-1,-2.194531709E-1,1.679114550E-1
3.736896618E0,2.092211843E-1,-9.262236953E-2,2.315177470E-1
3.753562556E0,2.312123179E-1,-2.328922041E-2,3.029125631E-1
3.770228493E0,2.351065874E-1,-2.160934173E-2,3.394880891E-1
3.786894431E0,2.299142331E-1,-1.878409274E-2,3.361283541E-1
3.803560368E0,2.239582986E-1,2.748891478E-3,3.307832778E-1
3.820226306E0,2.215912044E-1,7.147117704E-2,3.131445646E-1
3.836892243E0,1.979965419E-1,1.247691289E-1,2.929860055E-1
3.853558181E0,1.117882580E-1,1.317177117E-1,2.637408674E-1
3.870224118E0,1.229365356E-2,1.227838174E-1,2.207512558E-1
3.886890056E0,-5.833758786E-2,1.106428802E-1,1.763108522E-1
3.903555993E0,-6.925679743E-2,9.453132749E-2,1.282052398E-1
3.920221931E0,-6.360629201E-2,7.017309219E-2,8.254310489E-2
3.936887868E0,-8.307760954E-2,8.040507883E-2,5.780307949E-2
3.953553806E0,-1.367573589E-1,1.213330179E-1,6.261363626E-2
3.970219743E0,-2.062432170E-1,1.692095399E-1,8.277218044E-2
3.986885681E0,-2.654971182E-1,1.708130687E-1,9.750928730E-2
4.003551618E0,-3.059668839E-1,1.204167232E-1,1.058323234E-1
4.020217556E0,-3.043633699E-1,6.429351866E-2,1.092684343E-1
4.036883493E0,-2.775616944E-1,4.398226365E-2,1.178205460E-1
4.053549431E0,-2.105956376E-1,6.337722391E-2,1.517999023E-1
4.070215368E0,-1.038470119E-1,8.544471115E-2,2.210566849E-1
4.086881306E0,5.345066893E-4,6.864593178E-2,2.970330119E-1
4.103547243E0,7.475458086E-2,2.344193682E-2,3.393353820E-1
4.120213181E0,1.132390574E-1,-1.947131567E-2,3.283398151E-1
4.136879118E0,1.046869531E-1,-6.261363626E-2,2.852738500E-1
4.153545056E0,8.323032409E-2,-8.170316368E-2,2.247982323E-1
4.170210993E0,6.895136088E-2,-6.895136088E-2,1.591302752E-1
4.186876931E0,5.062541738E-2,-5.627591908E-2,1.062904745E-1
4.203542868E0,7.620538026E-2,-5.535962060E-2,6.192641705E-2
4.220208806E0,1.076649204E-1,-4.955640435E-2,3.581194952E-2
4.236874743E0,1.039233729E-1,-8.544471115E-2,2.588539571E-2
4.253540681E0,5.719221383E-2,-1.276707351E-1,1.756236330E-2
4.270206618E0,-5.650499370E-3,-1.345429718E-1,-2.367100911E-3
4.286872556E0,-7.414371520E-2,-1.320995092E-1,-3.084867075E-2
4.303538493E0,-1.126281917E-1,-1.414151937E-1,-5.726857483E-2
4.320204431E0,-9.903645515E-2,-1.589011997E-1,-9.147699922E-2
4.336870368E0,-6.551524997E-2,-1.630245447E-1,-1.203403622E-1
4.353536306E0,-7.063124329E-2,-1.890626550E-1,-1.335503161E-1
4.370202243E0,-1.316413581E-1,-1.854738146E-1,-1.428660005E-1
4.386868181E0,-1.915824711E-1,-1.520289779E-1,-1.477529258E-1
4.403534118E0,-2.358701676E-1,-1.026252806E-1,-1.433241516E-1
4.420200056E0,-2.519817352E-1,-5.131264031E-2,-1.269835234E-1
4.436865993E0,-2.307541668E-1,-6.398808211E-2,-9.468404204E-2
4.453531931E0,-1.857792437E-1,-8.498656005E-2,-7.414371520E-2
4.470197868E0,-1.486692131E-1,-1.024725661E-1,-8.666644245E-2
4.486863806E0,-1.277471036E-1,-1.237001196E-1,-1.039997265E-1
4.503529743E0,-1.195004210E-1,-1.302669197E-1,-1.058323234E-1
4.520195681E0,-1.276707351E-1,-1.278234571E-1,-7.360920310E-2
4.536861618E0,-1.438586563E-1,-1.050687432E-1,-2.466366626E-2
4.553527556E0,-1.523344070E-1,-5.474875495E-2,3.130682046E-3
4.570193493E0,-1.353829056E-1,-6.185005885E-3,-1.794415340E-2
4.586859431E0,-9.873101860E-2,4.428769462E-3,-4.802924395E-2
4.603525368E0,-6.765327603E-2,-3.207040206E-2,-5.490147322E-2
4.620191306E0,-6.818778068E-2,-6.414080411E-2,-4.085158184E-2
4.636857243E0,-8.368847519E-2,-5.406153202E-2,-1.855501719E-2
4.653523181E0,-1.076649204E-1,-3.100138716E-2,4.581485991E-4
4.670189118E0,-1.279761642E-1,-3.558287397E-2,1.229365356E-2
4.686855056E0,-1.500436664E-1,-9.758564830E-2,3.382663801E-2
4.703520993E0,-1.797469556E-1,-1.545487940E-1,6.956222653E-2
4.720186931E0,-1.959348768E-1,-1.457676142E-1,9.491311759E-2
4.736852868E0,-1.923460513E-1,-7.704532146E-2,1.229365394E-1
4.753518806E0,-1.970038861E-1,-2.138026757E-3,1.598175019E-1
4.770184743E0,-2.065486610E-1,5.910116807E-2,1.938732117E-1
4.786850681E0,-1.916588247E-1,7.124210149E-2,2.146426141E-1
4.803516618E0,-1.458439678E-1,2.977965772E-2,2.248746008E-1
4.820182556E0,-9.781472385E-2,-4.260781780E-2,2.222784162E-1
4.836848493E0,-7.452550530E-2,-1.178205460E-1,2.157116234E-1
4.853514431E0,-5.383246019E-2,-1.857792437E-1,1.950185746E-1
4.870180368E0,-3.565923125E-2,-2.096029818E-1,1.629481763E-1
4.886846306E0,-4.008800164E-2,-1.642462611E-1,1.434005052E-1
4.903512243E0,-6.597339362E-2,-1.018617004E-1,1.419496983E-1
4.920178181E0,-9.926552325E-2,-3.207040206E-2,1.521816850E-1
4.936844118E0,-1.189659163E-1,-4.886918236E-3,1.779143661E-1
4.953510056E0,-1.364519149E-1,-1.733328775E-2,2.027307451E-1
4.970175993E0,-1.320231557E-1,-3.489565104E-2,2.041051984E-1
4.986841931E0,-8.239039034E-2,-5.635227636E-2,2.018908113E-1
5.003507868E0,-1.939495653E-2,-7.635809481E-2,2.072358727E-1
5.020173806E0,-2.977965865E-3,-8.849903196E-2,2.291506529E-1
5.036839743E0,-4.115701467E-2,-7.399099320E-2,2.377791107E-1
5.053505681E0,-9.819651395E-2,-2.199113183E-2,2.360992432E-1
5.070171618E0,-1.111773923E-1,3.153589368E-2,2.414443046E-1
5.086837556E0,-6.757691503E-2,5.635227636E-2,2.507599890E-1
5.103503493E0,-9.697478265E-3,3.107774630E-2,2.552651167E-1
5.120169431E0,3.069595434E-2,-1.168278884E-2,2.554942071E-1
5.136835368E0,4.879282415E-2,-3.245219216E-2,2.485456020E-1
5.153501306E0,7.895427197E-2,1.702785492E-2,2.301433086E-1
5.170167243E0,1.265253723E-1,9.888373315E-2,2.273180634E-1
5.186833181E0,2.124282271E-1,1.540906429E-1,2.481638193E-1
5.203499118E0,3.110828996E-1,1.305723488E-1,2.626718581E-1
5.220165056E0,3.849211633E-1,5.474875495E-2,2.496909797E-1
5.236830993E0,3.984365463E-1,-1.557705179E-2,2.244164497E-1
5.253496931E0,3.563632369E-1,-5.291616172E-2,2.003636509E-1
5.270162868E0,2.793942690E-1,-4.696023092E-2,1.953240186E-1
5.286828806E0,2.088394016E-1,-2.237292193E-2,1.848629564E-1
5.303494743E0,1.782197952E-1,1.007926930E-2,1.582903415E-1
5.320160681E0,1.923460513E-1,1.290451828E-2,1.414915472E-1
5.336826618E0,2.337321341E-1,-2.832885459E-2,1.433241516E-1
5.353492556E0,2.490801066E-1,-8.804088831E-2,1.317940801E-1
5.370158493E0,1.873827726E-1,-1.453094631E-1,1.101847365E-1
5.386824431E0,7.605266571E-2,-1.715766490E-1,7.903063297E-2
5.403490368E0,-2.764163166E-2,-1.408043355E-1,5.047270283E-2
5.420156306E0,-8.078686893E-2,-1.059850380E-1,2.756527252E-2
5.436822243E0,-7.254019380E-2,-1.138499230E-1,2.084576152E-2
5.453488181E0,-4.421133921E-2,-1.898262352E-1,4.398226365E-2
5.470154118E0,-3.191768378E-2,-2.835176289E-1,7.055488229E-2
5.486820056E0,-6.742420048E-2,-3.296379149E-1,6.429351866E-2
5.503485993E0,-1.366046369E-1,-3.092502952E-1,3.512472659E-2
5.520151931E0,-2.009745091E-1,-2.465602905E-1,3.970621154E-2
5.536817868E0,-2.444986254E-1,-1.779143661E-1,1.041524485E-1
5.553483806E0,-2.909243405E-1,-1.729510874E-1,1.989891976E-1
5.570149743E0,-3.437641561E-1,-2.604574561E-1,2.726747692E-1
5.586815681E0,-3.530034721E-1,-3.501018882E-1,3.136027157E-1
5.603481618E0,-3.110828996E-1,-4.341721535E-1,3.868301213E-1
5.620147556E0,-3.565159440E-1,-5.493965149E-1,5.421425104E-1
5.636813493E0,-5.189296007E-1,-5.707767606E-1,7.266236544E-1
5.653479431E0,-6.631700993E-1,-5.161044002E-1,8.572723866E-1
5.670145368E0,-7.488438487E-1,-4.788416326E-1,9.423353076E-1
5.686811306E0,-7.770199776E-1,-5.522981286E-1,9.686024785E-1
5.703477243E0,-7.976366878E-1,-8.215367794E-1,9.294307828E-1
5.720143181E0,-8.568905592E-1,-1.179732561E0,8.155808449E-1
5.736809118E0,-9.584468603E-1,-1.421100497E0,6.675988436E-1
5.753475056E0,-1.104443550E0,-1.432248831E0,5.893318057E-1
5.770140993E0,-1.251891017E0,-1.184695840E0,6.165916324E-1
5.786806931E0,-1.361770272E0,-9.006437659E-1,6.670643687E-1
5.803472868E0,-1.402621865E0,-8.281798959E-1,6.658425927E-1
5.820138806E0,-1.448971272E0,-9.576832652E-1,5.610793233E-1
5.836804743E0,-1.573358655E0,-1.199814796E0,4.085921645E-1
5.853470681E0,-1.765628338E0,-1.282128811E0,2.675587833E-1
5.870136618E0,-1.921704292E0,-1.159574032E0,1.442404389E-1
5.886802556E0,-1.964846611E0,-9.524145722E-1,4.360047355E-2
5.903468493E0,-1.892535448E0,-8.384119272E-1,-4.902189970E-2
5.920134431E0,-1.748218656E0,-9.191223979E-1,-1.262199283E-1
5.936800368E0,-1.623449564E0,-1.059697628E0,-1.956294477E-1
5.953466306E0,-1.583132386E0,-1.117500782E0,-2.709185183E-1
5.970132243E0,-1.626274705E0,-1.094211578E0,-3.023017049E-1
5.986798181E0,-1.685910463E0,-1.038088322E0,-2.889390290E-1
6.003464118E0,-1.711184978E0,-9.800561666E-1,-2.709185183E-1
6.020130056E0,-1.677740097E0,-9.153045416E-1,-2.672533393E-1
6.036795993E0,-1.565264583E0,-8.011491299E-1,-2.534325123E-1
6.053461931E0,-1.355890751E0,-6.068941355E-1,-2.055560052E-1
6.070127868E0,-1.080314398E0,-3.914116025E-1,-1.256090701E-1
6.086793806E0,-7.978657484E-1,-1.830303669E-1,-6.719512492E-2
6.103459743E0,-5.068650246E-1,3.283398226E-3,-7.017309219E-2
6.120125681E0,-1.655443609E-1,1.347720474E-1,-1.462257504E-1
6.136791618E0,2.727511227E-1,1.912006736E-1,-2.110537887E-1
6.153457556E0,7.904590368E-1,1.954003721E-1,-1.967748106E-1
6.170123493E0,1.288771987E0,2.114355713E-1,-1.533270627E-1
6.186789431E0,1.639408350E0,2.994000912E-1,-1.353065521E-1
6.203455368E0,1.846186042E0,4.046979249E-1,-1.790597439E-1
6.220121306E0,2.041815519E0,4.881573021E-1,-2.671006322E-1
6.236787243E0,2.276998520E0,5.063305497E-1,-3.194822669E-1
6.253453181E0,2.480111122E0,5.684860349E-1,-3.089448512E-1
6.270119118E0,2.556621790E0,6.890554428E-1,-2.789361179E-1
6.286785056E0,2.606941700E0,7.963386178E-1,-2.780198455E-1
6.303450993E0,2.734765291E0,9.298889041E-1,-3.881282210E-1
6.320116931E0,2.847546101E0,1.000596523E0,-7.348703146E-1
