"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.439836164E0,5.358047485E-1,-3.720930219E-1,1.289688200E-1
1.456502101E0,5.793288946E-1,-3.427715003E-1,1.794415265E-1
1.473168039E0,4.759400189E-1,-1.774562150E-1,1.963930279E-1
1.489833976E0,3.029889166E-1,8.857538924E-3,1.690568328E-1
1.506499914E0,2.725984156E-1,1.513417512E-1,1.524107605E-1
1.523165851E0,3.714821339E-1,3.121519089E-1,1.188895553E-1
1.539831789E0,4.274526238E-1,3.738492429E-1,9.995274991E-2
1.556497726E0,4.152353406E-1,1.813504845E-1,1.630245447E-1
1.573163664E0,3.814850450E-1,-1.275180280E-1,2.116646469E-1
1.589829601E0,3.481165767E-1,-2.229656428E-1,2.294560820E-1
1.606495539E0,2.710712552E-1,-7.399099320E-2,2.120464295E-1
1.623161476E0,1.421787739E-1,1.475238502E-1,1.906661689E-1
1.639827414E0,9.598212689E-2,2.756527364E-1,1.404989064E-1
1.656493351E0,2.170097083E-1,3.838521540E-1,1.321758628E-1
1.673159289E0,3.659079969E-1,2.884045243E-1,1.091920808E-1
1.689825226E0,5.503891706E-1,5.077813566E-2,7.681624591E-2
1.706491164E0,6.366738081E-1,-1.773798615E-1,9.827287495E-2
1.723157101E0,6.057487726E-1,-2.899316847E-1,1.847866029E-1
1.739823039E0,4.574613571E-1,-1.818086356E-1,1.771507859E-1
1.756488976E0,2.999345958E-1,5.574141070E-2,1.792124510E-1
1.773154914E0,1.822667718E-1,2.680932879E-1,1.618028134E-1
1.789820851E0,7.582359016E-2,3.058905303E-1,9.705114365E-2
1.806486789E0,3.023780696E-2,1.750127524E-1,1.634063199E-2
1.823152726E0,1.599702090E-1,2.138026757E-3,-3.084867075E-2
1.839818664E0,4.087449014E-1,-8.582650125E-2,-1.733328775E-2
1.856484601E0,5.803215504E-1,-4.550942779E-2,5.192350596E-2
1.873150539E0,5.406916738E-1,-1.753181964E-1,1.133917719E-1
1.889816476E0,5.529853702E-1,-3.570504785E-1,1.888335794E-1
1.906482414E0,7.285326123E-1,-3.859901726E-1,2.481638193E-1
1.923148351E0,7.647263408E-1,-1.974620372E-1,1.521053314E-1
1.939814289E0,5.907062292E-1,-2.115119249E-2,2.222020552E-2
1.956480226E0,4.858665764E-1,-2.086103261E-1,-4.535670951E-2
1.973146164E0,6.308705807E-1,-5.022835732E-1,-8.185587823E-2
1.989812101E0,7.010436654E-1,-6.815723777E-1,-1.072831303E-1
2.006478039E0,5.218312144E-1,-6.963095069E-1,-9.521854669E-2
2.023143976E0,2.392299175E-1,-5.868119597E-1,-8.414662629E-2
2.039809914E0,1.019380614E-1,-3.631591201E-1,-1.155297980E-1
2.056475851E0,1.520289779E-1,-3.756818548E-2,-1.449276656E-1
2.073141789E0,1.103374511E-1,2.099084109E-1,-2.409097999E-1
2.089807726E0,-1.435532235E-2,2.800051570E-1,-3.100902438E-1
2.106473664E0,-2.764163166E-2,1.668424457E-1,-3.799578846E-1
2.123139601E0,9.216422588E-2,1.063668281E-1,-4.740310609E-1
2.139805539E0,2.015853822E-1,1.470656991E-1,-4.977784455E-1
2.156471476E0,2.692386508E-1,-2.206749097E-2,-4.002691507E-1
2.173137414E0,3.303251266E-1,-3.417024910E-1,-2.822958827E-1
2.189803351E0,2.780961990E-1,-3.447568119E-1,-2.046397030E-1
2.206469289E0,1.403461844E-1,-1.148425788E-1,-2.283870727E-1
2.223135226E0,9.201150388E-2,9.445496649E-2,-2.534325123E-1
2.239801164E0,1.929569095E-1,7.536543906E-2,-2.296851575E-1
2.256467101E0,3.300196826E-1,-2.642753720E-1,-1.477529258E-1
2.273133039E0,4.384481907E-1,-5.841394663E-1,2.153298259E-2
2.289798976E0,4.990765154E-1,-6.323977709E-1,2.104429156E-1
2.306464914E0,4.541779757E-1,-5.853611827E-1,1.756236255E-1
2.323130851E0,4.110356271E-1,-6.629409790E-1,-5.054906011E-2
2.339796789E0,4.122573733E-1,-6.622537971E-1,-3.016908467E-1
2.356462726E0,3.860665262E-1,-5.351939201E-1,-5.539780259E-1
2.373128664E0,4.172970057E-1,-3.342957497E-1,-5.209913254E-1
2.389794601E0,5.627591610E-1,-1.806632578E-1,-4.240928590E-1
2.406460539E0,6.837867498E-1,-2.144135386E-1,-3.872882724E-1
2.423126476E0,6.792816520E-1,-6.395754218E-1,-4.800633490E-1
2.439792414E0,7.271581888E-1,-1.511355877E0,-8.724676371E-1
2.456458351E0,7.647263408E-1,-1.825340271E0,-1.305112600E0
2.473124289E0,7.970257998E-1,-1.581452608E0,-1.557552457E0
2.489790226E0,8.774309158E-1,-1.383837819E0,-1.489593744E0
2.506456164E0,1.103909016E0,-1.303814530E0,-1.112079382E0
2.523122101E0,1.333212376E0,-1.330005288E0,-6.009382010E-1
2.539788039E0,1.093982458E0,-1.121471405E0,-6.543888897E-2
2.556453976E0,7.516691089E-1,-9.799034595E-1,3.699549735E-1
2.573119914E0,2.776380479E-1,-1.018617004E-1,5.492438078E-1
2.589785851E0,-4.526508152E-1,4.311178327E-1,6.185769439E-1
2.606451789E0,-9.975422025E-1,1.074663877E0,6.236929297E-1
2.623117726E0,-1.254029036E0,8.988875151E-1,8.011491299E-1
2.639783664E0,-1.247385859E0,8.584177494E-1,8.789580464E-1
2.656449601E0,-7.007382512E-1,5.686387420E-1,7.568614483E-1
2.673115539E0,-4.240165055E-1,-4.917461425E-2,2.527453005E-2
2.689781476E0,5.787943676E-2,-3.696495593E-1,3.481929377E-2
2.706447414E0,2.620609999E-1,2.703076601E-2,7.246383280E-2
2.723113351E0,-7.162389904E-2,5.321395993E-1,8.468113095E-2
2.739779289E0,-2.153298408E-1,6.289616227E-1,1.563050300E-1
2.756445226E0,-8.078686893E-2,4.477638900E-1,2.215148360E-1
2.773111164E0,2.579376400E-1,-6.528617442E-2,2.476293147E-1
2.789777101E0,5.517635942E-1,-4.299724400E-1,1.876882017E-1
2.806443039E0,6.627119184E-1,-4.921279252E-1,6.765327603E-2
2.823108976E0,6.104066372E-1,-3.698786199E-1,-1.672242396E-2
2.839774914E0,4.240165055E-1,-1.191186309E-1,1.572976820E-2
2.856440851E0,1.361464858E-1,1.252272725E-1,1.514181048E-1
2.873106789E0,-1.137735695E-2,1.677587330E-1,2.718348205E-1
2.889772726E0,4.382954910E-2,4.230238497E-2,2.935205400E-1
2.906438664E0,1.389717311E-1,-1.704312712E-1,2.138026655E-1
2.923104601E0,2.532798052E-1,-2.768744528E-1,1.526398361E-1
2.939770539E0,2.692386508E-1,-1.900553107E-1,2.337321341E-1
2.956436476E0,2.071595192E-1,-4.894553870E-2,4.075995386E-1
2.973102414E0,9.460768104E-2,-4.680751264E-2,4.993819594E-1
2.989768351E0,2.672533318E-2,-1.587484777E-1,3.595702946E-1
3.006434289E0,-3.451386094E-2,-1.682168841E-1,2.005163580E-1
3.023100226E0,-2.848157100E-2,-1.330921650E-1,1.244636998E-1
3.039766164E0,-1.114828233E-2,-6.475166976E-2,1.447749585E-1
3.056432101E0,-4.505127668E-2,-2.535088919E-2,2.139553875E-1
3.073098039E0,-1.743255407E-1,-7.864884101E-3,2.567159235E-1
3.089763976E0,-3.101665974E-1,-4.169152305E-2,2.654207349E-1
3.106429914E0,-3.539197743E-1,-6.849320978E-2,2.182314396E-1
3.123095851E0,-1.841757298E-1,6.459894776E-2,1.979965419E-1
3.139761789E0,4.505127668E-3,1.521816850E-1,2.370155305E-1
3.156427726E0,1.832594350E-2,6.513345987E-2,2.574031353E-1
3.173093664E0,-5.910116807E-2,-1.052978188E-1,2.895499170E-1
3.189759601E0,-1.282816082E-1,-1.286633909E-1,2.622137070E-1
3.206425539E0,-1.792888194E-1,1.267544460E-2,1.919642538E-1
3.223091476E0,-2.001345754E-1,1.814268380E-1,1.592066288E-1
3.239757414E0,-1.514944583E-1,3.452913165E-1,1.548542231E-1
3.256423351E0,-1.221729591E-1,4.206567705E-1,1.743255407E-1
3.273089289E0,-1.622609496E-1,3.984365463E-1,1.663842946E-1
3.289755226E0,-2.195295244E-1,3.100902438E-1,1.885281354E-1
3.306421164E0,-2.266308367E-1,2.283107042E-1,1.859319657E-1
3.323087101E0,-2.138790339E-1,9.666935354E-2,1.665370166E-1
3.339753039E0,-1.617264450E-1,-6.933315098E-2,1.659261435E-1
3.356418976E0,-6.017018110E-2,-1.362228394E-1,1.531743407E-1
3.373084914E0,1.351538301E-2,-6.742420048E-2,1.760054082E-1
3.389750851E0,1.153007243E-2,-1.588248461E-2,1.944077164E-1
3.406416789E0,-4.726566374E-2,7.017309219E-2,1.879936308E-1
3.423082726E0,-1.398880333E-1,1.859319657E-1,1.569922417E-1
3.439748664E0,-1.866191924E-1,2.454149276E-1,1.378263682E-1
3.456414601E0,-1.737146676E-1,1.979965419E-1,1.353829056E-1
3.473080539E0,-7.200568914E-2,5.864302069E-2,1.358410567E-1
3.489746476E0,1.519526169E-2,-7.521272451E-2,1.303432733E-1
3.506412414E0,2.382372692E-2,-9.598212689E-2,1.406516135E-1
3.523078351E0,2.443459118E-3,-6.520981342E-2,1.491273642E-1
3.539744289E0,-2.756527252E-2,-2.183841541E-2,1.488219351E-1
3.556410226E0,-5.513054505E-2,4.031707719E-2,1.210275814E-1
3.573076164E0,-8.307760954E-2,7.933606207E-2,8.460476995E-2
3.589742101E0,-1.076649204E-1,5.703949928E-2,5.589412898E-2
3.606408039E0,-3.252854943E-2,6.009382382E-2,-7.124210149E-2
3.623073976E0,4.543306679E-2,-1.266780794E-1,1.908952370E-2
3.639739914E0,1.921933293E-1,-3.216203153E-1,-2.962694131E-2
3.656405851E0,2.884045243E-1,-5.700895786E-1,-1.347720474E-1
3.673071789E0,2.366337478E-1,-7.454841137E-1,-2.857320011E-1
3.689737726E0,1.129336283E-1,-4.738020003E-1,-3.747655451E-1
3.706403664E0,7.506000996E-2,-3.754527569E-1,-3.623955250E-1
3.723069601E0,9.857830405E-2,-3.026835024E-1,-2.948949635E-1
3.739735539E0,1.707367003E-1,-2.906189263E-1,-3.132972717E-1
3.756401476E0,2.116646469E-1,-2.542724609E-1,-2.493855506E-1
3.773067414E0,1.922696829E-1,-2.610683441E-1,-1.259144992E-1
3.789733351E0,2.322813272E-1,-2.887099683E-1,-6.169734150E-2
3.806399289E0,2.685514390E-1,-3.097084463E-1,-4.550942779E-2
3.823065226E0,2.994000912E-1,-3.999637067E-1,-2.871064469E-2
3.839731164E0,3.070359230E-1,-4.647917449E-1,-1.733328775E-2
3.856397101E0,2.547306120E-1,-4.463894367E-1,-3.176496923E-2
3.873063039E0,2.005927265E-1,-4.671588540E-1,-6.062832847E-2
3.889728976E0,1.274416596E-1,-4.716639817E-1,-4.886918142E-2
3.906394914E0,1.802051067E-2,-4.382191300E-1,-2.817613818E-2
3.923060851E0,-1.404988952E-2,-3.660607338E-1,-2.596175298E-2
3.939726789E0,-2.748891478E-3,-2.958112657E-1,-3.558287397E-2
3.956392726E0,3.894262947E-3,-2.664897740E-1,-1.847865991E-2
3.973058664E0,7.024944760E-3,-2.580140233E-1,2.901607659E-3
3.989724601E0,3.436114406E-3,-1.553123742E-1,-1.824958436E-2
4.006390539E0,-3.054323979E-2,1.267544460E-2,-4.306596518E-2
4.023056476E0,-1.107956022E-1,1.070540547E-1,-1.099556591E-2
4.039722414E0,-1.706603467E-1,7.651081681E-2,4.718930274E-2
4.056388351E0,-1.561523080E-1,-2.199113183E-2,8.162680268E-2
4.073054289E0,-7.971785218E-2,-8.872810751E-2,9.117157012E-2
4.089720226E0,-1.450803876E-2,-1.103374511E-1,1.128572673E-1
4.106386164E0,-1.679878100E-3,-1.217148080E-1,1.537088454E-1
4.123052101E0,-1.908952370E-2,-1.364519149E-1,1.856265366E-1
4.139718039E0,-4.245510325E-2,-1.320231557E-1,2.092211843E-1
4.156383976E0,-8.697187155E-2,-1.033125073E-1,2.193768173E-1
4.173049914E0,-1.164461002E-1,-4.718930274E-2,2.000582218E-1
4.189715851E0,-1.440877318E-1,-1.099556591E-2,2.026543915E-1
4.206381789E0,-1.480583549E-1,-3.940077871E-2,2.274707705E-1
4.223047726E0,-1.114064679E-1,-6.994401664E-2,2.383136153E-1
4.239713664E0,-2.504545636E-2,-7.819069177E-2,2.235001475E-1
4.256379601E0,5.986474827E-2,-3.917170316E-2,2.114355713E-1
4.273045539E0,7.322741300E-2,-1.351538301E-2,2.164752036E-1
4.289711476E0,3.787361458E-2,-7.635809947E-3,2.246455252E-1
4.306377414E0,-7.635809598E-4,3.764454275E-2,2.254091054E-1
4.323043351E0,-6.872228696E-4,8.017600328E-2,2.230419964E-1
4.339709289E0,3.405570984E-2,8.170316368E-2,2.280052751E-1
4.356375226E0,7.261654735E-2,3.313941509E-2,2.257145345E-1
4.373041164E0,9.185878932E-2,-4.046979360E-3,1.996000707E-1
4.389707101E0,1.152243689E-1,3.627009690E-2,1.498145908E-1
4.406373039E0,1.061377525E-1,6.803506613E-2,1.297324002E-1
4.423038976E0,9.162971377E-2,5.390881747E-2,1.390480995E-1
4.439704914E0,9.896009415E-2,3.207040206E-2,1.447749585E-1
4.456370851E0,1.286633909E-1,3.184132650E-2,1.241582632E-1
4.473036789E0,1.588248461E-1,4.382954910E-2,1.110246703E-1
4.489702726E0,1.715766490E-1,-4.886918236E-3,1.253036410E-1
4.506368664E0,1.636354029E-1,-7.696896046E-2,1.349247545E-1
4.523034601E0,1.482874304E-1,-1.198058575E-1,1.333975941E-1
4.539700539E0,1.427132785E-1,-1.117882580E-1,1.060613990E-1
4.556366476E0,1.275180280E-1,-5.772672221E-2,7.017309219E-2
4.573032414E0,1.262962967E-1,-7.635809743E-5,5.184714869E-2
4.589698351E0,1.545487940E-1,2.916879393E-2,5.910116807E-2
4.606364289E0,1.844811589E-1,3.016144782E-2,7.513637096E-2
4.623030226E0,1.974620372E-1,9.468403645E-3,7.620538026E-2
4.639696164E0,1.860083193E-1,-2.397644334E-2,5.070177838E-2
4.656362101E0,1.547015011E-1,-6.314814836E-2,3.191768378E-2
4.673028039E0,1.173623949E-1,-6.200277433E-2,4.237874225E-2
4.689693976E0,1.120936871E-1,-3.993528336E-2,7.948877662E-2
4.706359914E0,1.497382224E-1,-5.421425030E-2,1.155297980E-1
4.723025851E0,2.112828493E-1,-9.651663154E-2,1.201112866E-1
4.739691789E0,2.334267050E-1,-1.424842030E-1,1.107956022E-1
4.756357726E0,1.936441362E-1,-2.820668221E-1,8.139773458E-2
4.773023664E0,1.873064190E-1,-1.344666034E-1,5.054906011E-2
4.789689601E0,1.246164143E-1,-1.029307172E-1,1.140789986E-1
4.806355539E0,1.254563481E-1,-1.075121984E-1,1.465311944E-1
4.823021476E0,7.658717036E-2,-7.658717036E-2,1.582903415E-1
4.839687414E0,1.878409274E-2,1.977674663E-2,1.465311944E-1
4.856353351E0,-1.130099874E-2,1.352301836E-1,1.222493127E-1
4.873019289E0,-1.756236330E-2,1.676060259E-1,1.351538301E-1
4.889685226E0,7.559451740E-3,1.191949919E-1,1.530216336E-1
4.906351164E0,2.855792828E-2,5.612320080E-2,1.651625633E-1
4.923017101E0,2.458730713E-2,3.565923125E-2,1.678351015E-1
4.939683039E0,1.908952487E-3,4.298960790E-2,1.620318890E-1
4.956348976E0,-5.192350596E-2,7.803797722E-2,1.603520066E-1
4.973014914E0,-6.925679743E-2,1.224020272E-1,1.549305767E-1
4.989680851E0,-5.009091273E-2,1.449276656E-1,1.581376195E-1
5.006346789E0,-4.253146052E-2,1.291215420E-1,1.656207144E-1
5.023012726E0,-4.696023092E-2,1.381317973E-1,1.495091617E-1
5.039678664E0,-6.956222653E-2,1.695149690E-1,1.226311028E-1
5.056344601E0,-9.178243577E-2,2.058614343E-1,9.651663154E-2
5.073010539E0,-6.459894776E-2,2.400698513E-1,6.398808211E-2
5.089676476E0,-1.878409274E-2,2.341139317E-1,3.627009690E-2
5.106342414E0,1.450803876E-2,1.896735132E-1,1.328630932E-2
5.123008351E0,9.926552884E-3,1.471420527E-1,-3.207040019E-3
5.139674289E0,7.024944760E-3,1.637117565E-1,-5.367974192E-2
5.156340226E0,5.505418777E-2,2.420551628E-1,-1.241582632E-1
5.173006164E0,1.248454899E-1,2.788597643E-1,-1.734855920E-1
5.189672101E0,1.701258421E-1,2.258672565E-1,-2.015853822E-1
5.206338039E0,1.831067204E-1,1.417969912E-1,-2.183077931E-1
5.223003976E0,1.863901168E-1,8.231402934E-2,-2.334267050E-1
5.239669914E0,1.661552191E-1,4.810560122E-2,-2.180023640E-1
5.256335851E0,1.126281917E-1,8.017600514E-3,-1.847866029E-1
5.273001789E0,4.245510325E-2,-1.527161949E-4,-1.750891209E-1
5.289667726E0,-6.276635826E-2,-1.328630932E-2,-1.699731201E-1
5.306333664E0,-1.655443609E-1,-3.176496923E-2,-1.468366235E-1
5.322999601E0,-2.342666388E-1,-4.566214234E-2,-1.098793000E-1
5.339665539E0,-3.016908467E-1,-5.581776798E-2,-8.391755074E-2
5.356331476E0,-3.947713673E-1,-8.063415438E-2,-8.506292105E-2
5.372997414E0,-4.398989975E-1,-8.185587823E-2,-8.093958348E-2
5.389663351E0,-4.079813063E-1,-6.268999726E-2,-7.231111825E-2
5.406329289E0,-3.690386713E-1,-6.582067907E-2,-3.321577236E-2
5.422995226E0,-3.781253099E-1,-8.689551800E-2,2.145662531E-2
5.439661164E0,-4.024835229E-1,-1.182786897E-1,4.146244749E-2
5.456327101E0,-4.182133079E-1,-1.214093715E-1,1.542433538E-2
5.472993039E0,-4.306596816E-1,-1.182786897E-1,-8.017600514E-3
5.489658976E0,-4.082867503E-1,-1.004872546E-1,-2.138026757E-3
5.506324914E0,-3.581958413E-1,-7.536543906E-2,2.924515121E-2
5.522990851E0,-3.132209182E-1,-8.681915700E-2,6.498073786E-2
5.539656789E0,-3.239110410E-1,-1.178968996E-1,9.269873053E-2
5.556322726E0,-3.698022664E-1,-1.184314117E-1,9.399681538E-2
5.572988664E0,-4.090503156E-1,-8.712458611E-2,8.781181276E-2
5.589654601E0,-4.346303046E-1,-6.391172856E-2,9.674570709E-2
5.606320539E0,-4.440223277E-1,-5.658135191E-2,1.245400533E-1
5.622986476E0,-4.436405599E-1,-3.833176568E-2,1.492037177E-1
5.639652414E0,-4.374555349E-1,-1.343902480E-2,1.540906429E-1
5.656318351E0,-4.116465151E-1,-9.926552884E-3,1.474474818E-1
5.672984289E0,-3.533089161E-1,-2.542724647E-2,1.364519149E-1
5.689650226E0,-2.688568532E-1,-1.931859925E-2,1.105665267E-1
5.706316164E0,-1.972329617E-1,3.092502989E-2,6.864593178E-2
5.722982101E0,-1.739437431E-1,1.037706509E-1,3.993528336E-2
5.739648039E0,-1.717293561E-1,1.628718227E-1,4.466948658E-2
5.756313976E0,-1.395062506E-1,1.840230078E-1,7.200568914E-2
5.772979914E0,-7.506000996E-2,1.596647799E-1,1.003345400E-1
5.789645851E0,-1.130099874E-2,9.292780608E-2,1.268308014E-1
5.806311789E0,5.780307949E-2,-3.191768378E-2,1.513417512E-1
5.822977726E0,1.811977625E-1,-2.285397798E-1,1.902843714E-1
5.839643664E0,3.982838392E-1,-5.129737258E-1,2.296088040E-1
5.856309601E0,5.974257588E-1,-9.192751646E-1,2.223547846E-1
5.872975539E0,4.502837062E-1,-1.320231557E0,2.377027571E-1
5.889641476E0,-2.098320574E-1,-1.373300433E0,3.746128380E-1
5.906307414E0,-9.887610078E-1,-1.017700672E0,5.895608664E-1
5.922973351E0,-1.474703908E0,-5.272526741E-1,7.697659731E-1
5.939639289E0,-1.559766889E0,-2.710712552E-1,7.664062381E-1
5.956305226E0,-1.344895124E0,-4.378373325E-1,5.553524494E-1
5.972971164E0,-1.007468700E0,-1.279074430E0,3.730092943E-1
5.989637101E0,-9.960150123E-1,-2.597702503E0,5.737547278E-1
6.006303039E0,-1.402850986E0,-3.373118877E0,1.036255717E0
6.022968976E0,-2.008676052E0,-3.387398005E0,1.431485295E0
6.039634914E0,-2.456516266E0,-2.836168766E0,1.547549605E0
6.056300851E0,-2.465755701E0,-2.437808514E0,1.390328288E0
6.072966789E0,-2.155207396E0,-2.698647976E0,1.094898701E0
6.089632726E0,-1.857716203E0,-3.369148254E0,9.766964316E-1
6.106298664E0,-1.727296472E0,-3.726198912E0,1.094822407E0
6.122964601E0,-1.734856009E0,-3.581271172E0,1.239673734E0
6.139630539E0,-1.812130332E0,-3.263163328E0,1.292055368E0
6.156296476E0,-1.845804334E0,-2.993160963E0,1.278387308E0
6.172962414E0,-1.685681343E0,-2.825631380E0,1.211039424E0
6.189628351E0,-1.288771987E0,-2.738812208E0,1.149800181E0
6.206294289E0,-1.000672817E0,-2.583652496E0,1.222569466E0
6.222960226E0,-1.090469956E0,-2.076711178E0,1.308777809E0
6.239626164E0,-1.199280262E0,-1.408883214E0,1.174234867E0
6.256292101E0,-1.097036839E0,-8.678097725E-1,9.471458197E-1
6.272958039E0,-7.696132660E-1,-6.312524080E-1,7.669407129E-1
6.289623976E0,-3.179551065E-1,-6.596575975E-1,5.847502947E-1
6.306289914E0,1.182786897E-1,-7.771727443E-1,3.662897944E-1
6.322955851E0,3.937787116E-1,-7.771727443E-1,1.821904182E-1
6.339621789E0,4.356993139E-1,-4.537961781E-1,3.115410358E-2
6.356287726E0,2.977202237E-1,2.194531709E-1,-9.308052063E-2
6.372953664E0,1.650098413E-1,9.962440729E-1,-2.219729871E-1
6.389619601E0,6.543888897E-2,1.691179156E0,-3.762927055E-1
