"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.787539760E-1,-5.546007156E-1,4.886527061E-1,1.004276276E-1
7.954199140E-1,-3.899278641E-1,6.918933988E-1,3.307342529E-3
8.120858510E-1,8.017706871E-2,4.553356767E-1,-4.506759644E-1
8.287517890E-1,3.145875931E-1,-5.022364855E-2,-7.347383499E-1
8.454177260E-1,1.540255547E-1,-2.664474249E-1,-1.979665756E-1
8.620836640E-1,-1.433608532E-1,-7.418322563E-2,2.563438416E-1
8.787496010E-1,1.625806093E-1,3.515251875E-1,9.196281433E-2
8.954155390E-1,5.677729249E-1,2.158648968E-1,2.771759033E-1
9.120814760E-1,6.052277088E-1,-2.382943630E-1,2.683391571E-1
9.287474140E-1,2.995439172E-1,-2.017840147E-1,1.877365112E-1
9.454133510E-1,-1.609283686E-1,-6.278204918E-2,4.736671448E-1
9.620792890E-1,-7.134556770E-1,2.634747028E-1,1.159018517E0
9.787452260E-1,-7.448343635E-1,2.168736458E-1,2.163644791E0
9.954111640E-1,-3.473641872E-1,-1.545908451E-1,1.457349777E0
1.012077101E0,5.607829094E-1,-6.254498959E-1,6.742906570E-1
1.028743039E0,1.302207470E0,-5.721874237E-1,1.327323914E-1
1.045408976E0,1.459863067E0,-4.809987545E-1,4.075050354E-2
1.062074914E0,1.202581406E0,-7.239001989E-1,-7.840871811E-1
1.078740851E0,9.044904113E-1,-9.942104816E-1,-1.358716011E0
1.095406789E0,6.343923211E-1,-1.441915274E0,-1.005722046E0
1.112072726E0,1.163450480E-1,-1.504512072E0,-1.434640884E-1
1.128738664E0,-1.346931815E0,-5.990478396E-2,-3.734741211E-1
1.145404601E0,-2.317621708E0,5.989621878E-1,-1.378276825E0
1.162070539E0,-1.564294577E0,3.239732981E-1,-1.982450008E0
1.178736476E0,1.472317576E-1,1.067894846E-1,-1.422749519E0
1.195402414E0,6.199035048E-1,6.717782021E-1,-1.183725357E0
1.212068351E0,9.921873808E-1,-4.496214390E-1,-6.566629410E-1
1.228734289E0,6.154810786E-1,-5.654266477E-1,2.864036560E-1
1.245400226E0,-2.720081806E-2,-3.306628168E-1,9.261360168E-1
1.262066164E0,-6.418633461E-1,1.283706874E-1,8.368215561E-1
1.278732101E0,-6.612420082E-1,1.565781236E-1,6.962614059E-1
1.295398039E0,-5.116973519E-1,1.013767645E-1,3.273668289E-1
1.312063976E0,-1.925979853E-1,1.127082855E-1,6.928329468E-1
1.328729914E0,-7.172840834E-2,1.257905662E-1,3.380556107E-1
1.345395851E0,8.375048637E-3,9.834766388E-2,3.094711304E-1
1.362061789E0,1.766334772E-1,-1.030391306E-1,8.881626129E-1
1.378727726E0,-4.361259937E-2,2.546148598E-1,5.425891876E-1
1.395393664E0,-3.154943585E-1,4.151108861E-2,-3.036022186E-1
1.412059601E0,-2.759153843E-1,-1.780441403E-1,-1.828823090E-1
1.428725539E0,-5.405179262E-1,2.940028906E-2,3.655900955E-1
1.445391476E0,-5.402598977E-1,-6.641554832E-2,1.373176575E-1
1.462057414E0,-2.444335222E-1,-7.301038504E-2,-4.074745178E-1
1.478723351E0,9.466338158E-2,-1.899135113E-1,-5.968418121E-1
1.495389289E0,2.123604715E-1,2.172392607E-2,2.347087860E-2
1.512055226E0,1.573767662E-1,1.099961996E-2,4.342947006E-1
1.528721164E0,9.431779385E-3,-1.777896285E-1,1.930932999E-1
1.545387101E0,-2.043685913E-1,-1.315390468E-1,-9.106826782E-2
1.562053039E0,-3.420407176E-1,-1.741536260E-1,-1.059436798E-2
1.578718976E0,-3.330126405E-1,-1.582443714E-2,-1.881647110E-1
1.595384914E0,-2.283328772E-2,1.716613770E-4,-4.477748871E-1
1.612050851E0,1.733596921E-1,6.055724621E-2,-6.606779099E-1
1.628716789E0,2.819816768E-1,-6.846928596E-2,-2.576751709E-1
1.645382726E0,2.611721754E-1,-2.308820486E-1,2.871065140E-1
1.662048664E0,9.863716364E-2,-2.186845541E-1,3.432016373E-1
1.678714601E0,-7.164913416E-2,-1.005824804E-1,7.382116318E-1
1.695380539E0,-1.136251688E-1,-6.901574135E-2,3.314447403E-1
1.712046476E0,-1.905248761E-1,2.061029673E-1,-1.356315613E-2
1.728712414E0,4.685485363E-2,-2.501461506E-1,-5.740194321E-1
1.745378351E0,3.067071438E-1,-1.290733814E-1,-6.948671341E-1
1.762044289E0,4.180280268E-1,7.057785988E-3,-5.962591171E-1
1.778710226E0,4.627531469E-1,-2.535033226E-2,-5.440235138E-1
1.795376164E0,3.898724020E-1,7.977044582E-2,-3.251686096E-1
1.812042101E0,2.214663625E-1,-3.001213074E-3,3.193645477E-1
1.828708039E0,6.080907583E-2,-1.251393557E-1,7.395734787E-1
1.845373976E0,-1.077933908E-1,1.715040207E-2,3.676280975E-1
1.862039914E0,-1.874816418E-1,1.126265526E-2,2.143182755E-1
1.878705851E0,-1.745188236E-1,1.981368065E-1,3.960809708E-1
1.895371789E0,-7.815325260E-2,7.462263107E-2,5.646133423E-1
1.912037726E0,1.805085838E-1,-4.768663645E-1,-2.035655975E-1
1.928703664E0,3.769164383E-1,-1.548027992E-2,-9.370450974E-1
1.945369601E0,1.870651543E-1,2.309155464E-1,-4.528970718E-1
1.962035539E0,-3.092140555E-1,2.253849506E-1,3.798294067E-1
1.978701476E0,-5.145186186E-1,-1.235914230E-2,-1.084938049E-1
1.995367414E0,-3.933590055E-1,2.750132084E-1,-1.087974548E0
2.012033351E0,-2.708533108E-1,4.991629124E-1,-1.391338348E0
2.028699289E0,-1.002641916E-1,3.801834583E-1,-9.490489960E-1
2.045365226E0,-5.697584152E-2,3.876912594E-1,-4.854450226E-1
2.062031164E0,2.834492326E-1,-3.216004372E-2,-4.838438034E-1
2.078697101E0,3.987827003E-1,5.204129219E-2,-5.778179169E-1
2.095363039E0,3.255852461E-1,3.360724449E-2,-4.830265045E-2
2.112028976E0,2.199700177E-1,9.817242622E-2,2.385015488E-1
2.128694914E0,-1.582950354E-2,-1.275248528E-1,1.688079834E-1
2.145360851E0,-3.310184479E-1,-3.179025650E-2,1.610651016E-1
2.162026789E0,-5.144445896E-1,-1.423780918E-1,5.762386322E-1
2.178692726E0,-4.926186800E-1,6.798791885E-2,-2.505331039E-1
2.195358664E0,-5.819645524E-2,-1.502299309E-2,-5.792360306E-1
2.212024601E0,2.473981380E-1,-6.139445305E-2,-1.407079697E-1
2.228690539E0,6.186789274E-2,-9.296035767E-2,4.685974121E-1
2.245356476E0,-4.893062413E-1,-2.235133648E-1,8.038587570E-1
2.262022414E0,-6.105451584E-1,-1.830618382E-1,7.305278778E-1
2.278688351E0,-4.922028780E-1,-4.436852932E-1,1.621522903E-1
2.295354289E0,4.052942991E-2,-7.941465378E-1,-1.884365082E-1
2.312020226E0,5.021799207E-1,-4.969766140E-1,3.979969025E-2
2.328686164E0,4.297537804E-1,6.468515396E-1,-4.075107574E-1
2.345352101E0,3.441295028E-1,4.224116802E-1,-4.943504333E-1
2.362018039E0,-1.020787954E-1,2.827036381E-1,-1.881732941E-1
2.378683976E0,-1.064950451E-1,3.281784058E-1,2.751922607E-2
2.395349914E0,-1.110975146E-1,-1.340382099E-1,3.398666382E-1
2.412015851E0,3.149712682E-1,-3.183548450E-1,-2.863121033E-2
2.428681789E0,1.480308652E0,-1.070486784E0,4.634857178E-1
2.445347726E0,9.074641466E-1,-1.446825981E0,-7.132377625E-1
2.462013664E0,-5.879386067E-1,-5.154354572E-1,-9.991402626E-1
2.478679601E0,-1.602946043E0,-4.678153992E-2,-6.127052307E-1
2.495345539E0,-1.809752464E0,2.283430099E-2,-1.351642609E-1
2.512011476E0,-1.456117511E0,-1.096539497E-1,1.874752045E-1
2.528677414E0,-4.300286770E-1,3.259096146E-1,-1.234514236E0
2.545343351E0,-1.064287424E-1,9.683957100E-1,-2.166164398E0
2.562009289E0,-9.655106068E-2,7.284026146E-1,-3.041697979E0
2.578675226E0,-4.814231396E-2,7.085032463E-1,-2.094568729E0
2.595341164E0,6.182690859E-1,7.275919914E-1,-2.002034187E0
2.612007101E0,1.438987255E0,9.299240112E-1,1.002204895E0
2.628673039E0,8.601452112E-1,-2.967305183E-1,1.367883682E0
2.645338976E0,8.174037933E-2,1.251595020E0,1.164359093E0
2.662004914E0,-1.753017664E0,-5.571632385E-1,1.606019020E0
2.678670851E0,-1.065674663E0,2.825632095E-1,1.791353226E0
2.695336789E0,-1.734122038E-1,-4.101185799E-1,7.221155167E-1
2.712002726E0,-6.355730295E-1,4.921727180E-1,-1.283637524E0
2.728668664E0,-1.053828001E-1,3.028030396E-1,-1.355228424E-1
2.745334601E0,-5.678946972E-1,1.365327835E-1,6.090478897E-1
2.762000539E0,-9.511798620E-1,-4.468917847E-3,1.527581215E0
2.778666476E0,-7.371437550E-1,1.346559525E-1,1.184391975E0
2.795332414E0,-2.051330209E-1,1.428227425E-1,5.094575882E-1
2.811998351E0,-1.366040707E-1,1.913585663E-1,9.501457214E-2
2.828664289E0,-2.737051845E-1,2.501668930E-1,-2.083511353E-1
2.845330226E0,-3.213300705E-1,3.253154755E-1,-5.998582840E-1
2.861996164E0,-4.955962300E-1,5.351552963E-1,-4.109668732E-1
2.878662101E0,-6.587355733E-1,7.633495331E-1,7.989025116E-2
2.895328039E0,-1.909039021E-1,4.009628296E-2,-6.738662720E-2
2.911993976E0,3.190994263E-3,-4.371671677E-1,-2.555093765E-1
2.928659914E0,-4.357163906E-1,-2.313303947E-1,-6.053328514E-1
2.945325851E0,-8.845080733E-1,2.957115173E-1,-6.288394928E-1
2.961991789E0,-8.738576770E-1,2.410235405E-1,-8.097267151E-1
2.978657726E0,1.258850098E-3,1.648125648E-1,-4.653196335E-1
2.995323664E0,2.425183058E-1,1.931414604E-1,-5.854640007E-1
3.011989601E0,5.567705631E-2,1.569442749E-1,-2.295713425E-1
3.028655539E0,-2.433078289E-1,6.602668762E-2,-4.836082458E-3
3.045321476E0,-4.318729639E-1,7.715749741E-2,-9.504699707E-2
3.061987414E0,-3.372697830E-1,1.784224510E-1,-3.557672501E-1
3.078653351E0,-1.579527855E-1,3.489594460E-1,-4.560422897E-1
3.095319289E0,-5.294919014E-2,4.431200027E-2,-4.344491959E-1
3.111985226E0,2.088766098E-1,-6.268854141E-1,1.065368652E-1
3.128651164E0,3.897643089E-2,-3.202824593E-1,6.319522858E-1
3.145317101E0,-1.701217890E-1,-3.989934921E-2,2.017765045E-1
3.161983039E0,-3.435114622E-1,2.342801094E-1,-6.944847107E-2
3.178648976E0,-1.386308670E-2,1.930108070E-1,-1.159353256E-1
3.195314914E0,4.781192541E-1,2.291469574E-1,-9.233093262E-2
3.211980851E0,3.116412163E-1,1.302943230E-1,-7.460403442E-2
3.228646789E0,2.246912718E-1,-3.023672104E-2,2.039117813E-1
3.245312726E0,9.545433521E-2,3.922128677E-2,3.429059982E-1
3.261978664E0,1.318043470E-1,1.118202209E-1,4.382705688E-2
3.278644601E0,-2.167576551E-1,2.379488945E-1,-8.774852753E-2
3.295310539E0,1.603639126E-2,8.198070526E-2,-1.242856979E-1
3.311976476E0,-7.593488693E-2,1.375422478E-1,-1.714019775E-1
3.328642414E0,-2.476066351E-1,2.573442459E-2,-1.689472198E-1
3.345308351E0,-2.136889696E-1,-3.014321327E-1,-9.555149078E-2
3.361974289E0,-1.283799410E-1,-1.902933121E-1,-2.794837952E-2
3.378640226E0,-1.076251268E-1,-3.941011429E-2,-9.125232697E-2
3.395306164E0,6.467950344E-2,-5.014896393E-3,-2.087783813E-1
3.411972101E0,2.095808983E-1,9.701681137E-2,-3.387212753E-1
3.428638039E0,2.386195660E-1,3.850936890E-2,-1.464471817E-1
3.445303976E0,9.016871452E-2,-7.514953613E-3,7.757282257E-2
3.461969914E0,3.683686256E-3,-6.627416611E-2,4.049491882E-1
3.478635851E0,1.002168655E-2,-6.979131699E-2,4.498806000E-1
3.495301789E0,7.569789886E-2,-2.457141876E-3,1.210956573E-1
3.511967726E0,1.067123413E-1,-5.188274384E-2,-7.751560211E-2
3.528633664E0,7.866418362E-2,2.286720276E-2,-1.578187943E-1
3.545299601E0,1.663137674E-1,-2.240514755E-2,-2.121000290E-1
3.561965539E0,2.449898720E-1,-2.111911774E-2,-2.355766296E-1
3.578631476E0,1.146290302E-1,-7.562160492E-3,-2.878189087E-1
3.595297414E0,6.982561350E-1,-8.680968285E-1,-2.685880661E-1
3.611963351E0,-5.848670006E-1,5.568537712E-1,2.595968246E-1
3.628629289E0,-1.800892353E-1,-1.309466362E-1,2.717676163E-1
3.645295226E0,2.242828608E-1,-2.612881660E-1,2.347927094E-1
3.661961164E0,2.822976112E-1,1.392378807E-1,-4.881372452E-1
3.678627101E0,6.791632175E-1,6.234216690E-2,4.375457764E-3
3.695293039E0,4.591336250E-1,1.229677200E-1,-1.324634552E-1
3.711958976E0,1.055417061E-1,1.322379112E-1,2.605619431E-1
3.728624914E0,4.383616447E-1,-6.311988831E-2,2.306833267E-1
3.745290851E0,-4.199600220E-2,9.998178482E-2,1.812829971E-1
3.761956789E0,-4.238069057E-1,3.974499702E-1,1.468343735E-1
3.778622726E0,-2.430622578E-1,1.364583969E-1,3.075971603E-1
3.795288664E0,2.052378654E-2,4.932403564E-2,2.132101059E-1
3.811954601E0,-2.824401855E-2,7.092952728E-2,1.717319489E-1
3.828620539E0,-7.198071480E-2,7.510375977E-2,3.212833405E-2
3.845286476E0,4.420351982E-2,-1.819658279E-2,-3.875827789E-1
3.861952414E0,8.688926697E-2,-3.386783600E-2,-3.747711182E-1
3.878618351E0,-7.717442513E-2,1.083040237E-2,-3.807187080E-1
3.895284289E0,-1.144239902E-1,4.428386688E-2,-5.227293968E-1
3.911950226E0,-9.377717972E-3,-6.984710693E-3,-2.305173874E-1
3.928616164E0,-4.160809517E-2,-1.246614456E-1,-9.643363953E-2
3.945282101E0,-1.556031704E-1,-1.578297615E-1,-1.133995056E-1
3.961948039E0,-2.672092915E-1,-1.214785576E-1,-9.582328796E-2
3.978613976E0,-2.934098244E-2,-1.305589676E-1,-1.914529800E-1
3.995279914E0,9.823012352E-2,-1.051549911E-1,-2.637467384E-1
4.011945851E0,-1.882777214E-1,-4.012918472E-2,-3.429923058E-1
4.028611789E0,-5.122983456E-1,-3.812742233E-2,-2.427673340E-1
4.045277726E0,-5.456290245E-1,-6.389331818E-2,7.827758789E-3
4.061943664E0,-4.618828297E-1,-1.187291145E-1,2.179498672E-1
4.078609601E0,-5.201158524E-1,-1.202731133E-1,1.763792038E-1
4.095275539E0,-5.909836292E-1,-7.841968536E-2,-3.931903839E-2
4.111941476E0,-5.868773460E-1,5.970478058E-3,-2.127485275E-1
4.128607414E0,-5.639617443E-1,2.547693253E-2,-3.042588234E-1
4.145273351E0,-5.936460495E-1,1.151666641E-1,-3.703961372E-1
4.161939289E0,-4.242634773E-1,2.333378792E-1,-2.583007812E-1
4.178605226E0,-3.935863972E-1,2.431287766E-1,-2.255716324E-1
4.195271164E0,-4.984078407E-1,2.161769867E-1,-8.055400848E-2
4.211937101E0,-3.820295334E-1,1.739411354E-1,4.638195038E-2
4.228603039E0,-1.966860294E-1,1.691946983E-1,3.127994537E-1
4.245268976E0,-8.113598824E-2,1.836037636E-1,4.259710312E-1
4.261934914E0,-1.100819111E-1,1.965198517E-1,3.382682800E-1
4.278600851E0,-4.664587975E-2,2.179384232E-1,2.409696579E-1
4.295266789E0,1.047530174E-1,1.884284019E-1,2.745151520E-1
4.311932726E0,1.969754696E-1,1.143250465E-1,4.491472244E-1
4.328598664E0,1.590917110E-1,1.052932739E-1,5.319643021E-1
4.345264601E0,1.371459961E-1,4.324150085E-2,4.791164398E-1
4.361930539E0,2.294991016E-1,-9.026527405E-4,2.986860275E-1
4.378596476E0,3.732187748E-1,-3.373003006E-2,1.869201660E-1
4.395262414E0,2.484607697E-1,-3.453016281E-2,2.618789673E-2
4.411928351E0,7.195639610E-2,-5.710077286E-2,-6.372642517E-2
4.428594289E0,3.128123283E-2,-9.345817566E-2,-6.023788452E-2
4.445260226E0,1.412596703E-1,-1.310982704E-1,-3.143310547E-2
4.461926164E0,1.246454716E-1,-1.320514679E-1,-2.774715424E-2
4.478592101E0,-7.383656502E-2,-1.153860092E-1,-6.296253204E-2
4.495258039E0,-1.358354092E-1,-4.878807068E-2,-1.441135406E-1
4.511923976E0,-6.435441971E-2,2.229738235E-2,-1.494026184E-1
4.528589914E0,1.078891754E-1,4.254436493E-2,-6.833171844E-2
4.545255851E0,1.493360996E-1,6.338500977E-2,-8.829402924E-2
4.561921789E0,8.782696724E-2,4.047632217E-2,2.082538605E-2
4.578587726E0,-4.326415062E-2,5.550384521E-4,1.554336548E-1
4.595253664E0,-1.455819607E-1,-1.006841660E-2,1.639699936E-1
4.611919601E0,-1.673915386E-1,1.418113708E-3,6.946277618E-2
4.628585539E0,-1.224546432E-1,-6.484985352E-4,-7.770442963E-2
4.645251476E0,-2.198951244E-1,6.097412109E-2,-2.322745323E-1
4.661917414E0,-4.039473534E-1,1.377220154E-1,-2.907943726E-1
4.678583351E0,-5.544672012E-1,1.340932846E-1,-2.313103676E-1
4.695249289E0,-6.556398869E-1,7.745599747E-2,-9.785366058E-2
4.711915226E0,-5.715689659E-1,-1.874589920E-2,2.019309998E-2
4.728581164E0,-4.686958790E-1,-7.070541382E-3,-1.366901398E-2
4.745247101E0,-1.664280891E-2,-6.085252762E-2,-4.363727570E-2
4.761913039E0,-6.078040600E-1,-2.906417847E-2,-3.716931343E-1
4.778578976E0,-7.085182667E-1,3.420867920E-1,-4.021863937E-1
4.795244914E0,-6.366608143E-1,8.077144623E-3,-1.651735306E-1
4.811910851E0,-5.024974346E-1,7.569599152E-2,-2.325892448E-1
4.828576789E0,-2.995979786E-1,1.003451347E-1,-2.184782028E-1
4.845242726E0,-1.585514545E-1,4.023694992E-2,-8.734512329E-2
4.861908664E0,-2.709674835E-1,-3.549623489E-2,9.767055511E-3
4.878574601E0,-3.409049511E-1,-1.188969612E-1,7.805061340E-2
4.895240539E0,-3.354458809E-1,-6.934833527E-2,7.041597366E-2
4.911906476E0,-2.807252407E-1,6.796836853E-3,-2.129316330E-2
4.928572414E0,-1.806666851E-1,6.575584412E-3,-8.025455475E-2
4.945238351E0,-1.124258041E-1,1.219558716E-2,-1.801390648E-1
4.961904289E0,2.541756630E-2,-4.060745239E-3,-2.894973755E-2
4.978570226E0,2.954411507E-2,-9.947156906E-2,5.678749084E-2
4.995236164E0,5.565738678E-2,-1.422996521E-1,-1.471996307E-3
5.011902101E0,2.402927876E-1,-1.485567093E-1,-6.841897964E-2
5.028568039E0,3.186249733E-1,-1.334471703E-1,-1.442637444E-1
5.045233976E0,3.504717350E-1,-1.131086349E-1,-1.519761086E-1
5.061899914E0,3.914275169E-1,-1.159944534E-1,3.781795502E-2
5.078565851E0,3.375411034E-1,-9.471511841E-2,1.707391739E-1
5.095231789E0,2.851574421E-1,-9.374618530E-2,1.476840973E-1
5.111897726E0,2.912068367E-1,-3.720998764E-2,7.533359528E-2
5.128563664E0,6.428396702E-1,-9.241104126E-4,2.255277634E-1
5.145229601E0,9.539890289E-1,7.776546478E-2,5.741519928E-1
5.161895539E0,9.012823105E-1,-1.156568527E-2,7.860527039E-1
5.178561476E0,7.787806988E-1,-3.393793106E-2,7.143087387E-1
5.195227414E0,6.408834457E-1,-1.408529282E-2,4.898338318E-1
5.211893351E0,5.233681202E-1,-1.841006279E-1,1.977539062E-1
5.228559289E0,2.743706703E-1,-2.735495567E-1,-1.761994362E-1
5.245225226E0,5.395770073E-2,-3.631772995E-1,-5.205354691E-1
5.261891164E0,8.881044388E-2,-4.259262085E-1,-7.435221672E-1
5.278557101E0,5.739235878E-2,-4.390068054E-1,-8.941788673E-1
5.295223039E0,-7.168340683E-2,-5.032143593E-1,-9.484248161E-1
5.311888976E0,-2.134687901E-1,-5.935621262E-1,-8.398346901E-1
5.328554914E0,-1.243731976E-1,-6.502389908E-1,-7.100701332E-1
5.345220851E0,1.272788048E-1,-6.143765450E-1,-6.423373222E-1
5.361886789E0,2.371087074E-1,-5.895724297E-1,-3.594174385E-1
5.378552726E0,2.443199158E-1,-5.967669487E-1,4.351234436E-2
5.395218664E0,9.369397163E-2,-5.730104446E-1,1.679582596E-1
5.411884601E0,-6.775212288E-2,-5.031137466E-1,-8.459091187E-4
5.428550539E0,-6.351947784E-3,-4.285945892E-1,-4.583358765E-3
5.445216476E0,2.532119751E-1,-4.199914932E-1,8.699417114E-2
5.461882414E0,3.347790241E-1,-3.548974991E-1,1.757068634E-1
5.478548351E0,1.373422146E-1,-3.223290443E-1,2.631072998E-1
5.495214289E0,-6.471252441E-2,-2.157926559E-1,3.310899734E-1
5.511880226E0,-2.075042725E-1,-1.508522034E-1,2.541198730E-1
5.528546164E0,-2.780323029E-1,-6.497383118E-2,-1.724052429E-2
5.545212101E0,-2.177586555E-1,5.812406540E-2,-2.244281769E-1
5.561878039E0,-2.224030495E-1,1.666383743E-1,-2.300977707E-1
5.578543976E0,-3.120846748E-1,2.296409607E-1,-2.061948776E-1
5.595209914E0,-4.192402363E-1,2.959206104E-1,-8.781719208E-2
5.611875851E0,-3.894727230E-1,3.967814445E-1,1.148719788E-1
5.628541789E0,-2.910277843E-1,5.357344151E-1,3.274774551E-1
5.645207726E0,-1.864566803E-1,6.228108406E-1,6.076488495E-1
5.661873664E0,-7.982158661E-2,6.137974262E-1,8.613395691E-1
5.678539601E0,7.375764847E-2,5.550346375E-1,9.937515259E-1
5.695205539E0,2.240414619E-1,4.477751255E-1,9.121685028E-1
5.711871476E0,2.304978371E-1,4.108490944E-1,6.152877808E-1
5.728537414E0,4.168939590E-2,3.273394108E-1,3.191213608E-1
5.745203351E0,-1.060106754E-1,1.976618767E-1,1.519851685E-1
5.761869289E0,-1.276249886E-1,5.632877350E-3,-5.582046509E-2
5.778535226E0,-8.488416672E-2,-2.861292362E-1,-5.182094574E-1
5.795201164E0,-1.801612377E-1,-6.264443398E-1,-1.087581158E0
5.811867101E0,-3.342392445E-1,-1.080434322E0,-1.675794601E0
5.828533039E0,-3.155763149E-1,-1.717775702E0,-2.272049427E0
5.845198976E0,4.090046883E-2,-2.506711960E0,-3.059875488E0
5.861864914E0,3.253602982E-1,-2.982657433E0,-4.375102043E0
5.878530851E0,6.294343472E-1,-3.205422401E0,-5.979606628E0
5.895196789E0,1.081939459E0,-3.751834869E0,-6.687425137E0
5.911862726E0,1.424694061E0,-4.614853382E0,-6.038543701E0
5.928528664E0,2.052994728E0,-5.499662876E0,-4.948433876E0
5.945194601E0,2.739006519E0,-6.133013725E0,-4.366550446E0
5.961860539E0,2.937590599E0,-6.283885479E0,-3.950796604E0
5.978526476E0,2.387419224E0,-5.691010475E0,-3.539757252E0
5.995192414E0,2.651626110E0,-5.372303009E0,-4.132586956E0
6.011858351E0,4.697328091E0,-5.064625740E0,-3.532718658E0
6.028524289E0,7.092370987E0,-4.849123478E0,-2.085706234E0
6.045190226E0,8.753612518E0,-4.765846252E0,3.173327446E-1
6.061856164E0,9.097270012E0,-4.036317825E0,2.565036774E0
6.078522101E0,8.133668900E0,-2.560287952E0,4.096776962E0
6.095188039E0,7.125653744E0,-1.268518329E0,4.488153934E0
6.111853976E0,7.041880608E0,-3.506179452E-1,4.583789825E0
6.128519914E0,7.164036751E0,5.652749538E-1,5.142855644E0
6.145185851E0,6.732325554E0,1.601050854E0,6.250175953E0
6.161851789E0,6.009953499E0,2.589548111E0,7.715751171E0
6.178517726E0,4.673893929E0,3.549446583E0,9.020924568E0
6.195183664E0,2.989295006E0,4.842796326E0,9.249502182E0
6.211849601E0,2.080320358E0,6.290616989E0,8.078280449E0
6.228515539E0,1.953577995E0,7.203006744E0,7.906105518E0
6.245181476E0,1.130728722E0,7.773447990E0,8.453351974E0
6.261847414E0,-4.367322922E-1,8.159608841E0,8.889719009E0
6.278513351E0,-1.841283798E0,8.468798637E0,8.818439484E0
6.295179289E0,-2.700540066E0,8.905394554E0,8.330967903E0
6.311845226E0,-3.468513012E0,9.462068558E0,7.520092964E0
6.328511164E0,-4.125526428E0,9.936562538E0,6.426710606E0
6.345177101E0,-4.660036564E0,1.026177597E1,5.269582748E0
6.361843039E0,-5.293918610E0,1.036498928E1,4.671220779E0
6.378508976E0,-5.871333122E0,1.025602627E1,4.302357197E0
6.395174914E0,-6.224551201E0,9.982540131E0,3.819072962E0
6.411840851E0,-6.433660507E0,9.514263153E0,3.630503654E0
