"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.946068350E-1,-4.815555736E-2,5.158327579E0,7.802396297E0
7.112727720E-1,5.838487148E-1,5.213063240E0,7.855337620E0
7.279387100E-1,9.269196987E-1,4.825126648E0,7.582555771E0
7.446046470E-1,6.625127792E-1,5.345565796E0,7.511369228E0
7.612705850E-1,6.394818425E-1,5.095814705E0,7.806882858E0
7.779365220E-1,1.172183990E0,5.185545921E0,8.449056625E0
7.946024600E-1,1.703091502E0,5.251049519E0,9.415757179E0
8.112683970E-1,1.884646893E0,5.143372059E0,1.011715317E1
8.279343350E-1,1.244566917E0,5.110770226E0,9.314660072E0
8.446002720E-1,2.727817893E-1,5.463113308E0,8.278866768E0
8.612662100E-1,-2.033899166E-2,5.448756218E0,8.075178146E0
8.779321470E-1,6.131608039E-2,5.251647472E0,8.264211655E0
8.945980850E-1,4.836492836E-1,5.659923077E0,8.609675407E0
9.112640220E-1,1.284945726E0,5.319244862E0,8.736793518E0
9.279299600E-1,1.413560033E0,5.418247700E0,8.461020470E0
9.445958970E-1,1.690828323E0,5.438287735E0,7.941180229E0
9.612618350E-1,1.389033556E0,5.865406513E0,8.369495392E0
9.779277720E-1,6.439684033E-1,5.844170094E0,8.193024635E0
9.945937100E-1,6.789634377E-2,6.236593246E0,8.284251213E0
1.011259647E0,2.048854381E-1,6.161518097E0,8.410472870E0
1.027925585E0,9.385846853E-1,5.920740604E0,9.022735596E0
1.044591522E0,5.279164910E-1,5.718846321E0,9.122037888E0
1.061257460E0,2.117647976E-1,6.106184483E0,8.590532303E0
1.077923397E0,1.237388372E0,5.749354839E0,8.175676346E0
1.094589335E0,7.172485590E-1,5.813961029E0,8.093124390E0
1.111255272E0,9.020941257E-1,5.335994720E0,7.965706348E0
1.127921210E0,1.055832982E0,4.703989983E0,7.731808186E0
1.144587147E0,1.363609791E0,4.328915119E0,8.236693382E0
1.161253085E0,1.052243710E0,4.313661098E0,8.502297401E0
1.177919022E0,-5.174478889E-2,4.902893543E0,9.060722351E0
1.194584960E0,2.111666054E-1,4.625924587E0,8.465507507E0
1.211250897E0,6.029912829E-1,4.402793884E0,8.347960472E0
1.227916835E0,6.729813814E-1,4.462913513E0,8.004590034E0
1.244582772E0,6.496513486E-1,4.941178799E0,7.716254711E0
1.261248710E0,2.503490746E-1,5.010271549E0,8.177471161E0
1.277914647E0,6.490531564E-2,4.867599487E0,8.826225281E0
1.294580585E0,2.542374134E-1,4.941477776E0,9.211171150E0
1.311246522E0,5.688936114E-1,5.262714386E0,8.608778000E0
1.327912460E0,8.620143533E-1,5.627021313E0,7.650452137E0
1.344578397E0,1.484447360E0,6.110371590E0,7.336992264E0
1.361244335E0,1.550848126E0,6.078666687E0,7.708178997E0
1.377910272E0,1.336092353E0,6.535995007E0,7.956135273E0
1.394576210E0,1.165304661E0,6.062216282E0,8.391031265E0
1.411242147E0,4.259224236E-1,6.242575169E0,9.074481010E0
1.427908085E0,6.574280262E-1,6.041877270E0,9.462118149E0
1.444574022E0,1.604387641E0,5.481956482E0,9.516554832E0
1.461239960E0,1.860120535E0,5.314758301E0,9.578767776E0
1.477905897E0,1.397109270E0,5.376672268E0,8.379963875E0
1.494571835E0,7.387840152E-1,5.333900928E0,8.251648903E0
1.511237772E0,6.565307379E-1,4.924129963E0,8.018648148E0
1.527903710E0,1.103390336E0,4.529613495E0,7.720143318E0
1.544569647E0,2.277069807E0,4.759324074E0,8.056933403E0
1.561235585E0,2.678465843E0,5.282454967E0,7.635198116E0
1.577901522E0,2.381456852E0,5.592325687E0,7.309474945E0
1.594567460E0,2.141277075E0,5.659025669E0,6.477969170E0
1.611233397E0,2.586940289E0,5.359324455E0,7.144669533E0
1.627899335E0,2.689233541E0,5.287539959E0,7.841877937E0
1.644565272E0,2.611466885E0,5.566602707E0,7.642675400E0
1.661231210E0,3.166003466E0,5.863312721E0,7.781758308E0
1.677897147E0,4.136891365E0,6.055336952E0,7.979764462E0
1.694563085E0,3.759124279E0,6.073881149E0,7.885846138E0
1.711229022E0,2.770589590E0,5.821438313E0,7.973184109E0
1.727894960E0,2.924029350E0,5.852844238E0,8.040781021E0
1.744560897E0,3.506681681E0,5.993422508E0,7.773084164E0
1.761226835E0,4.122833252E0,6.279065609E0,7.294519901E0
1.777892772E0,4.981856823E0,6.609574318E0,5.846562862E0
1.794558710E0,5.038387299E0,6.786643028E0,4.466203690E0
1.811224647E0,4.692026138E0,6.634698868E0,4.451248169E0
1.827890585E0,4.762614250E0,6.249454498E0,5.152943611E0
1.844556522E0,4.861916542E0,5.982355595E0,5.523232937E0
1.861222460E0,4.964209557E0,5.978467464E0,5.588736534E0
1.877888397E0,5.444269657E0,5.913861275E0,5.561817169E0
1.894554335E0,5.495117188E0,5.780162334E0,5.033003330E0
1.911220272E0,5.255535603E0,5.521737576E0,4.532903194E0
1.927886210E0,5.254937649E0,5.130211830E0,4.763810635E0
1.944552147E0,5.395814896E0,4.672584534E0,5.190032482E0
1.961218085E0,5.600700378E0,4.735096931E0,5.918646812E0
1.977884022E0,6.724429607E0,4.764409065E0,6.583253384E0
1.994549960E0,7.943572998E0,4.832903385E0,6.630212307E0
2.011215897E0,7.569993496E0,4.906782150E0,5.870192051E0
2.027881835E0,6.101996899E0,5.009972572E0,5.222335339E0
2.044547772E0,5.578866005E0,5.041079044E0,4.945964336E0
2.061213710E0,6.176473618E0,4.947759151E0,4.374678135E0
2.077879647E0,6.489335060E0,4.858327389E0,4.058227062E0
2.094545585E0,6.002395630E0,5.055436134E0,3.948157310E0
2.111211522E0,6.000600815E0,5.124528885E0,3.886542082E0
2.127877460E0,6.163013935E0,5.037190914E0,3.859024763E0
2.144543397E0,5.936892033E0,5.167599678E0,3.675973892E0
2.161209335E0,5.761318684E0,5.267499924E0,3.246163130E0
2.177875272E0,5.687440395E0,5.438885689E0,2.644966364E0
2.194541210E0,5.646463394E0,5.723332882E0,1.803889155E0
2.211207147E0,5.752644539E0,6.089733601E0,1.662114382E0
2.227873085E0,5.962913990E0,6.157330990E0,1.756929994E0
2.244539022E0,6.124130249E0,7.017849922E0,2.892922640E0
2.261204960E0,6.691229343E0,7.393522739E0,3.480360508E0
2.277870897E0,7.180860519E0,7.902296543E0,3.610470295E0
2.294536835E0,7.867002487E0,8.628518105E0,3.278167009E0
2.311202772E0,8.866005898E0,9.004490852E0,3.394817114E0
2.327868710E0,9.444171906E0,8.930313110E0,4.143770695E0
2.344534647E0,9.041280746E0,8.836693764E0,4.966602325E0
2.361200585E0,8.356932640E0,8.319246292E0,5.221437931E0
2.377866522E0,7.535297394E0,7.855038643E0,5.172983646E0
2.394532460E0,6.941877365E0,7.473084450E0,4.845166683E0
2.411198397E0,6.547659874E0,7.028916359E0,3.961317778E0
2.427864335E0,6.425326824E0,6.656533718E0,3.375973701E0
2.444530272E0,6.472884178E0,6.447759628E0,3.222832918E0
2.461196210E0,6.565307140E0,6.238387585E0,3.193820000E0
2.477862147E0,6.646663189E0,6.098407745E0,3.302693367E0
2.494528085E0,6.831807613E0,5.892923832E0,3.214458227E0
2.511194022E0,6.988836765E0,5.841478348E0,3.064607620E0
2.527859960E0,6.960422039E0,5.816951752E0,2.603390932E0
2.544525897E0,7.198208809E0,5.851049423E0,2.525026083E0
2.561191835E0,7.672585964E0,5.981757641E0,3.033201694E0
2.577857772E0,8.367700577E0,6.146862507E0,3.536890984E0
2.594523710E0,9.092427254E0,6.196513176E0,3.946960926E0
2.611189647E0,9.543174744E0,6.207580090E0,3.856631994E0
2.627855585E0,9.075676918E0,6.145067692E0,3.479164124E0
2.644521522E0,8.287839890E0,5.894718647E0,3.218346357E0
2.661187460E0,7.717152119E0,5.662614822E0,3.398107290E0
2.677853397E0,7.492526054E0,5.316552639E0,3.730709553E0
2.694519335E0,7.317550659E0,5.153841019E0,3.892225027E0
2.711185272E0,6.963412762E0,5.149952412E0,3.786641836E0
2.727851210E0,6.637989044E0,5.170291424E0,3.436093330E0
2.744517147E0,6.608676910E0,5.072484970E0,3.386442184E0
2.761183085E0,6.850052834E0,5.048556805E0,3.501596928E0
2.777849022E0,7.035496712E0,5.082953453E0,3.486641645E0
2.794514960E0,7.204190731E0,5.201098919E0,3.312862873E0
2.811180897E0,7.428218842E0,5.329414368E0,3.136691332E0
2.827846835E0,7.119245529E0,5.454140186E0,3.067598581E0
2.844512772E0,6.747759819E0,5.521438122E0,3.489333630E0
2.861178710E0,6.652346134E0,5.725127220E0,4.044767380E0
2.877844647E0,6.925426960E0,5.852844238E0,4.269991875E0
2.894510585E0,7.592127323E0,6.004489422E0,4.206283092E0
2.911176522E0,7.469494820E0,6.132804394E0,3.853640795E0
2.927842460E0,6.738487720E0,6.189633846E0,3.828516245E0
2.944508397E0,6.196214199E0,6.149554253E0,3.954737663E0
2.961174335E0,6.375376701E0,6.127719879E0,4.063910007E0
2.977840272E0,6.791728020E0,6.207580090E0,4.077968121E0
2.994506210E0,7.106683254E0,6.273981094E0,4.042674065E0
3.011172147E0,7.040282249E0,6.271887302E0,4.011866093E0
3.027838085E0,6.638587475E0,6.167500496E0,4.011866093E0
3.044504022E0,6.159125328E0,6.088836193E0,3.904787540E0
3.061169960E0,5.865705490E0,6.046363831E0,3.906282902E0
3.077835897E0,6.093322754E0,6.116652966E0,4.115654945E0
3.094501835E0,6.516553402E0,6.057729721E0,4.047758579E0
3.111167772E0,6.695715904E0,6.152245998E0,3.943072557E0
3.127833710E0,6.437889099E0,6.183651924E0,3.800998688E0
3.144499647E0,6.075077534E0,6.233004093E0,3.763012648E0
3.161165585E0,5.962016582E0,6.330212116E0,3.833899975E0
3.177831522E0,6.177670002E0,6.379265308E0,3.704388618E0
3.194497460E0,6.202794552E0,6.262016773E0,3.761816263E0
3.211163397E0,6.508178711E0,6.456433773E0,3.983152390E0
3.227829335E0,6.924529552E0,6.386742592E0,3.734897137E0
3.244495272E0,6.710670948E0,6.459723949E0,3.409772158E0
3.261161210E0,6.421139717E0,6.577570438E0,3.605086327E0
3.277827147E0,6.334100723E0,6.565606117E0,3.863212109E0
3.294493085E0,6.374778748E0,6.532106876E0,4.019941807E0
3.311159022E0,6.435795784E0,6.546762943E0,4.162314892E0
3.327824960E0,6.290431499E0,6.612266064E0,4.144069672E0
3.344490897E0,6.344270229E0,6.477370739E0,3.878765583E0
3.361156835E0,6.527620316E0,6.422934055E0,3.760619879E0
3.377822772E0,6.308078766E0,6.413362980E0,3.713361740E0
3.394488710E0,6.038288116E0,6.475576401E0,3.990031719E0
3.411154647E0,6.077769279E0,6.480361938E0,4.155734539E0
3.427820585E0,6.397211552E0,6.515655994E0,4.147958279E0
3.444486522E0,6.495316982E0,6.537789822E0,3.951148272E0
3.461152460E0,6.465107918E0,6.562615395E0,3.879363775E0
3.477818397E0,6.544669151E0,6.537490368E0,3.760021687E0
3.494484335E0,6.328118801E0,6.439683914E0,3.750151396E0
3.511150272E0,6.073283195E0,6.429813385E0,3.864408493E0
3.527816210E0,6.046961784E0,6.307779789E0,4.116552353E0
3.544482147E0,6.174080849E0,6.327819347E0,4.263411522E0
3.561148085E0,6.597311020E0,6.423233509E0,4.103391647E0
3.577814022E0,6.715456963E0,6.534499645E0,3.873381615E0
3.594479960E0,6.604788780E0,6.406782627E0,3.787240028E0
3.611145897E0,6.334399700E0,6.309873104E0,4.083052635E0
3.627811835E0,6.054439545E0,6.289534092E0,4.270291328E0
3.644477772E0,5.897410393E0,6.375077724E0,4.347758770E0
3.661143710E0,6.177370548E0,6.287440777E0,4.086641788E0
3.677809647E0,6.515357018E0,6.318846226E0,3.849154234E0
3.694475585E0,6.442375660E0,6.357430458E0,3.538685560E0
3.711141522E0,6.065506458E0,6.401099682E0,3.509074450E0
3.727807460E0,5.895616055E0,6.443273067E0,3.564109325E0
3.744473397E0,6.048756599E0,6.421438694E0,3.755535126E0
3.761139335E0,6.346364021E0,6.365506649E0,3.934996843E0
3.777805272E0,6.321238995E0,6.398108482E0,4.148257256E0
3.794471210E0,6.247360706E0,6.414858341E0,4.082155228E0
3.811137147E0,6.316453457E0,6.474977970E0,3.943670750E0
3.827803085E0,6.470790863E0,6.503093719E0,3.920938969E0
3.844469022E0,6.540780544E0,6.541976929E0,4.130311012E0
3.861134960E0,6.648158550E0,6.470192432E0,4.238286972E0
3.877800897E0,6.544070721E0,6.440880299E0,4.306183338E0
3.894466835E0,6.330212116E0,6.418148518E0,4.121636868E0
3.911132772E0,6.278766632E0,6.416054726E0,3.909872293E0
3.927798710E0,6.365207195E0,6.472585201E0,3.588037491E0
3.944464647E0,6.514758587E0,6.429813385E0,3.632603884E0
3.961130585E0,6.608976364E0,6.377171516E0,3.821636915E0
3.977796522E0,6.240182400E0,6.445067883E0,3.308974504E0
3.994462460E0,6.177071571E0,6.324529171E0,3.690928936E0
4.011128397E0,6.215057850E0,6.301797390E0,4.495515347E0
4.027794335E0,6.703492641E0,6.337091446E0,4.879862785E0
4.044460272E0,7.028019428E0,6.225526333E0,4.781158924E0
4.061126210E0,6.540182590E0,6.233303070E0,4.637589455E0
4.077792147E0,6.198606968E0,6.265905380E0,4.428516388E0
4.094458085E0,6.188138485E0,6.198606968E0,4.331906319E0
4.111124022E0,6.193223000E0,6.385845661E0,4.182952881E0
4.127789960E0,6.351747513E0,6.461219311E0,3.960719585E0
4.144455897E0,6.506682873E0,6.469295025E0,4.068696022E0
4.161121835E0,6.391229153E0,6.509674072E0,4.218247414E0
4.177787772E0,6.210870266E0,6.506084919E0,4.331607342E0
4.194453710E0,6.103193283E0,6.558128834E0,4.280460835E0
4.211119647E0,6.100800514E0,6.562914371E0,4.206881523E0
4.227785585E0,6.137889385E0,6.562315941E0,4.260719776E0
4.244451522E0,6.266802311E0,6.524928093E0,4.430909157E0
4.261117460E0,6.249155521E0,6.462116718E0,4.502993107E0
4.277783397E0,6.075974941E0,6.457630157E0,4.452744007E0
4.294449335E0,6.065506458E0,6.481857300E0,4.405784607E0
4.311115272E0,6.147161484E0,6.457031727E0,4.421637058E0
4.327781210E0,5.949454308E0,6.467799664E0,4.408476830E0
4.344447147E0,5.850750446E0,6.375676155E0,4.261617184E0
4.361113085E0,5.749055386E0,6.362216473E0,4.267001152E0
4.377779022E0,5.820540905E0,6.446264267E0,4.232305050E0
4.394444960E0,6.138487339E0,6.501598358E0,4.254737854E0
4.411110897E0,6.371488571E0,6.545566559E0,4.234697819E0
4.427776835E0,6.038886070E0,6.486343861E0,4.224528313E0
4.444442772E0,5.719145298E0,6.348158360E0,4.235894203E0
4.461108710E0,5.700301647E0,6.348756790E0,4.291826725E0
4.477774647E0,6.011966705E0,6.403193474E0,4.221537113E0
4.494440585E0,6.165705681E0,6.479464531E0,4.191029072E0
4.511106522E0,6.310471535E0,6.508776665E0,4.172185421E0
4.527772460E0,6.251847267E0,6.502196312E0,4.132404804E0
4.544438397E0,6.067001820E0,6.524629116E0,4.080360889E0
4.561104335E0,5.970092297E0,6.538088799E0,4.067200184E0
4.577770272E0,6.003890991E0,6.570990086E0,4.190131664E0
4.594436210E0,6.059225082E0,6.587440968E0,4.400700092E0
4.611102147E0,6.207580090E0,6.567699909E0,4.612763882E0
4.627768085E0,6.221039772E0,6.617351055E0,4.596313000E0
4.644434022E0,6.270989895E0,6.654738903E0,4.386343002E0
4.661099960E0,6.302694798E0,6.690032959E0,4.193122387E0
4.677765897E0,6.379564285E0,6.658627033E0,3.938885212E0
4.694431835E0,6.300900459E0,6.598806858E0,3.869194269E0
4.711097772E0,6.034698486E0,6.475875378E0,3.976871252E0
4.727763710E0,5.789733410E0,6.470192432E0,4.119842529E0
4.744429647E0,5.863911152E0,6.472286224E0,4.146462440E0
4.761095585E0,6.133701801E0,6.496812344E0,4.122235298E0
4.777761522E0,6.419045925E0,6.490531445E0,3.887140274E0
4.794427460E0,6.171388626E0,6.494120598E0,3.848556042E0
4.811093397E0,5.904589176E0,6.537490368E0,3.998705626E0
4.827759335E0,6.104988098E0,6.523731709E0,4.115056515E0
4.844425272E0,6.217450619E0,6.520740986E0,4.091726780E0
4.861091210E0,6.116951942E0,6.536593437E0,4.011866093E0
4.877757147E0,6.074479580E0,6.522535324E0,3.961916208E0
4.894423085E0,6.120242119E0,6.498906136E0,3.976273060E0
4.911089022E0,6.052046776E0,6.538088799E0,4.031308174E0
4.927754960E0,5.981458187E0,6.581159592E0,4.080659866E0
4.944420897E0,6.088836193E0,6.634998322E0,4.166801453E0
4.961086835E0,6.090332031E0,6.684350014E0,4.055236340E0
4.977752772E0,5.983551979E0,6.758527756E0,3.797409534E0
4.994418710E0,5.867799282E0,6.714260101E0,3.782454491E0
5.011084647E0,5.670989513E0,6.715755939E0,3.792623997E0
5.027750585E0,5.604887962E0,6.733702183E0,3.843770504E0
5.044416522E0,5.665007591E0,6.771389008E0,3.951746702E0
5.061082460E0,5.926124573E0,6.837490559E0,4.006781578E0
5.077748397E0,5.931508064E0,6.910172462E0,3.961916208E0
5.094414335E0,5.910870075E0,6.875476837E0,3.844069481E0
5.111080272E0,5.653342724E0,6.790232658E0,3.867399693E0
5.127746210E0,5.367101192E0,6.751648426E0,3.832404613E0
5.144412147E0,5.522933960E0,6.683153629E0,3.955036640E0
5.161078085E0,5.802595139E0,6.789933205E0,4.105485439E0
5.177744022E0,6.142076492E0,6.865606308E0,3.970590115E0
5.194409960E0,6.495018005E0,6.937391281E0,3.857529163E0
5.211075897E0,6.818347931E0,6.955935478E0,3.953541279E0
5.227741835E0,6.685247421E0,6.895217419E0,4.378566265E0
5.244407772E0,6.410072803E0,6.810272217E0,4.729712963E0
5.261073710E0,6.440581322E0,6.673283100E0,4.792823792E0
5.277739647E0,6.489634037E0,6.586543560E0,4.430909157E0
5.294405585E0,6.441478729E0,6.524928093E0,3.951148272E0
5.311071522E0,6.241079807E0,6.435795784E0,3.770191193E0
5.327737460E0,5.953641891E0,6.319444656E0,3.916452408E0
5.344403397E0,5.801398277E0,6.172585011E0,4.075575352E0
5.361069335E0,5.924628735E0,6.122036934E0,4.085445404E0
5.377735272E0,5.947061539E0,6.086144447E0,3.840181351E0
5.394401210E0,5.729314804E0,6.106483459E0,3.556033611E0
5.411067147E0,5.550451279E0,6.171089649E0,3.620938778E0
5.427733085E0,5.745765209E0,6.322435856E0,4.007977962E0
5.444399022E0,6.285944939E0,6.398108482E0,4.241876125E0
5.461064960E0,6.584150791E0,6.400202274E0,4.172783375E0
5.477730897E0,6.440581322E0,6.448058605E0,3.957728624E0
5.494396835E0,6.371787548E0,6.475276947E0,3.933202267E0
5.511062772E0,6.389135361E0,6.542575359E0,4.311866283E0
5.527728710E0,6.573981285E0,6.539883614E0,4.528117657E0
5.544394647E0,6.761219501E0,6.454339981E0,4.294817448E0
5.561060585E0,6.405885220E0,6.320342064E0,3.783650875E0
5.577726522E0,5.729912758E0,6.069693565E0,3.452843189E0
5.594392460E0,5.148756027E0,5.828317642E0,3.398705482E0
5.611058397E0,4.578067780E0,5.818148136E0,3.480958700E0
5.627724335E0,4.316951275E0,5.919843197E0,3.329313517E0
5.644390272E0,4.412663937E0,5.997610092E0,3.148954630E0
5.661056210E0,4.857429981E0,6.169294834E0,3.098406315E0
5.677722147E0,4.947759151E0,6.282954216E0,2.951546669E0
5.694388085E0,4.255335808E0,6.474678993E0,2.822334290E0
5.711054022E0,3.390928745E0,6.624529362E0,2.906382322E0
5.727719960E0,2.836691141E0,6.947261333E0,2.893819809E0
5.744385897E0,2.903690338E0,7.258029461E0,2.843570709E0
5.761051835E0,3.360420227E0,7.692924976E0,2.708974361E0
5.777717772E0,3.386741400E0,8.143373489E0,2.999403238E0
5.794383710E0,3.425624609E0,8.618947029E0,2.979662418E0
5.811049647E0,3.651746511E0,9.512067795E0,1.795813441E0
5.827715585E0,3.421138287E0,1.018415260E1,8.515457511E-1
5.844381522E0,2.607877493E0,1.064177990E1,1.153340459E0
5.861047460E0,2.455335140E0,1.069023418E1,2.120938063E0
5.877713397E0,4.091128349E0,1.098425198E1,3.361317635E0
5.894379335E0,5.384449005E0,1.106501007E1,3.467499018E0
5.911045272E0,4.813760757E0,1.092473125E1,3.593122244E0
5.927711210E0,3.959822416E0,9.944272041E0,3.868596077E0
5.944377147E0,3.575475216E0,8.455636978E0,4.422534466E0
5.961043085E0,3.919742584E0,6.536593437E0,4.481158733E0
5.977709022E0,5.369493961E0,3.853640795E0,3.590729475E0
5.994374960E0,6.562914371E0,1.036391258E0,2.252244234E0
6.011040897E0,5.738287926E0,-2.230409861E0,4.486542568E-2
6.027706835E0,4.152743816E0,-4.572085857E0,-2.266601324E0
6.044372772E0,5.134698391E0,-7.019644260E0,-2.740978241E0
6.061038710E0,9.201898575E0,-9.436694145E0,-1.057627559E0
6.077704647E0,1.174905872E1,-1.017607689E1,1.142572835E-1
6.094370585E0,1.130189991E1,-9.447162628E0,-5.629115105E-1
6.111036522E0,1.272323608E1,-9.420542717E0,-1.317248821E0
6.127702460E0,1.997648048E1,-7.830811024E0,8.536394835E-1
6.144368397E0,3.056561661E1,-2.819941521E0,2.573779821E0
6.161034335E0,3.781616974E1,2.193919182E0,2.889632463E0
6.177700272E0,4.085565186E1,6.078666687E0,2.962314367E0
6.194366210E0,4.501467514E1,9.480961800E0,1.477568030E0
6.211032147E0,4.487559509E1,1.355115318E1,1.751845241E0
6.227698085E0,3.574248886E1,1.539452362E1,4.807778835E0
6.244364022E0,2.348764801E1,1.521954823E1,1.063220787E1
6.261029960E0,1.338066387E1,1.340459251E1,1.162373447E1
6.277695897E0,3.810271025E0,1.321017551E1,4.795814991E0
6.294361835E0,-7.277770042E0,1.621885109E1,6.166304111E0
6.311027772E0,-1.268495083E1,1.789113426E1,1.926012802E1
6.327693710E0,-9.106484413E0,1.902832413E1,2.114627075E1
6.344359647E0,-6.734001160E0,2.166760635E1,8.073084831E0
6.361025585E0,-1.513011646E1,2.509891510E1,-1.717149377E0
6.377691522E0,-1.845015717E1,2.375055885E1,4.272085667E0
6.394357460E0,-1.558774376E1,2.203849411E1,2.649871635E1
6.411023397E0,-6.783951283E0,2.511686134E1,4.005585098E1
6.427689335E0,1.426989651E1,2.984298515E1,2.780788994E1
6.444355272E0,2.933570671E1,3.386502075E1,1.020628548E1
6.461021210E0,3.509792328E1,3.532374573E1,1.348235893E1
6.477687147E0,4.783910370E1,3.713152313E1,2.854637337E1
6.494353085E0,6.656144714E1,2.784856796E1,3.211646652E1
6.511019022E0,7.412336731E1,1.293320656E1,2.002762604E1
6.527684960E0,6.883582306E1,-1.302293777E0,4.351946354E0
6.544350897E0,5.565226746E1,-1.424866104E1,-1.769492388E0
6.561016835E0,3.473301697E1,-2.084417725E1,-2.372483730E0
6.577682772E0,1.474517155E1,-2.459313202E1,7.262216806E-1
6.594348710E0,1.631905079E0,-3.115514946E1,5.343770981E0
6.611014647E0,-7.910970688E0,-3.337060547E1,5.712863922E0
6.627680585E0,-8.061120033E0,-3.603561020E1,-1.705484390E0
6.644346522E0,4.774578571E0,-3.843082428E1,-3.499802113E0
6.661012460E0,1.137817097E1,-4.015784454E1,-1.172961617E1
6.677678397E0,-3.241377354E0,-4.166143417E1,-2.092852402E1
6.694344335E0,-1.543729496E1,-3.966462326E1,-1.269841099E1
6.711010272E0,-1.028405285E1,-3.756253052E1,-2.536391914E-1
6.727676210E0,3.215355396E0,-3.386861038E1,5.669195175E0
6.744342147E0,2.030040741E1,-2.992882729E1,1.520339727E0
6.761008085E0,3.453202057E1,-2.539293289E1,-3.032902718E0
6.777674022E0,5.454798126E1,-2.106371880E1,-3.207578659E0
6.794339960E0,7.321439362E1,-1.405035591E1,8.617152572E-1
6.811005897E0,7.821359253E1,-2.472982168E0,1.031007481E1
6.827671835E0,6.616483307E1,9.207880974E0,1.520279884E1
6.844337772E0,4.611537552E1,1.338574886E1,1.618475342E1
6.861003710E0,3.322733307E1,1.696780396E1,1.276810169E1
6.877669647E0,2.523769951E1,2.238006973E1,4.470689774E0
6.894335585E0,1.633938980E1,3.044507980E1,5.216353416E0
6.911001522E0,1.616351724E0,3.844757462E1,2.006082726E1
6.927667460E0,-9.539286613E0,4.533770752E1,3.080968475E1
6.944333397E0,-1.430489159E1,4.734349060E1,3.180719376E1
6.960999335E0,-1.212293720E1,4.268795776E1,3.628954697E1
6.977665272E0,-4.064209461E0,3.703192139E1,4.238227463E1
6.994331210E0,7.583453178E0,3.456940842E1,3.466153336E1
7.010997147E0,2.221526527E1,3.376242828E1,2.019033813E1
7.027663085E0,3.537698364E1,3.252234650E1,1.661277008E1
7.044329022E0,5.467031479E1,3.322015381E1,2.189014053E1
7.060994960E0,7.625746155E1,3.023181915E1,1.927209282E1
7.077660897E0,7.839843750E1,1.339861012E1,9.134002686E0
7.094326835E0,7.839843750E1,-1.083410263E1,-2.003390789E0
7.110992772E0,6.181678009E1,-2.552035141E1,-5.632106066E-1
