"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.057174600E-1,3.045290709E-1,1.451983452E-1,-5.556006432E-1
7.223833970E-1,7.497459054E-1,-2.427959442E-1,-6.891431808E-1
7.390493350E-1,5.555305481E-1,1.077523232E-1,-8.631482124E-1
7.557152720E-1,1.617058218E-1,1.981639862E-1,-6.967959404E-1
7.723812100E-1,5.009634495E-1,1.592125893E-1,-1.842861176E-1
7.890471470E-1,9.636334181E-1,3.710660934E-1,5.714063644E-1
8.057130850E-1,1.262359381E0,3.161625862E-1,1.566693306E0
8.223790220E-1,9.162914753E-1,2.457580566E-1,1.129974365E0
8.390449600E-1,-9.317427874E-2,5.171976089E-1,-3.545093536E-2
8.557108970E-1,-6.062085629E-1,6.632318497E-1,-4.381971359E-1
8.723768350E-1,-6.486269832E-1,4.738411903E-1,-3.506221771E-1
8.890427720E-1,-5.908954144E-1,7.393198013E-1,-1.183729172E-1
9.057087100E-1,2.400813103E-1,5.787715912E-1,2.286520004E-1
9.223746470E-1,4.385057688E-1,4.988679886E-1,9.923362732E-2
9.390405850E-1,5.770483017E-1,4.603333473E-1,-5.105929375E-1
9.557065220E-1,4.946511984E-1,7.389125824E-1,-8.587265015E-2
9.723724600E-1,-1.900654435E-1,8.300080299E-1,-2.404594421E-1
9.890383970E-1,-1.010139942E0,9.030170441E-1,-4.286575317E-2
1.005704335E0,-1.019099593E0,1.081949711E0,-2.059154510E-1
1.022370272E0,-4.665670991E-1,9.581117630E-1,8.024129868E-1
1.039036210E0,-3.350445032E-1,4.084892273E-1,5.174694061E-1
1.055702147E0,-1.081263661E0,8.577108383E-1,5.315980911E-1
1.072368085E0,-2.866032720E-1,6.743416786E-1,-1.019296646E-1
1.089034022E0,-2.065609694E-1,5.710859299E-1,-2.116298676E-1
1.105699960E0,-4.742352962E-1,4.220504761E-1,-4.858174324E-1
1.122365897E0,-1.488106251E-1,-2.277727127E-1,-5.762066841E-1
1.139031835E0,6.061244011E-2,-6.507678032E-1,-4.049320221E-1
1.155697772E0,6.046569347E-2,-6.883926392E-1,-5.779266357E-4
1.172363710E0,-8.458925486E-1,-4.291410446E-1,3.813562393E-1
1.189029647E0,-1.219370008E0,-1.160860062E-2,1.299076080E-1
1.205695585E0,-6.056004763E-1,-6.064066887E-1,1.443653107E-1
1.222361522E0,-3.815172315E-1,-6.375441551E-1,-4.490900040E-1
1.239027460E0,-3.850027919E-1,-1.637725830E-1,-6.410446167E-1
1.255693397E0,-5.233807564E-1,-7.842588425E-2,-4.805397987E-1
1.272359335E0,-9.565890431E-1,-1.244010925E-1,2.023448944E-1
1.289025272E0,-9.246580601E-1,-2.618417740E-1,8.347749710E-1
1.305691210E0,-6.171310544E-1,-5.783939362E-2,5.518388748E-1
1.322357147E0,-5.070374608E-1,2.143087387E-1,-3.620843887E-1
1.339023085E0,-9.827136993E-3,6.664481163E-1,-7.766022682E-1
1.355689022E0,2.633550167E-1,6.984338760E-1,-6.189870834E-1
1.372354960E0,-1.757353544E-1,8.859539032E-1,-2.635664940E-1
1.389020897E0,-1.120634079E-1,8.459405899E-1,5.692195892E-2
1.405686835E0,-9.484632611E-1,1.069788933E0,6.995344162E-1
1.422352772E0,-9.838039279E-1,7.170839310E-1,1.096821785E0
1.439018710E0,-3.760706186E-1,4.693846703E-1,1.239603043E0
1.455684647E0,1.996216774E-1,3.703498840E-2,1.468308449E0
1.472350585E0,-2.310557365E-1,1.696953773E-1,4.328966141E-1
1.489016522E0,-9.912571311E-1,-5.487155914E-2,9.025096893E-2
1.505682460E0,-1.489164352E0,-1.971845627E-1,6.671142578E-2
1.522348397E0,-1.239596844E0,-8.514380455E-1,-2.870931625E-1
1.539014335E0,-3.682873249E-1,-7.997460365E-1,-1.522731781E-2
1.555680272E0,3.384430408E-1,-4.070668221E-1,-6.791877747E-2
1.572346210E0,9.256148338E-2,-1.425523758E-1,-3.677530289E-1
1.589012147E0,-4.983637333E-1,-3.513002396E-2,-8.595123291E-1
1.605678085E0,-3.524949551E-1,-4.298405647E-1,-8.010935783E-1
1.622344022E0,-1.975555420E-1,-6.151847839E-1,4.457411766E-1
1.639009960E0,-3.351774216E-1,-5.508227348E-1,3.737950325E-1
1.655675897E0,-1.695723534E-1,-2.559771538E-1,5.086336136E-1
1.672341835E0,7.963337898E-1,-9.867858887E-2,7.622275352E-1
1.689007772E0,7.755455971E-1,-3.342199326E-2,9.058423042E-1
1.705673710E0,-3.898026943E-1,-3.056097031E-1,9.423999786E-1
1.722339647E0,-8.320758343E-1,-4.005699158E-1,1.236552238E0
1.739005585E0,-4.172112942E-1,-3.506579399E-1,1.163284302E0
1.755671522E0,-4.016041756E-2,-1.553111076E-1,9.950313568E-1
1.772337460E0,5.358824730E-1,9.085893631E-2,5.967283249E-2
1.789003397E0,8.489265442E-1,2.294797897E-1,-1.324049950E0
1.805669335E0,2.175569534E-1,2.339773178E-1,-1.581050873E0
1.822335272E0,3.734254837E-2,-1.686820984E-1,-9.237976074E-1
1.839001210E0,4.186630249E-3,-4.191384315E-1,-2.535128593E-1
1.855667147E0,-5.217838287E-2,-5.019259453E-1,-9.002971649E-2
1.872333085E0,2.270469666E-1,-4.722685814E-1,2.840471268E-2
1.888999022E0,3.544197083E-1,-6.047053337E-1,-1.691255569E-1
1.905664960E0,-1.056337357E-2,-8.315792084E-1,-6.422224045E-1
1.922330897E0,-2.043766975E-1,-1.169929981E0,-5.412569046E-1
1.938996835E0,-1.531753540E-1,-1.595191479E0,-6.024980545E-2
1.955662772E0,-1.458802223E-1,-1.677329540E0,5.665140152E-1
1.972328710E0,5.267510414E-1,-1.522787571E0,1.457738876E0
1.988994647E0,1.763687611E0,-1.475170612E0,1.821863651E0
2.005660585E0,1.935106754E0,-1.433527470E0,1.492090225E0
2.022326522E0,5.314054489E-1,-1.343739986E0,7.787384987E-1
2.038992460E0,-5.028157234E-1,-1.310656548E0,5.721082687E-1
2.055658397E0,-2.472620010E-1,-1.334982872E0,1.946735382E-1
2.072324335E0,2.688717842E-1,-1.430324554E0,-1.942119598E-1
2.088990272E0,-1.729621887E-1,-1.286068439E0,-1.853203773E-1
2.105656210E0,-4.692025185E-1,-1.134680271E0,-2.283551693E-1
2.122322147E0,-3.682918549E-1,-1.136018276E0,-5.819797516E-2
2.138988085E0,-5.287108421E-1,-1.121897221E0,-8.840823174E-2
2.155654022E0,-8.931851387E-1,-9.299612045E-1,-2.791290283E-1
2.172319960E0,-9.735245705E-1,-7.892193794E-1,-6.372139454E-1
2.188985897E0,-1.248082638E0,-5.711460114E-1,-1.437263250E0
2.205651835E0,-1.120734215E0,-4.942512512E-2,-1.631085873E0
2.222317772E0,-1.000861168E0,-5.223131180E-2,-1.683946371E0
2.238983710E0,-9.216389656E-1,7.505955696E-1,-8.036868572E-1
2.255649647E0,-5.007953644E-1,1.313127518E0,8.361244202E-2
2.272315585E0,-2.955722809E-2,1.770107746E0,2.816603184E-1
2.288981522E0,4.872856140E-1,2.531957150E0,7.856917381E-2
2.305647460E0,1.370013237E0,3.173373699E0,-1.138408184E-1
2.322313397E0,2.134463310E0,3.269122124E0,3.744261265E-1
2.338979335E0,1.959409237E0,3.290084839E0,1.139636993E0
2.355645272E0,1.301772594E0,2.990997791E0,1.461169243E0
2.372311210E0,5.020723343E-1,2.515648842E0,1.380721807E0
2.388977147E0,-1.953740120E-1,2.133923531E0,1.110588789E0
2.405643085E0,-6.731314659E-1,1.751442909E0,3.795077801E-1
2.422309022E0,-8.727178574E-1,1.316532612E0,-4.269330502E-1
2.438974960E0,-8.922934532E-1,1.080152512E0,-5.781056881E-1
2.455640897E0,-8.228106499E-1,8.698611259E-1,-6.770205498E-1
2.472306835E0,-7.148814201E-1,7.158808708E-1,-5.471575260E-1
2.488972772E0,-6.027455330E-1,4.859809875E-1,-5.583977699E-1
2.505638710E0,-3.747119904E-1,3.853430748E-1,-6.029009819E-1
2.522304647E0,-3.988943100E-1,2.833032608E-1,-9.182970524E-1
2.538970585E0,-2.774643898E-1,3.249540329E-1,-1.165279150E0
2.555636522E0,1.048712730E-1,3.651809692E-1,-7.647292614E-1
2.572302460E0,7.368369102E-1,5.889782906E-1,-2.030901909E-1
2.588968397E0,1.433156490E0,6.542077065E-1,2.647936344E-1
2.605634335E0,2.039944172E0,6.634011269E-1,4.238147736E-1
2.622300272E0,1.876856804E0,5.806465149E-1,1.013360023E-1
2.638966210E0,1.105499268E0,3.576169014E-1,-1.626276970E-1
2.655632147E0,4.476761818E-1,8.989429474E-2,-1.932733059E-1
2.672298085E0,1.754217148E-1,-2.566971779E-1,1.370422840E-1
2.688964022E0,4.613447189E-2,-5.029492378E-1,3.077945709E-1
2.705629960E0,-2.038059235E-1,-6.084213257E-1,2.992315292E-1
2.722295897E0,-5.582671165E-1,-5.788269043E-1,-8.654594421E-5
2.738961835E0,-6.456179619E-1,-7.109994888E-1,-2.161674500E-1
2.755627772E0,-4.773244858E-1,-7.591114044E-1,-8.386516571E-2
2.772293710E0,-1.824922562E-1,-7.714557648E-1,-6.860041618E-2
2.788959647E0,-6.082820892E-2,-6.910257339E-1,-1.931056976E-1
2.805625585E0,2.305536270E-1,-5.769772530E-1,-3.564014435E-1
2.822291522E0,1.180443764E-1,-4.862246513E-1,-4.907128811E-1
2.838957460E0,-2.850713730E-1,-4.092836380E-1,-2.434577942E-1
2.855623397E0,-4.603257179E-1,-2.489342690E-1,3.095037937E-1
2.872289335E0,-3.351945877E-1,-9.021997452E-2,5.759937763E-1
2.888955272E0,3.418359756E-1,7.533407211E-2,5.879807472E-1
2.905621210E0,5.718073845E-1,1.713204384E-1,2.707943916E-1
2.922287147E0,-3.220987320E-2,2.082748413E-1,1.302330494E-1
2.938953085E0,-6.681141853E-1,1.580801010E-1,2.186944485E-1
2.955619022E0,-6.948628426E-1,1.182451248E-1,3.361887932E-1
2.972284960E0,-2.692117691E-1,1.275348663E-1,3.034276962E-1
2.988950897E0,1.507720947E-1,2.452158928E-1,2.246730328E-1
3.005616835E0,2.810835838E-1,2.139124870E-1,1.528286934E-1
3.022282772E0,-1.426506042E-2,1.178212166E-1,1.471719742E-1
3.038948710E0,-4.632496834E-1,-1.193284988E-2,6.683540344E-2
3.055614647E0,-7.814736366E-1,-1.221284866E-1,-8.468174934E-2
3.072280585E0,-7.186594009E-1,-2.970361710E-2,1.054048538E-1
3.088946522E0,-2.539834976E-1,-1.145424843E-1,7.618904114E-2
3.105612460E0,6.025218964E-2,-4.950857162E-2,-4.095125198E-2
3.122278397E0,-4.466104507E-2,-5.198144913E-2,-1.519322395E-1
3.138944335E0,-4.028196335E-1,-1.852560043E-2,-2.359189987E-1
3.155610272E0,-5.957775116E-1,1.809120178E-2,-1.911537647E-1
3.172276210E0,-4.179291725E-1,1.128044128E-1,-2.684137821E-1
3.188942147E0,-3.007578850E-1,-6.030559540E-3,-3.115715981E-1
3.205608085E0,-1.468329430E-1,1.003351212E-1,-9.691786766E-2
3.222274022E0,3.266048431E-1,1.265568733E-1,-1.336352825E-1
3.238939960E0,3.358459473E-1,9.573984146E-2,-5.351336002E-1
3.255605897E0,-5.301952362E-3,2.235260010E-1,-5.128467083E-1
3.272271835E0,-9.593009949E-2,2.488121986E-1,-2.514107227E-1
3.288937772E0,-8.721065521E-2,2.035813332E-1,-1.052236557E-1
3.305603710E0,3.107070923E-3,2.073707581E-1,3.107738495E-2
3.322269647E0,-4.684638977E-2,2.262387276E-1,1.059131622E-1
3.338935585E0,-1.416635513E-1,1.849613190E-1,-1.257386208E-1
3.355601522E0,1.102895737E-1,4.226589203E-2,-2.905142307E-1
3.372267460E0,2.028131485E-2,3.571128845E-2,-3.743216991E-1
3.388933397E0,-2.669224739E-1,7.067394257E-2,-1.872258186E-1
3.405599335E0,-3.289155960E-1,8.731460571E-2,3.829479218E-2
3.422265272E0,-6.868648529E-2,8.834171295E-2,1.084399223E-1
3.438931210E0,1.430935860E-1,1.301732063E-1,-5.486822128E-2
3.455597147E0,8.772420883E-2,1.216702461E-1,-1.422452927E-1
3.472263085E0,1.741671562E-1,1.308765411E-1,-2.192423344E-1
3.488929022E0,7.826757431E-2,1.053810120E-2,-2.948956490E-1
3.505594960E0,-2.035174370E-1,-2.395629883E-3,-2.304115295E-1
3.522260897E0,-2.782454491E-1,-9.654569626E-2,-2.949428558E-2
3.538926835E0,-2.178397179E-1,-1.257300377E-1,1.906476021E-1
3.555592772E0,1.158161163E-1,-5.031442642E-2,1.366209984E-1
3.572258710E0,3.815488815E-1,6.298542023E-2,-6.422495842E-2
3.588924647E0,2.904033661E-1,2.167892456E-2,-2.202341557E-1
3.605590585E0,8.536911011E-2,-1.229138374E-1,-1.453566551E-2
3.622256522E0,-2.037305832E-1,-1.557798386E-1,1.833281517E-1
3.638922460E0,-3.971796036E-1,-1.076784134E-1,3.125815392E-1
3.655588397E0,-2.825160027E-1,-9.529161453E-2,1.317501068E-1
3.672254335E0,1.190481186E-1,-1.685786247E-1,-7.192921638E-2
3.688920272E0,1.722464561E-1,-1.027097702E-1,-3.282837868E-1
3.705586210E0,-1.431179047E-1,-1.000423431E-1,-4.429156780E-1
3.722252147E0,-4.056110382E-1,-2.906417847E-2,-3.762326241E-1
3.738918085E0,-3.226561546E-1,-3.750658035E-2,-2.802639008E-1
3.755584022E0,-4.150390625E-2,-4.879331589E-2,-9.360027313E-2
3.772249960E0,7.785892487E-2,-7.674264908E-2,1.138885021E-1
3.788915897E0,-5.965518951E-2,-1.933574677E-2,1.620051861E-1
3.805581835E0,-4.791450500E-2,1.334095001E-2,3.821063042E-2
3.822247772E0,1.045608521E-1,6.204175949E-2,-4.779982567E-2
3.838913710E0,1.769766808E-1,1.096248627E-1,7.856130600E-2
3.855579647E0,2.917332649E-1,8.985280991E-2,1.983017921E-1
3.872245585E0,2.726173401E-1,1.984977722E-2,2.808294296E-1
3.888911522E0,4.711914062E-2,1.535415649E-4,2.219889164E-1
3.905577460E0,-8.427906036E-2,-3.359937668E-2,1.625633240E-2
3.922243397E0,-1.353263855E-2,2.107906342E-2,-2.810392380E-1
3.938909335E0,9.346675873E-2,1.589107513E-2,-3.883445263E-1
3.955575272E0,2.647724152E-1,-4.530477524E-2,-1.303298473E-1
3.972241210E0,1.041030884E-2,1.890850067E-2,-5.284059048E-1
3.988907147E0,-1.382174492E-1,-2.266407013E-2,-6.012923717E-1
4.005573085E0,-1.444935799E-1,-4.866456985E-2,1.294932365E-1
4.022239022E0,2.193369865E-1,3.466176987E-2,5.602707863E-1
4.038904960E0,7.066345215E-1,-1.669406891E-2,5.235400200E-1
4.055570897E0,4.620366096E-1,-8.117628098E-2,3.496513367E-1
4.072236835E0,-7.638502121E-2,-2.547740936E-3,1.926751137E-1
4.088902772E0,-1.108489037E-1,-1.246962547E-1,7.475709915E-2
4.105568710E0,-1.516189575E-1,-5.918025970E-3,3.767204285E-2
4.122234647E0,-3.619480133E-2,1.131110191E-1,-1.931905746E-1
4.138900585E0,1.559643745E-1,1.031026840E-1,-1.689715385E-1
4.155566522E0,1.165494919E-1,1.331439018E-1,-5.989551544E-3
4.172232460E0,-2.581071854E-2,1.233162880E-1,1.181092262E-1
4.188898397E0,-1.730661392E-1,1.405653954E-1,1.209726334E-1
4.205564335E0,-1.715812683E-1,1.554942131E-1,1.532077789E-2
4.222230272E0,-1.594829559E-1,1.533136368E-1,2.579975128E-2
4.238896210E0,-4.030323029E-2,1.120629311E-1,1.792211533E-1
4.255562147E0,3.266334534E-2,5.626392365E-2,2.985167503E-1
4.272228085E0,-1.407327652E-1,8.800506592E-3,2.667212486E-1
4.288894022E0,-1.979022026E-1,3.883123398E-2,1.931529045E-1
4.305559960E0,-9.527254105E-2,2.040672302E-2,1.910300255E-1
4.322225897E0,-1.817312241E-1,5.598545074E-3,2.010865211E-1
4.338891835E0,-3.543119431E-1,-5.070352554E-2,1.195950508E-1
4.355557772E0,-4.139776230E-1,-1.461901665E-1,6.736421585E-2
4.372223710E0,-4.438104630E-1,-5.448484421E-2,7.765483856E-2
4.388889647E0,-1.841154099E-1,1.087331772E-2,5.244731903E-2
4.405555585E0,1.466307640E-1,8.148574829E-2,5.887746811E-2
4.422221522E0,-3.155708313E-3,3.925704956E-2,3.866195679E-2
4.438887460E0,-3.964829445E-1,-8.746671677E-2,5.097150803E-2
4.455553397E0,-5.120182037E-1,-1.407785416E-1,9.350204468E-2
4.472219335E0,-2.578773499E-1,-9.138822556E-2,8.200073242E-2
4.488885272E0,-5.094528198E-2,-1.782274246E-2,1.693248749E-2
4.505551210E0,9.396314621E-2,4.669523239E-2,1.512098312E-2
4.522217147E0,1.123409271E-1,2.344465256E-2,-1.546525955E-2
4.538883085E0,-5.597734451E-2,3.317165375E-2,-5.576753616E-2
4.555549022E0,-1.809091568E-1,6.872653961E-2,-1.045999527E-1
4.572214960E0,-1.778187752E-1,8.542013168E-2,-5.864286423E-2
4.588880897E0,-1.218366623E-1,1.226086617E-1,1.027097702E-1
4.605546835E0,1.796340942E-2,1.110115051E-1,3.249621391E-1
4.622212772E0,7.721567154E-2,1.132426262E-1,3.934960365E-1
4.638878710E0,9.887933731E-2,1.640582085E-1,2.332162857E-1
4.655544647E0,1.425652504E-1,1.723580360E-1,3.468227386E-2
4.672210585E0,1.987075806E-1,1.743712425E-1,-1.934547424E-1
4.688876522E0,1.980676651E-1,9.829378128E-2,-3.457062244E-1
4.705542460E0,1.129674911E-2,-1.486587524E-2,-2.673017979E-1
4.722208397E0,-2.801322937E-1,-7.668161392E-2,-1.266694069E-1
4.738874335E0,-2.825684547E-1,-6.603002548E-2,-8.134889603E-2
4.755540272E0,-8.040952682E-2,-3.503608704E-2,-4.403734207E-2
4.772206210E0,2.599177361E-1,-5.453062057E-2,-2.329955101E-1
4.788872147E0,1.995081902E-1,-5.335950851E-2,-3.513720036E-1
4.805538085E0,-1.678414345E-1,-2.864789963E-2,-2.175767422E-1
4.822204022E0,-7.058906555E-2,-1.511192322E-2,-8.914470673E-2
4.838869960E0,1.108808517E-1,-2.463722229E-2,-7.014274597E-2
4.855535897E0,6.724739075E-2,-1.849126816E-2,-1.384453773E-1
4.872201835E0,-2.899122238E-2,-1.994609833E-3,-1.875634193E-1
4.888867772E0,1.420783997E-2,-5.542325974E-2,-2.106807232E-1
4.905533710E0,-8.688449860E-3,-1.435327530E-2,-1.331424713E-1
4.922199647E0,-1.156029701E-1,3.557586670E-2,-1.144986153E-1
4.938865585E0,-4.446315765E-2,8.567762375E-2,-2.541112900E-2
4.955531522E0,2.009916306E-2,1.144847870E-1,-3.273677826E-2
4.972197460E0,-9.635972977E-2,2.248077393E-1,-2.858374119E-1
4.988863397E0,-1.815223694E-1,1.690392494E-1,-3.588726521E-1
5.005529335E0,-3.569960594E-1,1.669664383E-1,-3.439891338E-1
5.022195272E0,-4.726843834E-1,1.839256287E-1,-3.158402443E-1
5.038861210E0,-4.691958427E-1,2.187895775E-1,-2.074768543E-1
5.055527147E0,-2.298536301E-1,2.833490372E-1,-1.244060993E-1
5.072193085E0,-1.557989120E-1,3.571014404E-1,-1.152703762E-1
5.088859022E0,-1.799545288E-1,3.744678497E-1,-2.333159447E-1
5.105524960E0,-3.277707100E-1,2.850794792E-1,-2.532870770E-1
5.122190897E0,-6.699185371E-1,2.491817474E-1,-2.799484730E-1
5.138856835E0,-6.562604904E-1,1.861968040E-1,-2.191131115E-1
5.155522772E0,-3.877782822E-1,2.459836006E-1,-1.484060287E-2
5.172188710E0,-1.005382538E-1,3.480935097E-1,-4.937648773E-2
5.188854647E0,2.128167152E-1,4.318823814E-1,-1.797828674E-1
5.205520585E0,5.454134941E-1,4.810314178E-1,-1.780159473E-1
5.222186522E0,5.748114586E-1,4.298715591E-1,1.267619133E-1
5.238852460E0,2.463278770E-1,3.929548264E-1,5.127716064E-1
5.255518397E0,1.727833748E-1,2.483382225E-1,6.562371254E-1
5.272184335E0,2.216401100E-1,1.559958458E-1,4.365396500E-1
5.288850272E0,1.999301910E-1,7.332754135E-2,-5.017566681E-2
5.305516210E0,5.024480820E-2,2.041387558E-2,-3.421938419E-1
5.322182147E0,-2.137207985E-1,-1.032495499E-1,-2.870357037E-1
5.338848085E0,-4.328041077E-1,-2.198185921E-1,-1.209273338E-1
5.355514022E0,-3.541264534E-1,-2.892265320E-1,-5.825757980E-2
5.372179960E0,-2.675228119E-1,-3.228607178E-1,-2.116739750E-1
5.388845897E0,-4.104423523E-1,-3.014082909E-1,-5.036175251E-1
5.405511835E0,-6.361312866E-1,-2.551755905E-1,-5.622541904E-1
5.422177772E0,-5.696935654E-1,-1.140508652E-1,-2.494606972E-1
5.438843710E0,-1.212449074E-1,3.866004944E-2,7.877063751E-2
5.455509647E0,2.930312157E-1,6.107711792E-2,8.664035797E-2
5.472175585E0,2.460727692E-1,1.000990868E-1,-1.000308990E-1
5.488841522E0,9.893798828E-2,1.281256676E-1,-2.188642025E-1
5.505507460E0,8.401441574E-2,2.215676308E-1,6.161499023E-2
5.522173397E0,1.624035835E-1,2.284641266E-1,3.644099236E-1
5.538839335E0,3.999342918E-1,2.072277069E-1,2.692937851E-1
5.555505272E0,2.407455444E-1,9.064197540E-2,-2.003448009E-1
5.572171210E0,-3.961997032E-1,-1.183738708E-1,-6.051287651E-1
5.588837147E0,-9.959459305E-1,-3.728022575E-1,-7.484090328E-1
5.605503085E0,-1.567437649E0,-4.886789322E-1,-6.756341457E-1
5.622169022E0,-1.975677490E0,-3.682560921E-1,-7.372369766E-1
5.638834960E0,-1.996109486E0,-2.762594223E-1,-9.144489765E-1
5.655500897E0,-1.679366112E0,-1.273775101E-1,-9.749505520E-1
5.672166835E0,-1.397514343E0,2.723360062E-2,-1.012744904E0
5.688832772E0,-1.874917984E0,1.839413643E-1,-1.161322355E0
5.705498710E0,-2.763371944E0,3.313102722E-1,-1.049091578E0
5.722164647E0,-3.490286350E0,6.415038109E-1,-1.047095537E0
5.738830585E0,-3.660945654E0,9.697284698E-1,-1.045399427E0
5.755496522E0,-3.277424097E0,1.404373169E0,-1.169905186E0
5.772162460E0,-3.171586752E0,1.935300350E0,-9.669506550E-1
5.788828397E0,-3.249342203E0,2.314373493E0,-6.255218983E-1
5.805494335E0,-3.102458715E0,3.129892349E0,-1.324568033E0
5.822160272E0,-3.141989231E0,3.878564835E0,-2.542711496E0
5.838826210E0,-3.787109137E0,4.421177387E0,-2.614536524E0
5.855492147E0,-4.362413406E0,4.638995171E0,-1.938048005E0
5.872158085E0,-3.209360838E0,4.757503986E0,-6.773636341E-1
5.888824022E0,-1.459698200E0,4.998954773E0,-1.742651463E-1
5.905489960E0,-1.504686356E0,4.879953384E0,-1.642360687E-1
5.922155897E0,-2.309811115E0,4.087422848E0,6.106972694E-2
5.938821835E0,-2.856788397E0,2.742899895E0,5.037803650E-1
5.955487772E0,-2.776009798E0,1.005415440E0,8.124036789E-1
5.972153710E0,-1.643126965E0,-1.489915848E0,2.043161392E-1
5.988819647E0,-2.966146469E-1,-4.070001125E0,-9.311730862E-1
6.005485585E0,-4.458956718E-1,-7.255942822E0,-2.715755224E0
6.022151522E0,-2.392526627E0,-9.640670776E0,-5.024886131E0
6.038817460E0,-2.661011696E0,-1.173060036E1,-6.287205219E0
6.055483397E0,1.674647331E-1,-1.366493988E1,-4.949947834E0
6.072149335E0,3.637016296E0,-1.487447357E1,-3.317676783E0
6.088815272E0,3.431718826E0,-1.357856178E1,-3.285121202E0
6.105481210E0,3.339976311E0,-1.282781601E1,-4.388921261E0
6.122147147E0,8.236613274E0,-1.154524326E1,-3.111738682E0
6.138813085E0,1.807832146E1,-6.641824722E0,-2.979087830E-1
6.155479022E0,2.668389702E1,-9.171627760E-1,6.610846519E-1
6.172144960E0,3.012795258E1,4.235867023E0,1.690731287E0
6.188810897E0,3.376847458E1,7.924130440E0,8.917783499E-1
6.205476835E0,3.577288818E1,1.289361858E1,8.028092980E-1
6.222142772E0,2.934358215E1,1.544597340E1,3.268779039E0
6.238808710E0,1.714227486E1,1.659571075E1,8.976684570E0
6.255474647E0,6.271048546E0,1.504997253E1,1.321927071E1
6.272140585E0,-2.861469746E0,1.428913975E1,8.482832909E0
6.288806522E0,-1.380450726E1,1.668614197E1,5.377280235E0
6.305472460E0,-2.167748260E1,1.972233963E1,1.684539413E1
6.322138397E0,-2.055628586E1,2.060567284E1,2.486230850E1
6.338804335E0,-1.538109016E1,2.282903481E1,1.550254250E1
6.355470272E0,-2.140701294E1,2.644173050E1,2.321071386E0
6.372136210E0,-2.773928261E1,2.649371338E1,2.579776049E0
6.388802147E0,-2.615393066E1,2.283634377E1,1.980237198E1
6.405468085E0,-2.003615189E1,2.415500259E1,3.992027664E1
