"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.810906890E-1,2.657261863E-2,5.566505343E-2,-8.857538924E-3
6.977566270E-1,2.054032870E-2,6.566796452E-2,8.704823442E-3
7.144225640E-1,2.787070535E-2,2.420551702E-2,1.214093715E-2
7.310885020E-1,1.198822167E-2,-4.214967042E-2,-7.254019380E-3
7.477544390E-1,-1.191186346E-2,-8.193223923E-2,-3.978256881E-2
7.644203770E-1,2.901607659E-3,-8.590286225E-2,-4.398226365E-2
7.810863140E-1,1.382081583E-2,-1.071304083E-1,-2.557996288E-2
7.977522520E-1,9.239329956E-3,-9.712749720E-2,-2.351829410E-2
8.144181890E-1,4.367683083E-2,-1.052978188E-1,-1.641699113E-2
8.310841270E-1,4.871646687E-2,-1.121700481E-1,-1.863137633E-2
8.477500640E-1,4.696023092E-2,-8.185587823E-2,-1.427896414E-2
8.644160020E-1,7.925970852E-2,-5.703949928E-2,-8.552107029E-3
8.810819390E-1,6.971494108E-2,-2.535088919E-2,-1.099556591E-2
8.977478770E-1,2.596175298E-2,-4.581485991E-4,-9.010255337E-3
9.144138140E-1,-1.970038936E-2,-2.031125315E-2,-1.748600416E-2
9.310797520E-1,-5.650499091E-2,-1.107192412E-2,-5.528326333E-2
9.477456890E-1,-4.459312931E-2,2.306014486E-2,-6.070468575E-2
9.644116270E-1,-1.847865991E-2,7.254019380E-3,-4.734202102E-2
9.810775640E-1,7.177661173E-3,-7.712167688E-3,-3.321577236E-2
9.977435020E-1,2.397644334E-2,-3.894262947E-3,-2.122755162E-2
1.014409439E0,1.351538301E-2,-8.781181648E-3,-2.596175298E-2
1.031075377E0,3.054323839E-3,1.290451828E-2,-4.993819445E-2
1.047741314E0,-8.933897130E-3,2.160934173E-2,-4.505127668E-2
1.064407252E0,-1.908952370E-2,1.458439697E-2,-3.779725730E-2
1.081073189E0,-7.254019380E-3,2.916879393E-2,-3.207040206E-2
1.097739127E0,6.643154658E-3,2.657261863E-2,-3.665188793E-3
1.114405064E0,1.656970754E-2,1.298087649E-2,5.803215317E-3
1.131071002E0,2.443459071E-2,1.504254527E-2,9.621120058E-3
1.147736939E0,1.107192412E-2,1.886045001E-2,1.038470119E-2
1.164402877E0,7.330377586E-3,3.054323979E-2,3.130682046E-3
1.181068814E0,-8.552107029E-3,3.344484791E-2,-4.581485991E-4
1.197734752E0,-2.290742937E-3,2.046396956E-2,-7.101302966E-3
1.214400689E0,1.863137633E-2,-1.855501719E-2,-1.351538301E-2
1.231066627E0,5.421424750E-3,-4.176788032E-2,-3.756818548E-2
1.247732564E0,-2.611446939E-2,-2.664897591E-2,-5.757400393E-2
1.264398502E0,-4.108065739E-2,6.108647678E-3,-7.284562290E-2
1.281064439E0,-3.779725730E-2,3.627009690E-2,-7.811433077E-2
1.297730377E0,1.527161920E-3,4.306596518E-2,-6.872228533E-2
1.314396314E0,4.673115537E-2,3.596466407E-2,-5.138900131E-2
1.331062252E0,7.673988491E-2,8.170315996E-3,-2.863428742E-2
1.347728189E0,8.200860023E-2,1.313359290E-2,-3.397935256E-2
1.364394127E0,7.170025259E-2,2.703076601E-2,-5.070177838E-2
1.381060064E0,5.177079141E-2,1.458439697E-2,-5.283980444E-2
1.397726002E0,3.993528336E-2,2.519817324E-3,-3.947713599E-2
1.414391939E0,3.130681813E-2,-1.076649129E-2,-3.138317913E-2
1.431057877E0,2.710712515E-2,-2.871064469E-2,-3.863719851E-2
1.447723814E0,-7.635809743E-5,-3.092502989E-2,-3.940077871E-2
1.464389752E0,-2.344193682E-2,-1.412624773E-2,-2.985601686E-2
1.481055689E0,-1.962403022E-2,-1.374445739E-3,-2.519817278E-2
1.497721627E0,6.108647678E-3,-9.544761851E-3,-1.450803876E-2
1.514387564E0,2.886336111E-2,-1.061377581E-2,-1.611155830E-2
1.531053502E0,3.810269013E-2,-1.687514037E-2,7.635809743E-5
1.547719439E0,2.718348242E-2,-6.872228812E-3,2.596175298E-3
1.564385377E0,5.421424750E-3,6.719512399E-3,-2.306014486E-2
1.581051314E0,1.634063199E-2,-1.374445762E-2,-2.741255611E-2
1.597717252E0,3.703367710E-2,-4.001164436E-2,-1.099556591E-2
1.614383189E0,4.550942779E-2,-4.352411628E-2,-1.114828233E-2
1.631049127E0,3.520108387E-2,-1.664606482E-2,-2.000582218E-2
1.647715064E0,6.643154658E-3,2.244928107E-2,-1.763872057E-2
1.664381002E0,-9.239329956E-3,3.741546720E-2,-1.427896414E-2
1.681046939E0,1.473711245E-2,5.574141163E-3,-9.773836471E-3
1.697712877E0,3.863719851E-2,-3.985892609E-2,-9.010255337E-3
1.714378814E0,3.917170316E-2,-1.878409274E-2,-2.061668597E-2
1.731044752E0,2.008217946E-2,2.519817278E-2,-1.343902480E-2
1.747710689E0,2.367100911E-3,4.978547990E-2,-7.788525894E-3
1.764376627E0,2.443459118E-3,5.184714869E-2,-1.244636998E-2
1.781042564E0,1.863137633E-2,1.702785492E-2,-1.397353224E-2
1.797708502E0,3.924806044E-2,-3.970621154E-3,-1.099556591E-2
1.814374439E0,4.634936526E-2,1.488982886E-2,1.107192412E-2
1.831040377E0,2.619082667E-2,3.336848691E-2,1.588248461E-2
1.847706314E0,2.069304511E-2,2.306014486E-2,2.367100911E-3
1.864372252E0,4.314232618E-2,-1.091920771E-2,-3.817904799E-4
1.881038189E0,5.734493211E-2,3.130682046E-3,-7.177661173E-3
1.897704127E0,4.596757516E-2,5.955931731E-3,9.239329956E-3
1.914370064E0,4.581485875E-3,-1.061377581E-2,1.389717404E-2
1.931036002E0,-4.444041103E-2,1.832594397E-3,-1.496618707E-2
1.947701939E0,-6.635518372E-2,4.886918236E-3,-8.933897130E-3
1.964367877E0,-5.734493211E-2,5.345066893E-4,-3.436114406E-3
1.981033814E0,-3.008509055E-2,-4.886918236E-3,-2.138026804E-2
1.997699752E0,6.948587019E-3,-3.688096255E-2,-2.817613818E-2
2.014365689E0,3.222311661E-2,-4.963276163E-2,-2.496909723E-2
2.031031627E0,-4.428769462E-3,-1.046105940E-2,-1.924224012E-2
2.047697564E0,-3.504836559E-2,2.229656465E-2,-1.023198478E-2
2.064363502E0,-6.185005885E-3,8.933897130E-3,-1.366809942E-2
2.081029439E0,9.392046370E-3,2.932151034E-2,-2.893971838E-2
2.097695377E0,1.168278884E-2,4.390590638E-2,-7.712167688E-3
2.114361314E0,2.046396956E-2,1.527161989E-2,3.054323839E-3
2.131027252E0,2.947422490E-2,2.367101051E-2,-1.939495653E-2
2.147693189E0,8.857538924E-3,1.679878123E-2,-8.628465235E-3
2.164359127E0,-9.621120058E-3,-6.490438245E-3,-1.145371469E-3
2.181025064E0,-3.970621154E-3,2.412915789E-2,-2.031125315E-2
2.197691002E0,1.183550525E-2,4.825831577E-2,6.872228696E-4
2.214356939E0,2.649625950E-2,2.603811212E-2,2.031125315E-2
2.231022877E0,3.199404106E-2,1.397353224E-2,2.443459118E-3
2.247688814E0,2.496909723E-2,-9.621120058E-3,-8.017600514E-3
2.264354752E0,1.702785492E-2,-1.977674663E-2,-1.488982886E-2
2.281020689E0,1.527161920E-3,3.428478539E-2,-2.092211880E-2
2.297686627E0,-6.566796452E-3,5.245801434E-2,1.046105940E-2
2.314352564E0,1.809686981E-2,2.031125315E-2,1.748600416E-2
2.331018502E0,3.962985426E-2,-1.985310577E-2,-5.650499370E-3
2.347684439E0,3.588830587E-3,-1.565340906E-2,-2.023489587E-2
2.364350377E0,-2.725984156E-2,2.458730713E-2,-1.725693047E-2
2.381016314E0,-5.574141163E-3,3.504836559E-2,6.643154658E-3
2.397682252E0,2.351829410E-2,2.832885459E-2,1.298087649E-2
2.414348189E0,1.427896414E-2,3.092502989E-2,-9.392046370E-3
2.431014127E0,-1.695149764E-2,7.712167688E-3,-9.162971750E-3
2.447680064E0,-2.626718581E-2,-9.239329956E-3,-5.879573524E-3
2.464346002E0,-1.466075517E-2,-1.359174121E-2,-1.030834299E-2
2.481011939E0,-1.595884189E-2,-2.115119249E-2,-3.054323897E-4
2.497677877E0,-3.680460155E-2,-1.305723470E-2,1.450803829E-3
2.514343814E0,-3.703367710E-2,-3.741546767E-3,-2.138026757E-3
2.531009752E0,-1.550069358E-2,8.093958721E-3,1.298087649E-3
2.547675689E0,1.557705179E-2,-8.399390499E-4,2.328922041E-2
2.564341627E0,3.237583488E-2,-1.970038936E-2,2.649625950E-2
2.581007564E0,3.565923125E-2,-3.657552972E-2,1.817322709E-2
2.597673502E0,2.565632015E-2,-3.092502989E-2,1.611155830E-2
2.614339439E0,1.519526169E-2,-3.512472380E-3,2.634354308E-2
2.631005377E0,1.168278884E-2,-2.977965865E-3,2.932151034E-2
2.647671314E0,1.504254527E-2,-2.504545636E-2,6.566796452E-3
2.664337252E0,1.756236330E-2,-4.161516204E-2,-1.076649129E-2
2.681003189E0,4.734201822E-3,-2.214384824E-2,1.298087649E-3
2.697669127E0,-7.788525894E-3,1.412624773E-2,9.773836471E-3
2.714335064E0,2.015853859E-2,-4.428769462E-3,3.359756200E-3
2.731001002E0,5.016727000E-2,-5.650499091E-2,-7.254019380E-3
2.747666939E0,5.971203372E-2,-3.543015569E-2,-2.214384731E-3
2.764332877E0,3.543015569E-2,1.580612548E-2,1.206457894E-2
2.780998814E0,3.054323979E-2,2.993237413E-2,1.091920771E-2
2.797664752E0,4.711294547E-2,-4.046979360E-3,-1.572976820E-2
2.814330689E0,4.711294547E-2,-5.100720748E-2,-4.382954910E-2
2.830996627E0,4.764745384E-2,-7.956513762E-2,-5.031998456E-2
2.847662564E0,4.726566374E-2,-6.719512492E-2,-3.703367710E-2
2.864328502E0,2.962694131E-2,-1.611155830E-2,-2.115119249E-2
2.880994439E0,-2.672533505E-3,2.252563834E-2,-1.267544460E-2
2.897660377E0,9.926552884E-4,3.260490671E-2,-9.086613543E-3
2.914326314E0,2.977965772E-2,2.084576152E-2,-2.199113183E-2
2.930992252E0,5.268708616E-2,-5.345067009E-3,-4.054614902E-2
2.947658189E0,5.245801434E-2,-4.062250629E-2,-6.307178736E-2
2.964324127E0,2.596175298E-2,-7.422006875E-2,-8.452841640E-2
2.980990064E0,5.115992390E-3,-1.173623949E-1,-1.153770834E-1
2.997656002E0,1.679878100E-3,-1.848629564E-1,-1.246164143E-1
3.014321939E0,8.246674202E-3,-2.034943253E-1,-1.275943816E-1
3.030987877E0,1.718057133E-2,-1.454621702E-1,-1.054505333E-1
3.047653814E0,3.642281145E-2,-8.223766834E-2,-7.605266571E-2
3.064319752E0,3.084867075E-2,-6.154462695E-2,-6.795870513E-2
3.080985689E0,3.359756200E-3,-6.788235158E-2,-7.811433077E-2
3.097651627E0,-1.580612548E-2,-1.030834317E-1,-1.057559624E-1
3.114317564E0,1.450803829E-3,-1.551596522E-1,-1.393535286E-1
3.130983502E0,4.291325063E-2,-2.283870727E-1,-1.743255407E-1
3.147649439E0,7.918334752E-2,-2.780961990E-1,-2.160934210E-1
3.164315377E0,1.074358448E-1,-2.342666388E-1,-2.360228747E-1
3.180981314E0,1.366809905E-1,-1.912770271E-1,-2.036470473E-1
3.197647252E0,1.169806048E-1,-2.089921087E-1,-1.145371497E-1
3.214313189E0,1.052214578E-1,-2.252563834E-1,-5.772672221E-2
3.230979127E0,9.109520912E-2,-2.395353466E-1,-2.512181364E-2
3.247645064E0,2.122755162E-2,-1.595884264E-1,-3.016144782E-2
3.264311002E0,-6.352993846E-2,-7.338013500E-2,-5.314523727E-2
3.280976939E0,-1.149189398E-1,-1.114828233E-2,-4.940368980E-2
3.297642877E0,-9.659299254E-2,-3.894262947E-3,-1.473711245E-2
3.314308814E0,-6.108647957E-2,-6.948587019E-3,9.621120058E-3
3.330974752E0,-3.619373962E-2,-1.069013379E-3,-1.679878100E-3
3.347640689E0,-1.855501719E-2,-1.947131567E-2,-1.779143699E-2
3.364306627E0,-4.734201822E-3,-7.864884101E-3,-1.023198478E-2
3.380972564E0,2.519817324E-3,4.306596518E-2,1.863137633E-2
3.397638502E0,-1.809686981E-2,7.903063297E-2,3.955349326E-2
3.414304439E0,-3.680460155E-2,8.582650125E-2,2.993237413E-2
3.430970377E0,9.239329956E-3,5.253437161E-2,1.626427472E-2
3.447636314E0,6.001746282E-2,2.855792828E-2,2.359465137E-2
3.464302252E0,3.474293277E-2,6.223184988E-2,2.687804960E-2
3.480968189E0,-4.214967042E-2,1.347720474E-1,3.046688065E-2
3.497634127E0,-9.903645515E-2,1.876118481E-1,5.161807314E-2
3.514300064E0,-1.331685185E-1,1.436295807E-1,4.963276163E-2
3.530966002E0,-1.262962967E-1,-2.038761228E-2,1.519526169E-2
3.547631939E0,-2.756527252E-2,-2.428187430E-1,-1.740964688E-2
3.564297877E0,9.094249457E-2,-3.399462402E-1,-9.109520912E-2
3.580963814E0,7.460185885E-2,-2.672533393E-1,-1.734092385E-1
3.597629752E0,-6.795870606E-3,-1.517235339E-1,-1.866955459E-1
3.614295689E0,-9.743293375E-2,-1.191186309E-1,-1.723402292E-1
3.630961627E0,-1.186604798E-1,-2.042579055E-1,-1.683696061E-1
3.647627564E0,-7.414371520E-2,-3.235292733E-1,-1.882990748E-1
3.664293502E0,1.183550525E-2,-4.131736755E-1,-1.950185746E-1
3.680959439E0,1.327103674E-1,-4.267654121E-1,-1.429423541E-1
3.697625377E0,1.660024971E-1,-3.979783952E-1,-5.291616172E-2
3.714291314E0,7.490729541E-2,-3.507890999E-1,2.611446939E-2
3.730957252E0,1.931859925E-2,-1.662315726E-1,-4.886918236E-3
3.747623189E0,6.490438432E-2,-4.123337194E-2,-1.463784724E-1
3.764289127E0,1.003345400E-1,-2.955822051E-1,-1.220965981E-1
3.780955064E0,1.052978188E-1,-2.427423894E-1,-1.472184062E-1
3.797621002E0,9.384410083E-2,-1.372154951E-1,-1.298851222E-1
3.814286939E0,8.750637621E-2,-2.565632015E-2,-8.720094711E-2
3.830952877E0,4.963276163E-2,3.543015569E-2,-3.909534588E-2
3.847618814E0,-1.534797717E-2,7.292198390E-2,-8.857538924E-3
3.864284752E0,-5.650499091E-2,1.398880333E-1,-1.695149764E-2
3.880950689E0,-7.032580674E-2,2.118173689E-1,-2.306014486E-2
3.897616627E0,-8.147408813E-2,2.393826395E-1,-1.267544460E-2
3.914282564E0,-9.269873053E-2,2.527453005E-1,-3.733910993E-2
3.930948502E0,-8.468113095E-2,2.115119249E-1,-3.344484791E-2
3.947614439E0,-4.528035223E-2,1.824194938E-1,-7.635809598E-4
3.964280377E0,-8.704823442E-3,1.756999791E-1,3.283398226E-2
3.980946314E0,1.443168055E-2,1.413388401E-1,6.803506613E-2
3.997612252E0,4.886918236E-3,7.956513762E-2,8.781181276E-2
4.014278189E0,-3.947713599E-2,2.214384731E-3,9.483675659E-2
4.030944127E0,-4.696023092E-2,-5.352702737E-2,1.020907760E-1
4.047610064E0,-2.290742996E-4,-4.199695215E-2,1.174387559E-1
4.064276002E0,5.138900131E-2,4.046979360E-3,1.498909444E-1
4.080941939E0,7.017309219E-2,2.344193682E-2,1.657734364E-1
4.097607877E0,6.918043643E-2,2.993237413E-2,1.568395346E-1
4.114273814E0,1.020907760E-1,-9.850194678E-3,1.463021189E-1
4.130939752E0,1.254563481E-1,-5.001455545E-2,1.080467105E-1
4.147605689E0,1.020907760E-1,-2.397644334E-2,7.360920310E-2
4.164271627E0,9.277509153E-2,2.138026804E-2,9.964732081E-2
4.180937564E0,8.368847519E-2,9.147699922E-2,1.181259751E-1
4.197603502E0,5.108356848E-2,1.251509190E-1,1.092684343E-1
4.214269439E0,5.115992390E-3,1.069776937E-1,9.208786488E-2
4.230935377E0,-2.725984156E-2,5.199986324E-2,7.429642975E-2
4.247601314E0,-2.512181364E-2,2.672533318E-2,4.978547990E-2
4.264267252E0,3.008509055E-2,2.382372692E-2,4.802924395E-2
4.280933189E0,7.024945319E-2,2.657261863E-2,7.185296714E-2
4.297599127E0,6.612611562E-2,7.162389904E-2,9.560033679E-2
4.314265064E0,6.383536756E-2,1.601992846E-1,1.141553521E-1
4.330931002E0,1.101847365E-1,2.457203567E-1,1.527925581E-1
4.347596939E0,1.049160287E-1,2.715294063E-1,1.905134469E-1
4.364262877E0,1.756236190E-3,2.051742077E-1,2.157116234E-1
4.380928814E0,-1.277471036E-1,8.032871783E-2,2.225074917E-1
4.397594752E0,-2.302196622E-1,-7.322741300E-2,2.130390853E-1
4.414260689E0,-3.161225319E-1,-1.718057245E-1,1.689804643E-1
4.430926627E0,-3.643808365E-1,-1.727220118E-1,1.172860414E-1
4.447592564E0,-3.537670672E-1,-6.910407543E-2,8.231402934E-2
4.464258502E0,-1.961639524E-1,6.482802331E-2,8.284853399E-2
4.480924439E0,7.826705277E-2,1.575267613E-1,8.933897316E-2
4.497590377E0,3.006981909E-1,2.042579055E-1,6.734783947E-2
4.514256314E0,4.310414493E-1,2.229656428E-1,4.329504073E-2
4.530922252E0,5.048797131E-1,2.961930633E-1,1.183550525E-2
4.547588189E0,5.158752799E-1,3.115410507E-1,-2.664897591E-2
4.564254127E0,5.054142475E-1,2.538143098E-1,-4.001164436E-2
4.580920064E0,5.502364635E-1,1.472947747E-1,-5.451968312E-2
4.597586002E0,6.952404976E-1,2.871064469E-2,-8.536835015E-2
4.614251939E0,7.990111113E-1,-5.551233515E-2,-1.678351015E-1
4.630917877E0,7.031053901E-1,-8.483384550E-2,-2.522871494E-1
4.647583814E0,4.410443604E-1,-4.963276163E-2,-2.253327519E-1
4.664249752E0,1.482874304E-1,-4.780016840E-2,-1.130863428E-1
4.680915689E0,1.198822167E-2,-4.932733253E-2,-4.130972922E-2
4.697581627E0,7.040216774E-2,-3.336848691E-2,-2.626718581E-2
4.714247564E0,2.304487377E-1,2.328922041E-2,1.511890348E-2
4.730913502E0,3.678933084E-1,5.459604040E-2,5.742128938E-2
4.747579439E0,4.172970057E-1,3.084867075E-2,7.574722916E-2
4.764245377E0,4.100429714E-1,3.840812296E-2,9.010255337E-2
4.780911314E0,4.021017551E-1,3.520108387E-2,1.705839932E-1
4.797577252E0,4.387536347E-1,-7.941242307E-3,3.120755553E-1
4.814243189E0,4.881573021E-1,-9.514218569E-2,4.767799675E-1
4.830909127E0,4.615846872E-1,-2.967275679E-1,5.174788237E-1
4.847575064E0,3.885863721E-1,-6.938660145E-1,4.251618981E-1
4.864241002E0,2.547306120E-1,-1.256854296E0,3.304778337E-1
4.880906939E0,6.643154658E-3,-1.711795807E0,3.617083132E-1
4.897572877E0,-5.041161776E-1,-1.862679482E0,6.077340841E-1
4.914238814E0,-1.320918679E0,-1.701945662E0,9.792925715E-1
4.930904752E0,-2.176358461E0,-1.316719055E0,1.174616575E0
4.947570689E0,-2.790812016E0,-8.181006312E-1,1.135215878E0
4.964236627E0,-3.153512955E0,-2.356410921E-1,1.049847484E0
4.980902564E0,-3.369682789E0,1.311068535E-1,1.067486167E0
4.997568502E0,-3.573787928E0,1.256090701E-1,1.099251151E0
5.014234439E0,-4.180911064E0,-1.365282834E-1,9.661589861E-1
5.030900377E0,-5.024133682E0,-6.901245117E-1,4.212676287E-1
5.047566314E0,-4.948462963E0,-1.061148524E0,-2.168570012E-1
5.064232252E0,-3.851426125E0,-1.178587198E0,-5.380191803E-1
5.080898189E0,-2.736979723E0,-1.692248106E0,-5.188532472E-1
5.097564127E0,-2.643899202E0,-2.893208265E0,-4.514290690E-1
5.114230064E0,-3.251938581E0,-4.522079468E0,-5.600103140E-1
5.130896002E0,-3.151375055E0,-6.100706577E0,-5.769617558E-1
5.147561939E0,-2.052047491E0,-6.840539932E0,-3.685805500E-1
5.164227877E0,-7.376192212E-1,-6.328101158E0,-1.239291951E-1
5.180893814E0,-1.104901657E-1,-5.093008518E0,-5.940660089E-2
5.197559752E0,-3.478874862E-1,-3.598680735E0,-2.928332984E-1
5.214225689E0,-1.136055827E0,-1.959119678E0,-7.109702229E-1
5.230891627E0,-1.665751934E0,-3.064250350E-1,-8.897245526E-1
5.247557564E0,-1.147356749E0,1.013195634E0,-9.134719372E-1
5.264223502E0,9.819651395E-2,1.401247501E0,-1.141477227E0
5.280889439E0,1.091080904E0,8.530726433E-1,-1.598327637E0
5.297555377E0,1.347644091E0,4.739547074E-1,-2.046015263E0
5.314221314E0,9.691369534E-1,1.305341721E0,-2.273104191E0
5.330887252E0,5.304597020E-1,3.402975082E0,-2.016770124E0
5.347553189E0,5.478693247E-1,5.215487003E0,-1.706679821E0
5.364219127E0,1.344437003E0,4.180071354E0,-1.813810229E0
5.380885064E0,2.664057732E0,1.718057156E0,-2.350225925E0
5.397551002E0,3.617006779E0,1.651702046E0,-2.885877848E0
5.414216939E0,4.530860424E0,3.635332584E0,-2.937572479E0
5.430882877E0,5.843685150E0,4.273533821E0,-2.667722940E0
5.447548814E0,7.224545002E0,2.872820616E0,-2.661155939E0
5.464214752E0,8.022640228E0,9.957095981E-1,-2.577162027E0
5.480880689E0,7.308920860E0,1.637881249E-1,-2.261726856E0
5.497546627E0,5.564138412E0,3.407098353E-1,-1.683161497E0
5.514212564E0,3.775678873E0,7.233402729E-1,-8.825469017E-1
5.530878502E0,2.813414097E0,3.079521954E-1,-1.631008983E-1
5.547544439E0,2.687041521E0,-8.338304162E-1,-2.626718581E-2
5.564210377E0,2.696738958E0,-1.749974847E0,-2.242637277E-1
5.580876314E0,2.285779715E0,-1.607567072E0,-3.091739416E-1
5.597542252E0,1.264566422E0,-4.319577515E-1,-7.895427197E-2
5.614208189E0,2.458730713E-2,9.737184644E-1,4.610501826E-1
5.630874127E0,-1.333059669E0,1.800905704E0,1.215620875E0
5.647540064E0,-2.625649452E0,1.410563111E0,1.959196091E0
5.664206002E0,-3.411374331E0,5.989528894E-1,2.449414968E0
5.680871939E0,-3.849746227E0,3.159697950E-1,2.441397429E0
5.697537877E0,-4.252229691E0,3.859138191E-1,2.382983446E0
5.714203814E0,-4.784904003E0,-2.405280024E-1,2.651763916E0
5.730869752E0,-5.702957153E0,-1.856799841E0,3.131063700E0
5.747535689E0,-7.129097462E0,-2.332434416E0,3.507432938E0
5.764201627E0,-7.852819443E0,-1.142011762E0,3.119533777E0
5.780867564E0,-7.010207653E0,-6.553815603E-1,2.095571518E0
5.797533502E0,-5.418752193E0,-1.706221700E0,8.995747566E-1
5.814199439E0,-3.675573349E0,-2.877325773E0,3.014617562E-1
5.830865377E0,-2.524169683E0,-4.142350197E0,2.176969349E-1
5.847531314E0,-1.766010046E0,-4.999393940E0,2.681696415E-1
5.864197252E0,-1.271056890E0,-5.029631615E0,5.854375362E-1
5.880863189E0,-1.250592947E0,-4.506960392E0,1.029078126E0
5.897529127E0,-1.324507594E0,-3.561570644E0,1.210046768E0
5.914195064E0,-1.374293089E0,-2.039448500E0,1.021747708E0
5.930861002E0,-1.411555767E0,-3.796524704E-1,3.045161068E-1
5.947526939E0,-1.392695308E0,7.307469845E-1,-5.380955338E-1
5.964192877E0,-1.226540089E0,1.063820958E0,-8.841503859E-1
5.980858814E0,-9.259182811E-1,5.239692926E-1,-6.944769025E-1
5.997524752E0,-5.009090900E-1,3.145953640E-2,-4.847975671E-1
6.014190689E0,8.055779338E-2,1.031521559E0,-8.658244610E-1
6.030856627E0,4.763981700E-1,3.695273876E0,-1.767384529E0
6.047522564E0,7.557160854E-1,5.444485188E0,-2.128940105E0
6.064188502E0,1.882990718E0,4.638525486E0,-2.367406368E0
6.080854439E0,3.714745045E0,2.761948824E0,-2.780732870E0
6.097520377E0,4.707247734E0,2.205756426E0,-3.166493893E0
6.114186314E0,4.678078651E0,3.283703566E0,-3.321882725E0
6.130852252E0,5.165548801E0,4.334314823E0,-3.173977137E0
6.147518189E0,6.560076714E0,3.705047607E0,-3.205665588E0
6.164184127E0,7.843809128E0,2.061974049E0,-3.524842501E0
6.180850064E0,7.326635838E0,9.579123259E-1,-3.534998178E0
6.197516002E0,5.242212296E0,8.803325295E-1,-3.086776018E0
6.214181939E0,3.414428711E0,1.213940978E0,-2.214308500E0
6.230847877E0,2.883587122E0,9.024763703E-1,-1.429270864E0
6.247513814E0,3.289430380E0,-5.680279136E-1,-1.151556492E0
6.264179752E0,3.638845205E0,-2.054719925E0,-1.248073101E0
6.280845689E0,3.098840714E0,-2.109697819E0,-1.094364285E0
6.297511627E0,1.736917615E0,-9.104176164E-1,-3.696495593E-1
6.314177564E0,2.659552395E-1,5.618428588E-1,9.223294854E-1
6.330843502E0,-1.016631722E0,9.314160943E-1,2.577773094E0
6.347509439E0,-1.923613191E0,4.251618981E-1,4.004753113E0
6.364175377E0,-2.510348797E0,4.398226365E-2,4.575530052E0
6.380841314E0,-2.769355536E0,2.547306120E-1,4.357145786E0
6.397507252E0,-3.199938774E0,7.318923473E-1,4.057287693E0
6.414173189E0,-4.083631039E0,5.634464025E-1,4.143953800E0
6.430839127E0,-4.867446899E0,-3.242928386E-1,4.554989815E0
