"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.325120627E0,2.668595552E0,2.510669231E0,8.789435387E0
1.341786564E0,2.040479422E0,2.530110836E0,8.455039024E0
1.358452502E0,1.847558141E0,2.458625317E0,8.649156570E0
1.375118439E0,2.791227579E0,2.038385868E0,9.683155060E0
1.391784377E0,2.991028309E0,2.298904419E0,9.881460190E0
1.408450314E0,2.935096025E0,2.505285263E0,9.271888733E0
1.425116252E0,2.959622622E0,2.439482689E0,8.865707397E0
1.441782189E0,2.801397085E0,2.629412889E0,9.461818695E0
1.458448127E0,2.883052111E0,2.333002090E0,9.877272606E0
1.475114064E0,3.104986429E0,2.245664120E0,9.636794090E0
1.491780002E0,2.984447956E0,2.256431818E0,9.289834976E0
1.508445939E0,2.849552631E0,1.969891191E0,9.332905769E0
1.525111877E0,2.506481647E0,1.759921074E0,9.267701149E0
1.541777814E0,2.037787676E0,1.680359721E0,8.896514893E0
1.558443752E0,1.818246126E0,1.976471543E0,8.613563538E0
1.575109689E0,2.001296997E0,2.345265388E0,8.792427063E0
1.591775627E0,2.450549603E0,2.217847586E0,9.097212791E0
1.608441564E0,2.260320187E0,2.258824587E0,9.323633194E0
1.625107502E0,2.249253273E0,2.055135489E0,9.049057007E0
1.641773439E0,2.102692842E0,1.232602715E0,9.088239670E0
1.658439377E0,2.162513494E0,8.859425783E-1,8.918349266E0
1.675105314E0,2.530110836E0,1.420738459E0,9.221639633E0
1.691771252E0,3.470191002E0,1.590329766E0,9.372985840E0
1.708437189E0,4.234099865E0,1.352243900E0,9.407083511E0
1.725103127E0,4.114757538E0,1.568196177E0,9.436993599E0
1.741769064E0,3.370888948E0,2.592025042E0,9.065507889E0
1.758435002E0,3.746263027E0,2.893520832E0,9.006883621E0
1.775100939E0,4.568197727E0,2.243570328E0,9.699007034E0
1.791766877E0,4.964807987E0,1.931606054E0,9.465108871E0
1.808432814E0,4.664807796E0,1.872682810E0,9.639784813E0
1.825098752E0,3.996612072E0,1.343868971E0,1.096929741E1
1.841764689E0,3.211168051E0,1.081256747E0,1.218395424E1
1.858430627E0,2.218744755E0,1.278365493E0,1.277886963E1
1.875096564E0,1.350748420E0,1.134796143E0,1.218096256E1
1.891762502E0,1.331605792E0,8.907282352E-1,1.167667580E1
1.908428439E0,2.128116608E0,9.314061999E-1,1.097557831E1
1.925094377E0,2.926721096E0,1.345364571E0,9.628718376E0
1.941760314E0,3.869792461E0,1.055832982E0,8.096115112E0
1.958426252E0,3.799204111E0,1.257129192E0,7.276872635E0
1.975092189E0,3.518944740E0,1.745265007E0,7.396513939E0
1.991758127E0,2.915953398E0,2.316551447E0,7.739883900E0
2.008424064E0,2.590529680E0,2.758326292E0,7.514958382E0
2.025090002E0,2.840579510E0,2.935694218E0,7.072286606E0
2.041755939E0,3.393321514E0,2.913560629E0,6.567998886E0
2.058421877E0,4.031308174E0,2.764009237E0,5.964409351E0
2.075087814E0,4.619942188E0,2.641377211E0,9.200403214E0
2.091753752E0,4.059722900E0,2.867797852E0,1.091336536E1
2.108419689E0,3.716352701E0,3.018844843E0,1.129741287E1
2.125085627E0,2.810070992E0,2.753540754E0,1.078744221E1
2.141751564E0,1.655833244E0,3.107379198E0,1.022124100E1
2.158417502E0,1.317847013E0,3.692125320E0,9.294919968E0
2.175083439E0,2.171187401E0,3.995714664E0,8.825029373E0
2.191749377E0,3.186641455E0,4.346861362E0,7.788338661E0
2.208415314E0,3.266801119E0,4.730610371E0,7.488936901E0
2.225081252E0,3.404089212E0,4.644767761E0,6.496812344E0
2.241747189E0,3.719642878E0,4.743471622E0,6.697809696E0
2.258413127E0,3.771088600E0,4.488038063E0,7.713263988E0
2.275079064E0,3.410968781E0,4.451846600E0,8.068597794E0
2.291745002E0,3.118446112E0,4.286741734E0,8.376075745E0
2.308410939E0,3.075674295E0,4.183252335E0,8.680861473E0
2.325076877E0,3.098705292E0,4.038486481E0,8.729914665E0
2.341742814E0,2.990430117E0,3.976871252E0,8.467302322E0
2.358408752E0,2.644966364E0,4.021138668E0,8.252845764E0
2.375074689E0,2.467897415E0,3.961018801E0,8.521739006E0
2.391740627E0,2.487339020E0,3.932903051E0,9.100502968E0
2.408406564E0,2.663211584E0,3.895515203E0,9.379864693E0
2.425072502E0,2.557927370E0,3.961616993E0,9.344869614E0
2.441738439E0,2.040180445E0,4.074677944E0,9.308678627E0
2.458404377E0,1.528116345E0,4.151247978E0,9.101400375E0
2.475070314E0,1.437787294E0,4.027718544E0,8.968000412E0
2.491736252E0,1.572084427E0,3.942474365E0,8.667700768E0
2.508402189E0,1.774278045E0,3.949353695E0,8.498408318E0
2.525068127E0,1.797608018E0,3.954438448E0,8.535497665E0
2.541734064E0,1.678265929E0,3.985545158E0,8.574978828E0
2.558400002E0,1.672582984E0,3.896711588E0,8.670392990E0
2.575065939E0,1.758425593E0,4.025625229E0,8.810971260E0
2.591731877E0,1.908874273E0,4.109074593E0,8.658727646E0
2.608397814E0,1.912164450E0,4.120141506E0,8.546564102E0
2.625063752E0,1.882852316E0,4.117748737E0,8.583951950E0
2.641729689E0,1.811964989E0,3.994219303E0,8.793025017E0
2.658395627E0,1.763510346E0,3.876971006E0,9.048757553E0
2.675061564E0,1.717747569E0,3.829114437E0,9.286544800E0
2.691727502E0,1.638485312E0,3.817748547E0,9.475278854E0
2.708393439E0,1.551446438E0,3.962813377E0,9.394520760E0
2.725059377E0,1.441376567E0,4.117150307E0,8.969495773E0
2.741725314E0,1.418943882E0,4.240081787E0,8.505886078E0
2.758391252E0,1.519741535E0,4.209573269E0,8.253742218E0
2.775057189E0,1.540678620E0,4.163511276E0,8.308777809E0
2.791723127E0,1.599601984E0,4.143770695E0,8.544171333E0
2.808389064E0,1.680957913E0,4.178167343E0,8.701798439E0
2.825055002E0,1.640279889E0,4.245465755E0,8.578269005E0
2.841720939E0,1.571187139E0,4.234996796E0,8.443673134E0
2.858386877E0,1.679761529E0,4.110869408E0,8.600402832E0
2.875052814E0,1.865205288E0,3.945166349E0,8.794221878E0
2.891718752E0,1.836491346E0,3.914657831E0,8.968000412E0
2.908384689E0,1.536491275E0,3.982853174E0,9.125627518E0
2.925050627E0,1.300199986E0,4.061218262E0,9.288937569E0
2.941716564E0,1.275673628E0,4.005884171E0,9.395418167E0
2.958382502E0,1.493719578E0,3.947260141E0,9.353842735E0
2.975048439E0,1.704886079E0,3.905983925E0,9.177073479E0
2.991714377E0,1.731805444E0,4.037888050E0,8.968298912E0
3.008380314E0,1.716551185E0,4.166502476E0,8.732007980E0
3.025046252E0,1.637887120E0,4.334299088E0,8.678468704E0
3.041712189E0,1.658226132E0,4.255635262E0,8.781359673E0
3.058378127E0,1.716850281E0,4.125226021E0,8.939286232E0
3.075044064E0,1.807777524E0,4.010969162E0,9.142676353E0
3.091710002E0,1.824527264E0,3.922434568E0,9.318549156E0
3.108375939E0,1.764407635E0,3.855734587E0,9.494720459E0
3.125041877E0,1.611566067E0,3.831208229E0,9.564111710E0
3.141707814E0,1.507478237E0,3.731307745E0,9.591928482E0
3.158373752E0,1.394118309E0,3.658924818E0,9.502496719E0
3.175039689E0,1.364507079E0,3.614657640E0,9.316454887E0
3.191705627E0,1.414158225E0,3.597010612E0,9.078668594E0
3.208371564E0,1.386341572E0,3.620041609E0,8.819346428E0
3.225037502E0,1.235294700E0,3.726821184E0,8.529814720E0
3.241703439E0,1.146461129E0,3.877269983E0,8.214859009E0
3.258369377E0,1.182652593E0,3.967599154E0,8.121539116E0
3.275035314E0,1.214656591E0,3.947858334E0,8.150851250E0
3.291701252E0,1.251745343E0,3.902394533E0,8.432605743E0
3.308367189E0,1.303490162E0,3.852444410E0,8.833403587E0
3.325033127E0,1.233201027E0,3.829413652E0,9.190532684E0
3.341699064E0,1.175175071E0,3.803989887E0,9.386445045E0
3.358365002E0,1.138684511E0,3.872484446E0,9.554242134E0
3.375030939E0,1.103988528E0,3.906582117E0,9.571589470E0
3.391696877E0,1.240678549E0,3.940679789E0,9.405886650E0
3.408362814E0,1.450050473E0,4.035196304E0,9.244969368E0
3.425028752E0,1.672283888E0,4.066901207E0,9.084052086E0
3.441694689E0,1.801197290E0,4.028316975E0,8.968598366E0
3.458360627E0,1.766800404E0,3.958326817E0,8.922237396E0
3.475026564E0,1.627418518E0,3.924528122E0,9.017052650E0
3.491692502E0,1.440778375E0,3.909872293E0,9.032606125E0
3.508358439E0,1.336989641E0,3.929014683E0,9.027820587E0
3.525024377E0,1.341476202E0,3.861716747E0,8.952446938E0
3.541690314E0,1.328614831E0,3.755535126E0,9.017052650E0
3.558356252E0,1.362712502E0,3.599702597E0,9.255737305E0
3.575022189E0,1.368694544E0,3.502494097E0,9.532406807E0
3.591688127E0,1.265205026E0,3.492025614E0,9.533903122E0
3.608354064E0,1.065703392E0,3.553939819E0,9.340981483E0
3.625020002E0,9.810572863E-1,3.637090445E0,9.076574326E0
3.641685939E0,1.063908815E0,3.712165117E0,8.785846710E0
3.658351877E0,1.106979609E0,3.733102322E0,8.574680328E0
3.675017814E0,1.169791222E0,3.697808266E0,8.554341316E0
3.691683752E0,1.196411371E0,3.679862022E0,8.673683167E0
3.708349689E0,1.254138112E0,3.681058645E0,8.954839706E0
3.725015627E0,1.421336651E0,3.719044685E0,9.111868858E0
3.741681564E0,1.970788598E0,3.685245991E0,9.360423088E0
3.758347502E0,9.008977413E-1,3.876372576E0,8.805587769E0
3.775013439E0,1.024128079E0,3.947858334E0,8.883354187E0
3.791679377E0,1.014556766E0,3.976273060E0,9.098110199E0
3.808345314E0,1.588834286E0,3.804588079E0,9.347262383E0
3.825011252E0,1.732104540E0,3.881457329E0,9.460323334E0
3.841677189E0,1.698604941E0,3.847658873E0,9.212067604E0
3.858343127E0,1.521536112E0,3.977469444E0,9.189335823E0
3.875009064E0,1.453938842E0,4.013361931E0,9.294620514E0
3.891675002E0,1.608275890E0,3.898805380E0,9.201599121E0
3.908340939E0,1.587039590E0,3.952045679E0,9.159725189E0
3.925006877E0,1.637887120E0,3.998107433E0,8.787342072E0
3.941672814E0,1.480558991E0,4.060021877E0,8.695816994E0
3.958338752E0,1.396511078E0,4.116851330E0,8.862117767E0
3.975004689E0,1.474277854E0,4.034597874E0,9.017950058E0
3.991670627E0,1.576570988E0,3.919144392E0,9.176774025E0
4.008336564E0,1.749751568E0,3.881756544E0,9.273982048E0
4.025002502E0,1.831107497E0,3.838087559E0,9.143274307E0
4.041668439E0,1.555035591E0,3.950550079E0,9.009276390E0
4.058334377E0,1.256231904E0,4.100400925E0,8.847162247E0
4.075000314E0,1.250249863E0,4.165007114E0,8.756235123E0
4.091666252E0,1.641476393E0,4.070490360E0,8.777471542E0
4.108332189E0,2.599801779E0,4.112065792E0,8.827122688E0
4.124998127E0,2.545065880E0,3.651746511E0,8.671588898E0
4.141664064E0,1.691725612E0,3.918546200E0,8.309973717E0
4.158330002E0,1.702792406E0,4.291527271E0,9.092127800E0
4.174995939E0,1.895115495E0,4.136591911E0,9.293723106E0
4.191661877E0,2.041975021E0,3.982254982E0,9.186644554E0
4.208327814E0,1.971386790E0,4.031906128E0,8.859724998E0
4.224993752E0,1.800299883E0,4.042674065E0,8.510671616E0
4.241659689E0,1.776072621E0,3.858426571E0,8.429615021E0
4.258325627E0,1.772782445E0,3.911965847E0,8.732605934E0
4.274991564E0,1.937289000E0,3.913760424E0,9.262018204E0
4.291657502E0,1.749452472E0,3.940081596E0,9.023334503E0
4.308323439E0,1.625923038E0,4.115355968E0,8.638688087E0
4.324989377E0,1.671984792E0,4.138685703E0,8.091927528E0
4.341655314E0,1.835294962E0,4.142574310E0,7.769495010E0
4.358321252E0,2.127219439E0,4.041477680E0,7.958827019E0
4.374987189E0,2.298605204E0,3.981357813E0,8.481658936E0
4.391653127E0,2.126920223E0,4.039981842E0,8.815457344E0
4.408319064E0,1.943869352E0,4.082753658E0,8.976374626E0
4.424985002E0,2.101795673E0,4.082155228E0,8.919844627E0
4.441650939E0,2.464607239E0,3.880859137E0,8.837890625E0
4.458316877E0,2.566003084E0,3.812663794E0,8.982057571E0
4.474982814E0,2.337488651E0,4.004687786E0,9.119645119E0
4.491648752E0,1.985743642E0,4.188037872E0,8.689834595E0
4.508314689E0,1.866700768E0,4.366302967E0,8.003393173E0
4.524980627E0,2.060220242E0,4.393521309E0,7.810472012E0
4.541646564E0,2.268096685E0,4.263411522E0,8.433204651E0
4.558312502E0,2.536391973E0,4.093222141E0,9.040383339E0
4.574978439E0,2.478066921E0,4.032504559E0,9.387641907E0
4.591644377E0,2.196910381E0,4.109972000E0,9.288937569E0
4.608310314E0,2.055733681E0,4.130311012E0,8.869595528E0
4.624976252E0,1.858325839E0,4.170390606E0,8.620741844E0
4.641642189E0,1.673181176E0,4.235595226E0,8.329116821E0
4.658308127E0,1.866102576E0,4.243969917E0,7.876873016E0
4.674974064E0,2.053340912E0,4.340879440E0,7.540382385E0
4.691640002E0,2.201695919E0,4.376472473E0,7.065407276E0
4.708305939E0,2.341975212E0,4.342973232E0,6.722635269E0
4.724971877E0,2.667997360E0,4.160520554E0,7.295117855E0
4.741637814E0,2.766402006E0,3.801896095E0,8.429615021E0
4.758303752E0,2.435594320E0,3.680460215E0,9.590133667E0
4.774969689E0,2.097907305E0,3.855136395E0,9.934102058E0
4.791635627E0,1.679462433E0,4.083052635E0,8.888139725E0
4.808301564E0,1.011864901E0,4.214059830E0,7.509275436E0
4.824967502E0,6.858428121E-1,4.255934238E0,6.632306099E0
4.841633439E0,5.371887088E-1,4.200301170E0,6.409175396E0
4.858299377E0,5.024927258E-1,4.139583111E0,6.478866577E0
4.874965314E0,-7.537391037E-2,4.163810730E0,5.959922791E0
4.891631252E0,-6.586244106E-1,3.827020645E0,5.675775528E0
4.908297189E0,-1.174875975E0,3.085245609E0,5.144568920E0
4.924963127E0,-1.302293777E0,2.415255308E0,4.031906128E0
4.941629064E0,-1.207179070E0,2.083849430E0,2.851347208E0
4.958295002E0,-1.760818362E0,1.707877159E0,1.401894927E0
4.974960939E0,-3.208775282E0,1.251147151E0,-7.899305820E-1
4.991626877E0,-4.219144344E0,9.999007583E-1,-1.551147223E0
5.008292814E0,-4.479363918E0,1.344766378E0,-7.716853023E-1
5.024958752E0,-2.196012974E0,1.429113269E0,-1.686939895E-1
5.041624689E0,1.336391449E0,1.920539260E0,7.752745152E-1
5.058290627E0,3.116053343E0,3.755834341E0,4.968098104E-1
5.074956564E0,8.330612183E0,7.589136124E0,3.252743244E0
5.091622502E0,1.804218102E1,5.858826160E0,1.598285866E1
5.108288439E0,2.418904495E1,-3.534198999E0,3.167528915E1
5.124954377E0,2.228136635E1,-5.144269466E0,3.718326569E1
5.141620314E0,1.678056526E1,-8.237890244E0,2.729522705E1
5.158286252E0,7.342675209E0,-7.816454411E0,1.134407330E1
5.174952189E0,6.449853420E0,-1.128245831E1,2.249253243E-1
5.191618127E0,1.623440361E1,-1.845584106E1,-5.271687508E0
5.208284064E0,2.846501732E1,-2.656481743E1,-7.769196033E0
5.224950002E0,2.966023254E1,-2.732154846E1,-1.189053345E1
5.241615939E0,2.485484695E1,-2.591157722E1,-1.864098549E1
5.258281877E0,2.407807732E1,-1.742543221E1,-1.610429382E1
5.274947814E0,4.622933197E1,-2.111516380E1,-1.494317770E0
5.291613752E0,7.165427399E1,-2.833819771E1,2.762812805E1
5.308279689E0,5.373501968E1,-1.315543938E1,5.893342590E1
5.324945627E0,1.727976799E1,6.740282059E0,5.695336533E1
5.341611564E0,-4.867898464E0,1.912433624E1,3.242214966E1
5.358277502E0,-1.474098396E1,3.045524788E1,1.333729458E1
5.374943439E0,-1.450110340E1,3.228246689E1,1.055832958E1
5.391609377E0,-1.063699436E1,2.429881477E1,1.624576950E1
5.408275314E0,-1.566880131E1,1.523360634E1,2.088006973E1
5.424941252E0,-2.248326111E1,1.001755238E1,2.185723877E1
5.441607189E0,-2.161167526E1,8.651249886E0,1.891855240E1
5.458273127E0,-1.376650715E1,1.023111153E1,1.465603828E1
5.474939064E0,-7.304090858E-1,1.425883007E1,1.699023628E1
5.491605002E0,1.483938885E1,1.761745644E1,3.125534821E1
5.508270939E0,2.930101013E1,1.462403488E1,5.394678497E1
5.524936877E0,3.831507111E1,9.815059662E0,7.094150543E1
5.541602814E0,4.605615234E1,4.211667061E0,6.609544373E1
5.558268752E0,5.626991653E1,-5.147260666E0,5.230590820E1
5.574934689E0,6.046782303E1,-1.128455162E1,3.831477356E1
5.591600627E0,5.533551788E1,-1.471077442E1,2.582752991E1
5.608266564E0,4.469673157E1,-2.040987968E1,2.448425865E1
5.624932502E0,3.270180893E1,-2.695395088E1,1.996451569E1
5.641598439E0,2.312603188E1,-3.209074402E1,7.772785187E0
5.658264377E0,1.667976761E1,-3.617349625E1,-3.257529020E0
5.674930314E0,7.366304398E0,-3.689373779E1,-1.671655846E1
5.691596252E0,-9.552147865E0,-3.538027573E1,-3.039064217E1
5.708262189E0,-1.779542160E1,-3.569552994E1,-3.727030563E1
5.724928127E0,-1.245284748E1,-4.021318054E1,-3.361167908E1
5.741594064E0,3.138186932E0,-4.552703857E1,-2.120519447E1
5.758260002E0,2.351426888E1,-4.959453964E1,-3.821337700E0
5.774925939E0,3.073251724E1,-4.481846619E1,9.214161873E0
5.791591877E0,3.776143265E1,-3.959732819E1,2.230589294E1
5.808257814E0,4.830570602E1,-2.543959236E1,2.931985474E1
5.824923752E0,6.438577271E1,-1.548993778E1,2.399073982E1
5.841589689E0,7.500990295E1,-5.280361176E0,2.132393837E1
5.858255627E0,6.558786774E1,6.066702843E0,1.722592926E1
5.874921564E0,4.770660400E1,1.268435287E1,1.433570004E1
5.891587502E0,2.812673378E1,1.651017761E1,1.113081264E1
5.908253439E0,7.461120129E0,2.448904419E1,1.204846001E1
5.924919377E0,-2.451745987E0,2.786591530E1,2.010240173E1
5.941585314E0,-3.841377735E0,2.384567451E1,2.918017387E1
5.958251252E0,-4.869394302E0,2.332433701E1,2.952713203E1
5.974917189E0,-6.435197353E0,2.097368813E1,2.634407997E1
5.991583127E0,-9.517452240E0,1.917847443E1,2.082892227E1
6.008249064E0,-1.110419273E1,1.770838356E1,1.315274811E1
6.024915002E0,-1.086311531E1,1.975903130E1,1.332742405E1
6.041580939E0,-6.782754898E0,2.170200348E1,2.380080795E1
6.058246877E0,4.118945122E0,2.301686096E1,4.273431778E1
6.074912814E0,2.318286133E1,1.984218216E1,5.576413345E1
6.091578752E0,4.091606903E1,1.304866028E1,5.496852112E1
6.108244689E0,5.225595474E1,6.745666027E0,4.698785782E1
6.124910627E0,5.780401611E1,1.804487348E0,3.974448395E1
6.141576564E0,5.559543991E1,-7.520641804E0,3.593899918E1
6.158242502E0,4.844957352E1,-1.634597015E1,2.913201714E1
6.174908439E0,3.799981689E1,-2.195564270E1,1.726930046E1
6.191574377E0,2.627050018E1,-2.335604286E1,8.745467186E0
6.208240314E0,1.543579960E1,-2.520479774E1,-7.402794957E-1
6.224906252E0,9.117850304E0,-2.863012314E1,-8.927620888E0
6.241572189E0,4.488337040E0,-3.367389297E1,-1.407069492E1
6.258238127E0,-6.282056808E0,-3.631616974E1,-1.462463284E1
6.274904064E0,-1.507209110E1,-3.591896057E1,-1.591107464E1
6.291570002E0,-1.346172142E1,-3.574906921E1,-1.597298813E1
6.308235939E0,1.902294010E-1,-3.947439575E1,-1.106321526E1
6.324901877E0,1.881835365E1,-4.207419586E1,-6.017948985E-1
6.341567814E0,2.775464821E1,-3.653182220E1,5.816951752E0
6.358233752E0,3.291387177E1,-2.731167793E1,9.390931129E0
6.374899689E0,4.483700943E1,-1.800150299E1,1.255424309E1
6.391565627E0,5.434459305E1,-9.000602722E0,1.146042442E1
6.408231564E0,5.345386505E1,5.605186820E-1,1.165005493E1
6.424897502E0,5.239414215E1,7.167101860E0,1.832513237E1
6.441563439E0,5.107120895E1,1.139521980E1,2.249283218E1
6.458229377E0,4.204428482E1,1.519262886E1,1.791805458E1
6.474895314E0,2.079332924E1,2.225953102E1,6.523731709E0
6.491561252E0,2.255534410E0,2.923490906E1,4.600500584E0
6.508227189E0,-2.594717026E0,2.879283524E1,1.459412479E1
6.524893127E0,-2.413759947E0,2.752493858E1,2.519881439E1
6.541559064E0,-5.319244862E0,2.748545647E1,2.808396149E1
6.558225002E0,-1.318385410E1,2.631327248E1,2.362014961E1
6.574890939E0,-1.749123383E1,2.554427910E1,2.016312027E1
6.591556877E0,-1.186122227E1,2.293789673E1,2.554906464E1
6.608222814E0,-2.784647346E-1,1.801915169E1,3.470789337E1
6.624888752E0,1.182562828E1,1.520309734E1,4.305555344E1
6.641554689E0,2.905305481E1,1.205982590E1,4.465186691E1
6.658220627E0,4.816691971E1,6.138188362E0,4.041686630E1
6.674886564E0,5.395545959E1,1.368993640E0,3.661108398E1
6.691552502E0,5.256582642E1,-4.793421745E0,3.316332626E1
6.708218439E0,5.438227844E1,-1.285514069E1,2.205374908E1
6.724884377E0,4.748257446E1,-1.630648804E1,5.598008633E0
6.741550314E0,3.090539742E1,-1.543490219E1,2.020140409E0
6.758216252E0,1.860359764E1,-1.788874245E1,5.511867046E0
6.774882189E0,1.188574791E1,-2.365095901E1,6.640082836E0
6.791548127E0,7.189235687E0,-2.908535767E1,4.671388149E0
6.808214064E0,4.071686745E0,-3.218346405E1,2.018345833E0
6.824880002E0,8.099704385E-1,-3.449463272E1,-8.227122307E0
6.841545939E0,-4.089334011E0,-3.271796036E1,-1.916680908E1
6.858211877E0,-7.472784996E0,-2.863101959E1,-2.373111725E1
6.874877814E0,-7.002595425E0,-2.607488823E1,-2.034886360E1
6.891543752E0,-1.289133191E0,-2.505943298E1,-1.289701462E1
6.908209689E0,9.634101868E0,-2.200469589E1,-1.175474167E0
6.924875627E0,2.332403946E1,-1.420110321E1,7.541578770E0
6.941541564E0,3.339931870E1,-2.226820469E0,5.302793980E0
6.958207502E0,4.067319870E1,1.152413273E1,-5.228317380E-1
6.974873439E0,5.674459076E1,1.422951794E1,2.018645048E0
6.991539377E0,6.146832275E1,1.409761333E1,9.858728409E0
7.008205314E0,4.224977112E1,1.559163189E1,1.467996693E1
7.024871252E0,1.212114239E1,1.949941063E1,1.260180092E1
7.041537189E0,-8.247461319E0,2.426142693E1,8.236095428E0
7.058203127E0,-1.191266727E1,2.633570480E1,2.826820850E0
