"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.828104250E-1,-1.034628677E1,-3.995926380E0,6.448850632E0
9.994763630E-1,-1.721741486E1,-3.011191130E0,1.318597889E1
1.016142300E0,-2.068185806E1,-3.195690632E0,1.466428185E1
1.032808238E0,-1.664517212E1,-5.035680771E0,1.022178173E1
1.049474175E0,-1.053573322E1,-6.837146759E0,5.345104218E0
1.066140113E0,-6.362209797E0,-8.404946327E0,2.570419312E0
1.082806050E0,-3.634047508E0,-8.885237694E0,3.721022606E-1
1.099471988E0,-1.451575279E0,-8.563436508E0,-2.146378279E0
1.116137925E0,1.032681942E0,-7.799388885E0,-4.458992958E0
1.132803863E0,2.641738892E0,-7.234745979E0,-5.192693233E0
1.149469800E0,1.368335724E0,-6.416169643E0,-4.457942009E0
1.166135738E0,-5.305013657E-1,-5.156970501E0,-3.495723248E0
1.182801675E0,-3.318963051E-1,-4.480539322E0,-3.066166639E0
1.199467613E0,1.091862679E0,-4.710869789E0,-4.578653336E0
1.216133550E0,2.569090605E0,-5.602491379E0,-6.500502110E0
1.232799488E0,1.982929707E0,-5.986133575E0,-6.964423656E0
1.249465425E0,2.511014938E-1,-5.168940544E0,-3.529143095E0
1.266131363E0,-1.668556213E0,-4.230448723E0,-1.191927433E0
1.282797300E0,-2.882618666E0,-3.369538069E0,-1.484034061E0
1.299463238E0,-2.424436092E0,-4.237007141E0,-4.385738373E-1
1.316129175E0,4.629468918E-2,-5.363493443E0,2.671962261E0
1.332795113E0,1.356786728E0,-3.877198219E0,3.442634106E0
1.349461050E0,-2.067939281E0,-2.446370125E0,-2.153532028E0
1.366126988E0,-4.376181126E0,1.281790257E0,-1.903336048E0
1.382792925E0,-7.884539604E0,2.439146519E0,3.964617729E0
1.399458863E0,-8.505741119E0,-7.664632797E-2,9.506962776E0
1.416124800E0,-5.895534992E0,-2.775421858E0,1.146532154E1
1.432790738E0,-1.419096470E0,-4.041875839E0,6.826038837E0
1.449456675E0,1.479856968E0,-4.204493523E0,3.979740143E-1
1.466122613E0,1.558218956E0,-3.792877197E0,-3.589816570E0
1.482788550E0,9.226533771E-1,-2.515873432E0,-4.054523945E0
1.499454488E0,-7.711398602E-1,-1.748025894E0,-9.508271217E-1
1.516120425E0,-1.517630339E0,-1.756886959E0,5.358676910E-1
1.532786363E0,-8.775925636E-1,-1.746991158E0,-4.628596306E-1
1.549452300E0,-2.560746670E-1,-2.085853100E0,-2.262039661E0
1.566118238E0,3.963096142E-1,-2.267123938E0,-3.045618057E0
1.582784175E0,1.010625482E0,-3.087088346E0,-3.524994850E0
1.599450113E0,1.088276863E0,-3.269155025E0,-2.061493397E0
1.616116050E0,1.826810837E-1,-3.244328260E0,-1.774267197E0
1.632781988E0,-3.259280920E-1,-2.646023035E0,-2.954102039E0
1.649447925E0,4.347681999E-3,-1.732466698E0,-3.022641659E0
1.666113863E0,3.478613496E-1,-1.559349060E0,-2.190283775E0
1.682779800E0,8.161365986E-2,-1.571191788E0,-2.927989960E-1
1.699445738E0,-5.962635875E-1,-1.284751415E0,1.699089527E0
1.716111675E0,-1.267662764E0,-9.394364357E-1,2.645572186E0
1.732777613E0,-4.603062868E-1,-4.140210152E-1,9.284162521E-2
1.749443550E0,1.092570066E0,3.504514694E-1,-2.175955296E0
1.766109488E0,1.675462484E0,1.295461655E-1,-1.821063042E0
1.782775425E0,1.952898502E0,-9.199919701E-1,1.011010170E0
1.799441363E0,1.245971918E0,-1.427019596E0,3.408136845E0
1.816107300E0,1.936332583E-1,-8.778305054E-1,4.009459496E0
1.832773238E0,-1.635876775E0,4.747862816E-1,2.842044353E0
1.849439175E0,-2.596279383E0,1.534443855E0,2.847038746E0
1.866105113E0,-2.786351681E0,1.127991199E0,3.560360432E0
1.882771050E0,-1.210098743E0,-6.135511398E-1,2.174129486E0
1.899436988E0,8.184205890E-1,-2.224551916E0,1.497615337E0
1.916102925E0,1.583147049E0,-2.846574545E0,1.190532207E0
1.932768863E0,1.179101467E0,-2.242647409E0,-1.579880714E-1
1.949434800E0,1.274821758E-1,-9.085121155E-1,-1.277877331E0
1.966100738E0,-5.767954588E-1,-1.583113670E-1,-1.904060841E0
1.982766675E0,-6.871011257E-1,-2.715911865E-1,-1.195544720E0
1.999432613E0,-6.854152679E-2,-1.118428230E0,7.325410843E-2
2.016098550E0,4.366629720E-1,-1.784894466E0,1.117362976E0
2.032764488E0,5.943023562E-1,-1.864080906E0,1.340232372E0
2.049430425E0,1.735545397E-1,-9.709796906E-1,3.421010971E-1
2.066096363E0,-2.810277939E-1,-2.529535294E-1,-7.187104225E-1
2.082762300E0,-4.547678232E-1,6.579113007E-2,-9.255166054E-1
2.099428238E0,-1.502305269E-1,-3.663830757E-1,-6.161880493E-1
2.116094175E0,7.976698875E-1,-1.325920582E0,4.925441742E-1
2.132760113E0,1.430477858E0,-1.862287998E0,1.760269642E0
2.149426050E0,1.149377942E0,-1.372248173E0,1.600018501E0
2.166091988E0,5.206028223E-1,-3.709421158E-1,5.591669083E-1
2.182757925E0,-5.707418919E-2,3.986048698E-1,-1.197853088E-1
2.199423863E0,-6.154322624E-1,5.774693489E-1,5.751328468E-1
2.216089800E0,-1.112566829E0,2.725591660E-1,1.838675022E0
2.232755738E0,-8.865419626E-1,-6.007347107E-1,2.522093773E0
2.249421675E0,-3.604260683E-1,-1.445344448E0,2.235598087E0
2.266087613E0,-1.667115688E-1,-1.507162571E0,7.323675156E-1
2.282753550E0,5.963742733E-2,-1.268218040E0,-1.242759228E0
2.299419488E0,3.735463023E-1,-1.358301640E0,-2.577202797E0
2.316085425E0,6.156755090E-1,-1.438757420E0,-3.229260445E0
2.332751363E0,5.126581788E-1,-1.410862923E0,-2.844323635E0
2.349417300E0,-4.195499420E-2,-1.140344620E0,-1.586758137E0
2.366083238E0,-1.527358294E-1,-5.933389664E-1,-1.626105309E0
2.382749175E0,-1.254765987E-1,7.758188248E-2,-1.953349590E0
2.399415113E0,-1.179306507E-1,6.016817093E-1,-1.344550610E0
2.416081050E0,-1.154394150E-1,6.659812927E-1,-1.440238953E-2
2.432746988E0,-1.967355013E-1,6.079716682E-1,1.378247261E0
2.449412925E0,-2.670363188E-1,4.339089394E-1,2.317306519E0
2.466078863E0,-5.905886889E-1,4.675517082E-1,2.885014534E0
2.482744800E0,-1.229918957E0,6.899981499E-1,3.810578346E0
2.499410738E0,-1.251761913E0,6.922011375E-1,2.475832939E0
2.516076675E0,-5.530458689E-1,5.758681297E-1,1.240158081E-2
2.532742613E0,4.323101044E-2,2.855200768E-1,-1.896170139E0
2.549408550E0,3.718947768E-1,5.861711502E-2,-2.668983459E0
2.566074488E0,1.247286797E-3,1.966977119E-1,-1.954740047E0
2.582740425E0,-5.473376513E-1,3.630261421E-1,-1.313883305E0
2.599406363E0,-7.035161257E-1,5.307173729E-1,-1.656971455E0
2.616072300E0,-4.433113337E-1,5.399980545E-1,-1.782396317E0
2.632738238E0,-3.451445103E-1,2.404532433E-1,-1.388332844E0
2.649404175E0,-5.174740553E-1,2.147870064E-1,-5.745062828E-1
2.666070113E0,-8.444483280E-1,1.441535950E-1,4.431848526E-1
2.682736050E0,-1.042880774E0,1.792964935E-1,1.123957634E0
2.699401988E0,-7.270976305E-1,3.141498566E-2,1.359071732E0
2.716067925E0,-5.293860435E-1,-1.200942993E-1,1.004496574E0
2.732733863E0,-4.762011766E-1,-1.040015221E-1,5.033655167E-1
2.749399800E0,-5.136960745E-1,-1.210427284E-1,2.758607864E-1
2.766065738E0,-4.262611866E-1,-9.336805344E-2,-1.223850250E-1
2.782731675E0,-3.563380241E-1,4.241323471E-2,-3.941221237E-1
2.799397613E0,-1.964789629E-1,1.002216339E-1,-5.361275673E-1
2.816063550E0,-2.185484171E-1,1.308331490E-1,-1.154527664E-1
2.832729488E0,-2.999719381E-1,1.254496574E-1,1.539649963E-1
2.849395425E0,-4.530311823E-1,8.318328857E-2,3.996725082E-1
2.866061363E0,-3.482105732E-1,5.932426453E-2,2.322254181E-1
2.882727300E0,-1.652245522E-1,8.836269379E-3,-1.045751572E-1
2.899393238E0,1.706364155E-1,-2.171278000E-1,-3.587646484E-1
2.916059175E0,4.185657501E-1,-3.748817444E-1,-5.017037392E-1
2.932725113E0,3.891561031E-1,-3.931522369E-1,-3.611822128E-1
2.949391050E0,3.417490721E-1,-2.576189041E-1,-5.904994011E-1
2.966056988E0,1.643922329E-1,-4.481315613E-3,-5.402941704E-1
2.982722925E0,9.809613228E-2,7.247447968E-3,-3.132896423E-1
2.999388863E0,-7.923483849E-2,-2.006244659E-2,2.760848999E-1
3.016054800E0,-1.938598156E-1,2.487611771E-2,7.597141266E-1
3.032720738E0,-2.090182304E-1,1.718282700E-1,6.429214478E-1
3.049386675E0,-7.995843887E-2,2.220468521E-1,3.757133484E-1
3.066052613E0,1.853084564E-2,2.715940475E-1,-2.001953125E-2
3.082718550E0,1.377320290E-2,2.977190018E-1,-3.481202126E-1
3.099384488E0,-1.634526253E-1,3.767771721E-1,-1.604404449E-1
3.116050425E0,-3.096232414E-1,3.359990120E-1,-1.902198792E-1
3.132716363E0,2.328395844E-3,3.135867119E-1,-3.977141380E-1
3.149382300E0,2.594965696E-1,2.337436676E-1,-4.439764023E-1
3.166048238E0,3.447097540E-1,2.123608589E-1,-4.135437012E-1
3.182714175E0,4.426558018E-1,1.173501015E-1,-3.487372398E-1
3.199380113E0,4.189895391E-1,-8.677911758E-2,-2.481937408E-1
3.216046050E0,3.791992664E-1,-1.493930817E-3,-4.408688545E-1
3.232711988E0,2.539741993E-1,1.849784851E-1,-8.015327454E-1
3.249377925E0,4.873204231E-2,2.688798904E-1,-1.275807858E0
3.266043863E0,-2.078282833E-1,3.904547691E-1,-1.201680660E0
3.282709800E0,-2.176413536E-1,3.374495506E-1,-1.027588844E0
3.299375738E0,9.404420853E-3,7.240533829E-2,-9.511818886E-1
3.316041675E0,2.561664581E-1,-1.068778038E-1,-7.924942970E-1
3.332707613E0,1.366343498E-1,-1.026296616E-1,-2.802314758E-1
3.349373550E0,3.803944588E-2,-4.916000366E-2,3.976106644E-1
3.366039488E0,3.438639641E-2,-1.293940544E-1,1.073126793E0
3.382705425E0,3.501274586E-1,-1.606755257E-1,8.487157822E-1
3.399371363E0,3.991203308E-1,-2.869749069E-2,5.778331757E-1
3.416037300E0,2.416312695E-1,2.096667290E-1,5.003414154E-1
3.432703238E0,1.390399933E-1,2.641625404E-1,9.282808304E-1
3.449369175E0,1.762385368E-1,1.809577942E-1,1.114392757E0
3.466035113E0,3.766849041E-1,1.774563789E-1,7.200007439E-1
3.482701050E0,2.170016766E-1,1.884264946E-1,3.805713654E-1
3.499366988E0,1.543760300E-1,2.249674797E-1,2.560629845E-1
3.516032925E0,2.961044312E-1,3.072466850E-1,5.005283356E-1
3.532698863E0,9.976339340E-2,3.877439499E-1,8.309636116E-1
3.549364800E0,1.102628708E-1,2.821717262E-1,9.303307533E-1
3.566030738E0,3.079736233E-1,1.275815964E-1,9.001989365E-1
3.582696675E0,2.803814411E-1,1.111316681E-1,1.069711208E0
3.599362613E0,1.153819561E-1,2.438421249E-1,1.244088650E0
3.616028550E0,5.406045914E-2,2.018666267E-1,1.220643044E0
3.632694488E0,2.634215355E-2,8.428144455E-2,1.065855026E0
3.649360425E0,1.377956867E-1,-7.708740234E-2,7.639651299E-1
3.666026363E0,-1.370580196E-1,-9.379529953E-2,6.939311028E-1
3.682692300E0,-4.672751427E-1,4.172992706E-2,4.055104256E-1
3.699358238E0,-6.037316322E-1,5.329227448E-2,3.650379181E-2
3.716024175E0,-5.509853363E-1,2.372741699E-3,-3.750891685E-1
3.732690113E0,-5.478007793E-1,-1.446981430E-1,-7.021274567E-1
3.749356050E0,-4.746015072E-1,-2.261824608E-1,-8.354668617E-1
3.766021988E0,-3.546016216E-1,-3.287229538E-1,-1.048049927E0
3.782687925E0,-2.865147591E-1,-3.695955276E-1,-1.044727802E0
3.799353863E0,-3.584780693E-1,-4.022960663E-1,-9.703412056E-1
3.816019800E0,-2.784552574E-1,-4.608464241E-1,-8.233432770E-1
3.832685738E0,-1.336722374E-1,-5.888700485E-1,-7.792005539E-1
3.849351675E0,-2.481484413E-2,-6.354970932E-1,-9.423894882E-1
3.866017613E0,7.167935371E-2,-7.275729179E-1,-1.153153896E0
3.882683550E0,1.657233238E-1,-6.982445717E-1,-9.657092094E-1
3.899349488E0,3.438332081E-1,-7.327861786E-1,-8.755846024E-1
3.916015425E0,5.015623569E-1,-6.321954727E-1,-7.482151985E-1
3.932681363E0,3.599264622E-1,-2.995867729E-1,-4.647412300E-1
3.949347300E0,4.989862442E-3,3.351402283E-2,-2.066478729E-1
3.966013238E0,-4.894900322E-2,1.076846123E-1,-1.735200882E-1
3.982679175E0,-9.275937080E-2,9.428834915E-2,2.781105042E-2
3.999345113E0,-1.622583866E-1,1.211371422E-1,4.845385551E-1
4.016011050E0,-4.132223129E-2,1.338944435E-1,6.340432167E-1
4.032676988E0,2.008578777E-1,1.795387268E-1,3.351144791E-1
4.049342925E0,1.191375256E-1,3.778119087E-1,1.968231201E-1
4.066008863E0,4.232335091E-2,4.639902115E-1,2.003746033E-1
4.082674800E0,9.561634064E-2,4.132127762E-1,1.745219231E-1
4.099340738E0,1.453375816E-2,4.684448242E-1,2.648835182E-1
4.116006675E0,-3.226923943E-2,4.569587708E-1,4.816832542E-1
4.132672613E0,1.303565502E-1,3.541393280E-1,3.180012703E-1
4.149338550E0,1.608386040E-1,4.565734863E-1,5.541324615E-2
4.166004488E0,1.242821217E-1,4.558343887E-1,-2.334685326E-1
4.182670425E0,1.350603104E-1,4.810996056E-1,-3.229727745E-1
4.199336363E0,1.635828018E-1,3.561420441E-1,-3.733868599E-1
4.216002300E0,1.814055443E-1,3.110909462E-1,-1.855807304E-1
4.232668238E0,3.360743523E-1,2.143754959E-1,-1.349153519E-1
4.249334175E0,5.037231445E-1,1.763987541E-1,-2.714715004E-1
4.266000113E0,5.891907215E-1,1.216754913E-1,-1.686096191E-1
4.282666050E0,5.116531849E-1,6.914806366E-2,2.283945084E-1
4.299331988E0,4.372267723E-1,7.430124283E-2,5.552811623E-1
4.315997925E0,3.496389389E-1,7.928895950E-2,6.181459427E-1
4.332663863E0,2.338113785E-1,1.638755798E-1,4.666676521E-1
4.349329800E0,1.397523880E-1,1.876702309E-1,4.394254684E-1
4.365995738E0,1.574349403E-1,9.141302109E-2,4.566087723E-1
4.382661675E0,2.304143906E-1,-1.481914520E-2,2.292542458E-1
4.399327613E0,3.024008274E-1,-2.419042587E-2,-1.718559265E-1
4.415993550E0,3.437716961E-1,3.128528595E-2,-3.721795082E-1
4.432659488E0,2.692813873E-1,3.640699387E-2,-3.820323944E-1
4.449325425E0,3.093526363E-1,8.434772491E-3,-2.868747711E-1
4.465991363E0,3.464794159E-1,-5.549430847E-3,-2.521934509E-1
4.482657300E0,1.443829536E-1,5.825376511E-2,6.200599670E-2
4.499323238E0,-7.309913635E-2,8.502626419E-2,2.146172523E-1
4.515989175E0,-1.720192432E-1,2.526040077E-1,-4.653930664E-4
4.532655113E0,-1.564378738E-1,3.276534081E-1,-3.851490021E-1
4.549321050E0,-5.567121506E-2,4.442887306E-1,-6.835551262E-1
4.565986988E0,1.182596684E-1,4.512963295E-1,-7.796249390E-1
4.582652925E0,8.298754692E-2,4.353375435E-1,-6.385383606E-1
4.599318863E0,1.185953617E-1,3.746237755E-1,-2.755351067E-1
4.615984800E0,2.981133461E-1,1.915397644E-1,3.634500504E-2
4.632650738E0,3.744857311E-1,1.399941444E-1,1.853723526E-1
4.649316675E0,3.524351120E-1,1.436457634E-1,-4.817867279E-2
4.665982613E0,1.580076218E-1,3.276462555E-1,-4.964094162E-1
4.682648550E0,-1.330668926E-1,5.253009796E-1,-5.331025124E-1
4.699314488E0,-1.896417141E-1,5.027313232E-1,-5.982627869E-1
4.715980425E0,-2.420258522E-1,4.585037231E-1,-3.057365417E-1
4.732646363E0,-2.398118973E-1,3.601727486E-1,4.713630676E-2
4.749312300E0,-3.702604771E-1,4.071092606E-1,5.103807449E-1
4.765978238E0,-3.343713284E-1,3.690037727E-1,5.690355301E-1
4.782644175E0,-1.944952011E-1,3.327031136E-1,2.049717903E-1
4.799310113E0,5.794239044E-2,3.093862534E-1,-2.395415306E-1
4.815976050E0,1.237347126E-1,2.279210091E-1,-3.665242195E-1
4.832641988E0,9.099245071E-3,2.377433777E-1,-4.464015961E-1
4.849307925E0,-3.008625507E-1,4.195513725E-1,-3.032426834E-1
4.865973863E0,-5.360302925E-1,4.472923279E-1,-1.216273308E-1
4.882639800E0,-6.089968681E-1,4.738492966E-1,7.990741730E-2
4.899305738E0,-3.690068722E-1,3.268280029E-1,-5.859184265E-2
4.915971675E0,-1.070895195E-1,1.802139282E-1,-3.475513458E-1
4.932637613E0,1.862549782E-2,1.342930794E-1,-6.366667747E-1
4.949303550E0,8.436679840E-3,1.815385818E-1,-6.916527748E-1
4.965969488E0,1.180005074E-2,2.169041634E-1,-4.966382980E-1
4.982635425E0,1.937556267E-2,2.233119011E-1,-1.204619408E-1
4.999301363E0,5.630779266E-2,1.384019852E-1,3.381690979E-1
5.015967300E0,1.451518536E-1,1.525936127E-1,3.784852028E-1
5.032633238E0,3.568458557E-1,1.351151466E-1,8.465242386E-2
5.049299175E0,8.844513893E-1,1.169013977E-1,-6.969532967E-1
5.065965113E0,1.611630559E0,1.593527794E-1,-1.428160191E0
5.082631050E0,1.950852513E0,6.241121292E-1,-1.914232254E0
5.099296988E0,1.670822024E0,8.436803818E-1,-2.224391937E0
5.115962925E0,1.309099913E0,9.489259720E-1,-2.151661873E0
5.132628863E0,1.173470736E0,1.012938499E0,-1.696079731E0
5.149294800E0,2.196642399E0,1.010384083E0,-1.450951099E0
5.165960738E0,3.798160076E0,1.039632320E0,-2.500130653E0
5.182626675E0,4.812748432E0,1.361038685E0,-3.967616796E0
5.199292613E0,4.853215218E0,2.022343159E0,-4.234542847E0
5.215958550E0,4.010676861E0,2.466866493E0,-2.324989319E0
5.232624488E0,2.285431385E0,3.303321362E0,4.935269356E-1
5.249290425E0,6.719574928E-1,4.435011387E0,1.765453815E0
5.265956363E0,7.401945591E-1,5.377616882E0,3.450517654E-1
5.282622300E0,4.355511665E-1,5.266542912E0,-1.225013733E-1
5.299288238E0,-4.735052586E-1,4.903988361E0,1.636393070E0
5.315954175E0,-5.492165089E-1,3.459932804E0,2.718894482E0
5.332620113E0,6.771090031E-1,1.450061798E0,2.529128075E0
5.349286050E0,2.222698689E0,-5.926218033E-1,1.246615887E0
5.365951988E0,3.870146513E0,-2.863584757E0,-1.049711227E0
5.382617925E0,5.251362801E0,-4.760921478E0,-3.227666616E0
5.399283863E0,5.091229916E0,-6.059549809E0,-4.677454472E0
5.415949800E0,4.123682976E0,-7.481242180E0,-5.493714333E0
5.432615738E0,4.265616894E0,-8.261459351E0,-5.802311897E0
5.449281675E0,2.830324173E0,-9.164276123E0,-5.740089417E0
5.465947613E0,1.261457682E0,-9.810111046E0,-5.456858158E0
5.482613550E0,5.026435852E-2,-1.102744865E1,-5.770602703E0
5.499279488E0,-1.081183434E0,-1.141549873E1,-6.364814758E0
5.515945425E0,-2.065345287E0,-1.137158203E1,-6.564206600E0
5.532611363E0,-6.223850250E0,-9.146865845E0,-4.775437355E0
5.549277300E0,-1.328514862E1,-5.519680977E0,-1.740728855E0
5.565943238E0,-1.777468109E1,-2.309133053E0,1.755080223E-1
5.582609175E0,-1.897285461E1,1.192578554E0,2.832339525E0
5.599275113E0,-2.140239716E1,6.371592522E0,5.136516571E0
5.615941050E0,-2.500012589E1,1.110965729E1,7.097739220E0
5.632606988E0,-2.417588806E1,1.314814281E1,9.127986908E0
5.649272925E0,-1.915895844E1,1.329768944E1,1.032829094E1
5.665938863E0,-1.421777534E1,1.257780838E1,1.022963905E1
5.682604800E0,-9.203875542E0,1.216316891E1,8.699997902E0
5.699270738E0,-4.607000351E0,1.187382889E1,8.036174774E0
5.715936675E0,-1.834754944E0,1.182652950E1,9.265068054E0
5.732602613E0,1.477909088E-1,1.190368271E1,1.004529285E1
5.749268550E0,3.364812851E0,1.115643024E1,8.008191109E0
5.765934488E0,6.563652992E0,1.073532104E1,5.245994568E0
5.782600425E0,9.774724960E0,1.033498669E1,3.258686543E0
5.799266363E0,1.183163166E1,1.000032806E1,2.951989412E0
5.815932300E0,1.250992203E1,9.134109497E0,2.773121834E0
5.832598238E0,1.224853706E1,7.575620651E0,1.889823198E0
5.849264175E0,1.212941933E1,5.533216476E0,6.210112572E-1
5.865930113E0,1.236334991E1,3.496512890E0,-1.877318621E-1
5.882596050E0,1.185633469E1,1.847635031E0,-2.558530569E-1
5.899261988E0,9.763084412E0,1.618816137E0,7.827045918E-1
5.915927925E0,7.501665592E0,1.629808664E0,1.237769842E0
5.932593863E0,5.486538887E0,1.261929512E0,5.671012402E-1
5.949259800E0,2.598792076E0,2.023808956E0,7.562727928E-1
5.965925738E0,-1.828943729E0,5.896863461E0,3.732524633E0
5.982591675E0,-7.354191780E0,9.825266838E0,6.104036331E0
5.999257613E0,-9.802560806E0,1.135167122E1,5.374477386E0
6.015923550E0,-1.182111740E1,1.203809547E1,5.141502857E0
6.032589488E0,-1.641597366E1,1.250893211E1,7.682765484E0
6.049255425E0,-2.018254852E1,9.511976242E0,1.019592476E1
6.065921363E0,-2.062277794E1,5.006468296E0,9.503491402E0
6.082587300E0,-1.793192291E1,-7.456722260E-1,6.261989594E0
6.099253238E0,-1.109817314E1,-6.392041206E0,2.441633463E0
6.115919175E0,-2.768771172E0,-1.073181152E1,-2.221493721E-1
6.132585113E0,2.660022974E0,-1.348152733E1,-1.541298866E0
6.149251050E0,4.893209934E0,-1.528359985E1,-6.579624414E-1
6.165916988E0,4.739090919E0,-1.625960922E1,5.593214035E-1
6.182582925E0,3.412916183E0,-1.650328445E1,1.241672635E0
6.199248863E0,3.351781368E0,-1.637916565E1,8.367626667E-1
6.215914800E0,5.341351986E0,-1.611561584E1,-2.637150586E-1
6.232580738E0,7.533157349E0,-1.587865067E1,-1.375033379E0
6.249246675E0,8.364653587E0,-1.574402332E1,-2.694198608E0
6.265912613E0,7.512758732E0,-1.515172386E1,-4.219501019E0
6.282578550E0,5.367673874E0,-1.371601868E1,-4.624405861E0
6.299244488E0,2.647019863E0,-1.098272705E1,-4.388008118E0
6.315910425E0,-1.719243050E0,-7.737878323E0,-3.785403728E0
6.332576363E0,-6.058057785E0,-4.404914856E0,-2.894469261E0
6.349242300E0,-6.739068985E0,-1.593093157E0,-1.809111595E0
6.365908238E0,-5.071309566E0,-4.926846027E-1,-7.000176907E-1
6.382574175E0,-6.896462440E0,2.893770218E0,1.941060066E0
6.399240113E0,-1.503701878E1,9.456076622E0,7.185070992E0
6.415906050E0,-2.420308304E1,1.542130184E1,1.203662014E1
6.432571988E0,-2.401920319E1,1.543331146E1,1.135276031E1
6.449237925E0,-1.841283798E1,1.106931019E1,7.079446793E0
6.465903863E0,-9.214408875E0,7.221854210E0,4.633010864E0
6.482569800E0,-1.893447876E0,5.234836578E0,4.022504330E0
6.499235738E0,3.008772373E0,2.861548662E0,2.573705435E0
6.515901675E0,6.680984497E0,1.842166424E0,2.854386091E0
6.532567613E0,8.729201317E0,1.355345964E0,3.080361366E0
6.549233550E0,9.696277618E0,1.457660437E0,2.621732235E0
6.565899488E0,9.470505714E0,2.071431875E0,1.724238396E0
6.582565425E0,8.487049103E0,2.865798712E0,7.072961330E-1
6.599231363E0,8.235116959E0,3.989696741E0,-3.945984840E-1
6.615897300E0,7.753970623E0,3.095960140E0,-2.403927803E0
