"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.383854250E-1,-2.111157417E1,-2.615355253E0,1.058674431E1
5.550513630E-1,-2.684567451E1,6.158527136E-1,1.640937996E1
5.717173000E-1,-2.754168701E1,3.719044685E0,1.910040855E1
5.883832380E-1,-2.573032188E1,8.175676346E0,1.834816360E1
6.050491750E-1,-2.392523575E1,1.084546852E1,1.555962849E1
6.217151130E-1,-1.883779526E1,1.127527905E1,1.392562962E1
6.383810500E-1,-1.179153061E1,9.730113983E0,1.409821224E1
6.550469880E-1,-6.632306099E0,7.609475136E0,1.402223969E1
6.717129250E-1,-4.929812908E0,6.787839413E0,1.242533016E1
6.883788630E-1,-4.556532383E0,7.320840836E0,1.185613728E1
7.050448000E-1,-4.256233215E0,7.818548203E0,1.129980564E1
7.217107380E-1,-4.199702740E0,9.716355324E0,8.656634331E0
7.383766750E-1,-2.759821892E0,9.824630737E0,5.714060307E0
7.550426130E-1,4.474578202E-1,8.382954597E0,3.608376503E0
7.717085500E-1,2.204686880E0,7.269095898E0,2.603989124E0
7.883744880E-1,1.915753603E0,5.983851433E0,2.081755638E0
8.050404250E-1,1.633101463E0,5.699404240E0,2.826521635E0
8.217063630E-1,1.416550994E0,6.090631008E0,3.603889942E0
8.383723000E-1,2.216351926E-1,6.598507404E0,3.609273911E0
8.550382380E-1,-1.006181955E0,5.983253002E0,2.987139940E0
8.717041750E-1,-1.855334878E0,4.940281391E0,3.439383507E0
8.883701130E-1,-2.935096025E0,4.822434902E0,5.855237007E0
9.050360500E-1,-6.442076683E0,5.626124382E0,8.077570915E0
9.217019880E-1,-1.185015488E1,4.558925152E0,8.005487442E0
9.383679250E-1,-1.433659649E1,9.562317729E-1,5.663212776E0
9.550338630E-1,-1.084965611E1,-7.926225066E-1,4.077070713E0
9.716998000E-1,-1.224766254E1,7.028916478E-1,7.273283482E0
9.883657380E-1,-1.933849335E1,2.031506538E0,1.447328663E1
1.005031675E0,-2.639283371E1,2.696711063E0,2.020648956E1
1.021697613E0,-2.767957497E1,1.894218206E0,1.932323837E1
1.038363550E0,-2.202383804E1,2.700898647E-1,1.430130291E1
1.055029488E0,-1.651705742E1,-1.333998680E0,1.001964569E1
1.071695425E0,-1.280907917E1,-2.343769789E0,7.526922703E0
1.088361363E0,-1.022303581E1,-2.350948334E0,5.120640278E0
1.105027300E0,-7.850851059E0,-1.718046665E0,2.405085802E0
1.121693238E0,-5.147858620E0,-8.365905881E-1,3.984049559E-1
1.138359175E0,-4.295116425E0,-3.179463148E-1,2.566302419E-1
1.155025113E0,-5.968895912E0,7.064808607E-1,1.131505966E0
1.171691050E0,-7.176374435E0,2.034198284E0,2.176272154E0
1.188356988E0,-5.995516300E0,2.471486807E0,1.863709688E0
1.205022925E0,-4.019941807E0,2.119442701E0,3.867399693E-1
1.221688863E0,-2.337787628E0,1.296610713E0,-1.373181105E0
1.238354800E0,-3.384647608E0,1.308874011E0,-1.474576890E-1
1.255020738E0,-4.679164886E0,2.089532375E0,3.708875179E0
1.271686675E0,-6.192625046E0,3.178266764E0,5.280959606E0
1.288352613E0,-6.300900459E0,3.538685560E0,5.255236626E0
1.305018550E0,-4.928915501E0,2.131107569E0,7.171588421E0
1.321684488E0,-1.239781260E0,1.954936147E0,1.088076305E1
1.338350425E0,-1.935793519E0,3.663112402E0,8.568697929E0
1.355016363E0,-5.016552448E0,5.844469070E0,3.599403381E0
1.371682300E0,-7.820342541E0,9.547661781E0,6.581458569E0
1.388348238E0,-1.110957623E1,8.797810555E0,1.307498074E1
1.405014175E0,-1.050479031E1,5.947958946E0,1.804636955E1
1.421680113E0,-6.912864685E0,3.156133175E0,1.820967865E1
1.438346050E0,-2.115853310E0,2.454138756E0,1.247139168E1
1.455011988E0,1.495514214E-1,2.105085611E0,6.863213539E0
1.471677925E0,-1.525424421E-2,2.838784933E0,3.967000723E0
1.488343863E0,-1.135992527E0,4.092923164E0,4.864309311E0
1.505009800E0,-3.043072224E0,4.513761044E0,7.781459332E0
1.521675738E0,-3.283251762E0,4.667499542E0,8.336893082E0
1.538341675E0,-2.569293261E0,4.426422596E0,6.694818497E0
1.555007613E0,-1.737488389E0,4.214358807E0,5.349753380E0
1.571673550E0,-9.993025661E-1,3.675674677E0,4.603790760E0
1.588339488E0,-1.710868180E-1,2.926422119E0,4.677968502E0
1.605005425E0,-5.802595019E-1,2.988635540E0,6.222236156E0
1.621671363E0,-1.267896891E0,3.051447153E0,5.610869884E0
1.638337300E0,-1.290329576E0,3.949054718E0,4.695615292E0
1.655003238E0,-6.783652306E-1,4.539782524E0,4.930410862E0
1.671669175E0,-4.522434771E-1,4.696512699E0,6.160022736E0
1.688335113E0,-8.617152572E-1,4.711168766E0,8.001299858E0
1.705001050E0,-1.659422517E0,5.286044121E0,9.954740524E0
1.721666988E0,-1.808674812E0,5.561218739E0,9.707083702E0
1.738332925E0,-3.346960545E-1,6.382256031E0,6.674778938E0
1.754998863E0,1.143769264E0,6.827620506E0,5.221737385E0
1.771664800E0,1.725225091E0,6.177071571E0,6.649653912E0
1.788330738E0,1.407577872E0,5.156233788E0,9.570692062E0
1.804996675E0,4.004986882E-1,5.115854740E0,1.151456165E1
1.821662613E0,-1.281954765E0,5.889035702E0,1.118106174E1
1.838328550E0,-3.047558784E0,7.481758118E0,1.033968544E1
1.854994488E0,-3.968795538E0,7.939385414E0,1.081256771E1
1.871660425E0,-3.567100286E0,6.976274490E0,1.107428265E1
1.888326363E0,-1.587936878E0,4.989633560E0,9.589237213E0
1.904992300E0,1.809572130E-1,3.584747314E0,9.470493317E0
1.921658238E0,5.000999570E-1,3.304488182E0,8.734998703E0
1.938324175E0,-2.530409992E-1,4.321138382E0,7.354041100E0
1.954990113E0,-1.388435364E0,5.587240696E0,6.281757832E0
1.971656050E0,-1.975275040E0,6.032904148E0,5.992226124E0
1.988321988E0,-1.797907114E0,5.574080467E0,7.141379356E0
2.004987925E0,-1.089631557E0,4.587339878E0,8.391927719E0
2.021653863E0,-6.556333899E-1,4.066003799E0,9.328718185E0
2.038319800E0,-7.328019142E-1,4.399503708E0,9.032905579E0
2.054985738E0,-1.198505044E0,5.352744102E0,7.781459332E0
2.071651675E0,-1.609173179E0,6.035595894E0,6.989434719E0
2.088317613E0,-1.625025630E0,6.127121449E0,6.939484596E0
2.104983550E0,-9.693922997E-1,5.373382568E0,7.580163002E0
2.121649488E0,9.870393202E-3,4.437489510E0,8.855537415E0
2.138315425E0,4.354937077E-1,4.199702740E0,9.879366875E0
2.154981363E0,-1.546361595E-1,4.983352184E0,9.133703232E0
2.171647300E0,-7.749754190E-1,6.055037498E0,8.113163948E0
2.188313238E0,-1.419242978E0,6.619444847E0,7.785945892E0
2.204979175E0,-2.061416626E0,6.627221584E0,8.899505615E0
2.221645113E0,-2.463410854E0,6.063711643E0,9.999606133E0
2.238311050E0,-1.978266120E0,5.082056046E0,1.057149029E1
2.254976988E0,-1.536192179E0,4.359124660E0,9.815657616E0
2.271642925E0,-1.296610713E0,4.575376034E0,8.081459045E0
2.288308863E0,-1.012463093E0,4.687539577E0,6.190232277E0
2.304974800E0,-6.260222197E-1,4.585844517E0,5.058426857E0
2.321640738E0,-5.108676553E-1,4.540380955E0,4.680361271E0
2.338306675E0,-8.276175261E-1,4.633102894E0,5.462215900E0
2.354972613E0,-1.342074394E0,4.950749874E0,6.432804585E0
2.371638550E0,-1.318146229E0,5.516951561E0,6.125027657E0
2.388304488E0,-1.276271820E0,6.081657887E0,6.111268997E0
2.404970425E0,-1.278365493E0,6.339783669E0,7.112665176E0
2.421636363E0,-1.322632670E0,6.227021694E0,8.606683731E0
2.438302300E0,-1.504188180E0,6.021538258E0,9.947262764E0
2.454968238E0,-1.709073544E0,5.840580940E0,1.077099228E1
2.471634175E0,-2.158026934E0,5.861218929E0,1.149512005E1
2.488300113E0,-2.835793972E0,6.035595894E0,1.205563831E1
2.504966050E0,-2.388934374E0,6.010471344E0,1.003250694E1
2.521631988E0,-1.604088426E0,5.817250729E0,7.638488293E0
2.538297925E0,-1.081256747E0,5.571986675E0,6.037091732E0
2.554963863E0,-9.346963167E-1,5.463412285E0,5.754439354E0
2.571629800E0,-1.529611826E0,5.684449196E0,6.628716946E0
2.588295738E0,-2.018046856E0,5.832505226E0,6.897610188E0
2.604961675E0,-2.003091574E0,6.011368752E0,6.486942291E0
2.621627613E0,-1.765005827E0,5.793622017E0,6.590431690E0
2.638293550E0,-1.805683732E0,5.538786411E0,7.088438034E0
2.654959488E0,-2.181656122E0,5.461019516E0,8.106583595E0
2.671625425E0,-2.553740025E0,5.372784138E0,9.040083885E0
2.688291363E0,-2.685943365E0,5.350949764E0,9.594022751E0
2.704957300E0,-2.433201551E0,5.116153717E0,9.644570351E0
2.721623238E0,-2.260020971E0,5.026721954E0,9.180662155E0
2.738289175E0,-2.298007011E0,5.012066364E0,8.804988861E0
2.754955113E0,-2.314756870E0,5.012963295E0,8.516056061E0
2.771621050E0,-2.254338026E0,5.071587563E0,8.147261620E0
2.788286988E0,-2.175075769E0,5.220241547E0,7.863114357E0
2.804952925E0,-2.070688963E0,5.239683151E0,7.903792381E0
2.821618863E0,-2.171486616E0,5.286941528E0,8.336295128E0
2.838284800E0,-2.295913219E0,5.228018284E0,8.598309517E0
2.854950738E0,-2.384746790E0,5.167599678E0,8.747561455E0
2.871616675E0,-2.193022013E0,5.129912853E0,8.524131775E0
2.888282613E0,-1.932204247E0,4.998008251E0,8.195716858E0
2.904948550E0,-1.562812328E0,4.744070053E0,7.991429329E0
2.921614488E0,-1.421037555E0,4.646562576E0,7.965407372E0
2.938280425E0,-1.482951880E0,4.662415028E0,7.975875854E0
2.954946363E0,-1.625025630E0,4.893920422E0,7.779066563E0
2.971612300E0,-1.789233088E0,5.061418056E0,7.886444569E0
2.988278238E0,-1.923829436E0,5.029115200E0,8.237890244E0
3.004944175E0,-2.150549412E0,4.998606682E0,8.846264839E0
3.021610113E0,-2.256132603E0,5.102096081E0,9.148359299E0
3.038276050E0,-2.272284269E0,5.227719307E0,8.925827026E0
3.054941988E0,-2.153241158E0,5.286044121E0,8.570492744E0
3.071607925E0,-2.144567251E0,5.367101192E0,8.183753014E0
3.088273863E0,-2.195414782E0,5.407180786E0,7.947760582E0
3.104939800E0,-2.511566401E0,5.487340450E0,8.174480438E0
3.121605738E0,-2.469093800E0,5.406283855E0,8.007880211E0
3.138271675E0,-2.140978098E0,5.391627789E0,7.869096279E0
3.154937613E0,-1.968694806E0,5.251647472E0,7.836793423E0
3.171603550E0,-1.876571178E0,5.272883892E0,7.910372734E0
3.188269488E0,-1.866999865E0,5.086842060E0,7.977969646E0
3.204935425E0,-1.962413669E0,4.963013172E0,7.995616913E0
3.221601363E0,-2.058126688E0,5.105984211E0,7.675277710E0
3.238267300E0,-2.285444736E0,5.266901970E0,7.226025105E0
3.254933238E0,-2.611167669E0,5.343770981E0,6.815357208E0
3.271599175E0,-2.891427040E0,5.405685425E0,7.006783009E0
3.288265113E0,-2.919841766E0,5.248656273E0,7.112067223E0
3.304931050E0,-2.705983400E0,4.926223755E0,7.157829762E0
3.321596988E0,-2.705385208E0,4.753940582E0,7.470093250E0
3.338262925E0,-2.895614386E0,4.733601570E0,8.001897812E0
3.354928863E0,-3.096312523E0,4.696512699E0,8.832207680E0
3.371594800E0,-2.976671457E0,4.545764923E0,9.193224907E0
3.388260738E0,-2.761915445E0,4.557429790E0,8.880661964E0
3.404926675E0,-2.904587507E0,4.705784798E0,8.637491226E0
3.421592613E0,-3.119343519E0,4.941477776E0,8.649456024E0
3.438258550E0,-3.322434187E0,4.953142643E0,9.105587006E0
3.454924488E0,-3.300300598E0,4.943870544E0,8.931808472E0
3.471590425E0,-3.271586657E0,5.025226593E0,8.481658936E0
3.488256363E0,-3.515953779E0,5.041079044E0,8.104789734E0
3.504922300E0,-3.503092289E0,5.099104881E0,8.164011955E0
3.521588238E0,-3.471985579E0,5.138586521E0,8.430212975E0
3.538254175E0,-3.688835144E0,5.190331459E0,8.769395828E0
3.554920113E0,-3.597010612E0,5.035396099E0,8.720941544E0
3.571586050E0,-3.468695641E0,4.917250633E0,8.755337715E0
3.588251988E0,-3.617349625E0,4.990231514E0,8.930911064E0
3.604917925E0,-3.774378538E0,5.105386257E0,9.052646637E0
3.621583863E0,-3.806681633E0,5.019543648E0,8.961718559E0
3.638249800E0,-3.782753468E0,4.943272591E0,8.741579056E0
3.654915738E0,-3.757628918E0,4.817050934E0,8.418847084E0
3.671581675E0,-4.138985157E0,4.976173878E0,8.365607262E0
3.688247613E0,-4.408775806E0,5.115555763E0,7.910073280E0
3.704913550E0,-4.452744007E0,5.204389095E0,7.520342350E0
3.721579488E0,-4.378267288E0,5.152345181E0,7.066603661E0
3.738245425E0,-4.351946354E0,5.094917774E0,6.780063152E0
3.754911363E0,-4.228117466E0,5.056931496E0,6.637690067E0
3.771577300E0,-4.059423447E0,5.006682396E0,6.401398659E0
3.788243238E0,-4.010969162E0,5.015356064E0,6.506383896E0
3.804909175E0,-4.000799656E0,4.990530491E0,6.566204548E0
3.821575113E0,-3.800699711E0,4.884648323E0,6.763014317E0
3.838241050E0,-3.573381424E0,4.777270317E0,6.789335251E0
3.854906988E0,-3.412464142E0,4.679164886E0,6.614060879E0
3.871572925E0,-3.235694408E0,4.607080936E0,6.542874336E0
3.888238863E0,-3.100799084E0,4.610969067E0,6.777669907E0
3.904904800E0,-2.881855726E0,4.578965187E0,6.874579430E0
3.921570738E0,-2.751745939E0,4.710570335E0,7.048058987E0
3.938236675E0,-3.055335522E0,5.075775146E0,7.419245720E0
3.954902613E0,-3.309572935E0,5.266004562E0,7.590631485E0
3.971568550E0,-3.319144011E0,5.253142834E0,7.677371502E0
3.988234488E0,-3.401397467E0,5.199005604E0,7.979166031E0
4.004900425E0,-3.457628727E0,5.216652393E0,8.479864120E0
4.021566363E0,-3.228216887E0,5.165804863E0,8.414659500E0
4.038232300E0,-3.101995468E0,5.276473045E0,8.146065712E0
4.054898238E0,-3.232404232E0,5.452644825E0,8.077870369E0
4.071564175E0,-3.268894911E0,5.448158264E0,8.087141991E0
4.088230113E0,-3.270390272E0,5.410470963E0,8.079066277E0
4.104896050E0,-3.372085333E0,5.456831932E0,8.264211655E0
4.121561988E0,-3.360420227E0,5.377869129E0,8.356036186E0
4.138227925E0,-3.244069338E0,5.371587753E0,8.116753578E0
4.154893863E0,-3.254537821E0,5.470291615E0,7.814061642E0
4.171559800E0,-3.296412230E0,5.493621826E0,7.592127323E0
4.188225738E0,-3.293122053E0,5.489434242E0,7.452147007E0
4.204891675E0,-3.258725405E0,5.382056236E0,7.510771275E0
4.221557613E0,-3.211168051E0,5.326423168E0,7.714160919E0
4.238223550E0,-3.005983353E0,5.231308460E0,7.643871784E0
4.254889488E0,-2.871088028E0,5.183751106E0,7.588837147E0
4.271555425E0,-2.835195780E0,5.097908497E0,7.795516968E0
4.288221363E0,-2.969791889E0,5.082056046E0,8.213363647E0
4.304887300E0,-3.021835804E0,5.066203594E0,8.459525108E0
4.321553238E0,-3.140579700E0,5.097011566E0,8.434998512E0
4.338219175E0,-3.259323597E0,5.174777985E0,8.284550667E0
4.354885113E0,-3.315854073E0,5.161617756E0,8.327322006E0
4.371551050E0,-3.267100334E0,5.036891460E0,8.281260490E0
4.388216988E0,-3.185146093E0,4.984847546E0,7.938787460E0
4.404882925E0,-3.117548704E0,5.006682396E0,7.599006653E0
4.421548863E0,-3.084647417E0,5.067399979E0,7.403692245E0
4.438214800E0,-3.165106058E0,5.061418056E0,7.491030216E0
4.454880738E0,-3.087638617E0,5.006682396E0,7.515257835E0
4.471546675E0,-3.098107100E0,5.013262749E0,7.638188839E0
4.488212613E0,-3.367000580E0,5.068297386E0,7.989036560E0
4.504878550E0,-3.556930780E0,5.130510807E0,7.977670670E0
4.521544488E0,-3.635295868E0,5.335994720E0,7.662416458E0
4.538210425E0,-3.605086327E0,5.423033237E0,7.268497944E0
4.554876363E0,-3.452843189E0,5.534598827E0,6.997809887E0
4.571542300E0,-3.370589733E0,5.504987717E0,6.968198776E0
4.588208238E0,-3.399303675E0,5.474180222E0,7.203293324E0
4.604874175E0,-3.282653570E0,5.350052357E0,7.594520092E0
4.621540113E0,-3.120838881E0,5.148756027E0,7.870292664E0
4.638206050E0,-3.073281527E0,5.144568920E0,7.955836296E0
4.654871988E0,-3.127419233E0,5.186143875E0,7.547261715E0
4.671537925E0,-3.411566973E0,5.428716183E0,7.208079338E0
4.688203863E0,-3.635295868E0,5.557629585E0,7.173084259E0
4.704869800E0,-3.716352701E0,5.511568069E0,7.191927433E0
4.721535738E0,-3.725026608E0,5.414658546E0,7.540980339E0
4.738201675E0,-3.815953970E0,5.335097313E0,7.969893932E0
4.754867613E0,-3.931108475E0,5.364708424E0,8.376973152E0
4.771533550E0,-3.866203070E0,5.293521881E0,8.297112465E0
4.788199488E0,-3.689134359E0,5.291129112E0,7.851748466E0
4.804865425E0,-3.461816072E0,5.243571758E0,7.478168964E0
4.821531363E0,-3.474079370E0,5.169394016E0,7.417750359E0
4.838197300E0,-3.673580885E0,5.244169712E0,7.339086056E0
4.854863238E0,-4.040580273E0,5.421238899E0,7.529913902E0
4.871529175E0,-4.232604027E0,5.408377171E0,7.724031448E0
4.888195113E0,-4.232604027E0,5.432903767E0,7.857730389E0
4.904861050E0,-3.902095556E0,5.234897614E0,7.626523972E0
4.921526988E0,-3.710071564E0,5.156831741E0,7.323532581E0
4.938192925E0,-3.597309828E0,5.139483929E0,7.060023308E0
4.954858863E0,-3.647858143E0,5.222335339E0,7.069295406E0
4.971524800E0,-3.596412420E0,5.249553680E0,7.316055298E0
4.988190738E0,-3.594617844E0,5.210969448E0,7.799405575E0
5.004856675E0,-3.496811152E0,5.134399414E0,8.160721779E0
5.021522613E0,-3.345764160E0,5.161019325E0,8.127820015E0
5.038188550E0,-3.018545866E0,5.151747227E0,7.666304588E0
5.054854488E0,-2.311765671E0,5.184349537E0,6.771090031E0
5.071520425E0,-1.676471353E0,5.405685425E0,6.089434624E0
5.088186363E0,-1.608874083E0,5.943771362E0,5.603392601E0
5.104852300E0,-1.963610053E0,6.096612930E0,5.337490082E0
5.121518238E0,-2.381755829E0,6.221039772E0,5.539982796E0
5.138184175E0,-2.152642965E0,6.240481377E0,6.023332596E0
5.154850113E0,-7.905287743E-1,6.309873104E0,5.901896954E0
5.171516050E0,7.339983582E-1,6.474080563E0,4.407280445E0
5.188181988E0,1.454237938E0,6.978068829E0,3.175275564E0
5.204847925E0,1.132403374E0,7.595118046E0,3.521935940E0
5.221513863E0,-1.510469317E-1,8.014161110E0,6.001199245E0
5.238179800E0,-2.100898266E0,9.056833267E0,8.539685249E0
5.254845738E0,-3.199203968E0,1.027657509E1,8.763114929E0
5.271511675E0,-3.018545866E0,1.087807083E1,7.112665176E0
5.288177613E0,-3.812663794E0,1.077876854E1,7.470691204E0
5.304843550E0,-4.550550461E0,1.011296558E1,9.283554077E0
5.321509488E0,-4.201497555E0,8.332705498E0,9.952945709E0
5.338175425E0,-2.710170746E0,6.480062962E0,9.411270142E0
5.354841363E0,-1.132702470E0,4.279862404E0,7.577171803E0
5.371507300E0,5.455635786E-1,2.396411896E0,5.096114159E0
5.388173238E0,1.471885085E0,7.519445419E-1,2.880061150E0
5.404839175E0,5.635097623E-1,-3.299104273E-1,1.322333574E0
5.421505113E0,-1.983051747E-1,-1.517946839E0,4.447658956E-1
5.438171050E0,-6.266204119E-1,-2.290529490E0,-5.742774159E-2
5.454836988E0,-2.724826813E0,-3.216850996E0,9.272187948E-3
5.471502925E0,-4.362713814E0,-4.214957237E0,-1.492523104E-1
5.488168863E0,-5.991627693E0,-5.419743061E0,-7.109674215E-1
5.504834800E0,-7.224529743E0,-6.072086334E0,-1.564606905E0
5.521500738E0,-9.459127426E0,-5.822036743E0,-1.435693622E0
5.538166675E0,-1.564577007E1,-3.549154282E0,7.277171612E-1
5.554832613E0,-2.294029045E1,-5.506483316E-1,3.320340633E0
5.571498550E0,-2.642543602E1,1.737488389E0,4.842175961E0
5.588164488E0,-2.815574646E1,5.364708424E0,7.576274872E0
5.604830425E0,-3.166511917E1,9.992427826E0,9.096614838E0
5.621496363E0,-3.469921875E1,1.339920902E1,1.111735344E1
5.638162300E0,-3.222892761E1,1.420080376E1,1.270289707E1
5.654828238E0,-2.708196640E1,1.363131237E1,1.340937805E1
5.671494175E0,-2.246531487E1,1.277617741E1,1.235025501E1
5.688160113E0,-1.747777557E1,1.237178993E1,1.045095158E1
5.704826050E0,-1.353918839E1,1.208524990E1,1.021137047E1
5.721491988E0,-1.134437180E1,1.218844032E1,1.131386375E1
5.738157925E0,-9.008678436E0,1.203230858E1,1.112393379E1
5.754823863E0,-5.715256691E0,1.144247818E1,8.478069305E0
5.771489800E0,-2.371885538E0,1.127737331E1,5.897111416E0
5.788155738E0,5.709872842E-1,1.106261730E1,4.471886635E0
5.804821675E0,2.242373943E0,1.093400288E1,4.423431873E0
5.821487613E0,2.617149830E0,1.009382343E1,4.066602230E0
5.838153550E0,2.379063845E0,8.728717804E0,3.017349243E0
5.854819488E0,2.605484724E0,7.037291527E0,2.018046856E0
5.871485425E0,2.923730135E0,5.473282814E0,1.526919961E0
5.888151363E0,2.085644007E0,4.595715046E0,2.125424623E0
5.904817300E0,-7.776673418E-3,5.123930454E0,3.319742203E0
5.921483238E0,-1.896311998E0,5.400002480E0,3.661616802E0
5.938149175E0,-3.635894060E0,5.547460079E0,3.184846878E0
5.954815113E0,-6.633801460E0,7.835896015E0,4.933103085E0
5.971481050E0,-1.128245831E1,1.264487171E1,8.508578300E0
5.988146988E0,-1.554257965E1,1.637617874E1,1.011117077E1
6.004812925E0,-1.668006706E1,1.788395691E1,9.210572243E0
6.021478863E0,-1.917428589E1,1.923350906E1,1.025533867E1
6.038144800E0,-2.371018028E1,1.900290108E1,1.312194061E1
6.054810738E0,-2.604228592E1,1.580878067E1,1.457916927E1
6.071476675E0,-2.545724106E1,1.120738316E1,1.239123249E1
6.088142613E0,-2.111994934E1,5.736493111E0,8.206185341E0
6.104808550E0,-1.317248821E1,6.373881102E-1,4.175475597E0
6.121474488E0,-5.354837894E0,-2.928814888E0,1.435693622E0
6.138140425E0,-1.163509965E0,-5.410470963E0,4.890331328E-1
6.154806363E0,-9.212367237E-2,-7.013363361E0,1.402493119E0
6.171472300E0,-1.199402332E0,-8.018946648E0,2.053340912E0
6.188138238E0,-2.680559635E0,-8.319246292E0,2.213660002E0
6.204804175E0,-2.320738792E0,-8.532505989E0,1.213759303E0
6.221470113E0,-2.072782665E-1,-8.322536469E0,-1.046859939E-2
6.238136050E0,1.434198022E0,-8.557631493E0,-1.181157112E0
6.254801988E0,1.587338686E0,-8.565108299E0,-2.591726065E0
6.271467925E0,-2.132603228E-1,-8.126624107E0,-3.543770313E0
6.288133863E0,-2.702095032E0,-6.705885410E0,-3.228815079E0
6.304799800E0,-6.062515259E0,-4.187140465E0,-2.298904419E0
6.321465738E0,-1.102433205E1,-1.348953724E0,-9.433703423E-1
6.338131675E0,-1.449153233E1,1.527817249E0,6.610172391E-1
6.354797613E0,-1.384427357E1,3.413959742E0,2.118545294E0
6.371463550E0,-1.299003601E1,4.451547623E0,3.552444220E0
6.388129488E0,-1.696481323E1,8.756235123E0,6.991827965E0
6.404795425E0,-2.727339172E1,1.532363605E1,1.255274773E1
6.421461363E0,-3.409114075E1,1.936660957E1,1.554676723E1
6.438127300E0,-3.165345383E1,1.733480453E1,1.297448254E1
6.454793238E0,-2.481745911E1,1.276361465E1,8.641380310E0
6.471459175E0,-1.549681664E1,9.847362518E0,7.241279602E0
6.488125113E0,-9.487542152E0,7.844869137E0,5.970391750E0
6.504791050E0,-4.687240601E0,5.952445507E0,5.117350101E0
6.521456988E0,-1.743769526E0,5.202295303E0,5.292026520E0
6.538122925E0,-3.349951655E-2,4.995017052E0,5.205884933E0
6.554788863E0,6.577271223E-1,5.246861935E0,4.466502666E0
6.571454800E0,-1.145563871E-1,6.012266159E0,3.370589733E0
6.588120738E0,-5.578267574E-1,6.997510910E0,2.554936409E0
6.604786675E0,-1.044167995E0,7.979465485E0,1.152742267E0
6.621452613E0,-7.235297561E-1,6.592226505E0,-9.152546525E-2
6.638118550E0,8.135596663E-2,5.821737289E0,1.563410521E0
6.654784488E0,-5.838487148E-1,5.505585670E0,3.644268990E0
6.671450425E0,-5.718846321E-1,4.010071754E0,3.792623997E0
6.688116363E0,1.764706671E-1,4.124927044E0,3.353241920E0
6.704782300E0,5.817549825E-1,4.355535507E0,4.142574310E0
6.721448238E0,-2.041975021E0,6.753442764E0,7.394420147E0
6.738114175E0,-7.354938507E0,1.020598698E1,1.114576817E1
6.754780113E0,-8.680562019E0,1.342762375E1,1.219591808E1
6.771446050E0,-6.882356167E0,1.522493267E1,1.013689423E1
6.788111988E0,-5.315356255E0,1.595713615E1,1.063370419E1
6.804777925E0,-8.010272980E0,1.536969757E1,1.518006706E1
6.821443863E0,-1.271665573E1,1.532782364E1,1.897149467E1
6.838109800E0,-1.673390579E1,1.446132278E1,1.840319824E1
6.854775738E0,-1.648684692E1,1.156211948E1,1.536461353E1
6.871441675E0,-1.239392376E1,7.458428383E0,1.133839035E1
6.888107613E0,-7.195816040E0,3.305086374E0,7.709375381E0
6.904773550E0,-3.857230186E0,-3.427718580E-1,4.879563808E0
6.921439488E0,-1.738684773E0,-3.481556892E0,2.931805849E0
