"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.110807440E-1,-2.873355150E-1,-1.394986033E0,1.535561383E-1
7.277466810E-1,-2.813795805E-1,-1.344360709E0,1.573740393E-1
7.444126190E-1,-5.364156365E-1,-8.398627043E-1,2.474002391E-1
7.610785560E-1,-1.193400741E0,-2.572504282E-1,2.053269297E-1
7.777444940E-1,-1.725234866E0,-2.676351368E-1,7.200568914E-2
7.944104310E-1,-1.648036838E0,-2.952767611E-1,-4.115701467E-2
8.110763690E-1,-1.348942161E0,7.254019380E-2,1.067486182E-1
8.277423060E-1,-9.333250523E-1,4.718930274E-2,3.252854943E-2
8.444082440E-1,-3.046688139E-1,1.864664704E-1,-2.690859437E-1
8.610741810E-1,3.759872615E-1,4.353938699E-1,-2.535852492E-1
8.777401190E-1,8.198568821E-1,6.227766275E-1,8.025235683E-2
8.944060560E-1,9.383646846E-1,4.735729098E-1,4.078285992E-1
9.110719940E-1,6.863829494E-1,3.453676701E-1,6.740893126E-1
9.277379310E-1,3.125337064E-1,3.403280377E-1,9.062942863E-1
9.444038690E-1,1.701258421E-1,3.052796721E-1,1.073365808E0
9.610698060E-1,2.912297845E-1,1.563050300E-1,9.504292607E-1
9.777357440E-1,5.142717957E-1,1.278998107E-1,8.396336436E-1
9.944016810E-1,7.360920310E-1,5.352702737E-2,8.814015388E-1
1.011067619E0,9.479094148E-1,-2.932151034E-2,9.054543376E-1
1.027733556E0,1.176754594E0,2.190713882E-1,8.052725196E-1
1.044399494E0,1.332906961E0,8.747583628E-1,5.718457699E-1
1.061065431E0,8.847612739E-1,6.293434501E-1,7.559451740E-3
1.077731369E0,6.414080039E-3,-1.207221523E-1,-5.713876486E-1
1.094397306E0,-4.392881393E-1,-7.349466681E-1,-6.827940941E-1
1.111063244E0,-8.162680268E-2,-1.150258422E0,-6.496546865E-1
1.127729181E0,5.870410800E-1,-2.031049013E0,-3.126864135E-1
1.144395119E0,1.050000191E0,-2.944750071E0,5.696314201E-2
1.161061056E0,6.462185979E-1,-2.110308647E0,-5.465712547E-1
1.177726994E0,-4.940368980E-2,-1.442022681E0,-7.649554014E-1
1.194392931E0,-4.511236250E-1,-9.503529072E-1,-4.631882310E-1
1.211058869E0,-5.521454215E-1,-7.344885468E-1,-2.311359644E-1
1.227724806E0,-5.771908760E-1,5.421424750E-3,-2.857320011E-1
1.244390744E0,-5.372555852E-1,1.954003721E-1,-5.113701820E-1
1.261056681E0,-4.496728480E-1,-1.151480079E-1,-6.020836234E-1
1.277722619E0,-3.290270567E-1,-5.138136148E-1,-6.272054315E-1
1.294388556E0,-1.288161129E-1,-8.582650423E-1,-6.433933377E-1
1.311054494E0,-1.386663020E-1,-8.768963814E-1,-6.315578222E-1
1.327720431E0,-3.426951468E-1,-6.793580055E-1,-6.362920403E-1
1.344386369E0,-5.859720111E-1,-4.242455959E-1,-6.184242368E-1
1.361052306E0,-8.707877398E-1,-1.766162813E-1,-6.306415200E-1
1.377718244E0,-1.158581376E0,-5.955931544E-2,-6.804270148E-1
1.394384181E0,-1.217377186E0,-4.123337194E-2,-7.444151044E-1
1.411050119E0,-1.030834317E0,1.655443609E-1,-6.247619390E-1
1.427716056E0,-7.117338181E-1,1.510363221E-1,-6.020072699E-1
1.444381994E0,-3.788888752E-1,-2.742782831E-1,-6.214022040E-1
1.461047931E0,-3.077994883E-1,-4.474584460E-1,-6.488147378E-1
1.477713869E0,-3.319286406E-1,-3.059668839E-1,-6.351466775E-1
1.494379806E0,-3.104720116E-1,1.854738146E-1,-5.644390583E-1
1.511045744E0,-2.472475171E-1,5.407680273E-1,-4.531853199E-1
1.527711681E0,-1.190422773E-1,4.973966479E-1,-4.105011225E-1
1.544377619E0,-2.977965865E-3,2.409861535E-1,-4.212676287E-1
1.561043556E0,-2.939786762E-2,-9.842558950E-2,-4.207331240E-1
1.577709494E0,-1.333975941E-1,-3.818668425E-1,-3.781253099E-1
1.594375431E0,-1.526398361E-1,-5.304597020E-1,-2.339612097E-1
1.611041369E0,-1.445458829E-1,-4.367683232E-1,1.259908639E-2
1.627707306E0,-3.157407343E-1,-3.368919194E-1,2.883281708E-1
1.644373244E0,-5.587885380E-1,-4.287507236E-1,4.155407548E-1
1.661039181E0,-6.064360142E-1,-7.573196292E-1,4.082867503E-1
1.677705119E0,-4.108829200E-1,-9.024763703E-1,3.999637067E-1
1.694371056E0,-3.657552972E-2,-6.608793139E-1,3.670533597E-1
1.711036994E0,3.257436454E-1,-1.339320987E-1,3.757582009E-1
1.727702931E0,5.143481493E-1,2.542724609E-1,4.430296719E-1
1.744368869E0,4.163043499E-1,2.853502035E-1,5.290852785E-1
1.761034806E0,1.398880333E-1,-8.903354406E-2,5.151117444E-1
1.777700744E0,-4.993819445E-2,-4.537961781E-1,3.985128999E-1
1.794366681E0,2.214384731E-3,-5.996401310E-1,3.251327872E-1
1.811032619E0,2.262490392E-1,-3.669770062E-1,3.526980579E-1
1.827698556E0,3.098611534E-1,2.321286127E-2,4.751000702E-1
1.844364494E0,1.427896470E-1,3.092502952E-1,5.051851869E-1
1.861030431E0,-1.146898642E-1,4.709767401E-1,3.346011937E-1
1.877696369E0,-2.832121849E-1,5.477929711E-1,1.530979872E-1
1.894362306E0,-3.249800503E-1,6.508000493E-1,9.010255337E-2
1.911028244E0,-2.218202800E-1,7.367792726E-1,1.133154184E-1
1.927694181E0,-2.336557768E-2,8.212313652E-1,1.864664704E-1
1.944360119E0,5.047270283E-2,8.926261663E-1,2.961930633E-1
1.961026056E0,-9.758564830E-2,7.706822753E-1,3.042870164E-1
1.977691994E0,-2.670242786E-1,4.402807951E-1,1.769980639E-1
1.994357931E0,-2.645808160E-1,1.430950761E-1,3.359756246E-2
2.011023869E0,-1.440113783E-1,1.195004210E-1,-2.977965865E-3
2.027689806E0,-6.070468575E-2,3.778962195E-1,7.254019380E-2
2.044355744E0,-5.795579776E-2,5.991056561E-1,1.255327165E-1
2.061021681E0,-1.993709952E-1,4.840339720E-1,1.682168841E-1
2.077687619E0,-3.716348708E-1,3.642281145E-2,2.249509543E-1
2.094353556E0,-2.901607752E-1,-4.441750646E-1,2.788597643E-1
2.111019494E0,6.910407543E-2,-5.139663815E-1,2.922987938E-1
2.127685431E0,4.176788032E-1,-2.028071135E-1,3.564395905E-1
2.144351369E0,4.886154532E-1,9.239330143E-2,5.157225728E-1
2.161017306E0,4.075995386E-1,1.137735620E-1,5.961276889E-1
2.177683244E0,3.418551981E-1,-8.918625861E-2,4.975493550E-1
2.194349181E0,3.140608668E-1,-3.001636863E-1,3.730092943E-1
2.211015119E0,4.218784869E-1,-4.297433794E-1,4.147008359E-1
2.227681056E0,6.491202116E-1,-3.116937578E-1,5.826122761E-1
2.244346994E0,7.765618563E-1,-3.649916872E-2,6.826413870E-1
2.261012931E0,8.159626126E-1,1.482110620E-1,5.916988850E-1
2.277678869E0,7.572432756E-1,1.912770271E-1,4.454731345E-1
2.294344806E0,6.236929297E-1,7.941242307E-2,3.662897944E-1
2.311010744E0,5.593994260E-1,-1.596647799E-1,3.272708058E-1
2.327676681E0,6.882155538E-1,-3.340666890E-1,3.316995800E-1
2.344342619E0,8.246674538E-1,-3.350593448E-1,3.614028692E-1
2.361008556E0,7.987820506E-1,-2.687804997E-1,3.235292733E-1
2.377674494E0,6.374374032E-1,-1.274416596E-1,2.016617358E-1
2.394340431E0,4.280634820E-1,6.101011857E-2,3.924806044E-2
2.411006369E0,1.559232324E-1,1.220202371E-1,-8.903354406E-2
2.427672306E0,-1.528689116E-1,-7.780890167E-2,-1.266017258E-1
2.444338244E0,-2.874882221E-1,-3.938550651E-1,-1.054505333E-1
2.461004181E0,-2.922987938E-1,-7.059305906E-1,-7.376192510E-2
2.477670119E0,-3.886627257E-1,-1.033201456E0,-1.347720474E-1
2.494336056E0,-5.416843295E-1,-1.267238975E0,-2.975675166E-1
2.511001994E0,-5.794052482E-1,-1.081307054E0,-4.866301417E-1
2.527667931E0,-6.007854939E-1,-4.662425518E-1,-6.404153705E-1
2.544333869E0,-8.076395988E-1,1.672242284E-1,-7.064651251E-1
2.560999806E0,-1.156596065E0,5.891790986E-1,-7.463240623E-1
2.577665744E0,-1.564348340E0,5.899426341E-1,-9.096540213E-1
2.594331681E0,-1.961563110E0,1.571449637E-1,-1.129565358E0
2.610997619E0,-2.161850452E0,-2.622137070E-1,-1.257388830E0
2.627663556E0,-1.989357471E0,-3.030653000E-1,-1.175151110E0
2.644329494E0,-1.689499259E0,-1.585957706E-1,-9.293544292E-1
2.660995431E0,-1.398422241E0,2.794706225E-1,-6.353757381E-1
2.677661369E0,-1.197753072E0,4.616610706E-1,-4.555523992E-1
2.694327306E0,-1.210275888E0,4.061487317E-1,-5.000692010E-1
2.710993244E0,-1.294040680E0,1.985310465E-1,-5.103011727E-1
2.727659181E0,-1.224860191E0,2.573267929E-2,-4.806742370E-1
2.744325119E0,-8.897245526E-1,-1.023198515E-1,-4.486801922E-1
2.760991056E0,-6.243801713E-1,-3.494146466E-1,-3.807214797E-1
2.777656994E0,-4.883863926E-1,-3.823249936E-1,-3.158934414E-1
2.794322931E0,-4.783071280E-1,-3.312414289E-1,-3.129154742E-1
2.810988869E0,-6.286562085E-1,-3.058905303E-1,-3.281871080E-1
2.827654806E0,-1.041448116E0,-2.215912044E-1,-2.638935745E-1
2.844320744E0,-1.730198145E0,-2.075413018E-1,-1.144607887E-1
2.860986681E0,-2.187354088E0,-4.886918366E-1,-2.176205814E-2
2.877652619E0,-1.927049279E0,-1.020220518E0,3.863719851E-2
2.894318556E0,-1.030681610E0,-1.029078126E0,2.974147797E-1
2.910984494E0,-1.903607398E-1,-6.557633281E-1,8.362739086E-1
2.927650431E0,3.057378232E-1,-2.349538654E-1,1.244331598E0
2.944316369E0,5.609265566E-1,-3.167333901E-1,1.238986492E0
2.960982306E0,1.172096848E0,-4.672352076E-1,9.769254923E-1
2.977648244E0,2.502254963E0,-2.647335231E-1,7.938951254E-1
2.994314181E0,4.211836338E0,5.381718874E-1,7.073050737E-1
3.010980119E0,5.203880787E0,1.140026450E0,7.731257081E-1
3.027646056E0,5.570476055E0,6.959276795E-1,8.100066781E-1
3.044311994E0,6.036794662E0,-3.801106215E-1,6.186532974E-1
3.060977931E0,6.411407471E0,-1.276783705E0,3.407098353E-1
3.077643869E0,6.109793186E0,-1.328249097E0,1.053741761E-2
3.094309806E0,5.095452309E0,-6.908116937E-1,-4.205803871E-1
3.110975744E0,3.975355387E0,-7.513637096E-2,-7.631992102E-1
3.127641681E0,3.045848131E0,2.489273995E-1,-6.862302423E-1
3.144307619E0,2.306243658E0,-1.763872057E-2,-2.278525680E-1
3.160973556E0,1.944077134E0,-7.573959827E-1,2.729802132E-1
3.177639494E0,1.965075612E0,-1.702938318E0,5.448913574E-1
3.194305431E0,2.158338070E0,-2.471406221E0,6.666825414E-1
3.210971369E0,2.123365879E0,-2.587775946E0,8.140536547E-1
3.227637306E0,1.608025193E0,-2.108628750E0,9.690605998E-1
3.244303244E0,6.440805793E-1,-1.387197614E0,1.075351119E0
3.260969181E0,-5.938369036E-1,-7.891609073E-1,1.135444880E0
3.277635119E0,-1.879401803E0,-4.636463821E-1,1.217377186E0
3.294301056E0,-3.044779062E0,-2.490037531E-1,1.348178625E0
3.310966994E0,-3.965276003E0,2.057087123E-1,1.475162029E0
3.327632931E0,-4.503982544E0,8.778890371E-1,1.521969557E0
3.344298869E0,-5.052386284E0,1.005025268E0,1.378569126E0
3.360964806E0,-6.573821545E0,-2.570977211E-1,1.096884012E0
3.377630744E0,-7.857018948E0,-2.798829794E0,7.143300176E-1
3.394296681E0,-6.461803913E0,-2.921842575E0,1.592829973E-1
3.410962619E0,-4.401662350E0,5.099193454E-1,-3.226893246E-1
3.427628556E0,-4.047437191E0,3.216508389E0,-6.328558922E-1
3.444294494E0,-4.186180115E0,3.313177824E0,-1.095815063E0
3.460960431E0,-3.452531338E0,1.248913050E0,-1.413159251E0
3.477626369E0,-1.901392937E0,-1.073900223E0,-1.107039690E0
3.494292306E0,-2.280816436E-1,-2.167653561E0,-3.255145550E-1
3.510958244E0,9.306524992E-1,-1.743866205E0,1.608865112E-1
3.527624181E0,1.143386126E0,-1.157588735E-1,1.349247545E-1
3.544290119E0,8.283326626E-1,1.735390425E0,-2.556469142E-1
3.560956056E0,4.092030525E-1,2.850295067E0,-6.508764029E-1
3.577621994E0,-6.261364091E-3,3.064632177E0,-7.321214676E-1
3.594287931E0,2.093739063E-1,2.456439972E0,-3.037525117E-1
3.610953869E0,1.445153356E0,1.627649188E0,4.906771481E-1
3.627619806E0,3.247739077E0,9.884555936E-1,1.172783971E0
3.644285744E0,4.932122231E0,4.669297636E-1,1.481194377E0
3.660951681E0,5.674857616E0,-9.827287495E-2,1.419420719E0
3.677617619E0,6.002510071E0,-1.950185746E-1,9.372956753E-1
3.694283556E0,6.471043110E0,3.589594066E-1,3.486510813E-1
3.710949494E0,6.224635601E0,6.779071689E-1,7.345648855E-2
3.727615431E0,5.780995369E0,6.181951761E-1,-3.097084463E-1
3.744281369E0,5.644390583E0,1.298851222E-1,-4.146244824E-1
3.760947306E0,5.201131821E0,-6.515636444E-1,-8.933897316E-2
3.777613244E0,4.529715061E0,-1.246164203E0,3.676642478E-1
3.794279181E0,4.101346016E0,-1.536935806E0,4.994583130E-1
3.810945119E0,3.645564556E0,-1.441335440E0,3.210858107E-1
3.827611056E0,2.666653872E0,-1.001589179E0,2.512181401E-1
3.844276994E0,1.354363561E0,-5.577195287E-1,4.573086500E-1
3.860942931E0,1.405752599E-1,-3.563632369E-1,8.695660233E-1
3.877608869E0,-9.075160027E-1,-2.757290900E-1,1.305494428E0
3.894274806E0,-1.888717532E0,-3.110065162E-1,1.588401198E0
3.910940744E0,-2.820591688E0,-3.692677617E-1,1.746004224E0
3.927606681E0,-3.633805513E0,8.857538924E-3,1.818238974E0
3.944272619E0,-4.111119747E0,8.111520410E-1,1.928041935E0
3.960938556E0,-4.435336590E0,1.489364743E0,1.791513681E0
3.977604494E0,-5.093314171E0,1.161788464E0,1.167591691E0
3.994270431E0,-5.982275009E0,-5.151880980E-1,4.202749729E-1
4.010936369E0,-5.916836262E0,-1.709046960E0,-3.226893246E-1
4.027602306E0,-4.712134361E0,-1.669951528E-1,-9.902117848E-1
4.044268244E0,-3.829816818E0,2.734765291E0,-1.535866737E0
4.060934181E0,-3.483456373E0,4.157927513E0,-2.110919714E0
4.077600119E0,-3.064479589E0,3.243997335E0,-2.241415501E0
4.094266056E0,-2.386954069E0,8.827759624E-1,-1.750051260E0
4.110931994E0,-1.390404582E0,-1.497916818E0,-1.032132387E0
4.127597931E0,-2.624427676E-1,-2.878623962E0,-4.309650958E-1
4.144263869E0,3.158934414E-1,-2.641837358E0,-9.224057943E-2
4.160929806E0,1.155297980E-1,-9.859357476E-1,-1.837939471E-1
4.177595744E0,-4.482983947E-1,8.762091398E-1,-4.622719288E-1
4.194261681E0,-9.342412949E-1,1.975002170E0,-6.857720613E-1
4.210927619E0,-1.140026450E0,1.820911527E0,-7.923679948E-1
4.227593556E0,-8.731548190E-1,9.520327449E-1,-6.347648501E-1
4.244259494E0,-2.103665620E-1,2.936732471E-1,-3.119991720E-1
4.260925431E0,7.617483735E-1,3.439932168E-1,-8.956804872E-2
4.277591369E0,1.557934284E0,9.972367287E-1,-6.543888897E-2
4.294257306E0,2.087172270E0,1.800142169E0,-6.391172856E-2
4.310923244E0,2.845942736E0,1.655061722E0,3.688096255E-2
4.327589181E0,4.103025913E0,9.760091901E-1,7.727439702E-2
4.344255119E0,5.143328667E0,2.509890795E-1,2.861901522E-1
4.360921056E0,5.176468372E0,-1.476078391E0,5.358811021E-1
4.377586994E0,4.775740623E0,-2.984227180E0,4.334085584E-1
4.394252931E0,5.136532784E0,-1.277470946E0,-2.691622972E-1
4.410918869E0,5.240303516E0,1.842826366E0,-7.321978211E-1
4.427584806E0,3.896553755E0,3.400531530E0,-3.300960660E-1
4.444250744E0,2.423605919E0,2.913290501E0,4.776198864E-1
4.460916681E0,2.237673998E0,1.071075082E0,1.277012825E0
4.477582619E0,3.070358992E0,-7.913753390E-1,2.100153208E0
4.494248556E0,3.727878571E0,-2.041204691E0,2.652451277E0
4.510914494E0,3.594710112E0,-2.394131899E0,2.732856274E0
4.527580431E0,2.551353216E0,-1.928958297E0,2.328998327E0
4.544246369E0,9.563851953E-1,-1.269071579E0,1.783419728E0
4.560912306E0,-7.286853194E-1,-5.395463109E-1,1.479819894E0
4.577578244E0,-2.131459951E0,6.719512399E-3,1.479438186E0
4.594244181E0,-3.250029802E0,3.878991306E-1,1.630627155E0
4.610910119E0,-3.987343550E0,3.620901108E-1,1.599167585E0
4.627576056E0,-4.684569359E0,6.005564332E-1,1.230358005E0
4.644241994E0,-5.350640774E0,1.346346021E0,7.744238377E-1
4.660907931E0,-5.798252106E0,2.153756380E0,6.212494969E-1
4.677573869E0,-5.987849236E0,2.279518366E0,4.153880477E-1
4.694239806E0,-6.561451435E0,1.177136421E0,-2.719875574E-1
4.710905744E0,-7.635427952E0,-1.251280189E0,-1.004032612E0
4.727571681E0,-6.993638039E0,-2.136652231E0,-1.302745461E0
4.744237619E0,-5.127369881E0,1.047633067E-1,-1.428278208E0
4.760903556E0,-4.294990063E0,2.585637808E0,-1.815337420E0
4.777569494E0,-3.842339516E0,3.442757607E0,-2.188499451E0
4.794235431E0,-3.122511625E0,2.614882946E0,-2.050673008E0
4.810901369E0,-2.197967768E0,8.241329193E-1,-1.541593671E0
4.827567306E0,-1.281517982E0,-4.077522457E-1,-9.663881063E-1
4.844233244E0,-4.152353406E-1,-6.303361058E-1,-6.067414284E-1
4.860899181E0,6.032289471E-3,1.556178033E-1,-5.276344419E-1
4.877565119E0,-9.162971377E-2,1.560530424E0,-6.469057798E-1
4.894231056E0,-3.190241456E-1,2.624504089E0,-1.019304276E0
4.910896994E0,-9.857830405E-2,2.506378174E0,-1.307097912E0
4.927562931E0,1.037630200E0,1.682168841E0,-9.500474334E-1
4.944228869E0,2.991252184E0,1.554421782E0,5.276344717E-2
4.960894806E0,4.733667374E0,2.397949696E0,9.854776263E-1
4.977560744E0,5.232285976E0,3.098764420E0,1.144836903E0
4.994226681E0,5.356215000E0,2.168417215E0,8.058833480E-1
5.010892619E0,5.967232704E0,-4.365392327E-1,1.156519771E0
5.027558556E0,6.388805866E0,-3.046153545E0,2.091295481E0
5.044224494E0,6.535260677E0,-3.753229618E0,1.954843640E0
5.060890431E0,5.841012478E0,-2.450484037E0,7.474694252E-1
5.077556369E0,4.465574265E0,-6.955459118E-1,-1.173623949E-1
5.094222306E0,3.095862627E0,6.096430421E-1,-2.180787325E-1
5.110888244E0,2.597320795E0,4.360810816E-1,4.281398654E-1
5.127554181E0,3.135492563E0,-7.055488229E-1,1.143004417E0
5.144220119E0,3.722686291E0,-1.490662813E0,1.517693520E0
5.160886056E0,3.459480047E0,-1.446222425E0,1.674304008E0
5.177551994E0,2.308686972E0,-5.682569742E-1,1.511661291E0
5.194217931E0,5.397753716E-1,8.260418773E-1,1.348484039E0
5.210883869E0,-1.415755510E0,1.377576470E0,1.392313600E0
5.227549806E0,-2.751411438E0,8.195514679E-1,1.278081894E0
5.244215744E0,-3.241630316E0,6.490438432E-2,1.063210130E0
5.260881681E0,-3.173671722E0,1.351538301E-2,1.035110354E0
5.277547619E0,-3.191997528E0,1.027245522E0,1.290910006E0
5.294213556E0,-3.859214544E0,2.690630198E0,1.276401997E0
5.310879494E0,-4.736111164E0,3.608225584E0,6.438514590E-1
5.327545431E0,-5.464796543E0,2.985448837E0,-2.402989268E-1
5.344211369E0,-6.611847878E0,9.128610492E-1,-1.098029494E0
5.360877306E0,-7.445983410E0,-1.467831731E0,-1.645058870E0
5.377543244E0,-6.234943867E0,-1.505323529E0,-1.807854295E0
5.394209181E0,-4.328740597E0,1.382081509E0,-1.961486816E0
5.410875119E0,-3.182910919E0,3.614181519E0,-2.358548880E0
5.427541056E0,-2.467588186E0,3.596237421E0,-2.656651020E0
5.444206994E0,-1.972635031E0,1.811595917E0,-2.525849581E0
5.460872931E0,-1.484554172E0,-4.996110201E-1,-2.084041595E0
5.477538869E0,-9.673043489E-1,-1.849011302E0,-1.535485029E0
5.494204806E0,-6.146826744E-1,-1.729434490E0,-1.081688762E0
5.510870744E0,-3.168097436E-1,-6.475166678E-1,-9.517273307E-1
5.527536681E0,-4.115701318E-1,4.014145136E-1,-1.036637545E0
5.544202619E0,-9.835686684E-1,8.362739086E-1,-1.187979221E0
5.560868556E0,-8.428406715E-1,3.807978332E-1,-9.834159613E-1
5.577534494E0,1.008614063E0,-1.356119812E-1,-3.604865670E-1
5.594200431E0,3.471315384E0,3.758345544E-1,4.470766485E-1
5.610866369E0,4.395172119E0,1.672165990E0,7.752637863E-1
5.627532306E0,3.955502272E0,2.644510031E0,4.537961781E-1
5.644198244E0,4.330573082E0,2.625649452E0,4.046979249E-1
5.660864181E0,6.091696262E0,1.362457514E0,1.206381559E0
5.677530119E0,7.768062115E0,-3.824777007E-1,2.126343966E0
5.694196056E0,8.487202644E0,-1.254639864E0,2.534401655E0
5.710861994E0,8.235297203E0,-9.050725102E-1,2.278601885E0
5.727527931E0,7.108633518E0,-4.925860763E-1,1.705610871E0
5.744193869E0,5.317883492E0,2.359465137E-2,1.322140455E0
5.760859806E0,3.925493479E0,6.519454122E-1,1.179121733E0
5.777525744E0,3.620442867E0,6.669116020E-1,1.411937594E0
5.794191681E0,3.932136536E0,2.596175298E-2,2.009974241E0
5.810857619E0,4.015748501E0,-6.523272395E-1,2.492404699E0
5.827523556E0,3.097389936E0,-7.718276381E-1,2.608698130E0
5.844189494E0,1.028238177E0,-2.636645138E-1,2.270202637E0
5.860855431E0,-1.609934092E0,4.306596518E-2,1.626351118E0
5.877521369E0,-3.397629976E0,-2.610683441E-1,1.050458312E0
5.894187306E0,-3.946415663E0,-4.001927972E-1,8.934661150E-1
5.910853244E0,-3.729482174E0,5.034289360E-1,1.394451618E0
5.927519181E0,-3.537059784E0,1.912770391E0,1.816330075E0
5.944185119E0,-4.176405907E0,2.589455843E0,1.440113664E0
5.960851056E0,-5.987772942E0,1.885892272E0,9.697478265E-3
5.977516994E0,-8.040202141E0,-5.978839099E-2,-9.610430002E-1
5.994182931E0,-8.309288025E0,-9.428697824E-1,-1.287168503E0
6.010848869E0,-7.059993267E0,1.433699608E0,-1.564577460E0
6.027514806E0,-5.300168037E0,4.198779106E0,-2.427347660E0
6.044180744E0,-3.596695423E0,5.123781204E0,-3.157407284E0
6.060846681E0,-2.819599152E0,3.773082733E0,-3.062875986E0
6.077512619E0,-2.692997456E0,8.681151867E-1,-2.548527956E0
6.094178556E0,-2.376645803E0,-1.679725409E0,-2.097785950E0
6.110844494E0,-1.902767420E0,-2.521497011E0,-1.534874082E0
6.127510431E0,-1.547931314E0,-1.905974507E0,-1.125823736E0
6.144176369E0,-1.361312151E0,-5.675697327E-1,-1.058628678E0
6.160842306E0,-1.409952283E0,2.598465979E-1,-1.157054305E0
6.177508244E0,-1.468747973E0,1.458439697E-2,-1.216995358E0
6.194174181E0,-1.038012028E0,-6.854666471E-1,-9.742529392E-1
6.210840119E0,2.128100246E-1,-1.182252407E0,-4.363865256E-1
6.227506056E0,1.880776286E0,-1.026405573E0,1.040760875E-1
6.244171994E0,2.996826172E0,-1.632536054E-1,5.579485893E-1
6.260837931E0,3.080209255E0,1.010675788E0,9.232457280E-1
6.277503869E0,2.745531797E0,1.145905972E0,1.312824726E0
6.294169806E0,2.799287796E0,-6.585885882E-1,1.492342710E0
6.310835744E0,3.520413637E0,-1.969351649E0,1.266170025E0
6.327501681E0,4.516275883E0,-9.948696494E-1,7.860302329E-1
6.344167619E0,4.887910843E0,1.340390086E0,4.673115611E-1
6.360833556E0,4.424646378E0,3.114494085E0,7.339540124E-1
6.377499494E0,4.090503216E0,3.137248755E0,1.310763121E0
6.394165431E0,4.334314823E0,1.789681077E0,1.925751209E0
6.410831369E0,4.675406456E0,8.491020650E-2,2.458959818E0
6.427497306E0,4.762836456E0,-1.156825185E0,2.723158836E0
6.444163244E0,4.594542980E0,-1.691331863E0,2.469344616E0
6.460829181E0,3.833710909E0,-1.436906695E0,1.669188023E0
6.477495119E0,2.268293619E0,-6.117047071E-1,6.895136237E-1
6.494161056E0,3.233001828E-1,3.969093859E-1,-3.012326956E-1
6.510826994E0,-1.241048217E0,1.037630200E0,-1.185230374E0
6.527492931E0,-2.021580696E0,1.405065298E0,-1.517769933E0
6.544158869E0,-2.219653606E0,1.449582100E0,-1.065653563E0
