"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.261630534E0,-4.222602844E-1,2.096029818E-1,-5.351175666E-1
1.278296471E0,-2.328158319E-1,1.931859925E-2,-2.295324355E-1
1.294962409E0,2.244164497E-1,-4.617374241E-1,4.665479660E-1
1.311628346E0,1.360319495E0,-9.544762373E-1,9.051488638E-1
1.328294284E0,2.484005213E0,-9.046907425E-1,8.545234799E-1
1.344960221E0,2.705291033E0,-6.588176489E-1,6.461422443E-1
1.361626159E0,2.242637396E0,-2.162461281E-1,7.999274135E-1
1.378292096E0,1.983554244E0,8.704823256E-2,1.248225808E0
1.394958034E0,2.361984968E0,6.330086291E-2,1.573893070E0
1.411623971E0,3.166570187E0,-2.412915789E-2,1.622915030E0
1.428289909E0,4.100658894E0,-1.298087686E-1,1.637423038E0
1.444955846E0,4.849960804E0,-1.141553521E-1,1.677816510E0
1.461621784E0,5.125537395E0,2.687804960E-2,1.775020361E0
1.478287721E0,5.155240536E0,4.075995386E-1,1.925369382E0
1.494953659E0,5.353771687E0,1.089935541E0,2.244240761E0
1.511619596E0,5.550164700E0,1.666744590E0,2.548527956E0
1.528285534E0,4.569268703E0,5.814669132E-1,2.639852047E0
1.544951471E0,3.324097157E0,-1.466075420E0,2.100000381E0
1.561617409E0,2.463541269E0,-1.238604665E0,1.409875870E0
1.578283346E0,2.147876978E0,4.604393244E-1,1.700418472E0
1.594949284E0,2.784627199E0,1.502269268E0,2.177580118E0
1.611615221E0,3.585165501E0,7.542653084E-1,1.760283232E0
1.628281159E0,3.157254696E0,-6.702713966E-1,9.498183727E-1
1.644947096E0,1.437288523E0,-7.425061464E-1,2.835939825E-1
1.661613034E0,-1.120936871E-1,7.385355234E-1,-2.781725526E-1
1.678278971E0,-9.919680357E-1,2.396575212E0,-5.656607747E-1
1.694944909E0,-1.272813082E0,3.186347008E0,-5.150353909E-1
1.711610846E0,-1.086346626E0,2.657261848E0,-3.513999581E-1
1.728276784E0,-7.558687925E-1,1.331990600E0,-3.083339930E-1
1.744942721E0,-7.405208349E-1,3.184132576E-1,-2.693150043E-1
1.761608659E0,-1.082452416E0,1.369100660E-1,-2.467130125E-1
1.778274596E0,-1.357646942E0,5.033525825E-1,-3.359756172E-1
1.794940534E0,-1.392924428E0,9.931897521E-1,-5.603920817E-1
1.811606471E0,-1.259908557E0,1.292055368E0,-7.192932963E-1
1.828272409E0,-1.011973858E0,1.292742610E0,-6.905062795E-1
1.844938346E0,-6.924152374E-1,9.921207428E-1,-4.263836145E-1
1.861604284E0,-1.613446623E-1,6.528617144E-1,-2.603811212E-2
1.878270221E0,4.880045950E-1,2.037997693E-1,3.494910002E-1
1.894936159E0,1.015180945E0,-3.837758005E-1,6.431642771E-1
1.911602096E0,1.128572702E0,-8.365029693E-1,6.619483232E-1
1.928268034E0,4.462367296E-1,-7.318923473E-1,3.023017049E-1
1.944933971E0,-8.336013556E-1,-3.103956580E-1,-2.006690800E-1
1.961599909E0,-1.880928993E0,-1.196531355E-1,-3.701077104E-1
1.978265846E0,-2.049069643E0,-5.862011313E-1,-1.382845193E-1
1.994931784E0,-1.467297196E0,-1.251661897E0,1.331685185E-1
2.011597721E0,-8.377246857E-1,-1.173394918E0,4.337139800E-2
2.028263659E0,-7.366265655E-1,-7.521272451E-2,-3.009272516E-1
2.044929596E0,-1.300225735E0,1.197371364E0,-5.704713464E-1
2.061595534E0,-1.831830740E0,1.873904109E0,-7.001274228E-1
2.078261471E0,-1.872987747E0,1.585270405E0,-7.368556261E-1
2.094927409E0,-1.617493629E0,8.278744817E-1,-6.905062795E-1
2.111593346E0,-1.262199402E0,7.971785218E-2,-5.836812854E-1
2.128259284E0,-5.792525411E-1,-2.351065874E-1,-4.570795596E-1
2.144925221E0,5.192350596E-3,-1.000291109E-1,-4.287507236E-1
2.161591159E0,1.784488708E-1,2.180787325E-1,-3.968330324E-1
2.178257096E0,1.652389169E-1,4.473057389E-1,-2.855029404E-1
2.194923034E0,1.959348768E-1,5.322159529E-1,-1.608101577E-1
2.211588971E0,3.206276596E-1,4.974730015E-1,-2.672533318E-2
2.228254909E0,5.204567909E-1,5.490147471E-1,9.292780608E-2
2.244920846E0,7.215840220E-1,7.483857274E-1,1.168278903E-1
2.261586784E0,8.280271888E-1,1.098487616E0,1.726456583E-1
2.278252721E0,7.460185885E-1,1.641928196E0,3.688096106E-1
2.294918659E0,4.810560048E-1,2.001651049E0,5.731438994E-1
2.311584596E0,2.183841541E-2,1.394604325E0,7.348703146E-1
2.328250534E0,-3.700313270E-1,-2.338848561E-1,9.001092315E-1
2.344916471E0,-1.043815166E-1,-1.586034060E0,9.643264413E-1
2.361582409E0,9.334014058E-1,-1.398193121E0,9.468404055E-1
2.378248346E0,1.485852242E0,-2.531270981E-1,9.186642766E-1
2.394914284E0,1.204548955E0,8.649845123E-1,7.489202023E-1
2.411580221E0,4.868592322E-1,1.387808442E0,4.008800089E-1
2.428246159E0,-1.467602700E-1,1.059163213E0,-6.719512399E-3
2.444912096E0,-3.215439618E-1,3.876700699E-1,-2.078467458E-1
2.461578034E0,-6.650790572E-2,-2.359465137E-2,-1.672242284E-1
2.478243971E0,2.600756884E-1,1.321758628E-1,-1.908952487E-3
2.494909909E0,1.918115467E-1,5.202277303E-1,-5.199986324E-2
2.511575846E0,-3.413206935E-1,8.999565244E-1,-4.296670258E-1
2.528241784E0,-9.746347666E-1,7.948877811E-1,-9.563851953E-1
2.544907721E0,-1.288008332E0,5.736020207E-1,-9.885319471E-1
2.561573659E0,-7.234929800E-1,9.149990678E-1,-5.691732764E-1
2.578239596E0,4.963276442E-3,8.529199362E-1,-2.310595959E-1
2.594905534E0,2.832885385E-1,4.851793647E-1,-3.629300296E-1
2.611571471E0,1.378263682E-1,1.229365394E-1,-6.557633281E-1
2.628237409E0,-3.055851161E-1,-4.993819445E-2,-9.040798545E-1
2.644903346E0,-7.057015300E-1,2.050214857E-1,-7.573196292E-1
2.661569284E0,-8.576541543E-1,4.059196413E-1,-6.717985272E-1
2.678235221E0,-6.498837471E-1,4.528035223E-1,-6.829468012E-1
2.694901159E0,-4.176024497E-1,2.164752036E-1,-6.886736751E-1
2.711567096E0,-2.714530230E-1,-1.963930279E-1,-7.665589452E-1
2.728233034E0,-1.855501831E-1,-6.256018877E-1,-8.915571570E-1
2.744898971E0,-3.092502989E-2,-9.511927962E-1,-1.002887249E0
2.761564909E0,2.001345754E-1,-1.136437535E0,-1.139110088E0
2.778230846E0,4.203513265E-1,-1.243109822E0,-1.291139126E0
2.794896784E0,7.379246354E-1,-1.505170822E0,-1.324202180E0
2.811562721E0,1.005788803E0,-1.684994102E0,-1.242727995E0
2.828228659E0,9.728021622E-1,-1.752418280E0,-1.440953612E0
2.844894596E0,6.595812440E-1,-1.687666655E0,-1.791742802E0
2.861560534E0,2.163224965E-1,-1.519602537E0,-1.659643292E0
2.878226471E0,-2.971093655E-1,-9.563088417E-1,-1.135139465E0
2.894892409E0,-8.081740737E-1,5.330559015E-1,-5.865828991E-1
2.911558346E0,-9.695187807E-1,1.832594395E0,1.618791744E-2
2.928224284E0,-1.018235207E0,1.406134367E0,-3.295615613E-1
2.944890221E0,-6.801216006E-1,4.970148504E-1,-5.583304167E-1
2.961556159E0,2.881754637E-1,4.809796512E-1,-3.469711840E-1
2.978222096E0,1.226921916E0,-5.966621637E-1,-1.899789423E-1
2.994888034E0,1.515402794E0,-1.586110353E0,-1.051450968E-1
3.011553971E0,1.324736595E0,-9.608902931E-1,3.947713599E-2
3.028219909E0,8.510873318E-1,9.498947114E-2,2.910770774E-1
3.044885846E0,1.362228394E-1,7.510582209E-1,4.103484154E-1
3.061551784E0,-4.311941862E-1,1.037553787E0,2.819140851E-1
3.078217721E0,-3.653734922E-1,1.144607902E0,-1.256854236E-1
3.094883659E0,2.886336111E-2,5.823832154E-1,-3.836230934E-1
3.111549596E0,2.661843300E-1,-8.323032409E-3,-4.103484154E-1
3.128215534E0,2.678641975E-1,-1.092684343E-1,-4.559341967E-1
3.144881471E0,2.364810258E-1,2.008217946E-2,-4.214966893E-1
3.161547409E0,8.636100590E-2,8.414662629E-2,-4.253909588E-1
3.178213346E0,-1.108719558E-1,1.029307172E-1,-4.561632872E-1
3.194879284E0,-3.337612450E-1,2.929860055E-1,-3.988946974E-1
3.211545221E0,-3.288743198E-1,3.042870164E-1,-3.927860558E-1
3.228211159E0,-6.566796452E-2,2.443459183E-1,-3.960694373E-1
3.244877096E0,2.361755967E-1,4.049269855E-1,-3.510945439E-1
3.261543034E0,4.333322048E-1,4.995346665E-1,-1.828776449E-1
3.278208971E0,4.618901312E-1,6.020072699E-1,-1.272125840E-1
3.294874909E0,3.989710510E-1,8.585704565E-1,-2.071595192E-1
3.311540846E0,2.964221239E-1,1.042593479E0,-2.325867712E-1
3.328206784E0,2.495382577E-1,9.095013142E-1,-2.054796368E-1
3.344872721E0,3.159697950E-1,3.904953003E-1,-1.324812919E-1
3.361538659E0,4.258491099E-1,-2.582430840E-1,-9.162971983E-4
3.378204596E0,4.729620516E-1,-7.290670872E-1,7.673988491E-2
3.394870534E0,3.921751976E-1,-7.192932963E-1,9.399681538E-2
3.411536471E0,2.182314396E-1,-3.568213880E-1,3.619373962E-2
3.428202409E0,4.199695215E-2,-2.435059696E-1,-7.185296714E-2
3.444868346E0,-1.266017258E-1,-3.416261375E-1,-1.860083193E-1
3.461534284E0,-2.530507445E-1,-3.565159440E-1,-1.716530025E-1
3.478200221E0,-1.428660005E-1,-2.810741663E-1,-8.796452731E-2
3.494866159E0,1.052214578E-1,-3.546833694E-1,-2.580903657E-2
3.511532096E0,2.225074917E-1,-6.381246448E-1,-3.252854943E-2
3.528198034E0,1.698967665E-1,-6.952404976E-1,-1.049160287E-1
3.544863971E0,7.047852129E-2,-3.057378232E-1,-1.992182732E-1
3.561529909E0,-1.603520103E-2,1.853974611E-1,-3.692677617E-1
3.578195846E0,9.926552884E-3,4.628064334E-1,-5.306124091E-1
3.594861784E0,1.013271958E-1,2.515235841E-1,-5.358047485E-1
3.611527721E0,2.022725940E-1,-2.033416182E-1,-3.624718785E-1
3.628193659E0,2.053269297E-1,-5.825359225E-1,-2.076940238E-1
3.644859596E0,5.711585656E-2,-7.464767694E-1,-1.848629564E-1
3.661525534E0,-1.135444939E-1,-7.360156775E-1,-4.093557596E-1
3.678191471E0,-2.417497337E-1,-6.708822250E-1,-8.319214582E-1
3.694857409E0,-3.733910918E-1,-7.037925720E-1,-1.144302487E0
3.711523346E0,-5.229002237E-1,-8.030580878E-1,-1.156901479E0
3.728189284E0,-6.343830824E-1,-9.240093231E-1,-9.215658903E-1
3.744855221E0,-6.954695582E-1,-8.971312642E-1,-5.006036758E-1
3.761521159E0,-7.072287202E-1,-6.272817850E-1,-9.789107740E-2
3.778187096E0,-7.296016216E-1,-4.501309991E-1,2.070067972E-1
3.794853034E0,-7.914516926E-1,-2.940550447E-1,4.267654121E-1
3.811518971E0,-8.555161357E-1,1.572976820E-2,4.312705398E-1
3.828184909E0,-1.047251344E0,-3.375028074E-2,9.621120058E-3
3.844850846E0,-1.079474449E0,-4.848739132E-2,-1.657734364E-1
3.861516784E0,-8.349757791E-1,3.185659945E-1,-5.879573524E-2
3.878182721E0,-5.091558099E-1,6.275108457E-1,2.748127878E-1
3.894848659E0,-2.832885459E-2,4.148535430E-1,3.114646673E-1
3.911514596E0,3.383427262E-1,-6.128500700E-1,-2.282343507E-1
3.928180534E0,8.277217746E-1,-8.962913752E-1,-2.486983240E-1
3.944846471E0,1.141248107E0,-9.030871987E-1,-2.175442129E-1
3.961512409E0,8.910226226E-1,-9.401972294E-1,-2.122755051E-1
3.978178346E0,3.178787529E-1,-9.837977290E-1,-1.609628648E-1
3.994844284E0,-1.731801629E-1,-9.574542046E-1,-3.064250350E-1
4.011510221E0,-5.300015807E-1,-9.078977704E-1,-5.106829405E-1
4.028176159E0,-7.220421433E-1,-8.754456043E-1,-5.203040838E-1
4.044842096E0,-7.667880058E-1,-6.629409790E-1,-4.147008359E-1
4.061508034E0,-7.285326123E-1,-3.145190179E-1,-2.797760665E-1
4.078173971E0,-7.459422350E-1,2.283107117E-2,-1.853974611E-1
4.094839909E0,-7.442623973E-1,1.223256737E-1,-2.064722925E-1
4.111505846E0,-7.344885468E-1,1.481347084E-1,-3.591884971E-1
4.128171784E0,-6.600393653E-1,2.201403975E-1,-6.573668718E-1
4.144837721E0,-4.272999167E-1,2.709185183E-1,-7.683151960E-1
4.161503659E0,-3.786598146E-1,1.688277572E-1,-5.307651162E-1
4.178169596E0,-5.646681190E-1,4.352411721E-3,-2.696968019E-1
4.194835534E0,-8.044325709E-1,6.185005978E-2,-1.519526094E-1
4.211501471E0,-1.203250885E0,4.805978537E-1,-1.001054645E-1
4.228167409E0,-1.222951293E0,8.500946760E-1,-6.948586553E-2
4.244833346E0,-1.033583164E0,8.100066781E-1,-1.640172005E-1
4.261499284E0,-7.711403966E-1,1.143080741E-1,-1.858556122E-1
4.278165221E0,-6.508000493E-1,-3.191768527E-1,-6.360629201E-2
4.294831159E0,-6.036107540E-1,-4.486801922E-1,3.978256881E-2
4.311497096E0,-4.197404683E-1,-5.996401310E-1,1.267544460E-2
4.328163034E0,-2.966512144E-1,-8.919389248E-1,4.805978537E-1
4.344828971E0,-4.035525322E-1,-3.840048611E-1,2.588539571E-2
4.361494909E0,-6.155226231E-1,-5.734493211E-2,1.927278340E-1
4.378160846E0,-6.703477502E-1,-4.873937368E-1,4.295142889E-1
4.394826784E0,-7.793107629E-1,-6.722567081E-1,4.481456876E-1
4.411492721E0,-9.699769020E-1,-1.605810821E-1,9.781472385E-2
4.428158659E0,-1.043891549E0,2.005163580E-1,-2.312123179E-1
4.444824596E0,-9.324087501E-1,-2.401462197E-1,-3.979783952E-1
4.461490534E0,-6.275108457E-1,-9.001092315E-1,-2.975675166E-1
4.478156471E0,-6.504182816E-1,-1.295338750E0,-2.919933498E-1
4.494822409E0,-7.698423266E-1,-1.187979221E0,-2.402989268E-1
4.511488346E0,-6.201041341E-1,-1.409875870E0,9.040798992E-2
4.528154284E0,9.491311759E-2,-2.226296663E0,-3.092502989E-2
4.544820221E0,8.118392825E-1,-2.735757828E0,-2.470184416E-1
4.561486159E0,9.127846956E-1,-2.287841320E0,-4.475347996E-1
4.578152096E0,9.582940936E-1,-1.883754253E0,-2.134208828E-1
4.594818034E0,1.770209789E0,-2.078849316E0,-2.687041461E-1
4.611483971E0,2.831434727E0,-2.675664186E0,-9.020945430E-1
4.628149909E0,2.780656576E0,-1.794109821E0,-1.317482591E0
4.644815846E0,1.950185776E0,-5.721512437E-1,-1.581605315E0
4.661481784E0,2.445520878E0,-1.559461474E0,-1.794262528E0
4.678147721E0,3.720242977E0,-3.017901182E0,-2.036852360E0
4.694813659E0,4.182896614E0,-3.534998178E0,-1.968588114E0
4.711479596E0,3.441612244E0,-2.883587122E0,-1.836412191E0
4.728145534E0,2.640691996E0,-1.872147799E0,-1.686444998E0
4.744811471E0,3.124038935E0,-2.087172270E0,-1.442633510E0
4.761477409E0,4.326755047E0,-3.130605698E0,-1.160566688E0
4.778143346E0,4.795212269E0,-3.496513605E0,-6.762273312E-1
4.794809284E0,3.620671988E0,-1.587255716E0,1.874591261E-1
4.811475221E0,2.020206213E0,7.922152877E-1,1.453705430E0
4.828141159E0,1.288084745E0,1.382539749E0,3.043786526E0
4.844807096E0,1.336419463E0,-1.020907760E-1,4.638678074E0
4.861473034E0,1.424002171E0,-2.209345102E0,5.717159748E0
4.878138971E0,-3.512472659E-2,-1.252272844E0,6.509527683E0
4.894804909E0,-2.976285934E0,1.391397238E0,7.228133678E0
4.911470846E0,-5.271152020E0,1.855272651E0,8.035315514E0
4.928136784E0,-5.426235676E0,-7.289907336E-1,8.589598656E0
4.944802721E0,-3.981998444E0,-2.672915220E0,8.801340103E0
4.961468659E0,-2.176740170E0,-2.783863544E0,9.173356056E0
4.978134596E0,-1.598251343E0,-1.133383274E0,8.502703667E0
4.994800534E0,-4.437169075E0,1.477987289E0,5.523668289E0
5.011466471E0,-8.016530991E0,3.602193356E0,1.622838616E0
5.028132409E0,-7.617712975E0,2.182619810E0,9.369138628E-2
5.044798346E0,-4.256276608E0,-9.773836732E-1,2.435823344E-2
5.061464284E0,-2.005545378E0,-2.417573690E0,-2.122755051E-1
5.078130221E0,-2.956891060E0,-9.398154616E-1,-1.007468700E0
5.094796159E0,-4.266966820E0,3.756818548E-2,-1.222340465E0
5.111462096E0,-2.826624155E0,-1.826256633E0,2.970330045E-2
5.128128034E0,-6.688969582E-2,-2.897026300E0,1.109177709E0
5.144793971E0,1.097494960E0,-5.584067702E-1,6.750056148E-2
5.161459909E0,5.131264329E-1,3.146335363E0,-2.243248224E0
5.178125846E0,-3.293324709E-1,5.148826599E0,-3.548742533E0
5.194791784E0,-6.170498133E-1,4.683729172E0,-3.791408539E0
5.211457721E0,3.536143601E-1,2.870988131E0,-3.140608549E0
5.228123659E0,2.538143158E0,3.236743450E0,-4.433732986E0
5.244789596E0,5.020697594E0,4.700528145E0,-6.680799007E0
5.261455534E0,7.368861675E0,3.996659279E0,-7.445143700E0
5.278121471E0,1.056857109E1,3.603033304E0,-9.339817047E0
5.294787409E0,1.141049576E1,2.370384455E0,-1.046785545E1
5.311453346E0,6.905444622E0,2.031812668E0,-9.413350105E0
5.328119284E0,3.388161421E0,3.025460482E0,-7.597783566E0
5.344785221E0,5.007335186E0,1.732870698E0,-4.773984432E0
5.361451159E0,7.622370720E0,-4.373791814E-1,-2.047847748E0
5.378117096E0,6.608335018E0,-1.321300507E0,4.399753511E-1
5.394783034E0,1.974544048E0,1.133154184E-1,3.342270374E0
5.411448971E0,-1.039768219E0,8.036689758E-1,5.876213551E0
5.428114909E0,-6.531671882E-1,1.619555205E-1,6.943776131E0
5.444780846E0,-1.903607398E-1,-4.909825698E-2,7.116651058E0
5.461446784E0,-1.755549073E0,4.271472096E-1,7.603586674E0
5.478112721E0,-3.760178089E0,1.274645686E0,7.987896919E0
5.494778659E0,-4.591565132E0,9.456950426E-1,8.276759148E0
5.511444596E0,-4.364323616E0,-9.591340423E-1,8.383813858E0
5.528110534E0,-2.452851057E0,-2.719035387E0,7.106037140E0
5.544776471E0,-1.772424102E0,-2.231412649E0,6.301604748E0
5.561442409E0,-4.650666237E0,1.094211563E-1,5.909582138E0
5.578108346E0,-8.286075592E0,2.136881351E0,3.548818827E0
5.594774284E0,-7.938111305E0,1.764177442E0,1.681634426E0
5.611440221E0,-4.579882145E0,-1.088255644E0,1.392389894E0
5.628106159E0,-3.248349905E0,-2.151389360E0,1.327180147E0
5.644772096E0,-4.108371258E0,-1.189964533E0,1.211039424E0
5.661438034E0,-3.989023447E0,-1.774562150E-1,2.430478185E-1
5.678103971E0,-1.186528444E0,1.416748166E0,-1.611079454E0
5.694769909E0,1.961486816E0,1.965915561E0,-2.666195631E0
5.711435846E0,2.884885311E0,2.919933558E0,-3.226893187E0
5.728101784E0,2.195295334E0,4.481304169E0,-3.643121243E0
5.744767721E0,2.310443401E0,4.390208721E0,-4.599200726E0
5.761433659E0,3.422064543E0,3.176802397E0,-5.709829330E0
5.778099596E0,5.176315308E0,1.771584272E0,-6.778232098E0
5.794765534E0,6.190503597E0,1.695913315E0,-7.485460758E0
5.811431471E0,6.438667297E0,2.569602728E0,-8.576923370E0
5.828097409E0,6.610244274E0,2.401156664E0,-8.871971130E0
5.844763346E0,5.739609241E0,7.325795889E-1,-7.843885422E0
5.861429284E0,4.018115997E0,8.577305079E-1,-6.402626514E0
5.878095221E0,4.036823750E0,8.902590871E-1,-4.064236164E0
5.894761159E0,5.021003246E0,-5.310705900E-1,-1.658268809E0
5.911427096E0,3.710927248E0,-5.045742989E-1,4.838049114E-1
5.928093034E0,1.267086267E0,5.070941448E-1,2.757061720E0
5.944758971E0,5.743656158E-1,7.877864838E-1,4.675635338E0
5.961424909E0,3.603338599E-1,5.122864842E-1,6.277170181E0
5.978090846E0,-8.445205688E-1,7.111229897E-1,7.929788589E0
5.994756784E0,-1.963243008E0,1.415679097E0,8.815923691E0
6.011422721E0,-2.714606762E0,1.523496747E0,8.816763878E0
6.028088659E0,-3.358458281E0,3.346011937E-1,8.550580025E0
6.044754596E0,-3.503920317E0,-4.957931340E-1,7.264938354E0
6.061420534E0,-3.680460215E0,2.883281708E-1,5.364385605E0
6.078086471E0,-4.891728878E0,7.414371371E-1,3.928624153E0
6.094752409E0,-6.655829906E0,9.252310395E-1,2.494237185E0
6.111418346E0,-6.877039433E0,1.203403592E0,5.759691000E-1
6.128084284E0,-5.638052940E0,6.203331947E-1,-7.861065865E-1
6.144750221E0,-4.578736782E0,-2.706131041E-1,-1.378187299E0
6.161416159E0,-3.729558468E0,-8.287907839E-1,-1.331914306E0
6.178082096E0,-2.825707674E0,-1.134910345E0,-1.706221700E0
6.194748034E0,-1.857639790E0,-4.935787320E-1,-2.317544699E0
6.211413971E0,-1.182557821E0,5.322159529E-1,-2.299905777E0
6.228079909E0,-1.996000707E-1,8.862120509E-1,-1.969351649E0
6.244745846E0,1.098487616E0,4.980838597E-1,-1.731572628E0
6.261411784E0,2.188804865E0,4.012618065E-1,-1.898644090E0
6.278077721E0,2.323042393E0,1.238833785E0,-2.626260519E0
6.294743659E0,1.786626816E0,3.266675711E0,-3.538357973E0
6.311409596E0,1.912617683E0,4.254215240E0,-4.391736031E0
6.328075534E0,3.595931768E0,2.938641310E0,-5.426999092E0
6.344741471E0,5.749154091E0,1.067638874E0,-6.034275055E0
6.361407409E0,6.599095821E0,6.362156868E-1,-6.357498646E0
6.378073346E0,5.912636757E0,1.309159636E0,-5.707157135E0
6.394739284E0,4.334849358E0,8.399390578E-1,-4.842477798E0
6.411405221E0,2.669479132E0,8.567378521E-1,-4.241158009E0
6.428071159E0,2.461785078E0,1.225929260E0,-3.331045628E0
6.444737096E0,3.013548613E0,1.023122191E0,-1.897727847E0
6.461403034E0,3.287674189E0,6.710349321E-1,-3.145190179E-1
6.478068971E0,2.790430307E0,3.381900191E-1,9.319505692E-1
6.494734909E0,1.591226339E0,4.468475878E-1,2.076024055E0
6.511400846E0,-8.445205539E-2,3.958403766E-1,4.417697906E0
