"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.666575230E-1,-2.299526930E-1,-3.734888434E-1,-2.660026550E-1
4.833234600E-1,6.547472477E-1,-1.280431747E-1,1.148767471E-1
4.999893980E-1,5.586075783E-1,4.517813921E-1,1.549940109E-1
5.166553350E-1,3.208823204E-1,7.418735027E-1,9.845209122E-1
5.333212730E-1,-5.704480410E-1,8.371316195E-1,6.258230209E-1
5.499872100E-1,-1.608839035E-1,6.478606462E-1,-9.404993057E-1
5.666531480E-1,8.057584763E-1,1.062655449E-1,-1.355291367E0
5.833190850E-1,8.540740013E-1,-1.705392748E-1,-1.457129478E0
5.999850230E-1,1.279609203E-1,-2.253346443E0,1.371383667E-1
6.166509600E-1,-8.013343215E-1,-2.882188082E0,1.583154678E0
6.333168980E-1,-1.724639416E0,-8.861656785E-1,1.240329742E0
6.499828350E-1,-6.983516216E-1,-5.124436617E-1,2.288646698E-1
6.666487730E-1,-4.861354828E-2,-5.984991789E-1,-2.279148102E-1
6.833147100E-1,-5.012247562E-1,-3.552106619E-1,-3.183403015E-1
6.999806480E-1,-5.024046898E-1,-4.075003266E-1,2.263641357E-1
7.166465850E-1,-3.200532198E-1,-7.225236297E-2,4.429330826E-1
7.333125230E-1,1.558427811E-1,1.032649279E0,1.108183861E0
7.499784600E-1,9.572956562E-1,-3.734097481E-1,1.185643196E0
7.666443980E-1,4.347598553E-1,7.328239083E-2,1.229603767E0
7.833103350E-1,-3.492412567E-1,-1.600970328E-1,3.850336075E-1
7.999762730E-1,-4.187312126E-1,-8.370485306E-1,-4.955644608E-1
8.166422100E-1,-9.894323349E-2,-1.307966709E0,-9.483966827E-1
8.333081480E-1,-8.982620239E-1,-5.266821384E-1,3.471317291E-1
8.499740850E-1,-6.616189480E-1,-1.675606072E-1,5.379390717E-1
8.666400230E-1,-5.754828453E-2,-1.380993128E-1,8.083086014E-1
8.833059600E-1,2.206611633E-2,4.298723936E-1,4.670591354E-1
8.999718980E-1,-3.362348080E-1,2.901806831E-1,-1.895093918E-1
9.166378350E-1,-9.499120712E-2,1.244540215E-1,-4.051103592E-1
9.333037730E-1,-5.249667168E-2,2.722721100E-1,-4.744167328E-1
9.499697100E-1,-2.793264389E-2,3.911700249E-1,-2.796354294E-1
9.666356480E-1,9.375119209E-2,2.778875828E-1,-7.715797424E-2
9.833015850E-1,1.926250458E-1,4.879733324E-1,2.683496475E-1
9.999675230E-1,-8.913064003E-2,3.548934460E-1,-2.108764648E-2
1.016633460E0,-1.429734230E-1,-1.124758720E-1,-4.704666138E-1
1.033299398E0,-4.019818306E-1,2.953640223E-1,-1.996393204E-1
1.049965335E0,-7.384204865E-2,1.104885340E-1,1.708583832E-1
1.066631273E0,2.208609581E-1,2.933492661E-1,6.392545700E-1
1.083297210E0,5.339355469E-1,9.207177162E-2,1.941909790E-1
1.099963148E0,4.346876144E-1,-9.763979912E-2,-3.534641266E-1
1.116629085E0,-3.357815742E-2,4.793097973E-1,-1.188374996E0
1.133295023E0,-5.668747425E-1,4.180724621E-1,-6.840457916E-1
1.149960960E0,-5.743265152E-1,3.683278561E-1,-3.005599976E-2
1.166626898E0,1.440668106E-1,7.123460770E-1,-3.567066193E-1
1.183292835E0,3.487477303E-1,-1.014058590E-1,-5.339736938E-1
1.199958773E0,2.616357803E-2,-2.479470968E-1,8.647060394E-2
1.216624710E0,-6.807756424E-2,2.162052393E-1,-4.646682739E-2
1.233290648E0,5.073218346E-1,3.038020134E-1,-5.736227036E-1
1.249956585E0,4.275591373E-1,4.912257195E-3,-1.173987389E0
1.266622523E0,8.469843864E-2,-1.469120979E-1,-6.963653564E-1
1.283288460E0,4.095578194E-2,-3.600826859E-1,2.644090652E-1
1.299954398E0,6.903667450E-1,-5.201335549E-1,5.043182373E-1
1.316620335E0,9.818639755E-1,-2.885038853E-1,2.084951401E-1
1.333286273E0,7.054185867E-1,-2.150118947E-1,7.508563995E-2
1.349952210E0,4.283466339E-1,-2.952314615E-1,3.466386795E-1
1.366618148E0,-2.519264221E-1,-2.397298217E-1,1.488628387E-1
1.383284085E0,-6.169400215E-1,1.738417149E-2,8.110046387E-3
1.399950023E0,-3.988735676E-1,2.864410877E-1,-2.556171417E-1
1.416615960E0,-1.253666878E-1,-4.009795785E-1,3.621683121E-1
1.433281898E0,2.875950336E-1,-5.669917464E-1,4.476871490E-1
1.449947835E0,-1.066665649E-1,-1.554116011E-1,1.474266052E-1
1.466613773E0,1.139569283E-1,5.761551857E-2,-3.805761337E-1
1.483279710E0,3.463373184E-1,3.706624508E-1,-9.380559921E-1
1.499945648E0,4.469573498E-1,6.635158062E-1,-7.269706726E-1
1.516611585E0,7.158868313E-1,-7.519649863E-1,-1.513122082E0
1.533277523E0,1.915895939E-1,-1.646814346E0,3.947572708E-1
1.549943460E0,-1.036916494E0,1.382484078E0,1.677528381E0
1.566609398E0,4.478709698E-1,-2.780978680E-1,1.702468872E0
1.583275335E0,6.200902462E-1,-4.348554611E-1,7.160053253E-1
1.599941273E0,5.364336967E-1,1.610056162E-1,-8.743095398E-1
1.616607210E0,1.550087452E0,-1.636299014E0,-8.617382050E-1
1.633273148E0,-5.904150009E-1,-3.552364111E-1,3.305387497E-1
1.649939085E0,-1.375791311E0,1.425318480E0,1.514444351E0
1.666605023E0,4.857404232E-1,1.021176457E0,5.367231369E-1
1.683270960E0,7.087280750E-1,-6.096285582E-1,-5.826969147E-1
1.699936898E0,-1.253499985E-1,-4.059553146E-3,-1.228116989E0
1.716602835E0,-8.064107895E-1,6.990644932E-1,-8.687915802E-1
1.733268773E0,-7.174952030E-1,2.991340160E-1,3.227663040E-1
1.749934710E0,-1.976392269E-1,-4.953900576E-1,1.450053215E0
1.766600648E0,-1.969087124E-1,-1.014586926E0,3.038228035E0
1.783266585E0,-1.189227104E-1,-2.753865004E0,4.054908752E0
1.799932523E0,-1.324796677E0,-1.943936586E0,2.600364685E-1
1.816598460E0,-5.992562771E-1,-5.400702953E-1,-2.950825214E0
1.833264398E0,-9.388256073E-2,-3.929452896E-1,-2.548586845E0
1.849930335E0,1.046433926E0,1.847443581E-1,-1.354333878E0
1.866596273E0,8.281750679E-1,5.658187866E-1,-5.225787163E-1
1.883262210E0,5.469555855E-1,3.678174019E-1,-1.628173828E0
1.899928148E0,-1.206569672E-1,8.939585686E-1,-2.620526791E0
1.916594085E0,-2.144165039E-1,1.010225296E0,-2.682939053E0
1.933260023E0,-3.104257584E-2,1.184887409E0,-9.556288719E-1
1.949925960E0,1.013441086E-1,2.295684814E-2,-2.137410641E0
1.966591898E0,1.099595308E0,-2.382493496E0,-3.735136509E0
1.983257835E0,-1.686843514E0,-3.635900021E-1,7.785639763E0
1.999923773E0,-1.633044243E0,1.890751123E0,9.157190323E-1
2.016589710E0,6.219699383E-1,6.953709126E-1,1.272249222E0
2.033255648E0,-1.945700645E-1,-1.947655678E-1,1.032116890E0
2.049921585E0,5.986995697E-1,-9.571409225E-2,-4.850997925E-1
2.066587523E0,-1.434679031E-1,5.748746395E-1,-1.826059818E0
2.083253460E0,-1.014840364E0,6.869382858E-1,-8.233261108E-1
2.099919398E0,-1.003072858E0,4.099586010E-1,1.113215446E0
2.116585335E0,1.590597630E-1,-1.466732025E-1,1.071080208E0
2.133251273E0,1.426482201E-2,-1.784753799E-1,9.163036346E-1
2.149917210E0,2.422745228E-1,-3.006935120E-2,-2.061033249E-1
2.166583148E0,5.584573746E-2,2.962417603E-1,-8.753080368E-1
2.183249085E0,3.887796402E-2,2.520558834E-1,-4.265890121E-1
2.199915023E0,1.593959332E-1,1.106381416E-1,3.490514755E-1
2.216580960E0,1.561799049E-1,1.381859779E-1,2.894124985E-1
2.233246898E0,6.943182945E-1,3.598051071E-1,2.983570099E-1
2.249912835E0,7.754552364E-1,5.272066593E-1,1.761846542E-1
2.266578773E0,3.493967056E-1,2.303884029E-1,-4.301958084E-1
2.283244710E0,-1.538310051E-1,3.398885727E-1,-7.873764038E-1
2.299910648E0,-2.755999565E-2,3.260123730E-1,-1.049383163E0
2.316576585E0,4.302945137E-1,7.793569565E-2,-1.203308582E0
2.333242523E0,7.075519562E-1,-2.332985401E-1,-6.370077133E-1
2.349908460E0,4.348673820E-1,-5.742707253E-1,3.151683807E-1
2.366574398E0,3.124260902E-1,3.307914734E-2,9.562129974E-1
2.383240335E0,1.726908684E-1,-1.325266361E-1,2.731800079E-2
2.399906273E0,4.160740376E-1,-9.213209152E-2,-6.947946548E-1
2.416572210E0,-2.044606209E-2,5.156040192E-2,1.442232132E-1
2.433238148E0,5.851848125E-1,-1.426424980E-1,1.664361954E-1
2.449904085E0,-2.126288414E-2,-3.172549009E-1,4.361839294E-1
2.466570023E0,-1.038832664E-1,-1.577966213E-1,2.449874878E-1
2.483235960E0,-2.375309467E-1,-5.087852478E-2,-1.595783234E-1
2.499901898E0,-8.958578110E-2,-2.083635330E-2,-2.509050369E-1
2.516567835E0,-8.097672462E-2,1.965305805E-1,-3.702716827E-1
2.533233773E0,1.300930977E-2,-2.283113003E-1,-2.311267853E-1
2.549899710E0,-9.004330635E-2,-1.436710358E-2,-8.087825775E-2
2.566565648E0,-2.442226410E-1,1.457896233E-1,-2.704973221E-1
2.583231585E0,-3.489456177E-1,-1.038494110E-1,-4.658489227E-1
2.599897523E0,-1.159191132E-1,-2.785835266E-1,-1.133289337E-1
2.616563460E0,-1.209602356E-1,-1.814072132E-1,1.253528595E-1
2.633229398E0,-1.182513237E-1,-1.181015968E-1,2.557096481E-1
2.649895335E0,-2.984068394E-1,9.575104713E-2,1.511077881E-1
2.666561273E0,-3.311326504E-1,2.952523232E-1,-8.201980591E-2
2.683227210E0,-8.263325691E-2,5.683856010E-1,7.574939728E-2
2.699893148E0,-1.305637360E-1,3.624064922E-1,1.175270081E-1
2.716559085E0,2.219645977E-1,7.821648121E-1,2.946729660E-1
2.733225023E0,4.802918434E-2,8.061051369E-1,2.306146622E-1
2.749890960E0,-1.666119099E-1,7.403044701E-1,2.302618027E-1
2.766556898E0,-4.739594460E-2,6.505398750E-1,-3.113651276E-2
2.783222835E0,5.827093124E-2,9.122226238E-1,3.442268372E-1
2.799888773E0,4.498171806E-2,9.157481194E-1,2.359285355E-1
2.816554710E0,1.939382553E-1,6.272783279E-1,4.348783493E-1
2.833220648E0,-7.921290398E-2,8.005776405E-1,2.623529434E-1
2.849886585E0,-2.129721642E-2,8.625946045E-1,-2.194423676E-1
2.866552523E0,2.045488358E-2,1.041981697E0,-7.042779922E-1
2.883218460E0,2.700462341E-1,8.379335403E-1,-8.710832596E-1
2.899884398E0,2.736153603E-1,6.655325890E-1,-5.092983246E-1
2.916550335E0,6.510353088E-2,3.479664326E-1,-9.923934937E-3
2.933216273E0,1.614763737E-1,1.642668247E-1,9.908294678E-2
2.949882210E0,5.791642666E-1,1.853942871E-1,-1.367597580E-1
2.966548148E0,8.109626770E-1,3.263354301E-1,-1.742477417E-1
2.983214085E0,1.020794392E0,2.062013149E-1,-2.757053375E-1
2.999880023E0,1.182119370E0,-7.774829865E-4,-4.010028839E-1
3.016545960E0,1.246435404E0,-2.660191059E-1,-6.327590942E-1
3.033211898E0,1.425604105E0,-3.055269718E-1,3.174781799E-3
3.049877835E0,1.719804525E0,-1.338212490E-1,4.742774963E-1
3.066543773E0,2.038775206E0,-2.778983116E-1,1.348638535E-1
3.083209710E0,1.366143227E0,-3.932945728E-1,-2.123250961E-1
3.099875648E0,1.502223253E0,-7.125878334E-1,2.849006653E-2
3.116541585E0,1.521481752E0,-8.412381411E-1,2.131538391E-1
3.133207523E0,1.596251011E0,-1.193935037E0,2.736053467E-1
3.149873460E0,1.275086164E0,-1.161071777E0,7.314023972E-1
3.166539398E0,9.594743252E-1,-9.749920368E-1,3.792400360E-1
3.183205335E0,9.141101837E-1,-1.208826661E0,-1.296825409E-1
3.199872292E0,5.962760448E-1,-1.005713701E0,-6.524910927E-1
3.216538229E0,2.043797970E-1,-1.098988771E0,-9.481577873E-1
3.233204167E0,-1.879172325E-1,-1.065921068E0,-1.050961494E0
3.249870104E0,-5.172755718E-1,-1.116674781E0,-7.624039650E-1
3.266536042E0,-7.285156250E-1,-1.176439881E0,-7.358961105E-1
3.283201979E0,-7.719781399E-1,-9.820208549E-1,-6.984167099E-1
3.299867917E0,-5.449502468E-1,-8.639223576E-1,-5.641164780E-1
3.316533854E0,-9.286556244E-1,-6.767063141E-1,-6.074094772E-1
3.333199792E0,-1.153441906E0,-6.114978790E-1,-7.564058304E-1
3.349865729E0,-1.132239580E0,-5.085909367E-1,-5.299878120E-1
3.366531667E0,-1.058175087E0,-4.365179539E-1,-1.028547287E-1
3.383197604E0,-1.271236420E0,-3.487284184E-1,2.608318329E-1
3.399863542E0,-1.581752300E0,-2.718355656E-1,2.159595490E-1
3.416529479E0,-1.687600851E0,-1.859629154E-1,9.649276733E-2
3.433195417E0,-1.740520954E0,-6.736707687E-2,2.675371170E-1
3.449861354E0,-1.574624300E0,3.589820862E-2,6.754035950E-1
3.466527292E0,-1.436645269E0,5.455946922E-2,1.346591949E0
3.483193229E0,-1.301916838E0,1.523263454E-1,1.971622467E0
3.499859167E0,-1.103295565E0,2.909176350E-1,2.185984612E0
3.516525104E0,-1.323767424E0,3.949730396E-1,2.017395020E0
3.533191042E0,-1.614364862E0,4.133701324E-1,1.830838203E0
3.549856979E0,-1.646691799E0,4.562461376E-1,1.497694969E0
3.566522917E0,-1.841626644E0,5.931203365E-1,1.239586830E0
3.583188854E0,-1.914496660E0,7.073814869E-1,1.117472649E0
3.599854792E0,-1.715706825E0,8.328008652E-1,1.218129158E0
3.616520729E0,-1.284096718E0,8.347840309E-1,1.411227226E0
3.633186667E0,-8.325288296E-1,7.057485580E-1,1.935285568E0
3.649852604E0,-7.120728493E-1,6.278791428E-1,2.291983604E0
3.666518542E0,-7.532262802E-1,5.688915253E-1,2.005846977E0
3.683184479E0,-7.749869823E-1,4.795234203E-1,1.263250351E0
3.699850417E0,-8.247694969E-1,3.190674782E-1,5.742864609E-1
3.716516354E0,-7.420718670E-1,2.884542942E-1,-1.246337891E-1
3.733182292E0,-6.792516708E-1,1.781775951E-1,-6.683335304E-1
3.749848229E0,-5.124783516E-1,2.385721207E-1,-5.854506493E-1
3.766514167E0,-1.384472847E-1,2.298345566E-1,1.332569122E-2
3.783180104E0,2.643938065E-1,1.501061916E-1,7.744426727E-1
3.799846042E0,5.767140388E-1,-1.846981049E-2,1.275620461E0
3.816511979E0,5.020794868E-1,-1.951932907E-3,9.985265732E-1
3.833177917E0,3.546147346E-1,-8.992218971E-2,4.529771805E-1
3.849843854E0,1.289491653E-1,-1.909570694E-1,-1.476116180E-1
3.866509792E0,-1.238412857E-1,-3.109457493E-1,-7.557082176E-1
3.883175729E0,-8.807182312E-2,-4.866819382E-1,-1.117756844E0
3.899841667E0,-5.069398880E-2,-7.033917904E-1,-1.186679840E0
3.916507604E0,-1.957044601E-1,-7.469353676E-1,-8.026604652E-1
3.933173542E0,-1.933479309E-1,-7.817671299E-1,-4.797072411E-1
3.949839479E0,-6.029415131E-2,-8.136944771E-1,-3.524570465E-1
3.966505417E0,1.700019836E-1,-7.447457314E-1,-3.167214394E-1
3.983171354E0,1.411051750E-1,-7.075576782E-1,-3.171544075E-1
3.999837292E0,1.941075325E-1,-6.543271542E-1,-3.082413673E-1
4.016503229E0,6.172266006E-1,-5.872538090E-1,-1.986799240E-1
4.033169167E0,8.859696388E-1,-5.000431538E-1,2.950677872E-1
4.049835104E0,8.026142120E-1,-3.076004982E-1,7.201309204E-1
4.066501042E0,7.370867729E-1,-2.971842289E-1,8.731307983E-1
4.083166979E0,5.701837540E-1,-3.437683582E-1,7.816019058E-1
4.099832917E0,2.178101540E-1,-4.348127842E-1,3.338079453E-1
4.116498854E0,-2.990245819E-3,-4.616978168E-1,-2.041149139E-1
4.133164792E0,-4.027843475E-2,-3.945250511E-1,-5.825524330E-1
4.149830729E0,-6.934499741E-2,-3.685438633E-1,-7.774052620E-1
4.166496667E0,3.556776047E-2,-3.165538311E-1,-5.706772804E-1
4.183162604E0,1.530380249E-1,-1.226313114E-1,-3.863081932E-1
4.199828542E0,7.819557190E-2,-1.556012630E-1,-3.008198738E-1
4.216494479E0,4.632759094E-2,-1.599066257E-1,-3.176026344E-1
4.233160417E0,8.087062836E-2,-7.738351822E-3,-5.613560677E-1
4.249826354E0,-9.226322174E-3,-1.882743835E-2,-6.977133751E-1
4.266492292E0,-6.059455872E-2,2.580761909E-2,-5.384216309E-1
4.283158229E0,-2.131223679E-2,1.552298069E-1,-3.875155449E-1
4.299824167E0,-7.980346680E-3,1.668205261E-1,-1.838679314E-1
4.316490104E0,1.865258217E-1,7.795238495E-2,2.529144287E-3
4.333156042E0,4.882383347E-2,1.263012886E-1,1.308631897E-1
4.349821979E0,-1.755065918E-1,1.376693249E-1,3.573703766E-2
4.366487917E0,-1.972365379E-1,1.256005764E-1,9.533500671E-2
4.383153854E0,8.391380310E-2,-1.122951508E-2,1.391220093E-1
4.399819792E0,2.678394318E-3,9.147071838E-2,1.300935745E-1
4.416485729E0,-2.100291252E-1,2.175877094E-1,-6.886005402E-2
4.433151667E0,-1.800932884E-1,2.385890484E-1,5.659770966E-2
4.449817604E0,2.165126801E-2,1.809580326E-1,2.375402451E-1
4.466483542E0,1.059761047E-1,2.058491707E-1,1.065063477E-1
4.483149479E0,2.196311951E-2,3.682541847E-1,1.432895660E-2
4.499815417E0,-4.645776749E-2,3.129451275E-1,-1.267814636E-1
4.516481354E0,-2.758073807E-2,2.063884735E-1,5.631256104E-2
4.533147292E0,-4.757404327E-3,1.528031826E-1,1.848783493E-1
4.549813229E0,-1.180996895E-1,3.198993206E-1,-3.714275360E-2
4.566479167E0,-1.983561516E-1,3.284788132E-1,-3.040633202E-1
4.583145104E0,-2.550644875E-1,2.449424267E-1,-4.279446602E-1
4.599811042E0,-3.220043182E-1,2.252418995E-1,-5.233139992E-1
4.616476979E0,-4.302988052E-1,2.705688477E-1,-5.798506737E-1
4.633142917E0,-3.398075104E-1,2.473404408E-1,-5.849232674E-1
4.649808854E0,-4.544701576E-1,3.797247410E-1,-5.167698860E-1
4.666474792E0,-6.634812355E-1,5.383458138E-1,-6.037011147E-1
4.683140729E0,-9.177274704E-1,7.152323723E-1,-6.738390923E-1
4.699806667E0,-1.095831394E0,8.696985245E-1,-7.566146851E-1
4.716472604E0,-1.303532124E0,9.366668463E-1,-8.574681282E-1
4.733138542E0,-1.480025530E0,9.301064014E-1,-8.331408501E-1
4.749804479E0,-1.543916464E0,1.117344022E0,-5.127873421E-1
4.766470417E0,-1.451215744E0,1.273006797E0,-3.181171417E-2
4.783136354E0,-9.245219231E-1,1.697363257E0,1.756801605E-1
4.799802292E0,-4.623646736E-1,2.143846273E0,9.702301025E-2
4.816468229E0,-1.495943069E-1,2.425709486E0,2.686576843E-1
4.833134167E0,-3.433704376E-3,2.542615652E0,1.445818901E0
4.849800104E0,6.683778763E-2,2.550149918E0,2.601387024E0
4.866466042E0,5.673742294E-2,2.553412914E0,3.079234123E0
4.883131979E0,-3.809070587E-2,2.611883879E0,2.757779121E0
4.899797917E0,-1.426353455E-1,2.692823410E0,1.944372177E0
4.916463854E0,-2.221684456E-1,2.623494625E0,1.075837135E0
4.933129792E0,-2.742705345E-1,2.532206059E0,3.462667465E-1
4.949795729E0,-3.694491386E-1,2.283127785E0,-2.206897736E-2
4.966461667E0,-5.075583458E-1,2.000989914E0,-1.988468170E-1
4.983127604E0,-5.121948719E-1,1.674184203E0,-5.900430679E-1
4.999793542E0,-3.578503132E-1,1.435243368E0,-1.074615955E0
5.016459479E0,-9.824848175E-2,1.157169580E0,-1.590749264E0
5.033125417E0,2.122707367E-1,7.454178333E-1,-2.059531689E0
5.049791354E0,7.533650398E-1,1.604235172E-1,-2.471229553E0
5.066457292E0,1.212280750E0,-3.738133013E-1,-3.207300663E0
5.083123229E0,1.513527393E0,-8.186315894E-1,-3.628571033E0
5.099789167E0,1.751513958E0,-1.233486176E0,-4.128189564E0
5.116455104E0,1.832117081E0,-1.626640320E0,-4.442795277E0
5.133121042E0,1.567989826E0,-1.930624008E0,-4.618366241E0
5.149786979E0,1.383471966E0,-2.348650694E0,-4.822042465E0
5.166452917E0,1.407466888E0,-2.804367065E0,-5.069577217E0
5.183118854E0,1.816277981E0,-3.169966459E0,-4.798163414E0
5.199784792E0,2.764327526E0,-3.176918268E0,-3.974047184E0
5.216450729E0,3.762428761E0,-2.717100859E0,-2.615885735E0
5.233116667E0,5.571262360E0,-1.861037254E0,-7.589387894E-2
5.249782604E0,7.545670509E0,-1.010668755E0,4.312891483E0
5.266448542E0,8.709572792E0,-2.996939421E-1,8.459277153E0
5.283114479E0,8.289104462E0,1.438601732E0,1.154291725E1
5.299780417E0,6.759918213E0,4.711673737E0,1.527147770E1
5.316446354E0,5.173707485E0,6.290497780E0,1.767626190E1
5.333112292E0,2.764017105E0,6.777360916E0,2.015764427E1
5.349778229E0,-1.094626427E0,7.772757530E0,2.048534012E1
5.366444167E0,-5.286927223E0,9.033512115E0,1.718110085E1
5.383110104E0,-9.273445129E0,1.077588367E1,1.299430656E1
5.399776042E0,-1.255369377E1,1.231241798E1,9.949788094E0
5.416441979E0,-1.388980103E1,1.291332245E1,6.818728447E0
5.433107917E0,-1.391404343E1,1.288466072E1,3.131916046E0
5.449773854E0,-1.280150795E1,1.250367165E1,-3.902425766E-1
5.466439792E0,-1.020262527E1,1.197117710E1,-2.653820753E0
5.483105729E0,-7.789838314E0,1.135007191E1,-2.693848372E0
5.499771667E0,-6.635477543E0,1.096922302E1,1.473322392E0
5.516437604E0,-5.602504730E0,1.098530960E1,9.591203690E0
5.533103542E0,-2.273632288E0,1.157270718E1,1.812829590E1
5.549769479E0,3.572428226E0,1.212625313E1,2.809306908E1
5.566435417E0,1.211714649E1,9.720586777E0,3.619801331E1
5.583101354E0,2.091314507E1,4.277016640E0,3.554312134E1
5.599767292E0,2.287651062E1,-3.211596489E0,2.461121559E1
5.616433229E0,1.938993835E1,-9.510397911E0,1.203282356E1
5.633099167E0,1.221020794E1,-1.312883377E1,4.238670349E0
5.649765104E0,4.283850670E0,-1.472064209E1,5.451054573E-1
5.666431042E0,-4.926028252E-1,-1.650273132E1,-1.008116245E0
5.683096979E0,-2.827424765E0,-1.775497627E1,-2.488116264E0
5.699762917E0,-3.051388741E0,-1.873576164E1,-3.926950693E0
5.716428854E0,-2.421639442E0,-2.031174660E1,-4.087568760E0
5.733094792E0,-2.627388477E0,-2.219339371E1,-3.919890642E0
5.749760729E0,-4.773972034E0,-2.264448166E1,-4.198429108E0
5.766426667E0,-6.189683437E0,-2.288089752E1,-5.547995090E0
5.783092604E0,-6.811758995E0,-2.226285172E1,-6.273193359E0
5.799758542E0,-5.033637524E0,-2.243080711E1,-5.377475739E0
5.816424479E0,-2.118058205E0,-2.164751434E1,-3.422497749E0
5.833090417E0,8.841190338E-1,-2.082103157E1,-1.396680355E0
5.849756354E0,4.841131687E0,-1.915971375E1,-9.364461899E-2
5.866422292E0,9.992994308E0,-1.453374481E1,1.995697975E0
5.883088229E0,1.675545311E1,-6.661371231E0,6.807631016E0
5.899754167E0,2.000340652E1,4.751178265E0,1.774414444E1
5.916420104E0,2.365315437E1,1.019600105E1,3.003023720E1
5.933086042E0,2.115654373E1,1.095491028E1,3.113296700E1
5.949751979E0,1.237119675E1,1.295597458E1,2.263648605E1
5.966417917E0,4.281031609E0,1.363997841E1,1.307442856E1
5.983083854E0,-1.796657085E0,1.385257530E1,5.480961800E0
5.999749792E0,-5.038887024E0,1.346146202E1,9.722232819E-1
6.016415729E0,-5.414062023E0,1.247021103E1,-1.645650864E0
6.033081667E0,-5.713262558E0,1.062151051E1,-2.988272905E0
6.049747604E0,-7.335752964E0,9.051138878E0,-3.757464647E0
6.066413542E0,-9.721490860E0,8.264506340E0,-4.594765186E0
6.083079479E0,-1.218835831E1,8.195347786E0,-5.710589409E0
6.099745417E0,-1.440436935E1,8.302892685E0,-6.653310299E0
6.116411354E0,-1.514419270E1,8.182106018E0,-6.869051933E0
6.133077292E0,-1.467352200E1,7.590199471E0,-5.049569607E0
6.149743229E0,-1.276395893E1,6.847288132E0,-4.978246689E-1
6.166409167E0,-9.576860428E0,6.112306595E0,4.146760941E0
6.183075104E0,-5.202004433E0,6.714642525E0,8.230138779E0
6.199741042E0,-3.599457741E-1,8.276653290E0,1.236421776E1
6.216406979E0,4.754615307E0,9.610609055E0,1.982901001E1
6.233072917E0,7.551159859E0,8.761700630E0,2.787814522E1
6.249738854E0,1.068614292E1,6.161938667E0,3.196593094E1
6.266404792E0,1.687825584E1,1.486303806E0,3.063210487E1
6.283070729E0,2.028480911E1,-4.241188049E0,2.228250504E1
6.299736667E0,1.643987274E1,-8.479974747E0,1.198262978E1
6.316402604E0,8.748167038E0,-1.131971836E1,4.224278450E0
6.333068542E0,2.079721928E0,-1.259175873E1,-3.766207695E-1
6.349734479E0,-1.998323321E0,-1.411467361E1,-1.843697309E0
6.366400417E0,-3.232473850E0,-1.666360092E1,-2.794036865E0
6.383066354E0,-3.173779249E0,-1.898579788E1,-4.108449459E0
6.399732292E0,-3.677289963E0,-2.040203094E1,-5.199761868E0
6.416398229E0,-4.523402691E0,-2.099093056E1,-6.570265293E0
6.433064167E0,-5.143054008E0,-2.085746002E1,-8.153062820E0
6.449730104E0,-5.105749607E0,-2.018458939E1,-9.103261948E0
6.466396042E0,-4.521785259E0,-1.900192261E1,-8.779042244E0
6.483061979E0,-3.568881989E0,-1.753780937E1,-7.059967041E0
6.499727917E0,-2.848713160E0,-1.634426308E1,-5.126139641E0
