"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.651329688E0,-1.878986597E0,2.925161839E0,1.208136559E0
3.667995625E0,-1.345047712E0,3.044347763E0,1.132892132E0
3.684661563E0,-8.388372660E-1,2.328883648E0,2.198887825E0
3.701327500E0,-6.914566755E-1,1.413261890E0,4.099216938E0
3.717993438E0,-4.769155681E-1,4.693198204E-1,4.874434948E0
3.734659375E0,-5.188132524E-1,1.369271278E-1,3.592549324E0
3.751325313E0,-1.337466359E0,4.928984642E-1,8.246788979E-1
3.767991250E0,-2.142498255E0,1.000624657E0,-1.561816692E0
3.784657188E0,-2.259027481E0,1.177397728E0,-2.589134693E0
3.801323125E0,-2.037087440E0,1.207776546E0,-1.964286327E0
3.817989063E0,-1.504798770E0,7.107543945E-1,-7.571964264E-1
3.834655000E0,-6.885149479E-1,3.540859222E-1,2.690410614E-1
3.851320938E0,1.317475438E-1,1.152243614E-1,5.060214996E-1
3.867986875E0,9.867936373E-1,-4.987430573E-2,4.520063400E-1
3.884652813E0,1.272081733E0,-3.005256653E-1,-3.792881966E-1
3.901318750E0,1.079168677E0,-6.574029922E-1,-1.670314789E0
3.917984688E0,4.744595289E-1,-6.523213387E-1,-2.659208775E0
3.934650625E0,-7.280874252E-2,-7.526364326E-1,-2.851690769E0
3.951316563E0,-6.975213289E-1,-8.991403580E-1,-2.261595726E0
3.967982500E0,-7.107884288E-1,-1.205824852E0,-1.586925983E0
3.984648438E0,-1.746857166E-1,-1.413560867E0,-1.383431911E0
4.001314375E0,5.060684681E-2,-1.313467026E0,-1.606362820E0
4.017980313E0,-7.297515869E-3,-1.197573662E0,-1.775163174E0
4.034646250E0,-2.533841133E-1,-9.831843376E-1,-1.419973850E0
4.051312188E0,-3.646147847E-1,-8.708539009E-1,-7.196202278E-1
4.067978125E0,-2.812222242E-1,-7.029829025E-1,-2.913575172E-1
4.084644063E0,1.251544952E-1,-5.851125717E-1,1.232309341E-1
4.101310000E0,3.992425203E-1,-4.908795357E-1,9.405941963E-1
4.117975938E0,4.387574196E-1,-4.754614830E-1,1.195369244E0
4.134641875E0,5.808211565E-1,-4.287414551E-1,9.751892090E-1
4.151307813E0,5.363086462E-1,-2.387924194E-1,6.563987732E-1
4.167973750E0,4.012658596E-1,1.203241348E-1,3.143091202E-1
4.184639688E0,2.389085889E-1,2.737474442E-1,-1.938910484E-1
4.201305625E0,3.616273403E-3,9.026145935E-1,-4.535641670E-1
4.217971563E0,4.542140961E-1,1.088284969E0,-2.889957428E-1
4.234637500E0,1.304233074E0,7.657518387E-1,2.077379227E-1
4.251303438E0,2.051976442E0,4.263114929E-1,1.530669212E0
4.267969375E0,2.587293148E0,-8.177757263E-4,3.002338886E0
4.284635313E0,2.631064892E0,-4.032573700E-1,3.211627007E0
4.301301250E0,2.051871777E0,-7.841372490E-1,1.629067421E0
4.317967188E0,1.723873854E0,-8.269333839E-1,-6.926894188E-1
4.334633125E0,1.753740430E0,-7.520270348E-1,-2.954658508E0
4.351299063E0,1.471334100E0,-8.701734543E-1,-4.737088203E0
4.367965000E0,7.579144239E-1,-1.084203243E0,-5.789924622E0
4.384630938E0,-5.351703167E-1,-1.618242741E0,-6.586420536E0
4.401296875E0,-1.077059746E0,-1.364937782E0,-5.602662086E0
4.417962813E0,-9.485408068E-1,-4.007034302E-1,-3.410669804E0
4.434628750E0,-1.126238108E0,2.664833069E-1,-1.643092155E0
4.451294688E0,-1.815981030E0,6.799383163E-1,-9.097485542E-1
4.467960625E0,-2.368371487E0,8.373751640E-1,-4.746499062E-1
4.484626563E0,-2.145487547E0,1.170038700E0,4.844264984E-1
4.501292500E0,-7.298732996E-1,1.484086990E0,8.140292168E-1
4.517958438E0,-3.933467865E-1,1.926959038E0,-3.804621696E-1
4.534624375E0,-5.927474499E-1,2.064475536E0,-1.759636402E0
4.551290313E0,-4.749450684E-1,2.110054016E0,-1.794330120E0
4.567956250E0,-4.658687115E-1,2.015309334E0,-1.656352997E0
4.584622188E0,-3.621420860E-1,2.009472370E0,-1.602375031E0
4.601288125E0,2.411291599E-1,2.118005753E0,-1.304884434E0
4.617954063E0,8.460450172E-1,1.858751297E0,-1.355879307E0
4.634620000E0,5.638377666E-1,1.661633492E0,-2.128283024E0
4.651285938E0,-3.067612648E-1,1.693964481E0,-3.366802216E0
4.667951875E0,-1.026929021E0,1.859403133E0,-4.502260208E0
4.684617813E0,-1.403650165E0,2.205420017E0,-5.338191032E0
4.701283750E0,-2.407992125E0,2.141345024E0,-5.872581482E0
4.717949688E0,-2.969201326E0,1.809092522E0,-5.719884872E0
4.734615625E0,-1.960122705E0,1.432649612E0,-5.138929367E0
4.751281563E0,-6.652693748E-1,1.772183895E0,-4.141256332E0
4.767947500E0,-8.371129036E-1,2.167159081E0,-4.771306038E0
4.784613438E0,-2.226107121E0,2.553611755E0,-4.772552490E0
4.801279375E0,-4.043123245E0,2.876057148E0,-2.046894073E0
4.817945313E0,-4.758491993E0,3.564942598E0,4.904794693E-1
4.834611250E0,-4.122644901E0,4.110566139E0,6.349468231E-1
4.851277188E0,-3.825342894E0,4.562299252E0,7.122058868E-1
4.867943125E0,-3.137628078E0,4.651473045E0,2.955591202E0
4.884609063E0,-2.472402573E0,5.364353180E0,6.315637589E0
4.901275000E0,-1.586802721E0,6.430262089E0,7.837747574E0
4.917940938E0,2.799372673E-1,7.473179817E0,6.998977661E0
4.934606875E0,2.892785072E0,7.853315353E0,6.098352909E0
4.951272813E0,1.198366165E0,8.795045853E0,5.171965122E0
4.967938750E0,1.168282032E0,1.077736092E1,7.019565105E0
4.984604688E0,3.997474194E0,1.065146255E1,1.225270462E1
5.001270625E0,7.278707981E0,9.325931549E0,1.794437218E1
5.017936563E0,7.105848312E0,6.703002453E0,1.614260864E1
5.034602500E0,5.013746262E0,5.238667488E0,9.185539246E0
5.051268438E0,4.444356441E0,2.139455795E0,-3.505916595E-1
5.067934375E0,-3.737497330E-2,-3.536644459E0,-8.551695824E0
5.084600313E0,-7.119797707E0,-6.607108593E0,-1.180915260E1
5.101266250E0,-8.630535126E0,-1.224038124E1,-8.685564995E0
5.117932188E0,-1.120828438E1,-1.638191605E1,-5.402904510E0
5.134598125E0,-1.330583382E1,-2.196962738E1,-1.089581585E1
5.151264063E0,-1.248693848E1,-2.681312943E1,-1.626567841E1
5.167930000E0,-7.730170727E0,-3.026713562E1,-1.542366123E1
5.184595938E0,-6.141942978E0,-3.040192223E1,-1.303183174E1
5.201261875E0,-3.297625542E0,-2.823450661E1,-8.334999084E0
5.217927813E0,5.582466125E-1,-2.477292633E1,-7.597765923E-1
5.234593750E0,3.007031918E0,-2.224576187E1,3.031340122E0
5.251259688E0,6.206150532E0,-2.033615685E1,5.606024742E0
5.267925625E0,1.097277355E1,-1.759306717E1,9.964960098E0
5.284591563E0,1.928623962E1,-1.133906937E1,1.822418213E1
5.301257500E0,3.437782288E1,-5.308693886E0,2.745015144E1
5.317923438E0,4.527240753E1,4.007720947E-1,2.580915833E1
5.334589375E0,4.509404755E1,5.146198750E0,1.856398010E1
5.351255313E0,3.305893707E1,1.084600163E1,1.723897552E1
5.367921250E0,1.537234974E1,1.735693169E1,1.448582268E1
5.384587188E0,-8.257031441E-1,2.523342323E1,9.403090477E0
5.401253125E0,-1.208082104E1,3.418257523E1,5.710555077E0
5.417919063E0,-2.026343918E1,4.289664078E1,5.481131554E0
5.434585000E0,-2.128357315E1,4.528143311E1,1.141916943E1
5.451250938E0,-1.622465515E1,4.114827347E1,1.910297012E1
5.467916875E0,-1.778262520E1,3.771993256E1,2.526115990E1
5.484582813E0,-1.992776489E1,3.389988708E1,2.535264015E1
5.501248750E0,-1.370627594E1,3.242695618E1,2.076383781E1
5.517914688E0,1.106280327E0,3.271474838E1,1.616018677E1
5.534580625E0,2.077947617E1,3.140730667E1,1.990217590E1
5.551246563E0,3.840350342E1,2.386785316E1,3.070504189E1
5.567912500E0,4.538287354E1,1.281467438E1,3.581492233E1
5.584578438E0,5.083886337E1,1.182201028E0,3.318496704E1
5.601244375E0,5.666760254E1,-9.534849167E0,2.789062691E1
5.617910313E0,6.076706314E1,-1.755358887E1,2.083413696E1
5.634576250E0,5.860162354E1,-2.902781868E1,1.413735104E1
5.651242188E0,3.907309723E1,-3.869429398E1,9.646055222E0
5.667908125E0,1.506534386E1,-4.669167709E1,6.904000282E0
5.684574063E0,-1.245093346E1,-4.546851730E1,3.372968674E0
5.701240000E0,-3.230915451E1,-3.968989563E1,-2.521234751E0
5.717905938E0,-3.549805832E1,-3.729313278E1,-9.976296425E0
5.734571875E0,-2.951746559E1,-4.032092285E1,-6.813313484E0
5.751237813E0,-2.277172470E1,-4.668459320E1,8.892308235E0
5.767903750E0,-1.803877831E1,-4.995677567E1,1.417406654E1
5.784569688E0,-1.668962669E1,-4.846989059E1,4.855184555E0
5.801235625E0,-1.728199005E1,-4.529597473E1,-3.013598204E0
5.817901563E0,-5.941592216E0,-4.522370148E1,9.588192701E-1
5.834567500E0,9.612438202E0,-4.309888458E1,8.342209816E0
5.851233438E0,2.337189484E1,-3.676133728E1,1.729649162E1
5.867899375E0,3.888645554E1,-2.839130974E1,2.363090706E1
5.884565313E0,4.464831543E1,-1.485152435E1,1.630995560E1
5.901231250E0,5.526976776E1,-1.293591976E0,9.272558212E0
5.917897188E0,6.917155457E1,8.464709282E0,2.296843719E1
5.934563125E0,6.571715546E1,1.558196545E1,3.125720787E1
5.951229063E0,3.821164703E1,2.380791855E1,2.420550346E1
5.967895000E0,1.551228809E1,3.201879883E1,1.305822182E1
5.984560938E0,-4.654779434E-1,3.947250366E1,4.644017220E0
6.001226875E0,-8.106053352E0,4.341341782E1,7.182790756E0
6.017892813E0,-9.736382484E0,4.028803253E1,1.304532528E1
6.034558750E0,-1.627691650E1,3.770767212E1,1.096226311E1
6.051224688E0,-2.285545158E1,3.677688217E1,5.801706314E0
6.067890625E0,-2.234317780E1,3.318217850E1,8.451938629E-4
6.084556563E0,-1.936619186E1,3.253972626E1,-8.039433360E-1
6.101222500E0,-8.253239632E0,3.298699951E1,9.685771942E0
6.117888438E0,8.485703468E0,3.241055298E1,2.235841942E1
6.134554375E0,2.699176979E1,2.831102562E1,2.450886154E1
6.151220313E0,4.019818115E1,2.356370163E1,2.751215172E1
6.167886250E0,5.731446075E1,1.232464123E1,3.601755905E1
6.184552188E0,7.004878998E1,-4.931672573E0,3.440440750E1
6.201218125E0,6.764403534E1,-2.624761581E1,1.036526585E1
6.217884063E0,4.491497803E1,-3.149435043E1,-1.066009426E1
6.234550000E0,1.843185425E1,-3.792591095E1,4.583961487E0
6.251215938E0,-4.758484364E0,-3.988064957E1,2.209432030E1
6.267881875E0,-1.768980026E1,-4.232612991E1,1.826202011E1
6.284547813E0,-2.317359161E1,-4.431288528E1,3.048832893E0
6.301213750E0,-2.573014832E1,-4.617014313E1,-1.012164402E1
6.317879688E0,-2.493793488E1,-4.870430374E1,-9.068854332E0
6.334545625E0,-1.864592743E1,-5.165938187E1,1.121188045E0
6.351211563E0,-1.004042244E1,-5.144731140E1,1.179878235E1
6.367877500E0,2.378113270E0,-4.964157867E1,1.594614697E1
6.384543438E0,1.110213375E1,-4.467311096E1,8.645120621E0
6.401209375E0,1.457003498E1,-3.820461655E1,-2.869367599E-3
6.417875313E0,2.047707367E1,-3.170031357E1,4.787937164E0
6.434541250E0,3.012372971E1,-2.036586952E1,1.694100380E1
6.451207188E0,4.588867569E1,-4.913011551E0,2.072325897E1
6.467873125E0,6.471607971E1,9.188001633E0,1.265776920E1
6.484539063E0,6.874820709E1,2.245804405E1,9.521991730E0
6.501205000E0,5.481548691E1,3.257210159E1,2.375185204E1
6.517870938E0,3.100661850E1,3.584318542E1,3.110651588E1
6.534536875E0,1.120081711E1,3.653248596E1,1.968708038E1
6.551202813E0,-3.153869629E0,3.524864960E1,5.088523865E0
6.567868750E0,-1.067082310E1,2.746906471E1,-1.179668665E0
6.584534688E0,-1.777568054E1,1.922273445E1,-1.489847660E0
6.601200625E0,-2.659762955E1,1.810260201E1,-4.033658981E0
6.617866563E0,-3.135067368E1,1.873557854E1,-4.769197464E0
6.634532500E0,-3.035171509E1,1.940476608E1,-3.586855888E0
6.651198438E0,-2.275401306E1,2.143760300E1,-2.993733883E0
6.667864375E0,-9.688815117E0,2.549815178E1,-1.409384251E0
6.684530313E0,6.052214622E0,2.981638718E1,3.325683355E0
