"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.190949500E-1,-7.024181485E-1,-1.042135358E0,1.088866442E-1
5.357608880E-1,-7.515927553E-1,-1.268995166E0,2.908479869E-1
5.524268250E-1,-8.951459527E-1,-1.770897031E0,4.900662601E-1
5.690927630E-1,-1.288390160E0,-1.925903916E0,4.910589159E-1
5.857587000E-1,-2.045099020E0,-1.806174397E0,2.875646055E-1
6.024246380E-1,-2.700862169E0,-2.006996155E0,1.283579618E-1
6.190905750E-1,-2.913825035E0,-2.325485945E0,3.878991306E-2
6.357565130E-1,-2.676962137E0,-2.671540737E0,-4.703658819E-2
6.524224500E-1,-2.441168308E0,-3.185889006E0,-1.856265366E-1
6.690883880E-1,-2.351752996E0,-3.171380758E0,-4.873173833E-1
6.857543250E-1,-2.007148981E0,-3.103880405E0,-9.125556350E-1
7.024202630E-1,-1.483408809E0,-3.246517181E0,-1.355661631E0
7.190862000E-1,-8.962913752E-1,-2.802265882E0,-1.557857871E0
7.357521380E-1,-3.374264240E-1,-1.911625028E0,-1.166599035E0
7.524180750E-1,5.765036494E-2,-1.300989270E0,-2.903134823E-1
7.690840130E-1,4.041634202E-1,-3.523926139E-1,3.348302543E-1
7.857499500E-1,5.915461779E-1,1.065729976E0,4.243219495E-1
8.024158880E-1,4.929678738E-1,2.029827356E0,2.902371287E-1
8.190818250E-1,3.270417452E-1,2.046167850E0,5.445095897E-1
8.357477630E-1,3.313177824E-1,1.121318698E0,1.213864684E0
8.524137000E-1,7.564796805E-1,-1.769980639E-1,1.822744131E0
8.690796380E-1,1.479667187E0,-6.454550028E-1,1.862144947E0
8.857455750E-1,1.796400547E0,-2.578612864E-1,1.037859201E0
9.024115130E-1,1.388877392E0,1.261435747E-1,1.237001177E-2
9.190774500E-1,8.530726433E-1,2.454149276E-1,-3.016908467E-1
9.357433880E-1,4.779253304E-1,2.008218020E-1,-2.023489624E-1
9.524093250E-1,3.575085998E-1,1.865428388E-1,-1.687514037E-2
9.690752630E-1,4.457785785E-1,1.535561383E-1,2.651153207E-1
9.857412000E-1,6.707295179E-1,-1.647807807E-1,2.936732471E-1
1.002407138E0,9.123265743E-1,-5.972730517E-1,-3.207040019E-3
1.019073075E0,9.081268311E-1,-8.920152783E-1,-3.546070158E-1
1.035739013E0,6.575195789E-1,-9.478330612E-1,-5.295433998E-1
1.052404950E0,3.532325625E-1,-6.567559838E-1,-4.964803457E-1
1.069070888E0,1.230128929E-1,-1.618028134E-1,-5.374082923E-1
1.085736825E0,9.575305134E-2,3.669006526E-1,-5.164861679E-1
1.102402763E0,2.555705607E-1,4.250855148E-1,-2.412915826E-1
1.119068700E0,2.485456020E-1,4.054614902E-2,8.689551800E-2
1.135734638E0,2.286161482E-1,-6.640099883E-1,2.136499584E-1
1.152400575E0,6.519454122E-1,-1.438052058E0,1.310304999E-1
1.169066513E0,1.006705165E0,-1.929721832E0,-1.860846877E-1
1.185732450E0,1.025107503E0,-1.534492373E0,-5.167915821E-1
1.202398388E0,9.538653493E-1,-1.026252866E0,-4.042397738E-1
1.219064325E0,7.852666974E-1,-8.190169334E-1,3.672824427E-2
1.235730263E0,5.128209591E-1,-2.818377316E-1,1.105665267E-1
1.252396200E0,4.099666178E-1,-8.399390429E-2,1.394298822E-1
1.269062138E0,4.563159943E-1,-2.071595192E-1,1.969275326E-1
1.285728075E0,5.259546041E-1,-2.104429156E-1,2.632827163E-1
1.302394013E0,3.974438906E-1,1.027016416E-1,5.061778426E-1
1.319059950E0,2.901607752E-2,9.478330612E-1,1.022205830E0
1.335725888E0,-2.103665620E-1,1.847102404E0,1.617493629E0
1.352391825E0,3.397935256E-2,1.267468095E0,1.936212301E0
1.369057763E0,5.073995590E-1,4.873173833E-1,1.827936530E0
1.385723700E0,5.518399477E-1,1.257617921E-1,1.302669168E0
1.402389638E0,6.522508860E-1,-5.949059129E-1,9.622647166E-1
1.419055575E0,8.423825502E-1,-1.266093612E0,8.005383015E-1
1.435721513E0,1.150945544E0,-1.444007993E0,7.614429593E-1
1.452387450E0,1.522733212E0,-1.290910006E0,7.480802536E-1
1.469053388E0,1.780059934E0,-7.147117853E-1,8.447496295E-1
1.485719325E0,1.864282966E0,1.908952370E-2,8.920152783E-1
1.502385263E0,1.866726398E0,8.191696405E-1,9.513455629E-1
1.519051200E0,1.682245255E0,1.732183456E0,1.254029036E0
1.535717138E0,1.399185777E0,2.148869514E0,1.457599759E0
1.552383075E0,8.332195878E-1,1.985921383E0,1.106352448E0
1.569049013E0,8.200860023E-2,1.268002510E0,1.740200967E-1
1.585714950E0,-2.368628234E-1,5.737547278E-1,-3.773617148E-1
1.602380888E0,9.361502528E-2,-3.932442144E-2,-5.564214587E-1
1.619046825E0,5.093085170E-1,-3.683514595E-1,-5.890263915E-1
1.635712763E0,3.539961278E-1,-3.927097023E-1,-4.632645845E-1
1.652378700E0,1.895971596E-1,-2.660316229E-1,-2.990183234E-1
1.669044638E0,2.493091822E-1,-1.808923334E-1,-1.248454899E-1
1.685710575E0,3.316232264E-1,-2.183841541E-2,-3.352120519E-2
1.702376513E0,2.557232678E-1,1.745546162E-1,8.582650125E-2
1.719042450E0,1.314122826E-1,3.295615613E-1,2.276234925E-1
1.735708388E0,-1.557705179E-2,3.740019500E-1,1.850920320E-1
1.752374325E0,-2.947422490E-2,2.146426141E-1,4.703658819E-2
1.769040263E0,7.475458086E-2,4.398226365E-2,-2.809977904E-2
1.785706200E0,1.750127524E-1,-1.199585721E-1,-2.153298259E-2
1.802372138E0,2.478583902E-1,-2.575558722E-1,1.181259751E-1
1.819038075E0,1.098793000E-1,1.542433500E-1,8.009964228E-2
1.835704013E0,-3.255145550E-1,1.076267362E0,5.413788930E-2
1.852369950E0,-9.799798131E-1,2.216599226E0,1.007163301E-1
1.869035888E0,-1.625663877E0,2.896797180E0,2.397644334E-2
1.885701825E0,-1.906050801E0,2.366719246E0,-1.518762559E-1
1.902367763E0,-1.419344306E0,1.630703568E0,-2.822958827E-1
1.919033700E0,-8.810197115E-1,8.973603845E-1,-2.597702444E-1
1.935699638E0,-6.491202116E-1,3.851502538E-1,-1.559232324E-1
1.952365575E0,-5.696313977E-1,-5.726857111E-3,4.864010960E-2
1.969031513E0,-4.176788032E-1,-3.237583339E-1,1.617264450E-1
1.985697450E0,-2.527453005E-1,-5.827649832E-1,1.141553521E-1
2.002363388E0,-1.566868126E-1,-5.732966065E-1,-5.688678101E-2
2.019029325E0,-2.891681194E-1,-3.707949221E-1,-2.887099683E-1
2.035695263E0,-5.247328281E-1,-2.676351368E-1,-4.514290690E-1
2.052361200E0,-7.390699983E-1,-2.128863782E-1,-5.899426341E-1
2.069027138E0,-7.425825000E-1,-3.733147383E-1,-5.412262082E-1
2.085693075E0,-5.701659322E-1,-4.663189054E-1,-3.700313270E-1
2.102359013E0,-3.755291104E-1,-5.691732764E-1,-1.401171088E-1
2.119024950E0,-1.401171088E-1,-8.533017635E-1,-2.176205814E-2
2.135690888E0,4.810560122E-2,-1.003039956E0,-8.689551800E-2
2.152356825E0,4.123337101E-3,-9.058361053E-1,-1.960112303E-1
2.169022763E0,-1.566868126E-1,-5.975021124E-1,-2.642753720E-1
2.185688700E0,-2.813795805E-1,-2.302960157E-1,-2.617555559E-1
2.202354638E0,-3.217730224E-1,1.962403022E-2,-2.113592178E-1
2.219020575E0,-2.241110206E-1,8.804088831E-2,-1.727220118E-1
2.235686513E0,-8.445205539E-2,6.711876392E-2,-1.579085439E-1
2.252352450E0,8.231402934E-2,-3.367391974E-2,-1.078939885E-1
2.269018388E0,2.393062711E-1,-1.800523996E-1,-2.733619884E-2
2.285684325E0,3.152825832E-1,-2.016617358E-1,4.008800164E-2
2.302350263E0,3.181078434E-1,-1.534797717E-2,7.154753804E-2
2.319016200E0,2.970330119E-1,1.328630894E-1,8.155044913E-2
2.335682138E0,2.773326039E-1,9.995274991E-2,1.108719558E-1
2.352348075E0,2.877936661E-1,-1.049923822E-1,1.178205460E-1
2.369014013E0,2.837466896E-1,-3.188714087E-1,8.277218044E-2
2.385679950E0,3.344484568E-1,-5.216021538E-1,6.284271181E-2
2.402345888E0,3.372737169E-1,-4.455494881E-1,-1.290451828E-2
2.419011825E0,2.587012351E-1,-2.053269297E-1,-3.894263133E-2
2.435677763E0,1.052214578E-1,1.663079411E-1,-3.130681813E-2
2.452343700E0,-9.010255337E-3,3.639226854E-1,-4.581485991E-4
2.469009638E0,4.734201822E-3,2.606101930E-1,3.008509055E-2
2.485675575E0,4.031707719E-2,1.511890348E-2,4.375318810E-2
2.502341513E0,6.803506613E-2,-1.832594275E-1,4.550942779E-2
2.519007450E0,7.536543906E-2,-2.625955045E-1,-7.101302966E-3
2.535673388E0,4.459312931E-2,-1.657734364E-1,-7.941242307E-2
2.552339325E0,-2.985601686E-2,-1.137735695E-2,-8.872810751E-2
2.569005263E0,-8.735366166E-2,1.065959036E-1,-8.445205539E-2
2.585671200E0,-1.119409725E-1,2.410625070E-1,-8.254310489E-2
2.602337138E0,-9.453132749E-2,2.663370371E-1,-7.872519642E-2
2.619003075E0,-5.780307949E-2,1.182786897E-1,-6.597339362E-2
2.635669013E0,-4.398226365E-2,-1.258381456E-1,-5.726857483E-2
2.652334950E0,-3.275762498E-2,-3.672824502E-1,-6.123919412E-2
2.669000888E0,-1.679878123E-2,-4.350120723E-1,-1.136972085E-1
2.685666825E0,-3.543015569E-2,-1.479819864E-1,-1.654679924E-1
2.702332763E0,-1.034652218E-1,8.506292105E-2,-1.667660922E-1
2.718998700E0,-1.007163301E-1,1.538615674E-1,-1.340084672E-1
2.735664638E0,-1.160643063E-2,6.490438432E-2,-9.124792367E-2
2.752330575E0,4.046979174E-2,-9.582941234E-2,-4.260781780E-2
2.768996513E0,5.383246019E-2,-2.338848561E-1,-7.559451740E-3
2.785662450E0,3.176496923E-2,-2.612974048E-1,1.122464053E-2
2.802328388E0,-1.824958436E-2,-1.721875072E-1,-1.893680729E-2
2.818994325E0,-1.143080741E-1,4.612028971E-2,-4.856374860E-2
2.835660263E0,-1.972329617E-1,1.442404389E-1,-4.604393244E-2
2.852326200E0,-1.950949430E-1,1.249218509E-1,-2.848157100E-2
2.868992138E0,-1.186604798E-1,2.680169232E-2,-1.580612548E-2
2.885658075E0,-3.726275265E-2,-1.398116797E-1,-5.574141163E-3
2.902324013E0,-1.175914705E-2,-2.180023640E-1,-9.315688163E-3
2.918989950E0,-3.520108387E-2,-1.879936308E-1,3.512472380E-3
2.935655888E0,-8.521563560E-2,-1.494327933E-1,2.099847607E-2
2.952321825E0,-1.327103674E-1,-9.285144508E-2,6.337722298E-3
2.968987763E0,-1.863901168E-1,-2.718348242E-2,-3.321577236E-2
2.985653700E0,-2.401462197E-1,9.162971750E-3,-7.826705277E-2
3.002319638E0,-2.619082630E-1,-5.345067009E-3,-1.001818255E-1
3.018985575E0,-2.215912044E-1,-6.627883017E-2,-9.063705802E-2
3.035651513E0,-1.320231557E-1,-1.192713454E-1,-8.200860023E-2
3.052317450E0,-4.360047355E-2,-1.622609496E-1,-8.582650125E-2
3.068983388E0,1.267544460E-2,-1.661552191E-1,-9.056070447E-2
3.085649325E0,4.657844082E-3,-1.275180280E-1,-8.155044913E-2
3.102315263E0,-4.604393244E-2,-4.566214234E-2,-7.192932814E-2
3.118981200E0,-1.043815166E-1,4.016435891E-2,-7.032580674E-2
3.135647138E0,-1.277471036E-1,7.567087561E-2,-5.558869615E-2
3.152313075E0,-1.065959036E-1,3.642281145E-2,-2.649625950E-2
3.168979013E0,-6.017018110E-2,-4.528035223E-2,-7.635809947E-3
3.185644950E0,-1.908952370E-2,-1.028543562E-1,-2.634354308E-2
3.202310888E0,-1.191186346E-2,-1.093447953E-1,-4.214967042E-2
3.218976825E0,-3.955349326E-2,-1.075885594E-1,-1.908952370E-2
3.235642763E0,-6.039925665E-2,-3.642281145E-2,-1.565340906E-2
3.252308700E0,-4.138609022E-2,5.665770918E-2,-6.009382382E-2
3.268974638E0,1.656970754E-2,4.123337101E-3,-8.796452731E-2
3.285640575E0,6.994401664E-2,-1.318704337E-1,-6.559160352E-2
3.302306513E0,8.994983882E-2,-2.531270981E-1,-4.795288667E-2
3.318972450E0,9.865466505E-2,-2.497673333E-1,-7.506000996E-2
3.335638388E0,4.734202102E-2,-9.285144508E-2,-8.498656005E-2
3.352304325E0,-3.749182448E-2,6.414080039E-3,-5.444332212E-2
3.368970263E0,-9.888373315E-2,4.879282415E-2,-3.535379842E-2
3.385636200E0,-8.895718306E-2,4.573849961E-2,-6.681333482E-2
3.402302138E0,-4.726566374E-2,-7.635809743E-5,-9.720385820E-2
3.418968075E0,1.908952487E-3,-6.429351866E-2,-9.865466505E-2
3.435634013E0,5.879573524E-2,-1.198058575E-1,-9.124792367E-2
3.452299950E0,1.114828214E-1,-1.480583549E-1,-7.857248187E-2
3.468965888E0,1.167515293E-1,-1.269835234E-1,-7.177661359E-2
3.485631825E0,4.505127668E-2,-5.948295817E-2,-6.223184988E-2
3.502297763E0,-4.214967042E-2,-3.955349326E-2,-7.444914430E-2
3.518963700E0,-6.490438432E-2,-4.505127668E-2,-1.001054645E-1
3.535629638E0,-5.261072889E-2,-9.239330143E-2,-1.111773923E-1
3.552295575E0,-2.229656465E-2,-1.321758628E-1,-1.001818255E-1
3.568961513E0,1.527161920E-3,-1.474474818E-1,-8.185587823E-2
3.585627450E0,2.367100911E-3,-1.225547493E-1,-6.414080411E-2
3.602293388E0,-2.206749097E-2,-1.272889525E-1,-4.963276163E-2
3.618959325E0,-4.459312931E-2,-1.366046369E-1,-6.643154472E-2
3.635625263E0,-6.918043643E-2,-9.781472385E-2,-9.140064567E-2
3.652291200E0,-1.135444939E-1,-6.055197120E-2,-8.796452731E-2
3.668957138E0,-1.366809905E-1,-4.718930274E-2,-6.696604937E-2
3.685623075E0,-1.266780794E-1,-7.147117704E-2,-3.237583488E-2
3.702289013E0,-1.023198515E-1,-8.063415438E-2,-2.046396956E-2
3.718954950E0,-8.903354406E-2,-2.321286127E-2,-1.977674663E-2
3.735620888E0,-9.155336022E-2,1.572976820E-2,-1.069013379E-3
3.752286825E0,-8.758273721E-2,-3.283398226E-3,2.351829410E-2
3.768952763E0,-7.887791097E-2,-7.819069177E-2,3.420842811E-2
3.785618700E0,-7.032580674E-2,-1.027780026E-1,1.153007243E-2
3.802284638E0,-6.498073786E-2,-2.428187430E-2,-1.145371469E-3
3.818950575E0,-7.170025259E-2,3.787361458E-2,1.572976820E-2
3.835616513E0,-9.178243577E-2,4.138609022E-2,3.313941509E-2
3.852282450E0,-7.299833745E-2,2.107483521E-2,3.634645417E-2
3.868948388E0,-4.153880477E-2,-2.695440874E-2,4.169152305E-2
3.885614325E0,-2.405280061E-2,-5.535962060E-2,5.482511222E-2
3.902280263E0,-1.290451828E-2,-7.918334752E-2,6.513345987E-2
3.918946200E0,-1.030834299E-2,-5.497783050E-2,4.802924395E-2
3.935612138E0,-2.321286127E-2,8.246674202E-3,2.580903657E-2
3.952278075E0,-4.787652567E-2,-1.603520103E-2,1.145371422E-2
3.968944013E0,-5.711585656E-2,-5.597048625E-2,4.123337101E-3
3.985609950E0,-7.055488229E-2,-9.315688163E-3,1.137735695E-2
4.002275888E0,-3.161225095E-2,-1.779143699E-2,2.771798894E-2
4.018941825E0,-8.093958721E-3,-6.948587019E-3,2.748891525E-2
4.035607763E0,-1.962403022E-2,-3.153589368E-2,2.557996288E-2
4.052273700E0,-4.955640435E-2,-6.696604937E-2,7.559451740E-3
4.068939638E0,-8.475748450E-2,-6.352993846E-2,-9.315688163E-3
4.085605575E0,-9.353867173E-2,-3.901898861E-2,-4.963276442E-3
4.102271513E0,-7.406735420E-2,-4.665479809E-2,1.145371422E-2
4.118937450E0,-3.901898861E-2,-8.414662629E-2,3.375028074E-2
4.135603388E0,-6.185005885E-3,-1.265253723E-1,5.787943676E-2
4.152269325E0,-6.872228696E-4,-1.297324002E-1,6.230820715E-2
4.168935263E0,-2.703076601E-2,-7.284562290E-2,4.894553870E-2
4.185601200E0,-6.436987966E-2,-3.825540841E-2,4.024071619E-2
4.202267138E0,-9.300415963E-2,-2.466366626E-2,1.756236330E-2
4.218933075E0,-8.223766834E-2,2.878700197E-2,1.069013379E-3
4.235599013E0,-7.131846249E-2,5.001455545E-2,2.313650399E-2
4.252264950E0,-7.292198390E-2,3.130681813E-2,6.078104675E-2
4.268930888E0,-3.894263133E-2,-2.046396956E-2,8.307760954E-2
4.285596825E0,1.519526169E-2,-9.987638891E-2,6.177370250E-2
4.302262763E0,4.528035223E-2,-1.807396114E-1,9.392046370E-3
4.318928700E0,3.840812296E-2,-2.235001475E-1,-3.497200832E-2
4.335594638E0,8.475748822E-3,-1.846338809E-1,-5.131264031E-2
4.352260575E0,-2.458730713E-2,-7.399099320E-2,-5.421425030E-2
4.368926513E0,-5.253437161E-2,1.168278884E-2,-4.237874225E-2
4.385592450E0,-6.062832847E-2,7.712167688E-3,-2.603811212E-2
4.402258388E0,-4.451677203E-2,-5.077813566E-2,-1.007926930E-2
4.418924325E0,-1.191186346E-2,-1.119409725E-1,1.221729559E-3
4.435590263E0,-7.635809743E-5,-1.288161129E-1,4.810560029E-3
4.452256200E0,-1.679878100E-3,-1.085812151E-1,9.392046370E-3
4.468922138E0,1.305723470E-2,-6.604975462E-2,6.261364091E-3
4.485588075E0,9.392046370E-3,-2.214384824E-2,2.176205814E-2
4.502254013E0,6.108647794E-4,-1.153007243E-2,6.154462695E-2
4.518919950E0,-1.099556591E-2,-3.107774630E-2,7.841976732E-2
4.535585888E0,-2.145662531E-2,-8.239039034E-2,3.825540841E-2
4.552251825E0,-3.459021822E-2,-1.169042438E-1,2.405280061E-2
4.568917763E0,-5.291616172E-2,-1.455385387E-1,1.565340906E-2
4.585583700E0,-4.688387364E-2,-6.643154472E-2,3.138317913E-2
4.602249638E0,1.122464053E-2,8.223766834E-2,5.765036494E-2
4.618915575E0,1.607337892E-1,1.585957706E-1,2.573267929E-2
4.635581513E0,2.625191510E-1,1.045342386E-1,-1.389717404E-2
4.652247450E0,2.705367506E-1,-2.084576152E-2,-2.122755162E-2
4.668913388E0,2.006690800E-1,-8.498656005E-2,-3.153589368E-2
4.685579325E0,7.849612087E-2,-1.133917719E-1,-3.794997558E-2
4.702245263E0,-2.015853859E-2,-1.183550507E-1,-4.734202102E-2
4.718911200E0,-6.856957078E-2,-1.060613990E-1,-5.306887627E-2
4.735577138E0,-8.361211419E-2,-7.177661359E-2,-5.429060757E-2
4.752243075E0,-5.375609919E-2,-9.048434347E-2,-3.527744114E-2
4.768909013E0,-3.466657549E-2,-7.544180006E-2,-1.427896414E-2
4.785574950E0,-2.313650399E-2,-6.979130208E-2,-6.032289471E-3
4.802240888E0,-1.488982886E-2,-9.185878932E-2,-2.626718581E-2
4.818906825E0,-1.114828233E-2,-1.449276656E-1,-4.734202102E-2
4.835572763E0,-1.397353224E-2,-2.111301422E-1,-6.803506613E-2
4.852238700E0,-1.847865991E-2,-2.349538654E-1,-9.964732081E-2
4.868904638E0,-4.176788032E-2,-2.480874658E-1,-1.397353113E-1
4.885570575E0,-7.070759684E-2,-2.251036763E-1,-1.848629564E-1
4.902236513E0,-9.162971377E-2,-1.976911128E-1,-2.154825479E-1
4.918902450E0,-9.162971377E-2,-1.960875988E-1,-2.267071903E-1
4.935568388E0,-7.246383280E-2,-2.157116234E-1,-2.318995446E-1
4.952234325E0,-7.101303339E-2,-1.283579618E-1,-1.839466542E-1
4.968900263E0,-5.765036494E-2,1.236237586E-1,-4.902189970E-2
4.985566200E0,-2.122755162E-2,3.626246154E-1,7.994692773E-2
5.002232138E0,4.886918142E-2,4.726566374E-1,1.652389169E-1
5.018898075E0,1.569158882E-1,4.564687014E-1,1.949422210E-1
5.035564013E0,1.640935540E-1,1.686750352E-1,1.248454899E-1
5.052229950E0,1.288161129E-1,-4.024071619E-2,6.032289565E-2
5.068895888E0,1.030834317E-1,-2.167806327E-1,4.069886729E-2
5.085561825E0,1.016326249E-1,-4.163043499E-1,2.748891525E-2
5.102227763E0,1.482874304E-1,-6.208676696E-1,-2.977965865E-3
5.118893700E0,1.983783394E-1,-7.624356151E-1,-2.619082667E-2
5.135559638E0,1.630245447E-1,-7.380773425E-1,-7.330377586E-3
5.152225575E0,4.360047355E-2,-6.133846045E-1,2.970330045E-2
5.168891513E0,-9.010255337E-2,-4.637990892E-1,5.154171586E-2
5.185557450E0,-1.801287532E-1,-3.138317764E-1,5.665770918E-2
5.202223388E0,-2.021962404E-1,-2.038761228E-1,4.856374860E-2
5.218889325E0,-1.613446623E-1,-1.718820781E-1,5.016727000E-2
5.235555263E0,-8.918625861E-2,-2.115882933E-1,6.299543381E-2
5.252221200E0,-7.994692773E-2,-2.914588451E-1,6.116283685E-2
5.268887138E0,-1.382845193E-1,-3.990474045E-1,3.329212964E-2
5.285553075E0,-1.887572110E-1,-5.099957585E-1,-2.290742937E-3
5.302219013E0,-2.018144578E-1,-5.386300087E-1,-2.160934173E-2
5.318884950E0,-1.904370934E-1,-4.486801922E-1,-2.519817324E-3
5.335550888E0,-1.831067204E-1,-3.150535226E-1,6.039925665E-2
5.352216825E0,-1.919642538E-1,-2.428951114E-1,1.234710440E-1
5.368882763E0,-1.906661689E-1,-1.860083193E-1,1.527161896E-1
5.385548700E0,-1.990655661E-1,-1.664606482E-1,1.666133702E-1
5.402214638E0,-2.277761996E-1,-1.924987584E-1,1.722638607E-1
5.418880575E0,-2.377791107E-1,-2.431241870E-1,1.670715213E-1
5.435546513E0,-2.122755051E-1,-2.883281708E-1,1.576031148E-1
5.452212450E0,-1.589775532E-1,-2.728274763E-1,1.443168074E-1
5.468878388E0,-1.046869531E-1,-2.134208828E-1,1.690568328E-1
5.485544325E0,-8.216131479E-2,-2.074649483E-1,2.275471240E-1
5.502210263E0,-1.031597927E-1,-1.852447391E-1,2.882518172E-1
5.518876200E0,-1.259144992E-1,-1.707367003E-1,3.129154742E-1
5.535542138E0,-1.348484010E-1,-1.812741160E-1,3.077994883E-1
5.552208075E0,-1.255327165E-1,-1.765399277E-1,3.049742281E-1
5.568874013E0,-9.201150388E-2,-1.718820781E-1,3.112356067E-1
5.585539950E0,-7.276926935E-2,-1.671478748E-1,3.262017965E-1
5.602205888E0,-1.226311028E-1,-1.528689116E-1,3.502545953E-1
5.618871825E0,-2.129627317E-1,-1.271362305E-1,3.538434207E-1
5.635537763E0,-2.515999377E-1,-1.023962051E-1,3.384954333E-1
5.652203700E0,-2.380081862E-1,-1.359174103E-1,3.212385178E-1
5.668869638E0,-1.973856837E-1,-2.011272311E-1,3.179551065E-1
5.685535575E0,-1.889862865E-1,-3.010036349E-1,3.255909383E-1
5.702201513E0,-2.348011434E-1,-3.695732057E-1,3.246746361E-1
5.718867450E0,-2.913061380E-1,-4.053851366E-1,3.057378232E-1
5.735533388E0,-3.294851780E-1,-4.418843091E-1,3.010036349E-1
5.752199325E0,-3.389535844E-1,-4.868592322E-1,3.173442483E-1
5.768865263E0,-3.265072107E-1,-5.564978123E-1,3.330740333E-1
5.785531200E0,-3.997346461E-1,-6.255255342E-1,3.410916328E-1
5.802197138E0,-6.249909997E-1,-6.151408553E-1,3.772853613E-1
5.818863075E0,-8.276454210E-1,-5.610029697E-1,4.370737374E-1
5.835529013E0,-9.069814682E-1,-4.934260249E-1,5.206094980E-1
5.852194950E0,-8.229112029E-1,-5.521454215E-1,5.831468105E-1
5.868860888E0,-6.164389253E-1,-8.332959414E-1,5.427533388E-1
5.885526825E0,-4.227184355E-1,-1.407508850E0,4.702131748E-1
5.902192763E0,-3.460549116E-1,-2.203007460E0,5.057196617E-1
5.918858700E0,-5.640572906E-1,-2.771340847E0,6.863065958E-1
5.935524638E0,-9.592867494E-1,-2.713613987E0,8.063415289E-1
5.952190575E0,-1.304501772E0,-2.261192322E0,8.470403552E-1
5.968856513E0,-1.438281178E0,-1.753258228E0,8.306997418E-1
5.985522450E0,-1.351309299E0,-1.608636022E0,7.590758204E-1
6.002188388E0,-1.112079382E0,-1.908494234E0,5.932260752E-1
6.018854325E0,-9.315688014E-1,-2.428416491E0,4.674642682E-1
6.035520263E0,-9.776127338E-1,-2.793790102E0,4.803687930E-1
6.052186200E0,-9.863939285E-1,-2.855869293E0,4.725802541E-1
6.068852138E0,-8.331431746E-1,-2.810970545E0,4.683805704E-1
6.085518075E0,-4.796051979E-1,-2.809825182E0,4.823541045E-1
6.102184013E0,4.886918236E-3,-3.031721830E0,4.999164641E-1
6.118849950E0,4.219548404E-1,-3.484830856E0,4.948768318E-1
6.135515888E0,5.560396910E-1,-3.771250010E0,4.767799675E-1
6.152181825E0,3.140608668E-1,-3.640525103E0,5.526798964E-1
6.168847763E0,-2.608392537E-1,-3.064250469E0,7.369319797E-1
6.185513700E0,-9.702059627E-1,-2.253709316E0,9.256128669E-1
6.202179638E0,-1.442022681E0,-1.641851783E0,9.388228059E-1
6.218845575E0,-1.570304275E0,-1.340924501E0,8.272636533E-1
6.235511513E0,-1.547855020E0,-1.163468361E0,7.589994669E-1
6.252177450E0,-1.491044521E0,-9.256128669E-1,7.191405892E-1
6.268843388E0,-1.392237186E0,-7.176897526E-1,6.797397733E-1
6.285509325E0,-1.252883673E0,-5.862774849E-1,6.448441148E-1
6.302175263E0,-1.031292439E0,-4.438696206E-1,5.524508357E-1
6.318841200E0,-7.607557178E-1,-3.526217043E-1,4.460839927E-1
6.335507138E0,-4.913643599E-1,-2.859610617E-1,3.233765364E-1
