"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.968605750E-1,3.274278641E0,-2.005185366E0,9.819845200E0
8.135265130E-1,2.554338276E-1,1.531406492E-1,1.066780186E1
8.301924500E-1,-1.252343535E0,1.238883972E0,1.185643578E1
8.468583880E-1,-1.560120344E0,6.649056077E-1,1.263589859E1
8.635243250E-1,-4.232304990E-1,-9.571290575E-3,1.092353439E1
8.801902630E-1,6.963114142E-1,-4.187439568E-3,9.617950439E0
8.968562000E-1,1.148255825E0,9.008977413E-1,9.434001923E0
9.135221380E-1,4.902295470E-1,2.769692183E0,9.719944954E0
9.301880750E-1,4.130610228E-1,2.054238319E0,9.717850685E0
9.468540130E-1,1.830509305E-1,1.129711390E0,9.825528145E0
9.635199500E-1,-4.956133962E-1,1.557727575E0,1.023709393E1
9.801858880E-1,7.417750359E-2,1.887637973E0,1.106471062E1
9.968518250E-1,6.726822853E-1,1.959422588E0,1.078833961E1
1.013517763E0,1.040578723E0,1.965703845E0,9.250951767E0
1.030183700E0,7.169494629E-1,2.309073925E0,8.038089752E0
1.046849638E0,4.214358926E-1,2.991327524E0,8.262117386E0
1.063515575E0,9.963115454E-1,2.504388094E0,8.853742599E0
1.080181513E0,1.257428288E0,2.303390980E0,9.592227936E0
1.096847450E0,1.183250785E0,2.389831543E0,1.004327488E1
1.113513388E0,1.728814393E-1,1.247258782E0,9.249456406E0
1.130179325E0,9.891330600E-1,2.353041887E0,9.605388641E0
1.146845263E0,1.283749342E0,3.038286448E0,1.072492981E1
1.163511200E0,1.559522152E0,3.027817965E0,1.069681454E1
1.180177138E0,1.900499344E0,2.929114103E0,9.792925835E0
1.196843075E0,2.282752752E0,2.926721096E0,9.982557297E0
1.213509013E0,1.807777524E0,3.009871721E0,8.557032585E0
1.230174950E0,2.011765718E0,2.813062191E0,8.348258972E0
1.246840888E0,1.682752490E0,3.447160006E0,9.218647957E0
1.263506825E0,2.017448664E0,3.613162279E0,1.018804073E1
1.280172763E0,2.320140600E0,3.533301830E0,1.023380375E1
1.296838700E0,2.324926376E0,3.425923824E0,9.072686195E0
1.313504638E0,1.864308000E0,3.620938778E0,7.669893742E0
1.330170575E0,1.482951880E0,2.705983400E0,8.306085587E0
1.346836513E0,1.666600943E0,2.372483730E0,1.254676533E1
1.363502450E0,1.045065284E0,1.473978758E0,1.093101215E1
1.380168388E0,1.134197950E0,2.377269268E0,9.768099785E0
1.396834325E0,1.042373419E0,4.526023865E0,1.056072235E1
1.413500263E0,1.717149377E0,4.740181446E0,9.214461327E0
1.430166200E0,2.006680965E0,4.248755932E0,7.467700481E0
1.446832138E0,2.585145712E0,3.844667673E0,7.593024254E0
1.463498075E0,3.300599813E0,4.376472473E0,7.154839039E0
1.480164013E0,4.194318771E0,4.420739651E0,7.246663570E0
1.496829950E0,4.258925438E0,5.158626556E0,6.765107632E0
1.513495888E0,3.731307745E0,5.781657696E0,5.993422508E0
1.530161825E0,3.153441191E0,4.599005222E0,6.943971157E0
1.546827763E0,2.331207514E0,4.438087940E0,7.655836105E0
1.563493700E0,2.208575249E0,4.517948151E0,6.916752815E0
1.580159638E0,2.596212626E0,5.548955917E0,7.569395542E0
1.596825575E0,2.370688915E0,5.383252621E0,9.238389015E0
1.613491513E0,2.772683144E0,4.663312435E0,8.194519997E0
1.630157450E0,1.457827210E0,4.380061626E0,6.981957436E0
1.646823388E0,1.418046474E0,4.495216370E0,7.501499176E0
1.663489325E0,2.295315027E0,4.900799751E0,8.347960472E0
1.680155263E0,2.585145712E0,4.978865623E0,8.558827400E0
1.696821200E0,2.705085993E0,5.243870735E0,8.099704742E0
1.713487138E0,3.103790045E0,5.295017242E0,7.971688747E0
1.730153075E0,2.160718918E0,5.014159679E0,8.139185905E0
1.746819013E0,2.421835661E0,5.344668388E0,8.475975990E0
1.763484950E0,2.426023006E0,5.150550842E0,8.595317841E0
1.780150888E0,2.356631279E0,5.085346222E0,8.584849358E0
1.796816825E0,2.965903759E0,5.557928562E0,8.534600258E0
1.813482763E0,2.609672308E0,5.392225742E0,7.406683445E0
1.830148700E0,3.101696253E0,5.836393356E0,5.880660534E0
1.846814638E0,2.479861498E0,5.538187981E0,4.391726971E0
1.863480575E0,1.840379715E0,4.872983456E0,4.907380104E0
1.880146513E0,1.371685624E0,4.153641224E0,7.845766544E0
1.896812450E0,4.381856322E-1,4.248157501E0,1.057358456E1
1.913478388E0,-1.444666684E-1,3.474677563E0,1.014855862E1
1.930144325E0,-3.269194067E-1,3.495614767E0,9.043673515E0
1.946810263E0,-6.571289301E-1,4.364209175E0,9.116953850E0
1.963476200E0,5.503492057E-2,4.031008720E0,9.176474571E0
1.980142138E0,8.258228898E-1,3.950251102E0,9.477372169E0
1.996808075E0,1.803590059E0,3.974478483E0,9.388239861E0
2.013474013E0,2.476870537E0,3.853341818E0,8.987142563E0
2.030139950E0,2.242373943E0,3.910470486E0,8.760722160E0
2.046805888E0,1.366002679E0,3.990929127E0,9.065806389E0
2.063471825E0,6.149554253E-1,4.427320004E0,9.425926208E0
2.080137763E0,-3.460619748E-1,4.543970108E0,9.641879082E0
2.096803700E0,-2.662015259E-1,4.107280254E0,9.791430473E0
2.113469638E0,2.428714931E-1,3.557229996E0,1.023081207E1
2.130135575E0,1.271486163E0,3.393022537E0,9.775279045E0
2.146801513E0,1.864607096E0,3.577269793E0,9.098110199E0
2.163467450E0,2.025524378E0,3.653840065E0,8.802895546E0
2.180133388E0,1.865205288E0,3.600001574E0,9.036195755E0
2.196799325E0,1.631007791E0,3.456731319E0,9.430113792E0
2.213465263E0,1.546660781E0,3.250051260E0,9.908080101E0
2.230131200E0,1.543669701E0,3.206382275E0,1.009113121E1
2.246797138E0,1.277767301E0,3.258725405E0,1.028764153E1
2.263463075E0,1.192523003E0,3.281756163E0,1.014796066E1
2.280129013E0,1.440778375E0,3.334398270E0,9.782755852E0
2.296794950E0,1.607079506E0,3.547957659E0,9.543174744E0
2.313460888E0,1.569392562E0,3.458226919E0,9.288937569E0
2.330126825E0,1.831705689E0,3.528516054E0,9.395418167E0
2.346792763E0,7.668996453E-1,3.489632607E0,9.229117393E0
2.363458700E0,1.246361494E0,3.689433336E0,9.081359863E0
2.380124638E0,1.464706540E0,3.672085524E0,9.217452049E0
2.396790575E0,1.934597135E0,3.806083441E0,8.863613129E0
2.413456513E0,2.539083958E0,3.813860178E0,8.593224525E0
2.430122450E0,1.523330688E0,3.892823458E0,8.209774017E0
2.446788388E0,1.722533226E0,3.902394533E0,8.476573944E0
2.463454325E0,1.351944804E0,3.836891174E0,8.850751877E0
2.480120263E0,1.188634634E0,3.878167391E0,8.817850113E0
2.496786200E0,1.305583835E0,3.878167391E0,8.672486305E0
2.513452138E0,1.797608018E0,3.854837179E0,8.738288879E0
2.530118075E0,2.138585329E0,3.939483404E0,8.692227364E0
2.546784013E0,1.912762642E0,3.976871252E0,8.624032021E0
2.563449950E0,1.949253201E0,3.877269983E0,8.769395828E0
2.580115888E0,1.963909149E0,3.930211306E0,8.980263710E0
2.596781825E0,1.712363720E0,3.829712629E0,9.087042809E0
2.613447763E0,1.454237938E0,3.839283943E0,9.158229828E0
2.630113700E0,1.403091431E0,3.867100477E0,9.107381821E0
2.646779638E0,2.054238319E0,3.694219112E0,9.198907852E0
2.663445575E0,1.561316729E0,3.843471289E0,8.965607643E0
2.680111513E0,2.127817631E0,3.927220106E0,8.682058334E0
2.696777450E0,2.033899307E0,3.710968733E0,8.606983185E0
2.713443388E0,1.569990754E0,3.869194269E0,9.034700394E0
2.730109325E0,1.336690545E0,3.719941854E0,9.204889297E0
2.746775263E0,1.185045362E0,3.666103363E0,9.067003250E0
2.763441200E0,1.273280740E0,3.749253988E0,8.937192917E0
2.780107138E0,1.534098387E0,3.761517286E0,8.773882866E0
2.796773075E0,2.044667006E0,3.807279825E0,8.767601013E0
2.813439013E0,2.124228239E0,3.801297903E0,8.596215248E0
2.830104950E0,1.862214208E0,3.826123476E0,8.805886269E0
2.846770888E0,1.663609982E0,3.760619879E0,9.050851822E0
2.863436825E0,1.564906001E0,3.672085524E0,9.274580956E0
2.880102763E0,1.515853167E0,3.728017569E0,9.253344536E0
2.896768700E0,1.668395638E0,3.744468451E0,8.999106407E0
2.913434638E0,1.718943954E0,3.727419376E0,8.836993217E0
2.930100575E0,1.797907114E0,3.812065601E0,8.833703041E0
2.946766513E0,1.983949065E0,3.807878017E0,8.821439743E0
2.963432450E0,2.108973980E0,3.775574923E0,8.798707962E0
2.980098388E0,2.096112728E0,3.767499208E0,8.831010818E0
2.996764325E0,1.925025821E0,3.732504129E0,8.949754715E0
3.013430263E0,1.739582062E0,3.629612923E0,9.167501450E0
3.030096200E0,1.734497309E0,3.551846027E0,9.276973724E0
3.046762138E0,1.865803480E0,3.505784273E0,9.387042999E0
3.063428075E0,1.889432549E0,3.463012457E0,9.291330338E0
3.080094013E0,1.899003863E0,3.489034414E0,9.157032967E0
3.096759950E0,1.988136530E0,3.535395384E0,9.050253868E0
3.113425888E0,1.941177368E0,3.551547050E0,9.032606125E0
3.130091825E0,1.784447432E0,3.544966698E0,9.122636795E0
3.146757763E0,1.651047587E0,3.512065411E0,9.201599121E0
3.163423700E0,1.646860242E0,3.510869026E0,9.231210709E0
3.180089638E0,1.867897153E0,3.497409344E0,9.192625999E0
3.196755575E0,1.883749604E0,3.519243956E0,9.034998894E0
3.213421513E0,1.825723648E0,3.527618885E0,8.909076691E0
3.230087450E0,2.067697763E0,3.564408541E0,8.918647766E0
3.246753388E0,2.148156643E0,3.598506212E0,9.080462456E0
3.263419325E0,1.866700768E0,3.534797192E0,9.303593636E0
3.280085263E0,1.651047587E0,3.611965895E0,9.355039597E0
3.296751200E0,1.817049742E0,3.544368505E0,9.265607834E0
3.313417138E0,2.164308071E0,3.560819149E0,9.204590797E0
3.330083075E0,2.156830549E0,3.638885021E0,8.933902740E0
3.346749013E0,2.030010939E0,3.673580885E0,8.903095245E0
3.363414950E0,2.012363911E0,3.680759430E0,8.992825508E0
3.380080888E0,2.187339067E0,3.623630762E0,9.215956688E0
3.396746825E0,2.072782516E0,3.598206997E0,9.301798820E0
3.413412763E0,1.988435626E0,3.570390463E0,9.317950249E0
3.430078700E0,1.967797518E0,3.500998735E0,9.285049438E0
3.446744638E0,2.000998020E0,3.468695641E0,9.224330902E0
3.463410575E0,2.049452543E0,3.547658682E0,8.956335068E0
3.480076513E0,2.055733681E0,3.613760471E0,8.623134613E0
3.496742450E0,2.136790514E0,3.649054527E0,8.702995300E0
3.513408388E0,1.997408748E0,3.621536970E0,8.759525299E0
3.530074325E0,1.959721804E0,3.501895905E0,8.994320869E0
3.546740263E0,1.905285001E0,3.445066452E0,9.001798630E0
3.563406200E0,1.942971945E0,3.415455103E0,9.019445419E0
3.580072138E0,1.939382792E0,3.410669565E0,8.978468895E0
3.596738075E0,1.941476464E0,3.404986620E0,8.919246674E0
3.613404013E0,2.113161564E0,3.358027458E0,8.963214874E0
3.630069950E0,2.129911184E0,3.407678604E0,9.015856743E0
3.646735888E0,2.006979942E0,3.380161047E0,9.033503532E0
3.663401825E0,1.894816399E0,3.330210924E0,9.142676353E0
3.680067763E0,1.796710730E0,3.288934708E0,9.190832138E0
3.696733700E0,1.945663929E0,3.267100334E0,9.183054924E0
3.713399638E0,2.036890268E0,3.304787159E0,9.144769669E0
3.730065575E0,1.899003863E0,3.364308596E0,9.122337341E0
3.746731513E0,1.814058661E0,3.392424345E0,9.127122879E0
3.763397450E0,1.843370795E0,3.400201082E0,9.160622597E0
3.780063388E0,2.086541414E0,3.425026417E0,9.146564484E0
3.796729325E0,2.132603168E0,3.468695641E0,9.150154114E0
3.813395263E0,2.044965982E0,3.465405464E0,9.129515648E0
3.830061200E0,2.029711723E0,3.487838030E0,9.168698311E0
3.846727138E0,2.042274237E0,3.420539856E0,9.302995682E0
3.863393075E0,2.022234201E0,3.439682484E0,9.337391853E0
3.880059013E0,2.046461582E0,3.411865950E0,9.250054359E0
3.896724950E0,2.112862349E0,3.416053534E0,9.205786705E0
3.913390888E0,2.339582443E0,3.393919706E0,9.120841980E0
3.930056825E0,2.409871578E0,3.408874989E0,9.105886459E0
3.946722763E0,2.858226538E0,3.325126171E0,9.232406616E0
3.963388700E0,1.965105653E0,3.423830032E0,9.014061928E0
3.980054638E0,2.220838547E0,3.452543974E0,9.000901222E0
3.996720575E0,2.293221474E0,3.247359514E0,9.216554642E0
4.013386513E0,2.210669041E0,3.339184046E0,8.986844063E0
4.030052450E0,2.142772675E0,3.337389469E0,8.851948738E0
4.046718388E0,2.158026934E0,3.381058455E0,8.828319550E0
4.063384325E0,2.255833626E0,3.373879910E0,8.945866585E0
4.080050263E0,2.236092806E0,3.279662609E0,9.122935295E0
4.096716200E0,2.182553291E0,3.250948668E0,9.272786140E0
4.113382138E0,2.175973177E0,3.215654612E0,9.332606316E0
4.130048075E0,2.210669041E0,3.223431110E0,9.278469086E0
4.146714013E0,2.348555326E0,3.270689487E0,9.125926018E0
4.163379950E0,2.442772865E0,3.307479143E0,9.013164520E0
4.180045888E0,2.418246269E0,3.298804998E0,9.005986214E0
4.196711825E0,2.468794823E0,3.248854876E0,9.084052086E0
4.213377763E0,2.417947292E0,3.195913792E0,9.206086159E0
4.230043700E0,2.233400822E0,3.238386393E0,9.197710991E0
4.246709638E0,2.195414782E0,3.266801119E0,9.128020287E0
4.263375575E0,2.289632082E0,3.300898790E0,9.183054924E0
4.280041513E0,2.463410854E0,3.378964663E0,9.164810181E0
4.296707450E0,2.504388094E0,3.422035456E0,9.104391098E0
4.313373388E0,2.480459690E0,3.393022537E0,8.988339424E0
4.330039325E0,2.489732027E0,3.381058455E0,8.930313110E0
4.346705263E0,2.547757864E0,3.285345554E0,8.950652122E0
4.363371200E0,2.440380096E0,3.245265722E0,9.053842545E0
4.380037138E0,2.331506491E0,3.182753325E0,9.168398857E0
4.396703075E0,2.260020971E0,3.160320520E0,9.253643036E0
4.413369013E0,2.301297188E0,3.145365477E0,9.233005524E0
4.430034950E0,2.369193554E0,3.173182011E0,9.083154678E0
4.446700888E0,2.395813704E0,3.181257725E0,9.054440498E0
4.463366825E0,2.472982168E0,3.130709410E0,9.071788788E0
4.480032763E0,2.410170555E0,3.164507866E0,9.033205032E0
4.496698700E0,2.310270309E0,3.236591816E0,9.000602722E0
4.513364638E0,2.418246269E0,3.139383316E0,8.995218277E0
4.530030575E0,2.572583437E0,3.115455151E0,8.963214874E0
4.546696513E0,2.422134638E0,3.196810961E0,8.978767395E0
4.563362450E0,2.432902336E0,3.215654612E0,8.926125526E0
4.580028388E0,2.399402857E0,3.293122053E0,8.903095245E0
4.596694325E0,2.469991207E0,3.212962627E0,9.157032967E0
4.613360263E0,2.702394009E0,2.988037348E0,9.646066666E0
4.630026200E0,2.565404892E0,3.074477911E0,9.590433121E0
4.646692138E0,2.479861498E0,3.269792080E0,9.346664429E0
4.663358075E0,2.448156595E0,3.399901867E0,8.816953659E0
4.680024013E0,2.487638235E0,3.513261795E0,8.698209763E0
4.696689950E0,2.507079840E0,3.541377544E0,8.764012337E0
4.713355888E0,2.364706993E0,3.366701365E0,8.614460945E0
4.730021825E0,2.385344982E0,3.340978622E0,8.771190643E0
4.746687763E0,2.452044964E0,3.395415306E0,8.926125526E0
4.763353700E0,2.536092997E0,3.454039574E0,8.864809990E0
4.780019638E0,2.653640270E0,3.524029493E0,8.839983940E0
4.796685575E0,2.772982359E0,3.607479334E0,8.772686005E0
4.813351513E0,2.771785975E0,3.709174156E0,8.688039780E0
4.830017450E0,2.959024191E0,3.790829182E0,8.625227928E0
4.846683388E0,3.139084101E0,3.849154234E0,8.593822479E0
4.863349325E0,3.197409153E0,3.865904093E0,8.537590981E0
4.880015263E0,3.228815079E0,3.835993767E0,8.564510345E0
4.896681200E0,3.108575821E0,3.810271025E0,8.679664612E0
4.913347138E0,2.944966555E0,3.723830223E0,8.822037697E0
4.930013075E0,2.770290375E0,3.696911097E0,8.857332230E0
4.946679013E0,2.595913410E0,3.673281908E0,8.701499939E0
4.963344950E0,2.371287346E0,3.531208038E0,8.751151085E0
4.980010888E0,2.210669041E0,3.391826153E0,9.014659882E0
4.996676825E0,1.965105653E0,3.591925859E0,9.304789543E0
5.013342763E0,2.118545294E0,3.631108284E0,9.777372360E0
5.030008700E0,2.304886341E0,3.417548895E0,9.383454323E0
5.046674638E0,1.956132531E0,3.569194078E0,9.268598557E0
5.063340575E0,1.725524187E0,3.680161238E0,8.914759636E0
5.080006513E0,1.543370605E0,3.696911097E0,8.830712318E0
5.096672450E0,1.624726534E0,3.689433336E0,8.830712318E0
5.113338388E0,1.857428551E0,3.756731510E0,8.634500504E0
5.130004325E0,1.999502420E0,3.745963812E0,8.224430084E0
5.146670263E0,2.185843468E0,3.833301783E0,7.948657513E0
5.163336200E0,2.341077805E0,3.823132277E0,7.999206066E0
5.180002138E0,2.479562521E0,3.726821184E0,8.174180984E0
5.196668075E0,2.568396091E0,3.642773390E0,8.540582657E0
5.213334013E0,2.633600473E0,3.553341627E0,8.917451859E0
5.229999950E0,2.630908489E0,3.595515013E0,9.021839142E0
5.246665888E0,2.748156786E0,3.686741590E0,8.820542336E0
5.263331825E0,2.913859844E0,3.712165117E0,8.639585495E0
5.279997763E0,3.052045345E0,3.627219915E0,8.644968987E0
5.296663700E0,3.009572744E0,3.577569008E0,8.667402267E0
5.313329638E0,2.963809967E0,3.485744476E0,8.695517540E0
5.329995575E0,2.911167860E0,3.388535976E0,8.653044701E0
5.346661513E0,2.929413080E0,3.388535976E0,8.674281120E0
5.363327450E0,3.068495989E0,3.349951744E0,8.793025017E0
5.379993388E0,3.155534744E0,3.326322556E0,8.876773834E0
5.396659325E0,3.289233923E0,3.265006542E0,8.913264275E0
5.413325263E0,3.497409344E0,3.120240688E0,9.052945137E0
5.429991200E0,3.563211918E0,2.998505831E0,9.148059845E0
5.446657138E0,3.633202076E0,2.830111027E0,9.141479492E0
5.463323075E0,3.484248877E0,2.773281336E0,9.040383339E0
5.479989013E0,3.431606770E0,2.737389088E0,8.891729355E0
5.496654950E0,3.612863064E0,2.623131752E0,8.708678246E0
5.513320888E0,3.863810301E0,2.516950369E0,8.788538933E0
5.529986825E0,4.172185421E0,2.329711914E0,8.829515457E0
5.546652763E0,4.354937077E0,2.187339067E0,8.857032776E0
5.563318700E0,4.520939350E0,1.982154489E0,8.841180801E0
5.579984638E0,4.619942188E0,1.816750646E0,8.539385796E0
5.596650575E0,4.734199524E0,1.745564103E0,8.143074989E0
5.613316513E0,4.948656559E0,1.601097465E0,7.923532963E0
5.629982450E0,5.065605640E0,1.470389485E0,7.955237865E0
5.646648388E0,5.160121918E0,1.243071318E0,7.855337620E0
5.663314325E0,5.186143875E0,1.038784146E0,7.594520092E0
5.679980263E0,5.248058319E0,9.661021233E-1,7.341778278E0
5.696646200E0,5.387739182E0,9.149555564E-1,7.123134136E0
5.713312138E0,5.402694225E0,8.739784956E-1,7.023532867E0
5.729978075E0,5.300999641E0,7.701897621E-1,6.942176819E0
5.746644013E0,5.123631477E0,5.593222976E-1,6.780362129E0
5.763309950E0,5.037190914E0,2.895315289E-1,6.533602238E0
5.779975888E0,5.291129112E0,2.590230405E-1,6.063412666E0
5.796641825E0,5.422136307E0,3.242274821E-1,5.540281773E0
5.813307763E0,5.588736534E0,1.229312643E-1,5.570790291E0
5.829973700E0,5.604289532E0,-2.985046208E-1,5.615655422E0
5.846639638E0,5.712863922E0,-8.356932998E-1,5.725725651E0
5.863305575E0,6.048457623E0,-1.253240824E0,5.654240131E0
5.879971513E0,6.263811588E0,-1.383649707E0,5.520540714E0
5.896637450E0,6.367599964E0,-1.155733347E0,5.355136871E0
5.913303388E0,6.948158741E0,-8.440681696E-1,4.552345276E0
5.929969325E0,8.090133667E0,-7.932206988E-1,3.890729666E0
5.946635263E0,8.816354752E0,-9.843474030E-1,3.972384691E0
5.963301200E0,8.954839706E0,-1.503589988E0,4.388735771E0
5.979967138E0,8.950352669E0,-1.893021822E0,5.081757069E0
5.996633075E0,9.167800903E0,-2.053041935E0,5.571687698E0
6.013299013E0,9.306883812E0,-1.923530340E0,5.472086430E0
6.029964950E0,9.703494072E0,-2.073979139E0,4.803292274E0
6.046630888E0,1.043180943E1,-2.374577284E0,4.704887390E0
6.063296825E0,1.073988533E1,-2.571686029E0,4.880161762E0
6.079962763E0,1.092173958E1,-2.587538481E0,5.011168957E0
6.096628700E0,1.118704414E1,-2.549253464E0,5.069792747E0
6.113294638E0,1.205204964E1,-2.195414782E0,4.766801834E0
6.129960575E0,1.299272823E1,-1.564307809E0,3.607778311E0
6.146626513E0,1.354457283E1,-8.551349640E-1,2.376671076E0
6.163292450E0,1.403211021E1,-4.175475538E-1,1.195214868E0
6.179958388E0,1.449153233E1,-4.097708762E-1,1.161416292E0
6.196624325E0,1.525095463E1,-4.181457460E-1,2.687438965E0
6.213290263E0,1.524228001E1,1.674975827E-2,4.399204254E0
6.229956200E0,1.452233982E1,5.862415433E-1,5.095814705E0
6.246622138E0,1.370937824E1,1.081555843E0,5.186442852E0
6.263288075E0,1.270499134E1,1.626222134E0,5.365007401E0
6.279954013E0,1.179691505E1,2.045863390E0,5.536991596E0
6.296619950E0,1.105304623E1,2.432902336E0,5.726323605E0
6.313285888E0,1.023111153E1,2.877668381E0,5.804090500E0
6.329951825E0,9.674181938E0,3.337389469E0,5.663512230E0
6.346617763E0,9.282057762E0,3.854238987E0,5.381757259E0
6.363283700E0,8.748757362E0,4.394418716E0,5.064708233E0
6.379949638E0,8.165806770E0,4.770390987E0,4.965106964E0
6.396615575E0,7.761718273E0,5.034199715E0,4.959125042E0
6.413281513E0,7.677072525E0,5.096114159E0,4.908576488E0
6.429947450E0,7.740781307E0,5.272285461E0,4.887639523E0
6.446613388E0,7.894220829E0,5.492125988E0,5.088935375E0
6.463279325E0,7.968996525E0,5.690431118E0,5.179563522E0
6.479945263E0,7.869694710E0,5.763113499E0,4.853541851E0
6.496611200E0,7.781160355E0,5.718247890E0,4.552345276E0
6.513277138E0,7.615756035E0,5.735595703E0,4.508078098E0
6.529943075E0,8.028219223E0,5.801099300E0,4.603491783E0
6.546609013E0,8.561519623E0,5.847460270E0,5.065306664E0
6.563274950E0,9.389137268E0,5.933003902E0,6.715157509E0
6.579940888E0,1.003190899E1,6.033801556E0,8.731708527E0
6.596606825E0,1.160758305E1,5.783751488E0,1.093011475E1
6.613272763E0,1.492672634E1,5.146363258E0,1.251117229E1
6.629938700E0,1.907558250E1,4.505984306E0,1.286022568E1
6.646604638E0,2.120489502E1,3.750151396E0,1.212263775E1
6.663270575E0,2.124288177E1,2.415853500E0,1.029990482E1
6.679936513E0,2.021306992E1,6.320042610E-1,8.863613129E0
6.696602450E0,1.796650887E1,-9.418748021E-1,7.630412102E0
6.713268388E0,1.509960842E1,-2.147558212E0,6.315855503E0
6.729934325E0,1.239990616E1,-2.979961395E0,5.764907837E0
6.746600263E0,1.050987530E1,-3.683750391E0,5.714359760E0
6.763266200E0,9.722337723E0,-4.635495663E0,5.996413708E0
6.779932138E0,9.480662346E0,-5.928217888E0,5.821737289E0
6.796598075E0,8.463413239E0,-7.220342159E0,4.743771076E0
6.813264013E0,6.542874336E0,-7.474280834E0,2.632404089E0
6.829929950E0,4.627718925E0,-6.873682022E0,2.225325108E-1
6.846595888E0,3.634099483E0,-6.433403015E0,-2.077568293E0
6.863261825E0,3.526123285E0,-6.185446739E0,-3.375076294E0
6.879927763E0,3.970590115E0,-5.950950146E0,-3.877569199E0
6.896593700E0,4.177868366E0,-5.706283569E0,-3.708276987E0
6.913259638E0,3.541078329E0,-5.209773064E0,-3.654438496E0
6.929925575E0,3.049652576E0,-5.108377457E0,-4.095315933E0
6.946591513E0,3.139383316E0,-5.267798901E0,-4.536791801E0
6.963257450E0,4.623830795E0,-5.595615864E0,-5.204688549E0
6.979923388E0,8.032406807E0,-5.804987907E0,-5.144568920E0
6.996589325E0,1.274327564E1,-3.906881094E0,-3.385843992E0
7.013255263E0,2.179652023E1,6.951149702E-1,3.519842148E0
7.029921200E0,3.194149017E1,9.205786705E0,1.653978920E1
7.046587138E0,3.674059677E1,1.402702522E1,1.886920166E1
7.063253075E0,3.169981575E1,1.448225975E1,1.590539074E1
7.079919013E0,1.979193306E1,1.439013672E1,1.378834152E1
7.096584950E0,1.080179977E1,1.311416340E1,9.324530602E0
7.113250888E0,6.125027657E0,1.156899834E1,4.952245712E0
