"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.341133343E0,-1.197009563E0,3.680161238E0,8.910871506E0
1.357799281E0,-1.287338614E0,3.820739508E0,8.566903114E0
1.374465218E0,-1.231107235E0,4.028615952E0,8.415556908E0
1.391131156E0,-1.017547846E0,4.123132706E0,8.524131775E0
1.407797093E0,-1.174277663E0,4.113860130E0,8.849854469E0
1.424463031E0,-1.223031521E0,3.905086517E0,8.855537415E0
1.441128968E0,-1.072881818E0,3.780659676E0,8.952746391E0
1.457794906E0,-1.057328463E0,4.095614910E0,9.251549721E0
1.474460843E0,-9.756734371E-1,4.295116425E0,9.403194427E0
1.491126781E0,-7.719843984E-1,4.296313286E0,9.241379738E0
1.507792718E0,-5.644070506E-1,4.356731892E0,8.782556534E0
1.524458656E0,-6.846463680E-1,4.408177376E0,8.468797684E0
1.541124593E0,-1.101595759E0,4.595116615E0,8.384151459E0
1.557790531E0,-1.189531922E0,4.703989983E0,8.709276199E0
1.574456468E0,-9.427721500E-1,4.683053017E0,9.334700584E0
1.591122406E0,-9.975079298E-1,4.673481941E0,9.411869049E0
1.607788343E0,-1.034596682E0,4.717749119E0,8.891429901E0
1.624454281E0,-8.135597110E-1,4.864309311E0,8.459824562E0
1.641120218E0,-8.925228715E-1,4.886143684E0,8.067102432E0
1.657786156E0,-1.010967612E0,4.730909348E0,8.220541954E0
1.674452093E0,-9.430712461E-1,4.628017902E0,8.634799957E0
1.691118031E0,-1.210469127E0,4.663910389E0,8.792725563E0
1.707783968E0,-9.625129104E-1,4.921138763E0,8.823832512E0
1.724449906E0,-6.005984545E-1,4.924727917E0,8.643174171E0
1.741115843E0,-6.424728632E-1,4.905884743E0,8.502297401E0
1.757781781E0,-5.844469070E-1,5.000102043E0,8.532505989E0
1.774447718E0,-3.930211067E-1,5.210670471E0,8.291130066E0
1.791113656E0,-7.148557901E-1,5.337789059E0,8.125726700E0
1.807779593E0,-1.044167995E0,5.329414368E0,8.156534195E0
1.824445531E0,-1.040279627E0,5.239982605E0,8.293522835E0
1.841111468E0,-5.599204898E-1,5.087141037E0,8.446065903E0
1.857777406E0,-4.863412082E-1,4.947759151E0,8.347361565E0
1.874443343E0,-8.679963946E-1,4.962714195E0,7.893921852E0
1.891109281E0,-8.171489239E-1,5.093721390E0,7.515556812E0
1.907775218E0,-6.993024349E-1,5.126323223E0,7.683054447E0
1.924441156E0,-9.675976634E-1,5.002793789E0,8.298009872E0
1.941107093E0,-1.365703583E0,4.886143684E0,8.938688278E0
1.957773031E0,-1.177567840E0,4.966602325E0,9.446864128E0
1.974438968E0,-8.126623631E-1,5.162514687E0,9.075976372E0
1.991104906E0,-4.528416991E-1,5.196911812E0,8.405088425E0
2.007770843E0,-4.178466499E-1,5.076971531E0,8.461020470E0
2.024436781E0,2.243271172E-1,5.204090118E0,8.044370651E0
2.041102718E0,5.374878049E-1,4.989932537E0,8.672785759E0
2.057768656E0,-2.249253243E-1,4.951946259E0,9.131608963E0
2.074434593E0,-3.290131316E-2,4.828716278E0,8.831609726E0
2.091100531E0,3.864408433E-1,4.846064091E0,8.617451668E0
2.107766468E0,5.665007830E-1,4.810471058E0,8.340781212E0
2.124432406E0,2.018944174E-1,4.601995945E0,7.611867905E0
2.141098343E0,-1.576271951E-1,4.522434711E0,8.009076118E0
2.157764281E0,-5.623133108E-2,4.603491783E0,8.439186096E0
2.174430218E0,-2.763710022E-1,4.704887390E0,8.891729355E0
2.191096156E0,-9.433703423E-1,4.846961498E0,8.617451668E0
2.207762093E0,-9.305089116E-1,4.943571568E0,8.381459236E0
2.224428031E0,-4.755735099E-1,5.080859661E0,8.390731812E0
2.241093968E0,-2.033899277E-1,5.331208706E0,8.406883240E0
2.257759906E0,7.776673418E-3,5.420341492E0,8.402995110E0
2.274425843E0,7.896314561E-2,5.581258774E0,8.599505424E0
2.291091781E0,-1.812563092E-1,5.720341682E0,9.030811310E0
2.307757718E0,-4.767699242E-1,5.819643974E0,9.493523598E0
2.324423656E0,-3.337987661E-1,5.903990746E0,9.617651939E0
2.341089593E0,-3.589234129E-2,5.928217888E0,9.396614075E0
2.357755531E0,-2.781656384E-2,5.878567219E0,8.939884186E0
2.374421468E0,-2.841476910E-2,5.781657696E0,8.459226608E0
2.391087406E0,1.286142133E-2,5.707180977E0,8.208278656E0
2.407753343E0,2.255235314E-1,5.721837044E0,8.111370087E0
2.424419281E0,2.596212626E-1,5.641378403E0,7.870292664E0
2.441085218E0,1.286142170E-1,5.590830326E0,7.656733513E0
2.457751156E0,1.088734269E-1,5.500202179E0,7.564908981E0
2.474417093E0,1.232303679E-1,5.446064472E0,7.598408222E0
2.491083031E0,1.172483116E-1,5.405685425E0,7.503293514E0
2.507748968E0,6.430710852E-2,5.394618511E0,7.330112934E0
2.524414906E0,4.636093974E-2,5.377869129E0,7.444968700E0
2.541080843E0,3.978067636E-2,5.434100151E0,7.721638680E0
2.557746781E0,1.725823283E-1,5.557330608E0,7.821239948E0
2.574412718E0,2.309073806E-1,5.686244011E0,7.844570160E0
2.591078656E0,1.752742529E-1,5.728716373E0,8.010572433E0
2.607744593E0,1.734796464E-1,5.727221012E0,8.336893082E0
2.624410531E0,3.215355575E-1,5.647958755E0,8.688339233E0
2.641076468E0,4.067798555E-1,5.674878120E0,8.823832512E0
2.657742406E0,4.833501875E-1,5.700301647E0,8.970093727E0
2.674408343E0,5.688936114E-1,5.741278648E0,9.110373497E0
2.691074281E0,6.110670567E-1,5.804688454E0,9.151051521E0
2.707740218E0,6.559324861E-1,5.813961029E0,8.981759071E0
2.724406156E0,6.735795736E-1,5.779862881E0,8.631210327E0
2.741072093E0,6.233302951E-1,5.711069584E0,8.331210136E0
2.757738031E0,6.592226624E-1,5.662614822E0,8.357531548E0
2.774403968E0,7.010970116E-1,5.597410202E0,8.315058708E0
2.791069906E0,5.919244885E-1,5.572285652E0,8.122137070E0
2.807735843E0,3.502494097E-1,5.634499073E0,7.912466049E0
2.824401781E0,1.369891018E-1,5.716752529E0,7.686344624E0
2.841067718E0,1.561316848E-1,5.901597977E0,7.585845947E0
2.857733656E0,2.473580390E-1,6.084349632E0,7.573582649E0
2.874399593E0,2.404786795E-1,6.189035892E0,7.520641804E0
2.891065531E0,7.657032460E-2,6.299703598E0,7.510771275E0
2.907731468E0,3.320041299E-2,6.454041004E0,7.538887024E0
2.924397406E0,1.618146300E-1,6.669992924E0,7.615158081E0
2.941063343E0,1.531406492E-1,6.843472958E0,7.569694519E0
2.957729281E0,-1.253240854E-1,6.915855408E0,7.428218842E0
2.974395218E0,-2.694916427E-1,6.948457718E0,7.348956585E0
2.991061156E0,-1.076770201E-1,6.958627224E0,7.323832035E0
3.007727093E0,1.369891018E-1,6.892525673E0,7.266105175E0
3.024393031E0,2.102692872E-1,6.852745056E0,7.230811119E0
3.041058968E0,2.727817893E-1,6.780362129E0,7.247261524E0
3.057724906E0,3.930211067E-1,6.710371971E0,7.319046497E0
3.074390843E0,4.501497746E-1,6.581758022E0,7.417151928E0
3.091056781E0,1.713859290E-1,6.531209469E0,7.558328629E0
3.107722718E0,-9.361918271E-2,6.465406895E0,7.474280834E0
3.124388656E0,-1.010967568E-1,6.507580280E0,7.063911438E0
3.141054593E0,-2.243271284E-2,6.617949009E0,6.604489803E0
3.157720531E0,-1.378864050E-1,6.703193665E0,6.238986015E0
3.174386468E0,-3.242274821E-1,6.753143787E0,6.186643124E0
3.191052406E0,-3.191427290E-1,6.812664986E0,6.440581322E0
3.207718343E0,-1.214357466E-1,6.804290295E0,6.602096558E0
3.224384281E0,-4.785645381E-2,6.909873486E0,6.702595234E0
3.241050218E0,3.170489892E-2,6.997510910E0,6.741777897E0
3.257716156E0,2.901297435E-2,7.069594383E0,6.716054916E0
3.274382093E0,-1.064806059E-1,7.037291527E0,6.813562393E0
3.291048031E0,-1.387837082E-1,6.968497753E0,7.076773167E0
3.307713968E0,3.170489892E-2,6.925426960E0,7.376473904E0
3.324379906E0,1.001994461E-1,6.954739094E0,7.397411346E0
3.341045843E0,-6.281159353E-3,6.958328247E0,7.148557663E0
3.357711781E0,-2.937189937E-1,7.153044224E0,6.970591545E0
3.374377718E0,-5.054838061E-1,7.444669247E0,6.906284332E0
3.391043656E0,-3.517449200E-1,7.584350586E0,7.061518669E0
3.407709593E0,-7.178468257E-2,7.541279793E0,7.356134892E0
3.424375531E0,8.943174779E-2,7.336992264E0,7.688138962E0
3.441041468E0,1.573280841E-1,7.068696976E0,7.776673794E0
3.457707406E0,2.048854381E-1,6.807879448E0,7.505985737E0
3.474373343E0,2.673979402E-1,6.680760860E0,7.171588421E0
3.491039281E0,3.385843933E-1,6.672685146E0,6.996613503E0
3.507705218E0,5.120640397E-1,6.600601196E0,7.015456676E0
3.524371156E0,6.777670383E-1,6.665506363E0,6.794120789E0
3.541037093E0,8.623134494E-1,6.982854843E0,6.183651924E0
3.557703031E0,1.016949654E0,7.223931789E0,5.670690536E0
3.574368968E0,9.762716293E-1,7.448856831E0,5.493023396E0
3.591034906E0,8.578268886E-1,7.485347271E0,5.660222054E0
3.607700843E0,9.490532875E-1,7.357032299E0,6.184549332E0
3.624366781E0,1.132702470E0,7.161119938E0,6.537490368E0
3.641032718E0,1.144367456E0,6.978667259E0,6.574878216E0
3.657698656E0,1.072881818E0,6.783353329E0,6.522834301E0
3.674364593E0,1.044167995E0,6.537789822E0,6.537191391E0
3.691030531E0,9.565308690E-1,6.315257072E0,6.717550278E0
3.707696468E0,7.815557122E-1,6.246164322E0,7.133303165E0
3.724362406E0,7.483552694E-1,6.132505417E0,7.388139248E0
3.741028343E0,7.319046259E-1,6.127719879E0,7.359126091E0
3.757694281E0,8.033902049E-1,6.203691959E0,7.163213730E0
3.774360218E0,9.693922997E-1,6.243771553E0,7.095616341E0
3.791026156E0,1.118943691E0,6.219244957E0,7.232007504E0
3.807692093E0,1.223330617E0,6.138786316E0,7.282256603E0
3.824358031E0,1.209272742E0,6.196812630E0,7.077969551E0
3.841023968E0,1.240678549E0,6.272186279E0,6.962216377E0
3.857689906E0,1.322034478E0,6.299404621E0,6.987640381E0
3.874355843E0,1.267896891E0,6.306882381E0,7.248457909E0
3.891021781E0,1.094716311E0,6.246762753E0,7.532605648E0
3.907687718E0,9.867402315E-1,6.210870266E0,7.692625523E0
3.924353656E0,8.434699774E-1,6.230610847E0,7.653144360E0
3.941019593E0,7.504490018E-1,6.316154480E0,7.584948540E0
3.957685531E0,9.188438654E-1,6.333502293E0,7.800302505E0
3.974351468E0,1.057328463E0,6.378367901E0,8.087141991E0
3.991017406E0,1.100997567E0,6.336194515E0,8.184948921E0
4.007683343E0,1.079162955E0,6.270989895E0,8.281558990E0
4.024349281E0,1.027119160E0,6.202794552E0,8.365607262E0
4.041015218E0,1.034895778E0,6.121438503E0,8.414958954E0
4.057681156E0,1.112064362E0,6.075376511E0,8.343473434E0
4.074347093E0,1.105783105E0,6.070590973E0,8.099405289E0
4.091013031E0,1.046560764E0,6.066104412E0,7.973483086E0
4.107678968E0,9.433703423E-1,6.088238239E0,7.886145115E0
4.124344906E0,9.499505758E-1,6.102295876E0,7.859225750E0
4.141010843E0,1.249651670E0,6.168397903E0,7.974380493E0
4.157676781E0,1.523928881E0,6.249155521E0,7.945367813E0
4.174342718E0,1.598405480E0,6.256034851E0,7.809874058E0
4.191008656E0,1.631605983E0,6.231807709E0,7.832007408E0
4.207674593E0,1.504786372E0,6.270989895E0,8.032705307E0
4.224340531E0,1.398604870E0,6.292525291E0,8.264510155E0
4.241006468E0,1.403988719E0,6.291328907E0,8.345566750E0
4.257672406E0,1.450349569E0,6.327520370E0,8.208278656E0
4.274338343E0,1.495215058E0,6.307480335E0,8.000402451E0
4.291004281E0,1.596910000E0,6.375077724E0,7.872087479E0
4.307670218E0,1.603191137E0,6.448058605E0,7.766204834E0
4.324336156E0,1.457229018E0,6.495615959E0,7.611269951E0
4.341002093E0,1.437488198E0,6.518647194E0,7.537391186E0
4.357668031E0,1.514656782E0,6.522535324E0,7.556832790E0
4.374333968E0,1.572981834E0,6.522535324E0,7.529315472E0
4.390999906E0,1.543968797E0,6.534798622E0,7.404888630E0
4.407665843E0,1.518245935E0,6.510870457E0,7.242475986E0
4.424331781E0,1.513460279E0,6.461219311E0,7.128817081E0
4.440997718E0,1.532004714E0,6.411867142E0,7.089035988E0
4.457663656E0,1.588834286E0,6.401997089E0,7.074679375E0
4.474329593E0,1.485942841E0,6.454938412E0,6.906284332E0
4.490995531E0,1.307079315E0,6.480062962E0,6.692425728E0
4.507661468E0,1.188634634E0,6.516852379E0,6.396613121E0
4.524327406E0,1.115653515E0,6.542575359E0,6.236593246E0
4.540993343E0,1.048654556E0,6.607480526E0,6.174977779E0
4.557659281E0,9.661021233E-1,6.659225464E0,6.162415504E0
4.574325218E0,1.011266708E0,6.692724705E0,6.322136402E0
4.590991156E0,1.133599758E0,6.763911247E0,6.362814426E0
4.607657093E0,1.228116274E0,6.836892605E0,6.351448536E0
4.624323031E0,1.261316657E0,6.857530594E0,6.280561447E0
4.640988968E0,1.080359459E0,6.893423080E0,6.069394588E0
4.657654906E0,1.142871857E0,6.869793892E0,5.744868279E0
4.674320843E0,1.361217022E0,6.846762657E0,5.598606586E0
4.690986781E0,1.380957723E0,6.792026997E0,5.549553871E0
4.707652718E0,1.271785259E0,6.649953365E0,5.406582832E0
4.724318656E0,1.328913927E0,6.437889099E0,5.148756027E0
4.740984593E0,1.378564954E0,6.352644920E0,5.047659397E0
4.757650531E0,1.714756489E0,6.263512135E0,5.022833824E0
4.774316468E0,2.100599289E0,6.119643688E0,4.962115765E0
4.790982406E0,2.150848389E0,5.961418629E0,4.992325306E0
4.807648343E0,1.990230203E0,5.849255085E0,5.009374142E0
4.824314281E0,2.097009897E0,5.845067501E0,4.884947300E0
4.840980218E0,2.362314224E0,5.815157413E0,4.659124851E0
4.857646156E0,2.452942371E0,5.579164982E0,4.414159775E0
4.874312093E0,2.328515530E0,5.155934811E0,3.871886253E0
4.890978031E0,2.287239313E0,4.934598446E0,3.284747362E0
4.907643968E0,2.316252232E0,4.657330036E0,2.709572554E0
4.924309906E0,2.049452543E0,4.261318207E0,2.257628202E0
4.940975843E0,1.542174220E0,3.678964853E0,1.884646893E0
4.957641781E0,1.108175993E0,3.192922831E0,1.478465319E0
4.974307718E0,3.107678294E-1,2.861217737E0,1.462911963E0
4.990973656E0,-8.730811477E-1,3.713959932E0,2.024028778E0
5.007639593E0,-2.292922258E0,6.037988663E0,1.929512382E0
5.024305531E0,-3.730111361E0,9.542876244E0,2.466402054E0
5.040971468E0,-4.596014023E0,1.661576080E1,9.111868858E0
5.057637406E0,-1.734497309E0,2.635305214E1,1.966989899E1
5.074303343E0,3.603590965E0,3.511287689E1,2.720998192E1
5.090969281E0,8.136793137E0,4.163660812E1,4.128516388E1
5.107635218E0,1.308395386E1,4.042135620E1,5.521288681E1
5.124301156E0,1.401386452E1,3.374657440E1,5.256792068E1
5.140967093E0,1.088883877E1,2.551945305E1,3.575894165E1
5.157633031E0,7.213762283E0,1.747358704E1,2.121985054E1
5.174298968E0,1.373480201E0,1.103839016E1,1.407189083E1
5.190964906E0,-1.918744683E0,5.462215900E0,1.024158001E1
5.207630843E0,1.403091431E0,-7.193422914E-1,1.187498093E1
5.224296781E0,5.469394207E0,-7.222734928E0,1.111286640E1
5.240962718E0,3.379263878E0,-1.035523891E1,6.294020653E0
5.257628656E0,5.637490273E0,-1.372552967E1,5.408377171E0
5.274294593E0,1.562244034E1,-2.436551476E1,1.481755447E1
5.290960531E0,2.781805801E1,-3.254298782E1,2.521317291E1
5.307626468E0,3.785535049E1,-3.566621780E1,1.742812347E1
5.324292406E0,3.629074478E1,-3.193550873E1,-6.291328907E0
5.340958343E0,2.551227570E1,-2.404368019E1,-2.176182556E1
5.357624281E0,1.849651909E1,-2.136312103E1,-2.166850471E1
5.374290218E0,1.649671745E1,-2.062134552E1,-5.028516769E0
5.390956156E0,2.322742844E1,-1.410568905E1,1.643061638E1
5.407622093E0,3.054019356E1,-4.415655136E0,1.931217194E1
5.424288031E0,2.758326340E1,4.112065792E0,9.267401695E0
5.440953968E0,2.642304230E1,9.245866776E0,2.225773621E1
5.457619906E0,3.940500259E1,1.519711590E1,4.860480881E1
5.474285843E0,4.494558334E1,2.264776802E1,5.815546036E1
5.490951781E0,2.696531677E1,2.787817764E1,4.808436966E1
5.507617718E0,3.101696253E0,2.739961433E1,2.510519600E1
5.524283656E0,-2.135205460E1,3.640649796E1,1.490937901E1
5.540949593E0,-3.044358253E1,4.594877625E1,1.278485107E1
5.557615531E0,-2.202712822E1,4.936124039E1,1.163779163E1
5.574281468E0,-1.628704643E1,4.364389038E1,1.038275623E1
5.590947406E0,-2.023281097E1,3.940739441E1,1.182293701E1
5.607613343E0,-1.216211891E1,3.904518127E1,2.630370140E1
5.624279281E0,8.598907471E0,3.744588089E1,4.728905487E1
5.640945218E0,2.383819580E1,3.595395660E1,6.267280960E1
5.657611156E0,3.781228256E1,3.152454185E1,7.166712952E1
5.674277093E0,5.312963486E1,2.616731071E1,6.966344452E1
5.690943031E0,6.241528320E1,2.333480644E1,5.040151978E1
5.707608968E0,5.798018646E1,1.768804359E1,2.429193497E1
5.724274906E0,4.500719833E1,6.335895061E0,1.303849030E1
5.740940843E0,2.848266602E1,-3.422932863E0,7.819744587E0
5.757606781E0,2.505434799E1,-1.262124252E1,7.521239758E0
5.774272718E0,3.453471375E1,-2.691267395E1,6.850651264E0
5.790938656E0,3.905924225E1,-3.538266754E1,-1.305284739E0
5.807604593E0,3.727299881E1,-3.736781311E1,-4.730011940E0
5.824270531E0,3.487329483E1,-3.797529221E1,-3.709473372E0
5.840936468E0,2.749263573E1,-3.120450020E1,-5.179862976E0
5.857602406E0,2.571506691E1,-2.526850700E1,-7.352844715E0
5.874268343E0,2.293191528E1,-1.934537315E1,-7.037590504E0
5.890934281E0,2.607787895E1,-1.306182098E1,8.312067389E-1
5.907600218E0,4.044049835E1,-8.210671425E0,1.329811192E1
5.924266156E0,4.852823639E1,9.643075466E-1,2.583111954E1
5.940932093E0,5.190451050E1,1.443410397E1,3.640320587E1
5.957598031E0,6.036941910E1,2.724437904E1,4.784987259E1
5.974263968E0,5.052803802E1,3.358027649E1,5.024807739E1
5.990929906E0,2.345295143E1,3.163012505E1,3.752364731E1
6.007595843E0,6.403492451E0,2.541955376E1,1.855783463E1
6.024261781E0,-5.785545826E0,2.667578506E1,3.680759430E0
6.040927718E0,-1.522732544E1,3.607359695E1,3.178864956E0
6.057593656E0,-1.111466122E1,4.609114838E1,1.582493210E1
6.074259593E0,-6.275177479E0,5.438616562E1,1.968006897E1
6.090925531E0,-1.666810417E1,5.086841965E1,5.801099300E0
6.107591468E0,-1.063759232E1,4.700670242E1,1.173260784E1
6.124257406E0,1.237777233E1,4.326642227E1,3.296352386E1
6.140923343E0,2.537588501E1,4.202394867E1,4.340221405E1
6.157589281E0,3.730619812E1,3.980191422E1,4.222195435E1
6.174255218E0,4.735126877E1,3.886602020E1,3.746771240E1
6.190921156E0,5.495177078E1,3.636761475E1,3.386262894E1
6.207587093E0,5.451507950E1,2.649841690E1,3.295425415E1
6.224253031E0,4.476163483E1,1.321705532E1,3.392842865E1
6.240918968E0,3.381716537E1,1.382752419E0,3.288545990E1
6.257584906E0,3.517180252E1,-1.395075417E1,3.217598724E1
6.274250843E0,4.343092728E1,-3.418535995E1,2.931476974E1
6.290916781E0,4.524229431E1,-4.736682129E1,8.933603287E0
6.307582718E0,3.648097229E1,-4.768087769E1,-9.961021423E0
6.324248656E0,3.118625641E1,-4.366811752E1,-1.239841080E1
6.340914593E0,2.540011215E1,-3.843770599E1,-9.393623352E0
6.357580531E0,1.747598076E1,-3.132503891E1,-7.424928665E0
6.374246468E0,1.955384827E1,-2.831845856E1,-7.418049335E0
6.390912406E0,3.091855812E1,-2.693450928E1,-5.689234734E0
6.407578343E0,4.675306320E1,-2.075325012E1,2.870190859E0
6.424244281E0,6.449793243E1,-9.283852577E0,2.158894348E1
6.440910218E0,7.680152893E1,9.526425362E0,4.382544327E1
6.457576156E0,7.188607788E1,2.869592476E1,5.883053589E1
6.474242093E0,5.837619781E1,3.741537094E1,5.957679749E1
6.490908031E0,3.057668495E1,3.455475235E1,4.224767685E1
6.507573968E0,-1.004536819E1,3.665295792E1,1.883001900E1
6.524239906E0,-2.242673111E1,4.355505371E1,8.758329391E0
6.540905843E0,-1.726331902E1,5.431169128E1,1.380389500E1
6.557571781E0,-1.508764362E1,6.366703033E1,2.057947159E1
6.574237718E0,-1.415773296E1,6.008796310E1,1.582553101E1
6.590903656E0,1.951645970E0,5.196702194E1,1.244536972E1
6.607569593E0,1.571665764E1,4.291467667E1,1.876511383E1
6.624235531E0,1.883390617E1,3.652254868E1,3.009482956E1
6.640901468E0,3.176322556E1,3.161995506E1,4.190879440E1
6.657567406E0,4.781188583E1,2.946162796E1,4.182923126E1
6.674233343E0,5.034319305E1,3.262404251E1,3.227917862E1
6.690899281E0,5.325136948E1,3.028027344E1,2.703740120E1
6.707565218E0,4.966094208E1,2.106611061E1,2.604737091E1
6.724231156E0,4.860331345E1,4.777868748E0,2.939014244E1
6.740897093E0,4.438566208E1,-1.377697563E1,3.676990891E1
6.757563031E0,4.228267288E1,-2.935724258E1,2.762603378E1
6.774228968E0,4.374229431E1,-3.969752502E1,-4.836492836E-1
6.790894906E0,3.773002625E1,-3.979922104E1,-2.123689842E1
6.807560843E0,2.936621475E1,-4.050659943E1,-2.179592323E1
6.824226781E0,1.885155487E1,-3.960121536E1,-9.868598938E0
6.840892718E0,8.795417786E0,-3.222294617E1,-3.810869217E0
6.857558656E0,1.105902767E1,-2.784856796E1,-7.884948730E0
6.874224593E0,1.971356773E1,-2.398894501E1,-1.220608711E1
6.890890531E0,3.272962570E1,-1.956581116E1,-8.077870369E0
6.907556468E0,4.862604523E1,-8.604888916E0,7.556533813E0
6.924222406E0,6.394100571E1,1.077936649E1,3.027040291E1
6.940888343E0,7.110391998E1,3.329014587E1,4.543671036E1
6.957554281E0,6.705496979E1,4.461118698E1,5.160391235E1
6.974220218E0,3.575714493E1,4.180470657E1,3.921895981E1
6.990886156E0,-1.202094269E1,4.097649002E1,1.258834076E1
