"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.231349520E-1,3.248882294E-1,-8.353671074E0,-1.234780693E1
7.398008900E-1,5.810985565E-1,-8.165144920E0,-1.072616768E1
7.564668270E-1,-3.464889526E-2,-7.969021320E0,-5.774242401E0
7.731327650E-1,7.787866592E-1,-7.111378670E0,-1.251903772E0
7.897987020E-1,3.356705189E0,-7.248553276E0,-3.119168282E-1
8.064646400E-1,5.952910900E0,-8.322060585E0,-8.570563793E-1
8.231305770E-1,6.081243515E0,-8.037650108E0,-5.456037521E-1
8.397965150E-1,7.379483223E0,-6.553606987E0,2.309548378E0
8.564624520E-1,1.051090813E1,-5.384307384E0,5.987527847E0
8.731283900E-1,1.321630955E1,-2.971513748E0,9.433860779E0
8.897943270E-1,1.576784229E1,-4.261083603E-1,1.009720802E1
9.064602650E-1,1.649877548E1,1.662540436E-1,8.578172684E0
9.231262020E-1,1.349380398E1,-6.421647072E-1,7.443544865E0
9.397921400E-1,6.855900764E0,-1.688951731E0,8.189074516E0
9.564580770E-1,1.415131569E0,-1.908714056E0,9.573104858E0
9.731240150E-1,-4.093432426E-1,-1.906481743E0,9.201387405E0
9.897899520E-1,-1.127459049E0,-1.300632954E0,6.095462322E0
1.006455890E0,-2.139480114E0,-1.466650963E-1,2.462882042E0
1.023121827E0,-1.206052303E0,1.221326828E0,-5.837991238E-1
1.039787765E0,9.838933945E-1,2.956722736E0,-1.682493091E0
1.056453702E0,1.435630798E0,4.880613327E0,-4.755558968E-1
1.073119640E0,2.117396355E0,6.331638813E0,2.437500477E0
1.089785577E0,2.188829422E0,6.880307674E0,4.627524376E0
1.106451515E0,3.155231476E-1,5.597043991E0,3.280072451E0
1.123117452E0,-1.577961922E0,2.924965858E0,9.143275023E-1
1.139783390E0,-3.120743275E0,-2.131938934E-2,5.425274968E-1
1.156449327E0,-3.864136219E0,-2.704337597E0,1.185820818E0
1.173115265E0,-3.364135265E0,-4.341681957E0,3.182489395E0
1.189781202E0,-2.280140400E0,-5.643288612E0,5.446123123E0
1.206447140E0,-3.033043146E-1,-7.039066315E0,7.992246628E0
1.223113077E0,1.081254601E0,-8.476839066E0,9.934488297E0
1.239779015E0,2.268740416E0,-9.463488579E0,9.203012466E0
1.256444952E0,2.802601814E0,-8.090945244E0,7.893756866E0
1.273110890E0,3.508799314E0,-4.081289291E0,6.601920128E0
1.289776827E0,8.553975105E0,-9.586658478E-1,6.545329094E0
1.306442765E0,1.599086857E1,1.415447235E0,9.299343109E0
1.323108702E0,2.218207169E1,4.863865852E0,1.227593994E1
1.339774640E0,2.275211525E1,5.024818420E0,1.247450733E1
1.356440577E0,1.873997688E1,4.325613022E0,1.125181389E1
1.373106515E0,1.227989388E1,2.152533531E0,6.814797401E0
1.389772452E0,6.185037136E0,5.487756729E-1,2.427414894E0
1.406438390E0,1.278235793E0,-3.260202408E-1,-1.726254225E0
1.423104327E0,-1.606386542E0,-4.142618179E-1,-4.540714741E0
1.439770265E0,-3.060502529E0,-7.778005600E-1,-5.186334610E0
1.456436202E0,-3.348495722E0,-1.684546471E0,-3.922810555E0
1.473102140E0,-3.201932430E0,-2.455995560E0,-1.173786640E0
1.489768077E0,-2.045388699E0,-2.970311642E0,2.421657562E0
1.506434015E0,-3.499199748E-1,-2.791582584E0,5.860523224E0
1.523099952E0,1.798944473E0,-3.145641804E0,6.905028343E0
1.539765890E0,4.713967800E0,-3.535363674E0,5.545710564E0
1.556431827E0,7.183299541E0,-3.797364712E0,4.144268513E0
1.573097765E0,9.295163155E0,-3.752809048E0,4.658335209E0
1.589763702E0,1.031571674E1,-3.472780704E0,5.586276531E0
1.606429640E0,1.078127098E1,-3.184636593E0,5.443244934E0
1.623095577E0,1.065037632E1,-3.188608646E0,4.667292118E0
1.639761515E0,1.022557640E1,-3.463529587E0,4.722314835E0
1.656427452E0,9.292713165E0,-4.200444221E0,5.352839947E0
1.673093390E0,7.856278896E0,-4.742147923E0,5.946388245E0
1.689759327E0,6.422265053E0,-4.666781425E0,5.772212505E0
1.706425265E0,5.095312119E0,-4.257813931E0,4.722243309E0
1.723091202E0,4.526844025E0,-4.091684818E0,3.052663326E0
1.739757140E0,4.198704243E0,-4.165138721E0,1.139631271E0
1.756423077E0,3.617300034E0,-4.028768539E0,1.421809196E-3
1.773089015E0,2.841827393E0,-3.467403412E0,-2.641038895E-1
1.789754952E0,2.323050261E0,-2.148044109E0,6.199547052E-1
1.806420890E0,3.331854582E0,-1.262620449E0,3.393760622E-1
1.823086827E0,4.413437843E0,-1.046876431E0,-2.260076284E0
1.839752765E0,5.386980534E0,-8.212409019E-1,-3.261335611E0
1.856418702E0,7.604740620E0,6.024198532E-1,-2.754006386E0
1.873084640E0,9.800756454E0,1.967603683E0,-2.796852350E0
1.889750577E0,8.105594635E0,2.326396465E0,-1.607386470E0
1.906416515E0,4.692324162E0,2.449041367E0,1.700425148E-2
1.923082452E0,3.112082005E0,1.807036877E0,1.069782734E0
1.939748390E0,7.014682293E0,1.072935104E0,1.472854137E0
1.956414327E0,1.097960472E1,1.797641277E0,1.507569313E0
1.973080265E0,9.293563843E0,2.135192394E0,6.980066299E-1
1.989746202E0,4.629684925E0,1.851851463E0,-1.269873619E0
2.006412140E0,1.607549191E0,1.186726093E0,-1.907156944E0
2.023078077E0,7.730684280E-1,6.045470238E-1,-1.022740841E0
2.039744015E0,4.386329651E-2,5.728244781E-2,-1.007390022E-1
2.056409952E0,4.107656479E-1,-4.138360023E-1,4.860925674E-1
2.073075890E0,2.604282379E0,-2.289309502E-1,1.184311390E0
2.089741827E0,2.476565838E0,-9.733057022E-2,2.877230644E-1
2.106407765E0,5.108957291E-1,-6.884570122E-1,-1.640575409E0
2.123073702E0,-5.813999176E-1,-1.203512192E0,-3.288966417E0
2.139739640E0,-9.293539524E-1,-1.346010208E0,-3.854248524E0
2.156405577E0,-8.926997185E-1,-1.090923786E0,-2.534569025E0
2.173071515E0,-2.884349823E-1,-9.519443512E-1,-1.160418034E0
2.189737452E0,3.329315186E-1,-6.224622726E-1,1.501255035E-1
2.206403390E0,4.776592255E-1,-3.451123238E-1,1.351438046E0
2.223069327E0,6.425313950E-1,-2.824892998E-1,2.420060635E0
2.239735265E0,7.071676254E-1,-6.473436356E-1,2.859478951E0
2.256401202E0,4.187641144E-1,-1.210584164E0,2.969033241E0
2.273067140E0,-3.063583374E-2,-1.917116165E0,2.407811642E0
2.289733077E0,-7.660503387E-1,-2.607473135E0,1.390627861E0
2.306399015E0,-1.661904097E0,-3.300873518E0,6.500897408E-1
2.323064952E0,-2.172260284E0,-3.751010656E0,3.467469215E-1
2.339730890E0,-2.263756990E0,-3.817005396E0,5.530180931E-1
2.356396827E0,-2.348582745E0,-3.318906307E0,1.137638092E0
2.373062765E0,-1.918975353E0,-2.636967182E0,1.383298874E0
2.389728702E0,7.571125031E-2,-1.397879601E0,2.415606022E0
2.406394640E0,2.063999176E0,-3.697423935E-1,5.109412670E0
2.423060577E0,3.210758209E0,2.066473961E-1,8.201663017E0
2.439726515E0,3.997997284E0,7.558012009E-2,9.180732727E0
2.456392452E0,4.052470684E0,4.899311066E-2,8.138258934E0
2.473058390E0,3.374804974E0,1.037006378E-1,5.542618752E0
2.489724327E0,2.671237946E0,-3.554224968E-1,2.587728024E0
2.506390265E0,1.594113350E0,-8.016562462E-1,1.035828590E-1
2.523056202E0,1.229591370E-1,-1.354288340E0,-1.526127338E0
2.539722140E0,-1.249421120E0,-1.663148165E0,-2.127981186E0
2.556388077E0,-1.879647970E0,-1.796219826E0,-2.024725437E0
2.573054015E0,-1.630309105E0,-1.807848930E0,-1.442114353E0
2.589719952E0,-1.159474373E0,-1.546797514E0,-7.324395180E-1
2.606385890E0,-7.740373611E-1,-1.789592028E0,-8.730096817E-1
2.623051827E0,-4.815449715E-1,-1.657942057E0,-1.496560574E0
2.639717765E0,-2.834615707E-1,-1.475137472E0,-2.167882442E0
2.656383702E0,-8.170890808E-2,-1.182216883E0,-2.322319508E0
2.673049640E0,2.667551041E-1,-9.887676239E-1,-1.537946701E0
2.689715577E0,8.842844963E-1,-7.139439583E-1,-2.047348022E-2
2.706381515E0,1.471733570E0,-5.752465725E-1,1.342302799E0
2.723047452E0,1.453123569E0,-7.294459343E-1,1.636722088E0
2.739713390E0,9.647669792E-1,-8.093116283E-1,1.104811192E0
2.756379327E0,5.731463432E-1,-8.973429203E-1,3.325519562E-1
2.773045265E0,5.919232368E-1,-9.624788761E-1,-1.199970245E-1
2.789711202E0,9.015908241E-1,-1.002365351E0,-2.118058205E-1
2.806377140E0,1.387119770E0,-1.089317799E0,1.687927246E-1
2.823043077E0,1.890046597E0,-9.778959751E-1,6.341500282E-1
2.839709015E0,2.105317593E0,-9.307496548E-1,6.567697525E-1
2.856374952E0,2.250967503E0,-1.189080954E0,1.691474915E-1
2.873040890E0,2.321948528E0,-1.358547211E0,-4.823832512E-1
2.889706827E0,2.619210720E0,-1.402551651E0,-5.081973076E-1
2.906372765E0,3.025050163E0,-1.071203470E0,7.898755074E-1
2.923038702E0,3.182270527E0,-8.280653954E-1,2.639774799E0
2.939704640E0,3.017918110E0,-6.703965664E-1,3.738406181E0
2.956370577E0,2.785601616E0,-8.952910900E-1,3.227347851E0
2.973036515E0,2.135854244E0,-1.161312819E0,1.658869743E0
2.989702452E0,1.216079235E0,-1.342499018E0,-4.523072243E-1
3.006368390E0,8.725352287E-1,-1.493998766E0,-2.428439617E0
3.023034327E0,1.219889641E0,-1.455952168E0,-3.901165247E0
3.039700265E0,1.753339767E0,-1.372457981E0,-4.660366058E0
3.056366202E0,1.881987095E0,-1.305847645E0,-4.614210129E0
3.073032140E0,1.364958763E0,-1.208170652E0,-3.667077541E0
3.089698077E0,8.465151787E-1,-9.830815792E-1,-2.096694946E0
3.106364015E0,6.154832840E-1,-7.979962826E-1,-6.690468788E-1
3.123029952E0,8.806085587E-1,-7.072999477E-1,3.415679932E-2
3.139695890E0,8.101520538E-1,-7.691915035E-1,5.961327553E-1
3.156361827E0,5.522069931E-1,-6.966326237E-1,4.010848999E-1
3.173027765E0,8.537664413E-1,-5.467841625E-1,-1.939139366E-1
3.189693702E0,1.246076107E0,-6.390092373E-1,-8.058242798E-1
3.206359640E0,1.208444118E0,-6.144449711E-1,-9.730176926E-1
3.223025577E0,1.240140438E0,-8.093404770E-1,-9.085388184E-1
3.239691515E0,7.952122688E-1,-1.120207548E0,-8.934102058E-1
3.256357452E0,8.125543594E-1,-1.110801220E0,-1.065546036E0
3.273023390E0,7.131466866E-1,-1.193718195E0,-1.748151302E0
3.289689327E0,5.997695923E-1,-1.427503347E0,-2.476608276E0
3.306355265E0,4.065489769E-1,-1.233382225E0,-1.263669014E0
3.323021202E0,6.217908859E-1,-1.442255020E0,-1.801400185E-1
3.339687140E0,3.327121735E-1,-1.487518549E0,8.013401031E-1
3.356353077E0,-7.111835480E-2,-1.005166292E0,1.692447662E-1
3.373019015E0,7.891702652E-2,-1.422564983E0,-7.143526077E-1
3.389684952E0,4.022121429E-3,-1.570644140E0,-2.544929981E0
3.406350890E0,-4.123299122E-1,-3.364586830E-1,-1.785969734E0
3.423016827E0,5.460641384E-1,-7.507965565E-1,-5.658316612E-1
3.439682765E0,9.559762478E-1,-1.020615339E0,-7.989215851E-2
3.456348702E0,1.180215836E0,-8.443968296E-1,6.347742081E-1
3.473014640E0,1.347647667E0,-9.892261028E-1,5.397710800E-1
3.489680577E0,1.078817368E0,-9.132173061E-1,6.495056152E-1
3.506346515E0,9.412264824E-1,-8.143615723E-1,1.786304474E0
3.523012452E0,2.019160271E0,-4.093079567E-1,3.254818916E0
3.539678390E0,3.097413301E0,-5.349776745E-1,3.341404915E0
3.556344327E0,3.022401094E0,-9.348967075E-1,2.634507179E0
3.573010265E0,2.482391119E0,-1.539373875E0,2.017410278E0
3.589676202E0,2.212305307E0,-1.892823935E0,1.730782509E0
3.606342140E0,2.057593107E0,-2.092233658E0,1.376907349E0
3.623008077E0,1.961078167E0,-2.141277552E0,6.667404175E-1
3.639674015E0,1.758950472E0,-2.254832506E0,1.191282272E-1
3.656339952E0,1.483004570E0,-2.525055408E0,2.992105484E-1
3.673005890E0,9.285931587E-1,-2.775699139E0,8.372545242E-1
3.689671827E0,8.136572838E-1,-3.008240700E0,8.040637970E-1
3.706337765E0,4.365882874E-1,-2.435235023E0,1.513004303E-2
3.723003702E0,7.107005119E-1,-2.413339138E0,-5.628199577E-1
3.739669640E0,9.589662552E-1,-2.465536356E0,-7.560272217E-1
3.756335577E0,1.582766533E0,-2.359184504E0,-6.170010567E-1
3.773001515E0,2.287365913E0,-2.093326330E0,-5.896835327E-1
3.789667452E0,2.350199223E0,-2.142500639E0,8.900022507E-2
3.806333390E0,1.871435642E0,-2.217910528E0,5.885486603E-1
3.822999327E0,1.311140060E0,-2.364693880E0,9.902310371E-1
3.839665265E0,7.296342850E-1,-2.279734373E0,1.417639732E0
3.856331202E0,4.339084625E-1,-2.491678715E0,1.063749790E0
3.872997140E0,4.481644630E-1,-2.138637304E0,1.753405571E0
3.889663077E0,3.688726425E-1,-1.967034101E0,1.573926449E0
3.906329015E0,1.064286232E-1,-1.967665434E0,7.613334656E-1
3.922994952E0,-1.078367233E-1,-1.801094055E0,3.687152863E-1
3.939660890E0,3.055334091E-2,-1.616738319E0,4.274883270E-1
3.956326827E0,-1.368322372E-1,-1.619827032E0,9.809956551E-1
3.972992765E0,-4.111757278E-1,-1.462131262E0,1.586015224E0
3.989658702E0,-4.855866432E-1,-1.120733500E0,2.391618252E0
4.006324640E0,-2.456083298E-1,-7.967391014E-1,2.878391266E0
4.022990577E0,1.060209274E-1,-4.399843216E-1,2.217182159E0
4.039656515E0,8.092975616E-2,-2.741193771E-2,1.194509029E0
4.056322452E0,-3.928709030E-1,-4.500627518E-2,2.913684845E-1
4.072988390E0,-1.150229454E0,-1.758031845E-1,-1.753320694E-1
4.089654327E0,-2.114858389E0,-3.201951981E-1,-8.199315071E-1
4.106320265E0,-2.802899599E0,-1.608290672E-1,-1.256301880E0
4.122986202E0,-2.317581892E0,2.038321495E-1,-1.792263985E0
4.139652140E0,-1.954209328E0,2.897620201E-1,-2.455679655E0
4.156318077E0,-2.327803850E0,2.242360115E-1,-1.720433712E0
4.172984015E0,-3.898285151E0,1.802253246E0,2.730803490E-1
4.189649952E0,-4.555296421E0,2.340307713E0,1.312546253E0
4.206315890E0,-3.111125231E0,1.649598122E0,1.065988541E0
4.222981827E0,-1.627670288E0,2.092173576E0,6.212725639E-1
4.239647765E0,-1.038236618E-1,2.287514687E0,2.491655350E-1
4.256313702E0,-1.668846607E0,3.253335953E0,-9.253687859E-1
4.272979640E0,-2.618571281E0,2.848693848E0,5.510048866E-1
4.289645577E0,-1.379819870E0,1.422206879E0,1.581323147E0
4.306311515E0,-1.632873058E0,1.199522972E0,1.450014114E0
4.322977452E0,-1.909829617E0,1.196152210E0,1.017854214E0
4.339643390E0,-1.658547878E0,1.094618797E0,1.254672050E0
4.356309327E0,-8.914413452E-1,1.277611732E0,2.466751575E0
4.372975265E0,-3.695912361E-1,1.556993008E0,1.961270809E0
4.389641202E0,-2.478957176E-1,1.565356731E0,8.861413002E-1
4.406307140E0,-9.314346313E-2,1.544437885E0,6.017637253E-2
4.422973077E0,-1.694812775E-1,1.269834518E0,-2.584505081E-1
4.439639015E0,-5.560317039E-1,8.757820129E-1,2.284512520E-1
4.456304952E0,-1.003468513E0,6.020493507E-1,7.611951828E-1
4.472970890E0,-1.251510143E0,2.804684639E-1,8.662858009E-1
4.489636827E0,-1.769311428E0,-8.256435394E-3,3.872990608E-1
4.506302765E0,-1.956704855E0,8.910417557E-2,-3.627619743E-1
4.522968702E0,-1.633137226E0,-7.351589203E-2,-1.376195431E0
4.539634640E0,-1.514120579E0,-1.748342514E-1,-1.340444565E0
4.556300577E0,-1.580168724E0,-1.892786026E-1,-3.584394455E-1
4.572966515E0,-1.753245831E0,-4.032096863E-1,7.312626839E-1
4.589632452E0,-9.135174751E-1,-4.896674156E-1,1.532588959E0
4.606298390E0,-6.422448158E-1,-1.009946346E0,1.191562653E0
4.622964327E0,-1.480977058E0,-1.820180893E0,1.999030113E-1
4.639630265E0,-1.756195545E0,-2.809972048E0,-5.415830612E-1
4.656296202E0,-1.722097397E0,-3.740081787E0,-8.741521835E-1
4.672962140E0,-1.817483425E0,-4.720711231E0,-8.709015846E-1
4.689628077E0,-2.336739063E0,-5.804521561E0,-1.376319170E0
4.706294015E0,-2.881134510E0,-7.331437588E0,-2.727730274E0
4.722959952E0,-2.773268700E0,-8.974436760E0,-3.324499130E0
4.739625890E0,-2.695550919E0,-1.065333843E1,-3.560968637E0
4.756291827E0,-3.338986874E0,-1.155005264E1,-2.633091450E0
4.772957765E0,-2.414026737E0,-1.273792458E1,-3.791124344E0
4.789623702E0,-1.962019444E0,-1.348996925E1,-6.023455620E0
4.806289640E0,-9.231138229E-1,-1.381068802E1,-5.864304066E0
4.822955577E0,1.107150078E0,-1.309244728E1,-3.644885540E0
4.839621515E0,3.745253563E0,-1.212491322E1,-1.535127997E0
4.856287452E0,3.222783089E0,-1.071717739E1,2.243256569E-1
4.872953390E0,1.748049736E0,-1.020999050E1,-8.592679501E-1
4.889619327E0,2.731756210E0,-9.435468674E0,-6.922535896E-1
4.906285265E0,4.290252686E0,-8.412773132E0,8.483135700E-1
4.922951202E0,7.725137711E0,-6.726289272E0,2.174588442E0
4.939617140E0,1.375424957E1,-2.509913921E0,2.774638653E0
4.956283077E0,1.881608582E1,3.449248314E0,2.949810743E0
4.972949015E0,2.303379631E1,1.130111504E1,6.543005943E0
4.989614952E0,2.949434662E1,2.009091568E1,1.226809692E1
5.006280890E0,3.573522186E1,3.062744331E1,1.744676971E1
5.022946827E0,3.477763748E1,4.071098709E1,1.662791443E1
5.039612765E0,2.558911514E1,4.767309952E1,1.273792934E1
5.056278702E0,1.868938065E1,5.001390839E1,7.221589565E0
5.072944640E0,1.559143257E1,4.817461014E1,2.173073053E0
5.089610577E0,1.351630974E1,4.407806396E1,2.420957804E0
5.106276515E0,1.365995598E1,3.878794098E1,7.752584934E0
5.122942452E0,1.409143639E1,3.415352631E1,1.091176319E1
5.139608390E0,1.859261322E1,2.921983528E1,1.090684032E1
5.156274327E0,2.726304054E1,2.306160545E1,1.104292488E1
5.172940265E0,3.464741516E1,1.649756622E1,1.085449600E1
5.189606202E0,3.950679016E1,1.329939651E1,7.650990486E0
5.206272140E0,4.413134003E1,1.225069618E1,3.661539793E0
5.222938077E0,4.633482361E1,8.720998764E0,6.279528618E0
5.239604015E0,4.180155182E1,-1.623908520E0,1.640777969E1
5.256269952E0,3.156695175E1,-1.302930927E1,2.615048599E1
5.272935890E0,2.458165359E1,-2.428098297E1,2.415979385E1
5.289601827E0,1.826200104E1,-3.392303467E1,1.042063522E1
5.306267765E0,1.165566730E1,-3.931304932E1,4.284938574E-1
5.322933702E0,1.084299660E1,-4.791742706E1,9.056797028E0
5.339599640E0,8.951209068E0,-5.688460541E1,2.084483528E1
5.356265577E0,3.311738968E0,-5.971332169E1,2.125879478E1
5.372931515E0,-1.707809687E0,-6.058494568E1,1.171411324E1
5.389597452E0,-7.124094009E0,-5.711571121E1,2.915684462E0
5.406263390E0,-1.200986385E0,-5.245386124E1,1.507333755E0
5.422929327E0,1.912777519E1,-4.670825958E1,5.247354031E0
5.439595265E0,3.540095520E1,-3.684347916E1,5.019571304E0
5.456261202E0,3.925256729E1,-2.812706375E1,4.050138474E0
5.472927140E0,3.706677246E1,-2.164635277E1,4.034744263E0
5.489593077E0,4.021361542E1,-1.632167244E1,4.812526703E-2
5.506259015E0,6.156162262E1,-1.193098640E1,3.591174126E0
5.522924952E0,6.953760529E1,5.411460876E0,2.450101089E1
5.539590890E0,6.462539673E1,2.302748108E1,2.757371140E1
5.556256827E0,4.997887039E1,3.234967422E1,1.805878830E1
5.572922765E0,3.565793610E1,3.944366455E1,1.114353943E1
5.589588702E0,2.104063225E1,4.790597534E1,9.469080925E0
5.606254640E0,9.790804863E0,6.086034775E1,2.197519493E1
5.622920577E0,2.875766277E0,6.597871399E1,3.876647949E1
5.639586515E0,-5.250356674E0,6.001392746E1,3.956073761E1
5.656252452E0,-1.043898964E1,5.000771713E1,2.874556160E1
5.672918390E0,-6.269046783E0,4.147656250E1,2.200284004E1
5.689584327E0,2.313603401E0,3.384058762E1,2.195410347E1
5.706250265E0,1.087145996E1,2.699660873E1,2.024038887E1
5.722916202E0,1.881127930E1,2.079517174E1,1.848294258E1
5.739582140E0,2.806039429E1,1.650324249E1,1.545028019E1
5.756248077E0,3.802100372E1,1.561016273E1,1.070035744E1
5.772914015E0,4.862419510E1,1.439476967E1,1.432815170E1
5.789579952E0,5.725631714E1,6.734041214E0,1.740335846E1
5.806245890E0,6.198447037E1,-6.896883488E0,1.628644562E1
5.822911827E0,5.979463577E1,-2.221884918E1,1.437146378E1
5.839577765E0,4.993687057E1,-4.020950317E1,1.341810322E1
5.856243702E0,3.290956116E1,-5.809973907E1,9.345136642E0
5.872909640E0,3.461606503E0,-6.220896530E1,5.189061165E-2
5.889575577E0,-1.334413528E1,-5.946915817E1,-8.933680534E0
5.906241515E0,-1.657281876E1,-5.599977112E1,-1.230446815E1
5.922907452E0,-1.297623920E1,-5.278049088E1,-1.028752995E1
5.939573390E0,-2.520388842E0,-4.887938309E1,-1.293091011E1
5.956239327E0,4.134163857E-1,-4.190967941E1,-1.489125729E1
5.972905265E0,-1.055655479E0,-3.530627823E1,-7.469644070E0
5.989571202E0,3.895077705E0,-2.933015060E1,2.677603364E-1
6.006237140E0,1.585562706E1,-2.389192581E1,3.496789455E0
6.022903077E0,3.043069077E1,-1.923289871E1,1.641460538E0
6.039569015E0,3.725967026E1,-9.718949318E0,1.108736515E0
6.056234952E0,3.771164703E1,-2.167267323E0,4.912499428E0
6.072900890E0,3.741630554E1,3.935047150E0,9.675280571E0
6.089566827E0,3.452136993E1,9.290279388E0,1.648258209E1
6.106232765E0,2.915021706E1,1.610163116E1,2.227909470E1
6.122898702E0,3.382198715E1,2.331744194E1,1.851715469E1
6.139564640E0,3.085890388E1,3.228393555E1,1.059287167E1
6.156230577E0,1.918131256E1,3.565423965E1,6.223969460E0
6.172896515E0,8.849176407E0,3.462278748E1,8.777948380E0
6.189562452E0,-8.436918259E-1,3.195710945E1,1.148661804E1
6.206228390E0,-1.145270061E1,3.083273888E1,1.344680119E1
6.222894327E0,-1.871418381E1,3.169174194E1,1.786567497E1
6.239560265E0,-1.912287903E1,3.142806625E1,2.143351936E1
6.256226202E0,-1.442728424E1,2.913042831E1,2.041235352E1
6.272892140E0,-8.231838226E0,2.646162987E1,1.597108841E1
6.289558077E0,-5.956859589E-1,2.237755013E1,1.068209267E1
6.306224015E0,6.137421608E0,1.919256783E1,8.266222000E0
6.322889952E0,1.452277088E1,1.820622063E1,1.203205776E1
6.339555890E0,2.600685120E1,1.524593544E1,1.802092552E1
6.356221827E0,3.552854919E1,7.617451191E0,2.009173965E1
6.372887765E0,3.635038757E1,-3.033300638E0,1.663195229E1
6.389553702E0,3.638850784E1,-1.119412613E1,1.058909512E1
6.406219640E0,3.947560120E1,-1.532919025E1,3.984493256E0
6.422885577E0,3.693810654E1,-2.149456215E1,-8.588755131E-2
6.439551515E0,2.735626984E1,-3.019491959E1,4.745931149E0
6.456217452E0,8.132429123E0,-3.555002594E1,1.229245758E1
6.472883390E0,-5.601941109E0,-3.856516266E1,1.158312511E1
6.489549327E0,-8.826978683E0,-4.256890869E1,1.052585840E0
6.506215265E0,-1.209243584E1,-4.373459625E1,-1.133163166E1
6.522881202E0,-1.458578491E1,-4.114680481E1,-1.822525597E1
6.539547140E0,-1.206723785E1,-3.705782700E1,-1.522790337E1
6.556213077E0,-5.879071712E0,-3.382789612E1,-7.287364960E0
6.572879015E0,-1.400578976E0,-2.905685997E1,2.891836166E-1
6.589544952E0,1.034379959E0,-2.235411644E1,5.405168533E0
6.606210890E0,4.291573524E0,-1.740812302E1,4.623656750E0
6.622876827E0,7.005998611E0,-1.614275742E1,1.613182783E0
6.639542765E0,1.121369076E1,-1.425618362E1,1.927006006E0
6.656208702E0,2.459924698E1,-1.167862892E1,5.457973003E0
6.672874640E0,4.030089569E1,-3.236979723E0,1.110385227E1
6.689540577E0,4.713743591E1,7.068943501E0,2.211480331E1
6.706206515E0,3.632340240E1,1.411291790E1,2.843627357E1
6.722872452E0,2.489655876E1,1.855817032E1,1.821502686E1
6.739538390E0,2.005569077E1,2.106192589E1,4.593961716E0
6.756204327E0,1.510980511E1,2.028242493E1,-2.331666946E0
6.772870265E0,4.335309029E0,1.925651169E1,-1.049866319E0
